Orthogroup	M_musculus.pep	X_tropicalis.pep
OG0006290	ENSMUSG00000037926.15	ENSXETG00000018128.1
OG0006291	ENSMUSG00000027692.16	ENSXETG00000001826.1
OG0006292	ENSMUSG00000026696.15	ENSXETG00000014333.1
OG0006293	ENSMUSG00000025359.10	ENSXETG00000018893.1
OG0006294	ENSMUSG00000061808.4	ENSXETG00000018720.1
OG0006295	ENSMUSG00000030435.16	ENSXETG00000010788.1
OG0006296	ENSMUSG00000003166.20, ENSMUSG00000092470.1	ENSXETG00000008474.1
OG0006297	ENSMUSG00000010663.5	ENSXETG00000005810.1
OG0006298	ENSMUSG00000035203.16	ENSXETG00000010677.1
OG0006299	ENSMUSG00000037958.13	ENSXETG00000017547.1
OG0006300	ENSMUSG00000039221.10	ENSXETG00000020373.1
OG0006301	ENSMUSG00000059851.15	ENSXETG00000008776.1
OG0006302	ENSMUSG00000026584.14	ENSXETG00000011028.1
OG0006303	ENSMUSG00000003527.9	ENSXETG00000008527.1
OG0006304	ENSMUSG00000040557.14	ENSXETG00000007183.1
OG0006305	ENSMUSG00000040124.5	ENSXETG00000000723.1
OG0006306	ENSMUSG00000022765.10	ENSXETG00000004605.1
OG0006307	ENSMUSG00000037652.15	ENSXETG00000002272.1
OG0006308	ENSMUSG00000027424.11	ENSXETG00000018457.1, ENSXETG00000001147.1
OG0006309	ENSMUSG00000027427.13	ENSXETG00000013588.1
OG0006310	ENSMUSG00000027702.7	ENSXETG00000004276.1
OG0006311	ENSMUSG00000037730.13	ENSXETG00000018764.1, ENSXETG00000004288.1
OG0006312	ENSMUSG00000061762.12	ENSXETG00000005837.1, ENSXETG00000005850.1
OG0006313	ENSMUSG00000030232.18	ENSXETG00000015157.1
OG0006314	ENSMUSG00000022769.9	ENSXETG00000015721.1, ENSXETG00000019835.1
OG0006315	ENSMUSG00000027835.11	ENSXETG00000020309.1
OG0006316	ENSMUSG00000104301.3	ENSXETG00000010467.1, ENSXETG00000004228.1
OG0006318	ENSMUSG00000027792.11	ENSXETG00000021056.1, ENSXETG00000004390.1
OG0006319	ENSMUSG00000046178.3	ENSXETG00000018023.1
OG0006320	ENSMUSG00000022706.16	ENSXETG00000000842.1
OG0006321	ENSMUSG00000071632.10, ENSMUSG00000099908.1	ENSXETG00000000849.1
OG0006322	ENSMUSG00000005262.13	ENSXETG00000000861.1
OG0006323	ENSMUSG00000027787.14	ENSXETG00000013411.1
OG0006324	ENSMUSG00000004371.15	ENSXETG00000011393.1
OG0006325	ENSMUSG00000020545.14	ENSXETG00000018857.1
OG0006326	ENSMUSG00000036188.4	ENSXETG00000018029.1
OG0006327	ENSMUSG00000035842.10	ENSXETG00000005161.1
OG0006328	ENSMUSG00000102697.1, ENSMUSG00000103255.1	ENSXETG00000012523.1
OG0006329	ENSMUSG00000027833.16	ENSXETG00000015805.1
OG0006330	ENSMUSG00000027831.9	ENSXETG00000015870.1
OG0006331	ENSMUSG00000041886.7	ENSXETG00000017193.1
OG0006332	ENSMUSG00000025321.14	ENSXETG00000017518.1
OG0006333	ENSMUSG00000024474.7	ENSXETG00000007282.1
OG0006334	ENSMUSG00000030166.14	ENSXETG00000021019.1
OG0006335	ENSMUSG00000027822.16	ENSXETG00000011144.1
OG0006336	ENSMUSG00000030172.15	ENSXETG00000021108.1
OG0006337	ENSMUSG00000014294.4	ENSXETG00000007289.1
OG0006338	ENSMUSG00000025323.10	ENSXETG00000019441.1
OG0006339	ENSMUSG00000055003.14	ENSXETG00000017501.1
OG0006340	ENSMUSG00000025746.11	ENSXETG00000004415.1
OG0006341	ENSMUSG00000028998.6	ENSXETG00000019585.1
OG0006342	ENSMUSG00000024483.19	ENSXETG00000016311.1
OG0006343	ENSMUSG00000028995.14	ENSXETG00000001720.1
OG0006344	ENSMUSG00000024486.6	ENSXETG00000006948.1
OG0006345	ENSMUSG00000050786.8	ENSXETG00000001153.1
OG0006346	ENSMUSG00000047115.15	ENSXETG00000017322.1
OG0006347	ENSMUSG00000023403.14	ENSXETG00000003227.1
OG0006348	ENSMUSG00000075700.9	ENSXETG00000020391.1
OG0006349	ENSMUSG00000029094.12	ENSXETG00000003291.1
OG0006350	ENSMUSG00000027810.14	ENSXETG00000018079.1
OG0006351	ENSMUSG00000027806.9	ENSXETG00000021265.1
OG0006352	ENSMUSG00000036503.13	ENSXETG00000021052.1
OG0006353	ENSMUSG00000027430.12	ENSXETG00000000408.1
OG0006354	ENSMUSG00000001768.16	ENSXETG00000000570.1
OG0006355	ENSMUSG00000027801.7	ENSXETG00000006344.1, ENSXETG00000006329.1
OG0006356	ENSMUSG00000037143.17	ENSXETG00000019270.1, ENSXETG00000000710.1
OG0006357	ENSMUSG00000023923.10	ENSXETG00000020160.1
OG0006358	ENSMUSG00000038910.7	ENSXETG00000019637.1
OG0006359	ENSMUSG00000010592.9	ENSXETG00000017453.1
OG0006360	ENSMUSG00000049115.15, ENSMUSG00000054988.9	ENSXETG00000005373.1
OG0006361	ENSMUSG00000036972.14	ENSXETG00000005357.1
OG0006363	ENSMUSG00000027433.5	ENSXETG00000000908.1
OG0006364	ENSMUSG00000027434.11	ENSXETG00000001005.1
OG0006365	ENSMUSG00000032407.14	ENSXETG00000006849.1
OG0006366	ENSMUSG00000115022.1, ENSMUSG00000021884.18	ENSXETG00000016947.1
OG0006367	ENSMUSG00000022234.15	ENSXETG00000008863.1
OG0006368	ENSMUSG00000039065.11	ENSXETG00000009025.1
OG0006369	ENSMUSG00000032839.13	ENSXETG00000011716.1
OG0006370	ENSMUSG00000005225.15	ENSXETG00000019302.1
OG0006371	ENSMUSG00000032410.13	ENSXETG00000010811.1
OG0006372	ENSMUSG00000038065.13	ENSXETG00000004255.1
OG0006374	ENSMUSG00000021594.11	ENSXETG00000002138.1
OG0006375	ENSMUSG00000038600.12	ENSXETG00000010242.1
OG0006376	ENSMUSG00000029830.15	ENSXETG00000010305.1
OG0006377	ENSMUSG00000038641.12	ENSXETG00000018591.1
OG0006378	ENSMUSG00000036766.12	ENSXETG00000004756.1
OG0006379	ENSMUSG00000026159.13	ENSXETG00000004567.1
OG0006380	ENSMUSG00000035032.12	ENSXETG00000008329.1, ENSXETG00000004303.1
OG0006381	ENSMUSG00000032563.16	ENSXETG00000008258.1
OG0006383	ENSMUSG00000037159.11	ENSXETG00000002675.1
OG0006384	ENSMUSG00000038648.5	ENSXETG00000002706.1
OG0006385	ENSMUSG00000063455.16	ENSXETG00000010223.1
OG0006386	ENSMUSG00000032558.19	ENSXETG00000010757.1
OG0006387	ENSMUSG00000004359.16	ENSXETG00000006909.1
OG0006388	ENSMUSG00000033502.15	ENSXETG00000011659.1
OG0006389	ENSMUSG00000027959.14	ENSXETG00000020677.1
OG0006390	ENSMUSG00000026249.10	ENSXETG00000003272.1
OG0006391	ENSMUSG00000027957.13	ENSXETG00000009773.1
OG0006392	ENSMUSG00000050711.7	ENSXETG00000000703.1
OG0006393	ENSMUSG00000037984.9	ENSXETG00000010433.1
OG0006394	ENSMUSG00000029267.17	ENSXETG00000017682.1
OG0006395	ENSMUSG00000029787.10	ENSXETG00000001103.1
OG0006396	ENSMUSG00000034674.18	ENSXETG00000012338.1
OG0006397	ENSMUSG00000004996.9	ENSXETG00000006201.1
OG0006398	ENSMUSG00000032459.9	ENSXETG00000009780.1
OG0006399	ENSMUSG00000032462.14	ENSXETG00000008282.1
OG0006400	ENSMUSG00000034591.5	ENSXETG00000001318.1
OG0006401	ENSMUSG00000003062.13	ENSXETG00000011415.1
OG0006402	ENSMUSG00000034560.6	ENSXETG00000002702.1
OG0006403	ENSMUSG00000028127.10	ENSXETG00000018831.1, ENSXETG00000018087.1
OG0006404	ENSMUSG00000020032.14	ENSXETG00000021325.1, ENSXETG00000017892.1
OG0006405	ENSMUSG00000020034.7	ENSXETG00000021198.1
OG0006406	ENSMUSG00000031352.10	ENSXETG00000020493.1
OG0006407	ENSMUSG00000075054.5	ENSXETG00000003374.1
OG0006408	ENSMUSG00000041297.8	ENSXETG00000003442.1
OG0006409	ENSMUSG00000047793.13	ENSXETG00000019314.1
OG0006410	ENSMUSG00000012429.9, ENSMUSG00000094649.1	ENSXETG00000004342.1
OG0006411	ENSMUSG00000055137.7	ENSXETG00000003837.1
OG0006412	ENSMUSG00000026274.11	ENSXETG00000021002.1
OG0006413	ENSMUSG00000060935.6	ENSXETG00000003459.1
OG0006414	ENSMUSG00000025950.16	ENSXETG00000007172.1
OG0006415	ENSMUSG00000026275.13	ENSXETG00000017161.1
OG0006416	ENSMUSG00000001785.13	ENSXETG00000004581.1
OG0006417	ENSMUSG00000028134.11	ENSXETG00000019373.1
OG0006418	ENSMUSG00000028007.13	ENSXETG00000020847.1
OG0006419	ENSMUSG00000033377.14	ENSXETG00000021138.1
OG0006420	ENSMUSG00000020044.13	ENSXETG00000020262.1
OG0006421	ENSMUSG00000033386.10	ENSXETG00000017122.1
OG0006422	ENSMUSG00000023443.13, ENSMUSG00000031621.9	ENSXETG00000019125.1
OG0006423	ENSMUSG00000033400.14	ENSXETG00000016353.1
OG0006424	ENSMUSG00000034518.14	ENSXETG00000002502.1
OG0006425	ENSMUSG00000078974.10	ENSXETG00000007696.1
OG0006426	ENSMUSG00000039419.17	ENSXETG00000007432.1
OG0006427	ENSMUSG00000026277.14	ENSXETG00000017206.1
OG0006428	ENSMUSG00000058558.12	ENSXETG00000021403.1
OG0006429	ENSMUSG00000026280.17	ENSXETG00000002163.1
OG0006430	ENSMUSG00000033773.14	ENSXETG00000020298.1
OG0006431	ENSMUSG00000025823.9	ENSXETG00000004792.1
OG0006432	ENSMUSG00000031381.16	ENSXETG00000015641.1
OG0006433	ENSMUSG00000020422.14	ENSXETG00000006119.1
OG0006434	ENSMUSG00000029283.17	ENSXETG00000020695.1
OG0006435	ENSMUSG00000020191.11	ENSXETG00000002743.1
OG0006436	ENSMUSG00000070639.5	ENSXETG00000018194.1
OG0006437	ENSMUSG00000032548.14	ENSXETG00000000532.1
OG0006438	ENSMUSG00000005354.16	ENSXETG00000007281.1
OG0006439	ENSMUSG00000020173.17	ENSXETG00000000304.1
OG0006440	ENSMUSG00000032534.18	ENSXETG00000013491.1
OG0006441	ENSMUSG00000016554.9	ENSXETG00000011523.1
OG0006442	ENSMUSG00000028266.17	ENSXETG00000001423.1, ENSXETG00000020949.1
OG0006443	ENSMUSG00000021576.6	ENSXETG00000013628.1
OG0006444	ENSMUSG00000040151.9	ENSXETG00000013337.1
OG0006445	ENSMUSG00000004462.7	ENSXETG00000005392.1
OG0006446	ENSMUSG00000071715.12	ENSXETG00000011468.1
OG0006447	ENSMUSG00000028344.12	ENSXETG00000017480.1
OG0006448	ENSMUSG00000016942.6	ENSXETG00000011294.1
OG0006449	ENSMUSG00000007613.15	ENSXETG00000001013.1
OG0006450	ENSMUSG00000049521.2	ENSXETG00000010970.1
OG0006451	ENSMUSG00000021569.10	ENSXETG00000003610.1
OG0006452	ENSMUSG00000033128.9	ENSXETG00000015931.1
OG0006453	ENSMUSG00000028256.16	ENSXETG00000006947.1
OG0006454	ENSMUSG00000057722.17	ENSXETG00000019986.1, ENSXETG00000014688.1
OG0006455	ENSMUSG00000022429.11	ENSXETG00000006157.1
OG0006456	ENSMUSG00000028527.18	ENSXETG00000018305.1
OG0006457	ENSMUSG00000022856.9	ENSXETG00000004470.1
OG0006458	ENSMUSG00000035275.14	ENSXETG00000021314.1
OG0006459	ENSMUSG00000022420.16	ENSXETG00000001266.1
OG0006460	ENSMUSG00000055296.14	ENSXETG00000018303.1
OG0006461	ENSMUSG00000022414.8	ENSXETG00000001474.1
OG0006462	ENSMUSG00000073792.11, ENSMUSG00000116382.1	ENSXETG00000002440.1
OG0006463	ENSMUSG00000024273.8	ENSXETG00000002986.1
OG0006464	ENSMUSG00000051518.8	ENSXETG00000001833.1
OG0006465	ENSMUSG00000042351.9	ENSXETG00000000159.1
OG0006466	ENSMUSG00000026272.6	ENSXETG00000019743.1
OG0006467	ENSMUSG00000029269.11	ENSXETG00000015173.1
OG0006468	ENSMUSG00000028565.18	ENSXETG00000008237.1
OG0006469	ENSMUSG00000031534.15	ENSXETG00000009961.1
OG0006470	ENSMUSG00000037251.5	ENSXETG00000012939.1
OG0006471	ENSMUSG00000026307.12	ENSXETG00000016763.1
OG0006472	ENSMUSG00000055024.12	ENSXETG00000008852.1
OG0006473	ENSMUSG00000048000.15	ENSXETG00000010870.1
OG0006474	ENSMUSG00000055027.17	ENSXETG00000012493.1
OG0006475	ENSMUSG00000022389.15	ENSXETG00000000051.1
OG0006476	ENSMUSG00000056055.13	ENSXETG00000011721.1
OG0006477	ENSMUSG00000022472.16	ENSXETG00000016678.1
OG0006478	ENSMUSG00000025413.13	ENSXETG00000010138.1
OG0006479	ENSMUSG00000096883.2	ENSXETG00000007500.1
OG0006480	ENSMUSG00000028622.11	ENSXETG00000002223.1
OG0006481	ENSMUSG00000047636.3	ENSXETG00000002213.1
OG0006482	ENSMUSG00000028618.11	ENSXETG00000002193.1
OG0006483	ENSMUSG00000027887.11	ENSXETG00000013185.1
OG0006485	ENSMUSG00000030216.12	ENSXETG00000000817.1
OG0006486	ENSMUSG00000046793.8	ENSXETG00000013202.1, ENSXETG00000008244.1
OG0006487	ENSMUSG00000030218.2	ENSXETG00000000866.1
OG0006488	ENSMUSG00000049354.8	ENSXETG00000000123.1
OG0006489	ENSMUSG00000045174.10	ENSXETG00000007222.1
OG0006491	ENSMUSG00000041215.16	ENSXETG00000007369.1
OG0006492	ENSMUSG00000025007.13	ENSXETG00000013883.1
OG0006493	ENSMUSG00000060904.14	ENSXETG00000006902.1
OG0006494	ENSMUSG00000004356.8	ENSXETG00000011664.1
OG0006495	ENSMUSG00000048120.16	ENSXETG00000017009.1, ENSXETG00000010878.1
OG0006496	ENSMUSG00000025193.14	ENSXETG00000009918.1
OG0006497	ENSMUSG00000019303.14	ENSXETG00000003701.1
OG0006499	ENSMUSG00000025188.15	ENSXETG00000007989.1
OG0006500	ENSMUSG00000019948.4	ENSXETG00000001832.1
OG0006501	ENSMUSG00000060224.4	ENSXETG00000007933.1
OG0006502	ENSMUSG00000001240.13	ENSXETG00000010944.1
OG0006503	ENSMUSG00000041064.13	ENSXETG00000014609.1, ENSXETG00000018933.1
OG0006504	ENSMUSG00000028729.15	ENSXETG00000019764.1, ENSXETG00000015653.1
OG0006505	ENSMUSG00000033191.14	ENSXETG00000019397.1
OG0006506	ENSMUSG00000025176.14	ENSXETG00000006640.1
OG0006507	ENSMUSG00000006398.15	ENSXETG00000020024.1
OG0006508	ENSMUSG00000006390.15	ENSXETG00000019551.1
OG0006509	ENSMUSG00000036097.8	ENSXETG00000004921.1
OG0006510	ENSMUSG00000008398.15	ENSXETG00000000267.1
OG0006511	ENSMUSG00000025227.14	ENSXETG00000004880.1
OG0006512	ENSMUSG00000015889.8	ENSXETG00000003177.1
OG0006513	ENSMUSG00000006395.16	ENSXETG00000019180.1
OG0006514	ENSMUSG00000017119.19	ENSXETG00000007109.1
OG0006515	ENSMUSG00000047731.17	ENSXETG00000004446.1
OG0006516	ENSMUSG00000003555.8	ENSXETG00000004277.1, ENSXETG00000014893.1
OG0006518	ENSMUSG00000062376.7	ENSXETG00000004256.1
OG0006519	ENSMUSG00000020021.4	ENSXETG00000012841.1
OG0006520	ENSMUSG00000034247.9	ENSXETG00000011160.1
OG0006521	ENSMUSG00000079258.2	ENSXETG00000011003.1, ENSXETG00000009819.1
OG0006522	ENSMUSG00000094219.1	ENSXETG00000015577.1, ENSXETG00000009812.1
OG0006523	ENSMUSG00000020022.17	ENSXETG00000012560.1
OG0006524	ENSMUSG00000053617.12	ENSXETG00000009613.1
OG0006525	ENSMUSG00000020023.18	ENSXETG00000012550.1
OG0006526	ENSMUSG00000033365.14	ENSXETG00000004120.1
OG0006527	ENSMUSG00000020024.7	ENSXETG00000012496.1
OG0006528	ENSMUSG00000045867.10	ENSXETG00000009357.1, ENSXETG00000009375.1
OG0006529	ENSMUSG00000033379.13	ENSXETG00000019806.1
OG0006530	ENSMUSG00000025066.10	ENSXETG00000006775.1
OG0006531	ENSMUSG00000051455.13	ENSXETG00000020881.1, ENSXETG00000017562.1
OG0006533	ENSMUSG00000019932.8	ENSXETG00000019890.1
OG0006534	ENSMUSG00000034664.13	ENSXETG00000020722.1, ENSXETG00000018166.1
OG0006535	ENSMUSG00000019966.18	ENSXETG00000010166.1
OG0006536	ENSMUSG00000036676.14	ENSXETG00000018059.1
OG0006537	ENSMUSG00000025025.14	ENSXETG00000014897.1
OG0006538	ENSMUSG00000028687.17	ENSXETG00000009397.1
OG0006539	ENSMUSG00000075510.3	ENSXETG00000011626.1, ENSXETG00000011638.1, ENSXETG00000009507.1
OG0006540	ENSMUSG00000019890.4	ENSXETG00000002197.1
OG0006541	ENSMUSG00000019892.13	ENSXETG00000010523.1
OG0006542	ENSMUSG00000019897.8	ENSXETG00000018973.1
OG0006543	ENSMUSG00000035441.14	ENSXETG00000011475.1
OG0006544	ENSMUSG00000047675.15	ENSXETG00000011051.1
OG0006545	ENSMUSG00000020100.15	ENSXETG00000010031.1
OG0006546	ENSMUSG00000091455.4	ENSXETG00000009671.1, ENSXETG00000017343.1
OG0006547	ENSMUSG00000003810.13	ENSXETG00000018561.1
OG0006548	ENSMUSG00000037563.15	ENSXETG00000002564.1
OG0006549	ENSMUSG00000004207.14	ENSXETG00000004187.1
OG0006550	ENSMUSG00000020689.4	ENSXETG00000019344.1
OG0006551	ENSMUSG00000028700.14	ENSXETG00000017326.1
OG0006552	ENSMUSG00000028702.15	ENSXETG00000020678.1, ENSXETG00000019478.1
OG0006553	ENSMUSG00000020154.10	ENSXETG00000007578.1
OG0006554	ENSMUSG00000063882.12	ENSXETG00000017768.1
OG0006556	ENSMUSG00000028707.15	ENSXETG00000020159.1
OG0006557	ENSMUSG00000010517.7	ENSXETG00000008142.1
OG0006558	ENSMUSG00000020917.17	ENSXETG00000005147.1
OG0006559	ENSMUSG00000028552.13	ENSXETG00000009939.1
OG0006560	ENSMUSG00000020090.7	ENSXETG00000020738.1, ENSXETG00000021277.1
OG0006561	ENSMUSG00000050663.7	ENSXETG00000009356.1
OG0006562	ENSMUSG00000001555.10	ENSXETG00000004924.1
OG0006563	ENSMUSG00000063334.16	ENSXETG00000009499.1
OG0006564	ENSMUSG00000020109.13	ENSXETG00000002504.1
OG0006565	ENSMUSG00000020111.15	ENSXETG00000010591.1
OG0006566	ENSMUSG00000006574.15	ENSXETG00000003754.1
OG0006567	ENSMUSG00000009647.13	ENSXETG00000016213.1, ENSXETG00000020735.1
OG0006568	ENSMUSG00000009646.13	ENSXETG00000021338.1
OG0006569	ENSMUSG00000006575.14	ENSXETG00000004149.1
OG0006570	ENSMUSG00000030994.16	ENSXETG00000021333.1
OG0006571	ENSMUSG00000035798.14	ENSXETG00000005562.1
OG0006572	ENSMUSG00000020882.17	ENSXETG00000018408.1
OG0006573	ENSMUSG00000034610.14	ENSXETG00000003156.1
OG0006574	ENSMUSG00000054612.4	ENSXETG00000020492.1, ENSXETG00000018571.1
OG0006575	ENSMUSG00000050640.16	ENSXETG00000008400.1
OG0006576	ENSMUSG00000031068.8	ENSXETG00000017745.1
OG0006577	ENSMUSG00000018160.15	ENSXETG00000019897.1
OG0006578	ENSMUSG00000038255.6	ENSXETG00000019246.1
OG0006579	ENSMUSG00000078566.8	ENSXETG00000010471.1
OG0006580	ENSMUSG00000028607.16	ENSXETG00000019873.1
OG0006581	ENSMUSG00000038208.13	ENSXETG00000018867.1
OG0006582	ENSMUSG00000035234.18	ENSXETG00000019882.1
OG0006583	ENSMUSG00000028610.16	ENSXETG00000010316.1
OG0006584	ENSMUSG00000016833.14	ENSXETG00000020894.1
OG0006585	ENSMUSG00000034762.9	ENSXETG00000010320.1
OG0006586	ENSMUSG00000111536.1, ENSMUSG00000015981.12	ENSXETG00000019232.1
OG0006587	ENSMUSG00000015980.14, ENSMUSG00000111011.1	ENSXETG00000019133.1
OG0006588	ENSMUSG00000060260.13, ENSMUSG00000110798.1	ENSXETG00000019519.1
OG0006589	ENSMUSG00000057315.14	ENSXETG00000011954.1
OG0006590	ENSMUSG00000040205.8	ENSXETG00000002515.1
OG0006591	ENSMUSG00000052915.14	ENSXETG00000004107.1
OG0006592	ENSMUSG00000066979.6	ENSXETG00000021163.1
OG0006593	ENSMUSG00000046062.5	ENSXETG00000003349.1, ENSXETG00000003355.1
OG0006594	ENSMUSG00000090553.8	ENSXETG00000017169.1
OG0006595	ENSMUSG00000034462.9	ENSXETG00000013118.1
OG0006596	ENSMUSG00000054555.11	ENSXETG00000017474.1
OG0006598	ENSMUSG00000030852.18	ENSXETG00000006897.1
OG0006599	ENSMUSG00000010136.14	ENSXETG00000012984.1
OG0006600	ENSMUSG00000029920.9	ENSXETG00000016882.1
OG0006601	ENSMUSG00000090115.7	ENSXETG00000012971.1
OG0006602	ENSMUSG00000042055.13	ENSXETG00000000245.1
OG0006603	ENSMUSG00000023990.18	ENSXETG00000013079.1
OG0006604	ENSMUSG00000030847.8	ENSXETG00000009623.1, ENSXETG00000009592.1
OG0006605	ENSMUSG00000030846.15	ENSXETG00000009073.1
OG0006606	ENSMUSG00000052302.6	ENSXETG00000014241.1
OG0006607	ENSMUSG00000116470.1, ENSMUSG00000023992.14	ENSXETG00000013134.1
OG0006608	ENSMUSG00000019302.16	ENSXETG00000004635.1
OG0006609	ENSMUSG00000004044.9	ENSXETG00000004897.1
OG0006610	ENSMUSG00000034731.11	ENSXETG00000003327.1
OG0006611	ENSMUSG00000020115.3	ENSXETG00000015703.1
OG0006612	ENSMUSG00000024218.13	ENSXETG00000021312.1
OG0006613	ENSMUSG00000056692.13	ENSXETG00000018021.1
OG0006614	ENSMUSG00000045471.4	ENSXETG00000014401.1, ENSXETG00000014420.1
OG0006615	ENSMUSG00000022024.10	ENSXETG00000004865.1
OG0006616	ENSMUSG00000022026.7	ENSXETG00000006490.1, ENSXETG00000006498.1
OG0006617	ENSMUSG00000034602.15	ENSXETG00000018654.1
OG0006618	ENSMUSG00000001755.12	ENSXETG00000004582.1
OG0006619	ENSMUSG00000078695.8	ENSXETG00000012750.1
OG0006620	ENSMUSG00000043439.5	ENSXETG00000019587.1
OG0006621	ENSMUSG00000038453.17	ENSXETG00000018732.1
OG0006622	ENSMUSG00000050505.7	ENSXETG00000004091.1
OG0006623	ENSMUSG00000038485.6	ENSXETG00000020133.1
OG0006624	ENSMUSG00000025436.12	ENSXETG00000008194.1
OG0006625	ENSMUSG00000057789.14	ENSXETG00000017363.1
OG0006626	ENSMUSG00000116086.2, ENSMUSG00000040694.4	ENSXETG00000008215.1
OG0006627	ENSMUSG00000022130.10	ENSXETG00000011478.1
OG0006628	ENSMUSG00000038517.15	ENSXETG00000019226.1
OG0006629	ENSMUSG00000032849.14	ENSXETG00000016476.1
OG0006631	ENSMUSG00000039753.16	ENSXETG00000008829.1
OG0006632	ENSMUSG00000018669.14	ENSXETG00000017471.1
OG0006633	ENSMUSG00000038615.17	ENSXETG00000018207.1
OG0006634	ENSMUSG00000042104.18	ENSXETG00000019879.1
OG0006635	ENSMUSG00000019822.12	ENSXETG00000019894.1
OG0006636	ENSMUSG00000038692.8	ENSXETG00000005214.1, ENSXETG00000017214.1
OG0006637	ENSMUSG00000038721.8	ENSXETG00000018395.1
OG0006638	ENSMUSG00000020875.9	ENSXETG00000017226.1
OG0006639	ENSMUSG00000022123.9	ENSXETG00000006922.1
OG0006640	ENSMUSG00000022634.9	ENSXETG00000006398.1
OG0006641	ENSMUSG00000022125.7	ENSXETG00000008786.1
OG0006642	ENSMUSG00000033060.16	ENSXETG00000008871.1
OG0006643	ENSMUSG00000050860.6	ENSXETG00000018566.1
OG0006646	ENSMUSG00000040412.17	ENSXETG00000007729.1
OG0006647	ENSMUSG00000056899.10	ENSXETG00000000028.1
OG0006648	ENSMUSG00000015806.12	ENSXETG00000007325.1
OG0006649	ENSMUSG00000031285.14	ENSXETG00000006182.1
OG0006650	ENSMUSG00000042717.5	ENSXETG00000017604.1
OG0006651	ENSMUSG00000025557.10	ENSXETG00000010185.1
OG0006652	ENSMUSG00000041390.18	ENSXETG00000019972.1
OG0006653	ENSMUSG00000029552.19, ENSMUSG00000068113.6	ENSXETG00000020045.1
OG0006654	ENSMUSG00000078622.8	ENSXETG00000008986.1
OG0006655	ENSMUSG00000010796.11	ENSXETG00000018837.1
OG0006656	ENSMUSG00000025545.10	ENSXETG00000019329.1
OG0006657	ENSMUSG00000002227.15	ENSXETG00000021324.1, ENSXETG00000013270.1
OG0006658	ENSMUSG00000041625.15	ENSXETG00000000080.1
OG0006659	ENSMUSG00000041594.18	ENSXETG00000003055.1
OG0006660	ENSMUSG00000040013.11	ENSXETG00000007225.1
OG0006661	ENSMUSG00000025551.13	ENSXETG00000002895.1
OG0006662	ENSMUSG00000008730.17	ENSXETG00000003444.1
OG0006663	ENSMUSG00000015363.13	ENSXETG00000011053.1
OG0006664	ENSMUSG00000033014.12	ENSXETG00000008818.1
OG0006665	ENSMUSG00000003868.14	ENSXETG00000017626.1
OG0006666	ENSMUSG00000000759.14	ENSXETG00000006582.1
OG0006668	ENSMUSG00000027858.13	ENSXETG00000004876.1, ENSXETG00000004778.1
OG0006669	ENSMUSG00000027859.10	ENSXETG00000004762.1
OG0006670	ENSMUSG00000029684.14	ENSXETG00000016961.1
OG0006671	ENSMUSG00000029683.7	ENSXETG00000020449.1
OG0006673	ENSMUSG00000029685.15	ENSXETG00000018006.1
OG0006674	ENSMUSG00000026413.12	ENSXETG00000011495.1
OG0006675	ENSMUSG00000046192.4	ENSXETG00000018856.1
OG0006676	ENSMUSG00000029700.11	ENSXETG00000018642.1, ENSXETG00000007639.1
OG0006678	ENSMUSG00000031448.12	ENSXETG00000004219.1
OG0006679	ENSMUSG00000029695.13	ENSXETG00000017874.1
OG0006680	ENSMUSG00000046574.8	ENSXETG00000013992.1
OG0006681	ENSMUSG00000031453.16	ENSXETG00000000017.1
OG0006682	ENSMUSG00000029671.15	ENSXETG00000019550.1
OG0006683	ENSMUSG00000027901.12	ENSXETG00000020586.1
OG0006684	ENSMUSG00000029191.16	ENSXETG00000004051.1, ENSXETG00000003545.1
OG0006685	ENSMUSG00000042429.8	ENSXETG00000020564.1, ENSXETG00000003876.1
OG0006686	ENSMUSG00000072941.5	ENSXETG00000002319.1
OG0006687	ENSMUSG00000029090.12	ENSXETG00000002449.1
OG0006688	ENSMUSG00000029089.8	ENSXETG00000012018.1
OG0006689	ENSMUSG00000026090.16	ENSXETG00000020374.1
OG0006690	ENSMUSG00000026110.15	ENSXETG00000019472.1
OG0006691	ENSMUSG00000026113.17	ENSXETG00000017997.1
OG0006692	ENSMUSG00000027612.7	ENSXETG00000006556.1
OG0006693	ENSMUSG00000027613.15	ENSXETG00000011274.1
OG0006694	ENSMUSG00000005882.18	ENSXETG00000011245.1
OG0006695	ENSMUSG00000015804.14	ENSXETG00000006881.1, ENSXETG00000018353.1
OG0006696	ENSMUSG00000025326.12	ENSXETG00000019823.1
OG0006697	ENSMUSG00000027618.17	ENSXETG00000009669.1
OG0006698	ENSMUSG00000039474.13	ENSXETG00000006211.1
OG0006699	ENSMUSG00000047037.5	ENSXETG00000008559.1
