M_musculus.pep,P_Mucros.pep
ENSMUSG00000042569,XP_015683251.1
ENSMUSG00000000673,XP_015668589.1
ENSMUSG00000048807,XP_015669158.1
ENSMUSG00000030549,XP_015670774.2
ENSMUSG00000043284,XP_029142406.1
ENSMUSG00000045817,XP_015668594.1
ENSMUSG00000037410,XP_015666524.1
ENSMUSG00000021400,XP_015669141.1
ENSMUSG00000020435,XP_029139503.1
ENSMUSG00000046591,XP_015670776.1
ENSMUSG00000032373,XP_029138982.1
ENSMUSG00000059991,XP_015681342.2
ENSMUSG00000044647,XP_015679124.1
ENSMUSG00000079020,XP_015684790.1
ENSMUSG00000050382,XP_029139849.1
ENSMUSG00000023456,XP_015669508.1
ENSMUSG00000040852,XP_015668578.1
ENSMUSG00000075419,XP_015681085.1
ENSMUSG00000029554,XP_029140619.1
ENSMUSG00000029074,XP_029142210.1
ENSMUSG00000046027,XP_015675681.1
ENSMUSG00000027581,XP_015683694.1
ENSMUSG00000072772,XP_015669550.1
ENSMUSG00000027091,XP_015681884.1
ENSMUSG00000038671,XP_015679563.1
ENSMUSG00000009614,XP_015675460.2
ENSMUSG00000027087,XP_015681886.1
ENSMUSG00000028312,XP_029140562.1
ENSMUSG00000024120,XP_015668574.1
ENSMUSG00000053647,XP_015673295.1
ENSMUSG00000044197,XP_015673297.1
ENSMUSG00000054693,XP_015666505.1
ENSMUSG00000027615,XP_015668437.1
ENSMUSG00000029503,XP_015669111.1
ENSMUSG00000020198,XP_015665514.1
ENSMUSG00000004264,XP_015669512.1
ENSMUSG00000068391,XP_015675654.1
ENSMUSG00000068859,XP_015671388.1
ENSMUSG00000032207,XP_015666471.1
ENSMUSG00000047921,XP_015675655.1
ENSMUSG00000027254,XP_029140453.1
ENSMUSG00000033486,XP_015675657.1
ENSMUSG00000070972,XP_015674698.1
ENSMUSG00000038607,XP_015674699.1
ENSMUSG00000035754,XP_015668939.2
ENSMUSG00000038084,XP_015676209.1
ENSMUSG00000042489,XP_029141562.1
ENSMUSG00000073755,XP_015679638.1
ENSMUSG00000028837,XP_015679640.1
ENSMUSG00000027487,XP_015685026.1
ENSMUSG00000052316,XP_015676210.1
ENSMUSG00000001065,XP_015666891.1
ENSMUSG00000032932,XP_015669286.1
ENSMUSG00000020495,XP_015679965.1
ENSMUSG00000022876,XP_015669287.2
ENSMUSG00000024043,XP_029139627.1
ENSMUSG00000079022,XP_015681210.1
ENSMUSG00000048490,XP_015669288.1
ENSMUSG00000042812,XP_015682235.1
ENSMUSG00000078485,XP_015683886.1
ENSMUSG00000028328,XP_015682401.1
ENSMUSG00000032796,XP_029139626.1
ENSMUSG00000070291,XP_015672975.1
ENSMUSG00000073375,XP_015669762.1
ENSMUSG00000028033,XP_015672974.1
ENSMUSG00000028444,XP_015682745.1
ENSMUSG00000036052,XP_015684034.1
ENSMUSG00000040569,XP_015669474.1
ENSMUSG00000024991,XP_015674956.1
ENSMUSG00000001247,XP_015677136.1
ENSMUSG00000063698,XP_029140606.1
ENSMUSG00000067629,XP_029141686.1
ENSMUSG00000032194,XP_029139894.1
ENSMUSG00000014813,XP_015677769.1
ENSMUSG00000036504,XP_015687148.1
ENSMUSG00000049285,XP_015668663.1
ENSMUSG00000049225,XP_015677355.1
ENSMUSG00000061666,XP_015684404.1
ENSMUSG00000028217,XP_015677347.1
ENSMUSG00000028214,XP_015677349.1
ENSMUSG00000020474,XP_015672013.1
ENSMUSG00000008482,XP_015677352.1
ENSMUSG00000020660,XP_015675483.1
ENSMUSG00000018068,XP_015682735.1
ENSMUSG00000029070,XP_015671529.1
ENSMUSG00000039660,XP_015684175.1
ENSMUSG00000034297,XP_029142238.1
ENSMUSG00000032336,XP_015682682.1
ENSMUSG00000039345,XP_015677138.1
ENSMUSG00000034532,XP_029141741.1
ENSMUSG00000035914,XP_015685478.1
ENSMUSG00000007989,XP_015680553.1
ENSMUSG00000066607,XP_015684555.1
ENSMUSG00000022031,XP_015680552.1
ENSMUSG00000028047,XP_015681532.1
ENSMUSG00000009681,XP_015678880.2
ENSMUSG00000052056,XP_015671032.1
ENSMUSG00000034160,XP_015687926.1
ENSMUSG00000045205,XP_015673305.2
ENSMUSG00000045731,XP_015668479.2
ENSMUSG00000027547,XP_015669855.1
ENSMUSG00000028980,XP_015676920.1
ENSMUSG00000018449,XP_015681756.1
ENSMUSG00000043140,XP_015681463.1
ENSMUSG00000029861,XP_015674291.1
ENSMUSG00000022055,XP_029142504.1
ENSMUSG00000013367,XP_015682496.2
ENSMUSG00000046167,XP_029139863.1
ENSMUSG00000090113,XP_015674684.1
ENSMUSG00000026260,XP_015666624.2
ENSMUSG00000020513,XP_015683564.1
ENSMUSG00000008393,XP_015681465.1
ENSMUSG00000026766,XP_015677519.1
ENSMUSG00000020180,XP_015674109.1
ENSMUSG00000023143,XP_029141660.1
ENSMUSG00000074345,XP_015673057.1
ENSMUSG00000072582,XP_015687433.1
ENSMUSG00000032181,XP_015673167.1
ENSMUSG00000025870,XP_015677018.1
ENSMUSG00000017144,XP_015679263.1
ENSMUSG00000032184,XP_015673279.1
ENSMUSG00000074575,XP_015674776.1
ENSMUSG00000006344,XP_015674108.1
ENSMUSG00000043183,XP_015677010.2
ENSMUSG00000074576,XP_015674777.2
ENSMUSG00000028212,XP_015673328.1
ENSMUSG00000022488,XP_015672250.1
ENSMUSG00000026946,XP_015682741.1
ENSMUSG00000003665,XP_015677895.1
ENSMUSG00000074577,XP_029140358.1
ENSMUSG00000028211,XP_015673339.1
ENSMUSG00000050323,XP_015673351.1
ENSMUSG00000021067,XP_015678064.1
ENSMUSG00000053475,XP_015682740.1
ENSMUSG00000059482,XP_015673374.1
ENSMUSG00000010110,XP_015676982.1
ENSMUSG00000051279,XP_015675122.1
ENSMUSG00000034833,XP_029140599.1
ENSMUSG00000027540,XP_015673612.1
ENSMUSG00000048015,XP_015682347.1
ENSMUSG00000047797,XP_015687978.1
ENSMUSG00000002057,XP_029142794.1
ENSMUSG00000022469,XP_015673135.1
ENSMUSG00000022261,XP_015668993.1
ENSMUSG00000042487,XP_015679195.1
ENSMUSG00000039007,XP_015668981.1
ENSMUSG00000020829,XP_015684899.1
ENSMUSG00000022257,XP_015669066.1
ENSMUSG00000045316,XP_015677133.1
ENSMUSG00000050132,XP_029142767.1
ENSMUSG00000024155,XP_015677129.2
ENSMUSG00000081534,XP_015673132.1
ENSMUSG00000022324,XP_015668827.1
ENSMUSG00000002279,XP_015680003.1
ENSMUSG00000022323,XP_015669045.1
ENSMUSG00000022475,XP_015673134.1
ENSMUSG00000027367,XP_015667103.1
ENSMUSG00000024175,XP_015682419.1
ENSMUSG00000023272,XP_015673552.1
ENSMUSG00000038879,XP_015668937.1
ENSMUSG00000050963,XP_015669034.1
ENSMUSG00000045348,XP_015668637.1
ENSMUSG00000028221,XP_015669478.1
ENSMUSG00000040536,XP_015669480.1
ENSMUSG00000043252,XP_015669471.1
ENSMUSG00000028222,XP_015669469.1
ENSMUSG00000002280,XP_015677135.1
ENSMUSG00000029535,XP_015686626.1
ENSMUSG00000041733,XP_015678093.1
ENSMUSG00000028224,XP_029139574.1
ENSMUSG00000041153,XP_015669467.1
ENSMUSG00000060152,XP_015678095.1
ENSMUSG00000041135,XP_015669464.2
ENSMUSG00000029545,XP_015678520.2
ENSMUSG00000029550,XP_015678518.1
ENSMUSG00000041609,XP_029140272.1
ENSMUSG00000028229,XP_015668585.1
ENSMUSG00000041638,XP_015672929.1
ENSMUSG00000043913,XP_015672941.2
ENSMUSG00000025200,XP_015665449.1
ENSMUSG00000027555,XP_015679154.1
ENSMUSG00000006476,XP_015681619.1
ENSMUSG00000029178,XP_015678350.1
ENSMUSG00000039717,XP_015679152.1
ENSMUSG00000027534,XP_015687557.1
ENSMUSG00000029601,XP_015683750.1
ENSMUSG00000032060,XP_015668075.2
ENSMUSG00000057406,XP_015675923.1
ENSMUSG00000018263,XP_015682555.1
ENSMUSG00000029111,XP_015675924.1
ENSMUSG00000048142,XP_015675927.1
ENSMUSG00000027508,XP_015687550.1
ENSMUSG00000109572,XP_029141602.1
ENSMUSG00000040209,XP_029143157.1
ENSMUSG00000069114,XP_015687546.2
ENSMUSG00000024594,XP_015680852.1
ENSMUSG00000040289,XP_015687541.1
ENSMUSG00000027500,XP_015687558.1
ENSMUSG00000043542,XP_015670012.2
ENSMUSG00000027342,XP_015667050.1
ENSMUSG00000041534,XP_015678624.1
ENSMUSG00000026883,XP_015679842.1
ENSMUSG00000049119,XP_015667866.1
ENSMUSG00000028240,XP_015667846.2
ENSMUSG00000041673,XP_015678628.1
ENSMUSG00000050666,XP_029141336.1
ENSMUSG00000071540,XP_029141335.1
ENSMUSG00000041730,XP_015678617.1
ENSMUSG00000006464,XP_029142060.1
ENSMUSG00000059834,XP_015674263.1
ENSMUSG00000041272,XP_015667847.1
ENSMUSG00000041261,XP_029139249.1
ENSMUSG00000031875,XP_015673055.1
ENSMUSG00000096188,XP_015673037.1
ENSMUSG00000041235,XP_015667863.1
ENSMUSG00000052616,XP_015673054.2
ENSMUSG00000041891,XP_015675280.1
ENSMUSG00000031878,XP_015673035.1
ENSMUSG00000028207,XP_029141378.1
ENSMUSG00000048371,XP_015673034.1
ENSMUSG00000014856,XP_015673078.1
ENSMUSG00000029110,XP_015687351.1
ENSMUSG00000039519,XP_015673113.1
ENSMUSG00000042425,XP_029138767.1
ENSMUSG00000044037,XP_029139636.1
ENSMUSG00000049092,XP_015673266.1
ENSMUSG00000031425,XP_015687967.1
ENSMUSG00000036819,XP_015669787.1
ENSMUSG00000043251,XP_015673075.1
ENSMUSG00000021830,XP_015673267.1
ENSMUSG00000009894,XP_015669769.1
ENSMUSG00000003099,XP_015676492.1
ENSMUSG00000044287,XP_015673050.1
ENSMUSG00000060913,XP_015673102.1
ENSMUSG00000036672,XP_015673047.1
ENSMUSG00000025911,XP_015679893.2
ENSMUSG00000059406,XP_015678247.1
ENSMUSG00000013150,XP_015673059.1
ENSMUSG00000037188,XP_029140745.1
ENSMUSG00000045210,XP_015679900.1
ENSMUSG00000027200,XP_015671694.1
ENSMUSG00000035183,XP_015671711.1
ENSMUSG00000042246,XP_029142093.1
ENSMUSG00000005698,XP_015673025.1
ENSMUSG00000021103,XP_015675383.1
ENSMUSG00000034460,XP_015675384.1
ENSMUSG00000033849,XP_015674117.1
ENSMUSG00000049396,XP_015684162.1
ENSMUSG00000018196,XP_015674119.1
ENSMUSG00000038604,XP_015673024.1
ENSMUSG00000099032,XP_015682159.2
ENSMUSG00000025916,XP_015682161.1
ENSMUSG00000034501,XP_015679307.1
ENSMUSG00000040560,XP_015669818.1
ENSMUSG00000031960,XP_015677165.1
ENSMUSG00000026360,XP_015674124.1
ENSMUSG00000019718,XP_029141481.1
ENSMUSG00000051079,XP_015674125.1
ENSMUSG00000026358,XP_015674126.2
ENSMUSG00000098509,XP_015674130.1
ENSMUSG00000026357,XP_029140460.1
ENSMUSG00000030495,XP_015677157.1
ENSMUSG00000032485,XP_015684135.1
ENSMUSG00000043671,XP_015675557.1
ENSMUSG00000042501,XP_015681452.1
ENSMUSG00000011118,XP_015675592.1
ENSMUSG00000022559,XP_015681699.1
ENSMUSG00000032011,XP_015669053.2
ENSMUSG00000013495,XP_015676730.1
ENSMUSG00000039529,XP_015669285.1
ENSMUSG00000048960,XP_015674877.1
ENSMUSG00000038119,XP_015683700.1
ENSMUSG00000020799,XP_015670332.1
ENSMUSG00000057715,XP_015674878.1
ENSMUSG00000016918,XP_015674879.1
ENSMUSG00000032116,XP_015681231.1
ENSMUSG00000022514,XP_015683889.1
ENSMUSG00000062762,XP_015681234.1
ENSMUSG00000042414,XP_015674602.1
ENSMUSG00000030110,XP_015677885.1
ENSMUSG00000005886,XP_015674600.1
ENSMUSG00000042042,XP_029141183.1
ENSMUSG00000033540,XP_015676365.1
ENSMUSG00000032042,XP_015682888.1
ENSMUSG00000004815,XP_029140859.1
ENSMUSG00000009863,XP_015681845.2
ENSMUSG00000039615,XP_015674748.1
ENSMUSG00000029490,XP_015676367.1
ENSMUSG00000033623,XP_015676368.1
ENSMUSG00000032040,XP_015676937.1
ENSMUSG00000028479,XP_015677749.1
ENSMUSG00000015749,XP_015674242.1
ENSMUSG00000021215,XP_015682207.1
ENSMUSG00000028478,XP_015677750.1
ENSMUSG00000032036,XP_015676938.1
ENSMUSG00000017264,XP_015679333.1
ENSMUSG00000003923,XP_015673594.1
ENSMUSG00000020661,XP_015680350.1
ENSMUSG00000028322,XP_015683826.1
ENSMUSG00000032769,XP_015672649.1
ENSMUSG00000025226,XP_015679586.1
ENSMUSG00000028393,XP_015687137.1
ENSMUSG00000032719,XP_015672651.1
ENSMUSG00000037936,XP_015684321.2
ENSMUSG00000035683,XP_015678740.1
ENSMUSG00000025225,XP_015679587.1
ENSMUSG00000049598,XP_029141411.1
ENSMUSG00000026649,XP_029140981.1
ENSMUSG00000025224,XP_015679583.1
ENSMUSG00000062963,XP_015676998.1
ENSMUSG00000031438,XP_015681295.1
ENSMUSG00000053483,XP_015686031.1
ENSMUSG00000037962,XP_015683931.1
ENSMUSG00000049657,XP_015675716.1
ENSMUSG00000079555,XP_015682126.1
ENSMUSG00000025940,XP_015682123.2
ENSMUSG00000025016,XP_015680431.1
ENSMUSG00000035572,XP_015675722.1
ENSMUSG00000059003,XP_015667495.2
ENSMUSG00000025777,XP_015680144.1
ENSMUSG00000067780,XP_015668712.1
ENSMUSG00000006403,XP_015684264.2
ENSMUSG00000031748,XP_015680891.1
ENSMUSG00000041688,XP_015668203.1
ENSMUSG00000025776,XP_015668707.1
ENSMUSG00000031751,XP_015680892.1
ENSMUSG00000032192,XP_015679192.1
ENSMUSG00000007646,XP_015685107.1
ENSMUSG00000033009,XP_029141803.1
ENSMUSG00000017688,XP_015668714.1
ENSMUSG00000038023,XP_015669125.1
ENSMUSG00000031232,XP_015668200.1
ENSMUSG00000008734,XP_015681874.1
ENSMUSG00000029388,XP_015669130.1
ENSMUSG00000068697,XP_015684386.1
ENSMUSG00000039376,XP_029142044.1
ENSMUSG00000030050,XP_015666771.1
ENSMUSG00000034858,XP_015679202.1
ENSMUSG00000031230,XP_015668188.1
ENSMUSG00000014075,XP_015683574.1
ENSMUSG00000029151,XP_015670338.1
ENSMUSG00000003072,XP_015666198.1
ENSMUSG00000039342,XP_015672487.1
ENSMUSG00000029389,XP_015669129.1
ENSMUSG00000025993,XP_015672555.1
ENSMUSG00000030243,XP_015682648.1
ENSMUSG00000051705,XP_015682764.1
ENSMUSG00000039410,XP_015674345.1
ENSMUSG00000032939,XP_015680048.1
ENSMUSG00000005628,XP_015680382.1
ENSMUSG00000024420,XP_015677655.1
ENSMUSG00000028879,XP_015672079.1
ENSMUSG00000026121,XP_015671993.1
ENSMUSG00000024423,XP_015677548.1
ENSMUSG00000079610,XP_015672022.1
ENSMUSG00000092607,XP_029141709.1
ENSMUSG00000013707,XP_015680384.1
ENSMUSG00000030539,XP_029139157.1
ENSMUSG00000001143,XP_015672005.1
ENSMUSG00000028885,XP_015672075.1
ENSMUSG00000024424,XP_015677333.1
ENSMUSG00000021420,XP_015666335.1
ENSMUSG00000039114,XP_015666342.1
ENSMUSG00000039109,XP_015666334.1
ENSMUSG00000021823,XP_015671947.1
ENSMUSG00000116376,XP_015681701.1
ENSMUSG00000042202,XP_015675076.1
ENSMUSG00000050428,XP_015682151.1
ENSMUSG00000022557,XP_015679427.1
ENSMUSG00000013858,XP_015668944.1
ENSMUSG00000075467,XP_029142826.1
ENSMUSG00000029404,XP_015669123.1
ENSMUSG00000023707,XP_015669122.1
ENSMUSG00000022619,XP_015673400.1
ENSMUSG00000057766,XP_015677115.1
ENSMUSG00000039197,XP_015671946.1
ENSMUSG00000029708,XP_015673394.1
ENSMUSG00000030030,XP_029141762.1
ENSMUSG00000022623,XP_015673401.1
ENSMUSG00000029408,XP_015669107.1
ENSMUSG00000063972,XP_015685336.1
ENSMUSG00000026817,XP_015686345.1
ENSMUSG00000034795,XP_015666546.1
ENSMUSG00000028766,XP_015682899.1
ENSMUSG00000022010,XP_029138991.1
ENSMUSG00000052435,XP_029141542.1
ENSMUSG00000067995,XP_015666560.2
ENSMUSG00000046523,XP_015666559.2
ENSMUSG00000000915,XP_015669121.1
ENSMUSG00000025082,XP_015671311.1
ENSMUSG00000056091,XP_015666550.1
ENSMUSG00000050600,XP_029141513.1
ENSMUSG00000035173,XP_015671313.1
ENSMUSG00000022814,XP_015673081.1
ENSMUSG00000027405,XP_015680682.1
ENSMUSG00000028786,XP_015667162.1
ENSMUSG00000056220,XP_015668807.1
ENSMUSG00000039244,XP_015667479.1
ENSMUSG00000034883,XP_015683089.1
ENSMUSG00000031565,XP_029140490.1
ENSMUSG00000024404,XP_015676789.1
ENSMUSG00000029464,XP_015669137.1
ENSMUSG00000025077,XP_015676055.1
ENSMUSG00000050390,XP_029139110.1
ENSMUSG00000049411,XP_015676684.1
ENSMUSG00000032487,XP_015668806.1
ENSMUSG00000040957,XP_029140975.1
ENSMUSG00000025076,XP_015676047.1
ENSMUSG00000027376,XP_015666841.1
ENSMUSG00000060402,XP_015667562.2
ENSMUSG00000006007,XP_015668799.1
ENSMUSG00000063931,XP_015667571.1
ENSMUSG00000051890,XP_015683097.1
ENSMUSG00000049134,XP_015676046.1
ENSMUSG00000030512,XP_015667335.1
ENSMUSG00000032014,XP_015669044.1
ENSMUSG00000024294,XP_015676254.1
ENSMUSG00000006005,XP_015668798.1
ENSMUSG00000075701,XP_015667345.1
ENSMUSG00000029469,XP_015670946.1
ENSMUSG00000045744,XP_029142257.1
ENSMUSG00000025075,XP_029140790.1
ENSMUSG00000034308,XP_015671749.1
ENSMUSG00000042942,XP_015676029.1
ENSMUSG00000031827,XP_015666012.1
ENSMUSG00000031549,XP_029140332.1
ENSMUSG00000056313,XP_015673462.1
ENSMUSG00000036962,XP_015681079.1
ENSMUSG00000066842,XP_015668797.1
ENSMUSG00000050777,XP_015681090.1
ENSMUSG00000022553,XP_015679437.1
ENSMUSG00000039137,XP_015678813.1
ENSMUSG00000023967,XP_015673470.1
ENSMUSG00000027314,XP_015665765.1
ENSMUSG00000039158,XP_029141373.1
ENSMUSG00000034216,XP_015675445.1
ENSMUSG00000026971,XP_015679338.1
ENSMUSG00000027315,XP_015675446.1
ENSMUSG00000023336,XP_015666054.1
ENSMUSG00000023150,XP_015680218.1
ENSMUSG00000045246,XP_015665954.1
ENSMUSG00000037287,XP_015669227.1
ENSMUSG00000071724,XP_029141504.1
ENSMUSG00000052748,XP_015680217.1
ENSMUSG00000037705,XP_015669221.1
ENSMUSG00000015950,XP_015678687.1
ENSMUSG00000038060,XP_029139257.1
ENSMUSG00000047879,XP_015668959.1
ENSMUSG00000035835,XP_015665548.1
ENSMUSG00000026484,XP_015680214.1
ENSMUSG00000024979,XP_015670082.1
ENSMUSG00000032898,XP_015680232.1
ENSMUSG00000046814,XP_015670021.1
ENSMUSG00000029361,XP_029141675.1
ENSMUSG00000036103,XP_015668956.1
ENSMUSG00000070730,XP_015670022.1
ENSMUSG00000043019,XP_015672125.1
ENSMUSG00000021987,XP_015672515.1
ENSMUSG00000025747,XP_015668963.1
ENSMUSG00000032021,XP_015676893.1
ENSMUSG00000019873,XP_015668729.1
ENSMUSG00000027326,XP_029139714.1
ENSMUSG00000054360,XP_015676895.1
ENSMUSG00000044461,XP_015672524.1
ENSMUSG00000029364,XP_015677446.1
ENSMUSG00000066894,XP_015677445.1
ENSMUSG00000051185,XP_015678107.1
ENSMUSG00000040693,XP_015671147.1
ENSMUSG00000018076,XP_029141714.1
ENSMUSG00000040111,XP_015670347.1
ENSMUSG00000024256,XP_015668962.1
ENSMUSG00000038628,XP_015667449.1
ENSMUSG00000040007,XP_029139716.1
ENSMUSG00000028634,XP_029141136.1
ENSMUSG00000025280,XP_029142140.1
ENSMUSG00000055660,XP_015668953.1
ENSMUSG00000052135,XP_015672091.1
ENSMUSG00000037855,XP_015671954.1
ENSMUSG00000043241,XP_015681897.1
ENSMUSG00000024056,XP_015668952.1
ENSMUSG00000052581,XP_015673015.1
ENSMUSG00000037846,XP_015671948.1
ENSMUSG00000027331,XP_015670035.1
ENSMUSG00000054966,XP_015681898.1
ENSMUSG00000029641,XP_015681705.1
ENSMUSG00000040648,XP_029141015.1
ENSMUSG00000019947,XP_015677810.1
ENSMUSG00000016520,XP_015671140.1
ENSMUSG00000026895,XP_015679841.1
ENSMUSG00000026974,XP_015683514.1
ENSMUSG00000045201,XP_015667209.1
ENSMUSG00000029644,XP_029139905.1
ENSMUSG00000020312,XP_015684512.1
ENSMUSG00000021786,XP_015667208.1
ENSMUSG00000042751,XP_015668623.1
ENSMUSG00000022211,XP_015677709.1
ENSMUSG00000021785,XP_015667192.2
ENSMUSG00000030842,XP_015685568.1
ENSMUSG00000040061,XP_015670038.1
ENSMUSG00000027465,XP_015684605.1
ENSMUSG00000048915,XP_015673173.1
ENSMUSG00000045994,XP_015677803.1
ENSMUSG00000074923,XP_015675225.1
ENSMUSG00000024085,XP_015678323.2
ENSMUSG00000026478,XP_029139398.1
ENSMUSG00000024044,XP_029140524.1
ENSMUSG00000045691,XP_015677726.1
ENSMUSG00000006641,XP_015670307.1
ENSMUSG00000035443,XP_015677805.1
ENSMUSG00000026437,XP_015673280.1
ENSMUSG00000024259,XP_015681648.1
ENSMUSG00000038299,XP_015681647.1
ENSMUSG00000037600,XP_015674203.1
ENSMUSG00000040093,XP_015675231.1
ENSMUSG00000031988,XP_015677806.1
ENSMUSG00000042699,XP_015668600.1
ENSMUSG00000003279,XP_015678679.1
ENSMUSG00000059149,XP_015673278.1
ENSMUSG00000042684,XP_015668613.1
ENSMUSG00000040133,XP_015681338.1
ENSMUSG00000024049,XP_015678676.1
ENSMUSG00000027344,XP_015681328.1
ENSMUSG00000028854,XP_015679021.1
ENSMUSG00000026433,XP_015673288.1
ENSMUSG00000035024,XP_029141164.1
ENSMUSG00000005871,XP_015677874.1
ENSMUSG00000055932,XP_015674230.1
ENSMUSG00000042268,XP_015679861.1
ENSMUSG00000031990,XP_015677802.1
ENSMUSG00000032875,XP_015670975.1
ENSMUSG00000031738,XP_015680527.1
ENSMUSG00000022041,XP_029141243.1
ENSMUSG00000031740,XP_015680526.1
ENSMUSG00000052688,XP_015676948.1
ENSMUSG00000024052,XP_015678681.1
ENSMUSG00000030691,XP_015674056.1
ENSMUSG00000004552,XP_015676946.1
ENSMUSG00000071856,XP_015677879.1
ENSMUSG00000028845,XP_015679492.1
ENSMUSG00000042558,XP_015679493.1
ENSMUSG00000070436,XP_015674059.1
ENSMUSG00000024537,XP_015672245.1
ENSMUSG00000024539,XP_015672244.1
ENSMUSG00000055407,XP_015674058.1
ENSMUSG00000049686,XP_015670943.1
ENSMUSG00000030718,XP_015670982.1
ENSMUSG00000029477,XP_015670942.1
ENSMUSG00000026427,XP_015669972.1
ENSMUSG00000063605,XP_015671374.1
ENSMUSG00000033949,XP_015675326.1
ENSMUSG00000021418,XP_015666337.1
ENSMUSG00000027022,XP_015677840.1
ENSMUSG00000035539,XP_015682311.1
ENSMUSG00000066148,XP_015687438.1
ENSMUSG00000024542,XP_029140120.1
ENSMUSG00000001558,XP_015674736.1
ENSMUSG00000033319,XP_015675322.1
ENSMUSG00000056130,XP_015675321.1
ENSMUSG00000036502,XP_015687388.1
ENSMUSG00000016529,XP_015682549.2
ENSMUSG00000019731,XP_015665462.1
ENSMUSG00000033184,XP_015675320.1
ENSMUSG00000033022,XP_015675318.1
ENSMUSG00000066150,XP_015687447.1
ENSMUSG00000036551,XP_015687382.1
ENSMUSG00000045569,XP_015674416.1
ENSMUSG00000057604,XP_015678147.1
ENSMUSG00000029440,XP_015670940.1
ENSMUSG00000026417,XP_015679564.1
ENSMUSG00000046691,XP_015666898.1
ENSMUSG00000049287,XP_015669779.2
ENSMUSG00000043448,XP_015669780.1
ENSMUSG00000036860,XP_015669784.1
ENSMUSG00000042705,XP_015677628.1
ENSMUSG00000020441,XP_015669785.1
ENSMUSG00000019647,XP_015677626.1
ENSMUSG00000041130,XP_015671731.1
ENSMUSG00000022215,XP_015677720.1
ENSMUSG00000033697,XP_015684000.1
ENSMUSG00000026312,XP_015672262.1
ENSMUSG00000040888,XP_015671738.1
ENSMUSG00000063409,XP_015670916.1
ENSMUSG00000035769,XP_015688023.1
ENSMUSG00000035168,XP_015670222.1
ENSMUSG00000026791,XP_015675492.1
ENSMUSG00000020225,XP_015670359.1
ENSMUSG00000035984,XP_015673191.1
ENSMUSG00000031770,XP_015678440.1
ENSMUSG00000034848,XP_015679121.1
ENSMUSG00000039257,XP_029141487.1
ENSMUSG00000031703,XP_015674444.1
ENSMUSG00000028630,XP_015667957.1
ENSMUSG00000063550,XP_015683279.1
ENSMUSG00000020212,XP_029139268.1
ENSMUSG00000038702,XP_015682241.1
ENSMUSG00000049106,XP_015669573.1
ENSMUSG00000024507,XP_015679067.1
ENSMUSG00000030990,XP_015683281.1
ENSMUSG00000052798,XP_015667950.1
ENSMUSG00000029186,XP_015682618.1
ENSMUSG00000024165,XP_015676787.1
ENSMUSG00000029439,XP_015678667.1
ENSMUSG00000024614,XP_015673736.1
ENSMUSG00000073565,XP_015679913.1
ENSMUSG00000022545,XP_015678470.1
ENSMUSG00000009569,XP_029141298.1
ENSMUSG00000055531,XP_015667944.1
ENSMUSG00000046070,XP_029141297.1
ENSMUSG00000024534,XP_015677599.1
ENSMUSG00000032360,XP_015682044.1
ENSMUSG00000031697,XP_015674450.1
ENSMUSG00000021120,XP_015669584.1
ENSMUSG00000034484,XP_015677324.1
ENSMUSG00000021125,XP_015669585.1
ENSMUSG00000031696,XP_015674442.1
ENSMUSG00000020170,XP_015667288.1
ENSMUSG00000029775,XP_015684865.1
ENSMUSG00000032179,XP_015675375.1
ENSMUSG00000034391,XP_015681025.1
ENSMUSG00000022322,XP_015674445.1
ENSMUSG00000029507,XP_029142537.1
