M_musculus.pep P_Mucros.pep
ENSMUSG00000027425.18 XP_015684319.1
ENSMUSG00000051860.13 XP_029140548.1
ENSMUSG00000074653.10 XP_029140547.1
ENSMUSG00000027703.16 XP_015684712.1
ENSMUSG00000031861.16 XP_015671207.1
ENSMUSG00000031860.17 XP_015671206.1
ENSMUSG00000027635.15 XP_015671204.1
ENSMUSG00000051375.15 XP_015672907.2
ENSMUSG00000029755.10 XP_015667099.1
ENSMUSG00000041741.10 XP_029140591.1
ENSMUSG00000031813.8 XP_015671202.1
ENSMUSG00000031862.11 XP_029139924.1
ENSMUSG00000022766.14 XP_015677961.1
ENSMUSG00000024451.9 XP_029142567.1
ENSMUSG00000041774.16 XP_015678059.1
ENSMUSG00000022779.16 XP_015678053.1
ENSMUSG00000027834.15 XP_015677649.1
ENSMUSG00000044024.16 XP_015684009.1
ENSMUSG00000042447.13 XP_015667079.1
ENSMUSG00000026181.13 XP_029141233.1
ENSMUSG00000029638.17 XP_015667081.2
ENSMUSG00000062995.12 XP_015667083.1
ENSMUSG00000022771.17 XP_015678051.1
ENSMUSG00000034151.13 XP_015677646.2
ENSMUSG00000022792.16 XP_015671165.1
ENSMUSG00000048304.8 XP_015677100.1
ENSMUSG00000035964.8 XP_015666170.1
ENSMUSG00000008496.19 XP_029141062.1
ENSMUSG00000000028.15 XP_015678048.1
ENSMUSG00000017830.15 XP_015671156.1
ENSMUSG00000022788.16 XP_015671160.1
ENSMUSG00000027788.6 XP_015686120.1
ENSMUSG00000039958.17 XP_015671164.1
ENSMUSG00000043461.13 XP_029142803.1
ENSMUSG00000050761.4 XP_015682457.1
ENSMUSG00000020907.1 XP_015666428.1
ENSMUSG00000027784.10 XP_015687324.1
ENSMUSG00000030309.16 XP_029139910.1
ENSMUSG00000098207.1 XP_015687328.1
ENSMUSG00000054161.12 XP_015666417.1
ENSMUSG00000037995.15 XP_029141410.1
ENSMUSG00000050103.18 XP_015672259.1
ENSMUSG00000034317.14 XP_015687321.1
ENSMUSG00000030306.14 XP_015680490.1
ENSMUSG00000034349.14 XP_015687320.1
ENSMUSG00000020547.5 XP_015666285.1
ENSMUSG00000020577.17 XP_015666287.1
ENSMUSG00000027775.9 XP_015687314.1
ENSMUSG00000020581.11 XP_015666288.1
ENSMUSG00000049404.7 XP_015687312.1
ENSMUSG00000027774.16 XP_015687310.1
ENSMUSG00000047557.2 XP_015687311.1
ENSMUSG00000020590.16 XP_029138946.1
ENSMUSG00000034544.17 XP_015687304.1
ENSMUSG00000027832.5 XP_015670883.1
ENSMUSG00000027829.15 XP_015670882.1
ENSMUSG00000034640.9 XP_015670878.1
ENSMUSG00000027828.12 XP_015670877.1
ENSMUSG00000030180.15 XP_015669657.2
ENSMUSG00000046518.3 XP_015666277.1
ENSMUSG00000020561.8 XP_015666291.1
ENSMUSG00000048004.15 XP_015666278.1
ENSMUSG00000001383.9 XP_015667089.1
ENSMUSG00000027823.9 XP_015672106.1
ENSMUSG00000048581.12 XP_029140094.1
ENSMUSG00000036834.16 XP_015672111.2
ENSMUSG00000006850.8 XP_015667085.1
ENSMUSG00000030019.6 XP_015679223.1
ENSMUSG00000117679.1 XP_015667636.1
ENSMUSG00000021175.15 XP_015666280.1
ENSMUSG00000006050.12 XP_015667647.1
ENSMUSG00000043441.5 XP_015668508.1
ENSMUSG00000027770.5 XP_015668502.1
ENSMUSG00000028986.12 XP_015666095.1
ENSMUSG00000027765.6 XP_015668509.1
ENSMUSG00000029816.10 XP_015666058.1
ENSMUSG00000027761.4 XP_015669807.1
ENSMUSG00000029190.19 XP_015668014.1
ENSMUSG00000043850.15 XP_015669817.1
ENSMUSG00000038388.14 XP_015666063.1
ENSMUSG00000029196.9 XP_015668013.1
ENSMUSG00000029198.3 XP_015668012.1
ENSMUSG00000029821.15 XP_015666066.1
ENSMUSG00000029093.14 XP_029139280.1
ENSMUSG00000029822.15 XP_015666067.1
ENSMUSG00000029828.4 XP_029138911.1
ENSMUSG00000029832.16 XP_029138912.1
ENSMUSG00000074736.10 XP_015668010.1
ENSMUSG00000038301.15 XP_015666077.1
ENSMUSG00000036513.15 XP_015673240.1
ENSMUSG00000023940.14 XP_015666222.1
ENSMUSG00000027803.14 XP_015678823.1
ENSMUSG00000002728.14 XP_015683603.1
ENSMUSG00000044957.3 XP_015666219.1
ENSMUSG00000002897.5 XP_029140159.1
ENSMUSG00000001767.5 XP_015682658.1
ENSMUSG00000023931.5 XP_015666226.1
ENSMUSG00000035580.10 XP_015666220.1
ENSMUSG00000071226.11 XP_015676839.1
ENSMUSG00000037110.20 XP_029142262.1
ENSMUSG00000074749.10 XP_015682623.1
ENSMUSG00000009112.4 XP_015676843.1
ENSMUSG00000021906.14 XP_015666231.1
ENSMUSG00000021905.14 XP_015666232.1
ENSMUSG00000045414.7 XP_015677799.1
ENSMUSG00000014496.8 XP_029138932.1
ENSMUSG00000051586.17 XP_015676841.1
ENSMUSG00000037034.16 XP_015682488.1
ENSMUSG00000027435.8 XP_015682718.1
ENSMUSG00000021900.10 XP_015666234.1
ENSMUSG00000015354.8 XP_015677361.1
ENSMUSG00000019124.10 XP_015666088.1
ENSMUSG00000034617.7 XP_015682551.1
ENSMUSG00000086040.8 XP_029138913.1
ENSMUSG00000066235.7 XP_015678915.1
ENSMUSG00000038233.10 XP_015678179.2
ENSMUSG00000038871.5 XP_015679073.1
ENSMUSG00000032409.15 XP_015676585.1
ENSMUSG00000041608.8 XP_015678748.1
ENSMUSG00000021532.11 XP_015682541.1
ENSMUSG00000038058.14 XP_015678703.1
ENSMUSG00000021891.8 XP_015678652.1
ENSMUSG00000030222.13 XP_015676569.1
ENSMUSG00000021892.14 XP_015678629.1
ENSMUSG00000021595.18 XP_015674304.1
ENSMUSG00000032413.12 XP_015671776.1
ENSMUSG00000040433.16 XP_015671795.1
ENSMUSG00000026220.6 XP_015671796.1
ENSMUSG00000032571.14 XP_015669846.1
ENSMUSG00000045658.16 XP_015671779.1
ENSMUSG00000026163.17 XP_029140038.1
ENSMUSG00000042599.8 XP_015675804.1
ENSMUSG00000053161.16 XP_015671780.1
ENSMUSG00000026248.9 XP_015671797.1
ENSMUSG00000038456.9 XP_015684145.1
ENSMUSG00000032567.16 XP_015669845.1
ENSMUSG00000090150.10 XP_015678596.1
ENSMUSG00000032557.13 XP_029141392.1
ENSMUSG00000026142.15 XP_015670549.1
ENSMUSG00000061436.15 XP_015673630.1
ENSMUSG00000054414.4 XP_015687091.1
ENSMUSG00000029925.13 XP_029140360.1
ENSMUSG00000027963.14 XP_015687090.1
ENSMUSG00000068696.6 XP_015687086.1
ENSMUSG00000000339.14 XP_015687099.1
ENSMUSG00000032498.9 XP_015667223.1
ENSMUSG00000027961.7 XP_015687087.1
ENSMUSG00000004364.14 XP_015678257.1
ENSMUSG00000032497.19 XP_015667224.1
ENSMUSG00000043230.2 XP_015678256.1
ENSMUSG00000035311.16 XP_015673724.1
ENSMUSG00000073643.11 XP_015674503.1
ENSMUSG00000047330.8 XP_015673347.1
ENSMUSG00000035365.15 XP_015673714.1
ENSMUSG00000035383.7 XP_015673715.1
ENSMUSG00000032883.15 XP_015673345.1
ENSMUSG00000012187.13 XP_015668661.1
ENSMUSG00000020051.17 XP_015673721.1
ENSMUSG00000026245.16 XP_015673344.1
ENSMUSG00000063406.11 XP_015675735.1
ENSMUSG00000056531.11 XP_015675726.1
ENSMUSG00000035459.18 XP_029141158.1
ENSMUSG00000029265.4 XP_015675725.1
ENSMUSG00000035919.16 XP_015667215.1
ENSMUSG00000031963.8 XP_015667242.1
ENSMUSG00000028121.8 XP_015680542.1
ENSMUSG00000031965.15 XP_015667263.1
ENSMUSG00000008429.8 XP_015667244.1
ENSMUSG00000032452.12 XP_015670565.1
ENSMUSG00000046402.10 XP_015676783.1
ENSMUSG00000028125.14 XP_029142750.1
ENSMUSG00000036411.10 XP_015667252.1
ENSMUSG00000020251.13 XP_015679351.1
ENSMUSG00000032458.6 XP_015676813.1
ENSMUSG00000036777.8 XP_015667253.1
ENSMUSG00000020246.13 XP_029141489.1
ENSMUSG00000021322.8 XP_015667255.1
ENSMUSG00000034612.7 XP_015670561.1
ENSMUSG00000039831.16 XP_015684754.1
ENSMUSG00000021319.7 XP_015666654.1
ENSMUSG00000020255.8 XP_015670557.1
ENSMUSG00000002808.7 XP_015666657.1
ENSMUSG00000021314.13 XP_029139012.1
ENSMUSG00000020263.14 XP_015670554.1
ENSMUSG00000028128.13 XP_015684777.1
ENSMUSG00000041236.8 XP_015666660.1
ENSMUSG00000034220.7 XP_015672221.1
ENSMUSG00000053931.11 XP_015684820.1
ENSMUSG00000046841.5 XP_015673850.1
ENSMUSG00000034212.14 XP_029140112.1
ENSMUSG00000039887.11 XP_015684830.1
ENSMUSG00000034159.12 XP_015672219.1
ENSMUSG00000034453.8 XP_015673845.1
ENSMUSG00000028133.17 XP_015684858.1
ENSMUSG00000020037.15 XP_015668332.1
ENSMUSG00000041324.14 XP_015668552.1
ENSMUSG00000025949.16 XP_015669944.1
ENSMUSG00000035620.15 XP_015668329.1
ENSMUSG00000021318.15 XP_015668553.1
ENSMUSG00000049038.3 XP_015668331.1
ENSMUSG00000039182.6 XP_015674843.1
ENSMUSG00000020262.15 XP_029139240.1
ENSMUSG00000035529.10 XP_015668319.1
ENSMUSG00000033308.16 XP_015668055.1
ENSMUSG00000001999.15 XP_015669736.1
ENSMUSG00000044667.12 XP_015677607.1
ENSMUSG00000001786.14 XP_015668317.1
ENSMUSG00000034066.13 XP_015680017.1
ENSMUSG00000029270.10 XP_015674540.1
ENSMUSG00000005410.6 XP_015687244.1
ENSMUSG00000026278.14 XP_015679996.1
ENSMUSG00000034472.13 XP_015687451.1
ENSMUSG00000026281.15 XP_015679948.1
ENSMUSG00000073609.9 XP_015679722.1
ENSMUSG00000079625.2 XP_015679727.1
ENSMUSG00000029276.13 XP_015674537.1
ENSMUSG00000021102.4 XP_015677066.1
ENSMUSG00000053774.9 XP_015679714.1
ENSMUSG00000089798.10 XP_015674538.1
ENSMUSG00000035764.5 XP_015679715.1
ENSMUSG00000052384.14 XP_015679719.1
ENSMUSG00000035790.15 XP_015679720.1
ENSMUSG00000029287.14 XP_029139752.1
ENSMUSG00000043410.16 XP_029141554.1
ENSMUSG00000050830.17 XP_015681511.1
ENSMUSG00000049606.16 XP_015679483.1
ENSMUSG00000029290.12 XP_029141656.1
ENSMUSG00000018654.17 XP_015671656.1
ENSMUSG00000046079.16 XP_015680113.1
ENSMUSG00000054720.12 XP_015683360.1
ENSMUSG00000028271.9 XP_015683053.1
ENSMUSG00000032547.12 XP_015684303.1
ENSMUSG00000032531.15 XP_015671088.1
ENSMUSG00000034152.6 XP_015676618.1
ENSMUSG00000037784.14 XP_029139606.1
ENSMUSG00000016637.7 XP_015687375.1
ENSMUSG00000037062.13 XP_015684067.1
ENSMUSG00000032473.13 XP_015669650.1
ENSMUSG00000004460.17 XP_015669619.1
ENSMUSG00000028343.10 XP_015667557.1
ENSMUSG00000092116.1 XP_015676180.1
ENSMUSG00000039740.6 XP_015676181.1
ENSMUSG00000068227.9 XP_015687194.1
ENSMUSG00000028476.13 XP_029142429.1
ENSMUSG00000043460.7 XP_015687515.1
ENSMUSG00000009293.17 XP_015669625.1
ENSMUSG00000013089.15 XP_015669629.1
ENSMUSG00000028528.17 XP_015679053.1
ENSMUSG00000022426.6 XP_015682722.1
ENSMUSG00000026526.14 XP_015673654.1
ENSMUSG00000042535.9 XP_015682724.2
ENSMUSG00000028530.14 XP_015679055.1
ENSMUSG00000028419.5 XP_015673666.1
ENSMUSG00000046010.7 XP_015673706.1
ENSMUSG00000033618.7 XP_015669645.1
ENSMUSG00000022853.7 XP_015669638.1
ENSMUSG00000028532.14 XP_015679051.2
ENSMUSG00000033653.18 XP_015669639.1
ENSMUSG00000053411.16 XP_015677031.1
ENSMUSG00000035305.5 XP_015671023.1
ENSMUSG00000000489.7 XP_015672210.1
ENSMUSG00000070287.3 XP_015669641.1
ENSMUSG00000032527.13 XP_015669640.1
ENSMUSG00000045589.7 XP_015673623.1
ENSMUSG00000042428.6 XP_015672212.1
ENSMUSG00000022412.14 XP_015672203.1
ENSMUSG00000029253.12 XP_015670649.1
ENSMUSG00000035898.13 XP_015670648.1
ENSMUSG00000022408.7 XP_015669071.1
ENSMUSG00000028553.12 XP_015671016.1
ENSMUSG00000028560.11 XP_015671028.1
ENSMUSG00000035407.8 XP_029139889.1
ENSMUSG00000061859.17 XP_029139888.1
ENSMUSG00000042303.19 XP_015669074.1
ENSMUSG00000031864.16 XP_029143053.1
ENSMUSG00000036356.15 XP_015686937.1
ENSMUSG00000026308.8 XP_015669206.1
ENSMUSG00000028572.13 XP_015677110.1
ENSMUSG00000022400.9 XP_015669082.1
ENSMUSG00000028573.18 XP_015677109.1
ENSMUSG00000035069.3 XP_015687050.1
ENSMUSG00000029405.16 XP_015686963.1
ENSMUSG00000029656.13 XP_015670523.2
ENSMUSG00000022394.14 XP_015669084.2
ENSMUSG00000035031.15 XP_015670522.2
ENSMUSG00000034981.9 XP_015686969.1
ENSMUSG00000079436.3 XP_015669201.1
ENSMUSG00000028518.8 XP_015670513.1
ENSMUSG00000028517.8 XP_015670521.1
ENSMUSG00000026259.14 XP_029139523.1
ENSMUSG00000031668.14 XP_015686971.1
ENSMUSG00000061360.8 XP_015669089.1
ENSMUSG00000025418.7 XP_015670517.1
ENSMUSG00000035505.14 XP_015686973.1
ENSMUSG00000034926.3 XP_015679135.1
ENSMUSG00000042109.8 XP_015669091.1
ENSMUSG00000022474.15 XP_015669096.1
ENSMUSG00000021537.9 XP_015679963.1
ENSMUSG00000043572.7 XP_015679132.1
ENSMUSG00000029376.8 XP_015686975.1
ENSMUSG00000022463.8 XP_015668999.1
ENSMUSG00000029377.5 XP_015687012.2
ENSMUSG00000029378.5 XP_015686976.1
ENSMUSG00000002222.14 XP_015686978.1
ENSMUSG00000028621.17 XP_015666357.1
ENSMUSG00000052852.8 XP_015686984.2
ENSMUSG00000052962.3 XP_015686985.1
ENSMUSG00000028619.15 XP_015666358.1
ENSMUSG00000063884.6 XP_029143060.1
ENSMUSG00000028617.10 XP_015666362.1
ENSMUSG00000049553.11 XP_015686989.1
ENSMUSG00000042770.8 XP_015673152.1
ENSMUSG00000052229.5 XP_015680102.1
ENSMUSG00000024400.16 XP_015671685.1
ENSMUSG00000030204.10 XP_015673150.1
ENSMUSG00000068747.14 XP_029143076.1
ENSMUSG00000024258.4 XP_015671683.1
ENSMUSG00000024260.14 XP_015671681.1
ENSMUSG00000020700.11 XP_029143061.1
ENSMUSG00000030219.13 XP_015669934.1
ENSMUSG00000001901.15 XP_029143062.1
ENSMUSG00000037503.12 XP_015673990.1
ENSMUSG00000027889.17 XP_015677210.1
ENSMUSG00000029848.11 XP_029139690.1
ENSMUSG00000043008.9 XP_015671773.1
ENSMUSG00000062901.3 XP_015671740.1
ENSMUSG00000053580.16 XP_015686996.1
ENSMUSG00000038759.15 XP_029140863.1
ENSMUSG00000047067.7 XP_015671774.1
ENSMUSG00000020695.14 XP_015686998.1
ENSMUSG00000025008.15 XP_015671746.1
ENSMUSG00000040600.9 XP_015677207.1
ENSMUSG00000014599.10 XP_015670100.1
ENSMUSG00000034931.15 XP_015686999.1
ENSMUSG00000025196.4 XP_015671763.1
ENSMUSG00000025195.9 XP_015671748.1
ENSMUSG00000025194.5 XP_029140029.1
ENSMUSG00000035189.17 XP_015673647.1
ENSMUSG00000025192.13 XP_015671752.1
ENSMUSG00000040414.8 XP_015671754.1
ENSMUSG00000074802.11 XP_029140362.1
ENSMUSG00000044052.3 XP_015687014.2
ENSMUSG00000027894.14 XP_015670099.1
ENSMUSG00000047638.15 XP_015673650.1
ENSMUSG00000025190.13 XP_015671755.1
ENSMUSG00000017167.6 XP_015687015.1
ENSMUSG00000027895.10 XP_015670097.1
ENSMUSG00000025189.9 XP_029140033.1
ENSMUSG00000019935.16 XP_015673645.1
ENSMUSG00000074852.4 XP_015671767.1
ENSMUSG00000006920.14 XP_029143056.1
ENSMUSG00000019951.10 XP_015673636.1
ENSMUSG00000042861.7 XP_015670094.1
ENSMUSG00000078656.11 XP_015669667.1
ENSMUSG00000025184.10 XP_015671757.1
ENSMUSG00000042401.8 XP_029140034.1
ENSMUSG00000019979.12 XP_015674923.1
ENSMUSG00000028730.14 XP_015666861.1
ENSMUSG00000049670.9 XP_029141628.1
ENSMUSG00000019988.7 XP_015668126.1
ENSMUSG00000025209.5 XP_029139465.1
ENSMUSG00000025208.9 XP_015668930.1
ENSMUSG00000025207.16 XP_015668912.1
ENSMUSG00000035007.5 XP_015669678.1
ENSMUSG00000006392.16 XP_015666851.1
ENSMUSG00000010358.13 XP_015669698.1
ENSMUSG00000034993.7 XP_015669681.1
ENSMUSG00000017146.12 XP_029139617.1
ENSMUSG00000025231.17 XP_015675256.1
ENSMUSG00000020017.14 XP_015668128.1
ENSMUSG00000025036.7 XP_015675259.1
ENSMUSG00000015890.2 XP_015668127.1
ENSMUSG00000036112.15 XP_015668112.1
ENSMUSG00000071415.6 XP_015670252.1
ENSMUSG00000025049.6 XP_015675268.1
ENSMUSG00000025047.9 XP_015668266.1
ENSMUSG00000005897.14 XP_015668247.1
ENSMUSG00000033326.15 XP_015666848.1
ENSMUSG00000006435.16 XP_015668279.1
ENSMUSG00000042694.17 XP_015668275.1
ENSMUSG00000025060.15 XP_015668274.1
ENSMUSG00000074785.5 XP_029139311.1
ENSMUSG00000028540.6 XP_015666839.1
ENSMUSG00000025064.15 XP_015668273.1
ENSMUSG00000020027.18 XP_015668409.1
ENSMUSG00000020926.16 XP_029143051.1
ENSMUSG00000028541.14 XP_015666873.1
ENSMUSG00000028542.17 XP_015666836.1
ENSMUSG00000036499.9 XP_015668154.1
ENSMUSG00000044948.17 XP_029139331.1
ENSMUSG00000009640.11 XP_015666834.1
ENSMUSG00000019929.16 XP_015668376.1
ENSMUSG00000036446.5 XP_015668387.1
ENSMUSG00000046585.9 XP_015668267.1
ENSMUSG00000048772.15 XP_015666829.1
ENSMUSG00000060268.12 XP_015666828.1
ENSMUSG00000034035.18 XP_015666825.1
ENSMUSG00000019960.8 XP_015666461.1
ENSMUSG00000034765.6 XP_015673595.1
ENSMUSG00000028690.4 XP_015666807.1
ENSMUSG00000051378.10 XP_015670124.1
ENSMUSG00000020935.8 XP_015670129.1
ENSMUSG00000044921.5 XP_029140318.1
ENSMUSG00000036602.14 XP_015673683.1
ENSMUSG00000019894.14 XP_015673682.1
ENSMUSG00000036019.8 XP_015676264.1
ENSMUSG00000028681.11 XP_015666785.1
ENSMUSG00000036009.16 XP_015671977.1
ENSMUSG00000073771.11 XP_029139046.1
ENSMUSG00000028680.14 XP_015666795.1
ENSMUSG00000020941.7 XP_015687695.1
ENSMUSG00000024976.14 XP_015673603.1
ENSMUSG00000055805.15 XP_015687696.1
ENSMUSG00000035948.13 XP_015667524.1
ENSMUSG00000000435.1 XP_015667519.1
ENSMUSG00000035923.4 XP_015667525.1
ENSMUSG00000034042.16 XP_015666793.1
ENSMUSG00000035916.8 XP_015667520.1
ENSMUSG00000028696.12 XP_015666864.1
ENSMUSG00000046215.3 XP_015687675.1
ENSMUSG00000019907.10 XP_015667522.1
ENSMUSG00000057337.13 XP_015669104.1
ENSMUSG00000020085.15 XP_015669103.1
ENSMUSG00000035873.8 XP_015667529.1
ENSMUSG00000028701.4 XP_015667009.1
ENSMUSG00000020086.6 XP_015669102.1
ENSMUSG00000028703.14 XP_015667018.1
ENSMUSG00000020694.17 XP_015687704.1
ENSMUSG00000020151.16 XP_029139138.1
ENSMUSG00000010554.14 XP_015687676.1
ENSMUSG00000014198.15 XP_015687791.1
ENSMUSG00000020098.7 XP_015676720.1
ENSMUSG00000034127.15 XP_029139136.1
ENSMUSG00000020097.14 XP_015676717.1
ENSMUSG00000020140.15 XP_015667268.1
ENSMUSG00000006782.16 XP_015687710.1
ENSMUSG00000006784.14 XP_015687711.1
ENSMUSG00000020092.9 XP_015677442.1
ENSMUSG00000020091.15 XP_015677443.1
ENSMUSG00000037151.8 XP_015684881.1
ENSMUSG00000006764.8 XP_015667296.1
ENSMUSG00000034757.15 XP_015687721.1
ENSMUSG00000044475.14 XP_015672154.1
ENSMUSG00000020107.10 XP_015672153.1
ENSMUSG00000020108.4 XP_015672165.1
ENSMUSG00000009654.4 XP_029141752.1
ENSMUSG00000020189.15 XP_015675168.1
ENSMUSG00000028567.8 XP_015666390.1
ENSMUSG00000020185.16 XP_029140644.1
ENSMUSG00000020181.18 XP_015667532.1
ENSMUSG00000063800.5 XP_015666382.1
ENSMUSG00000029335.5 XP_015687841.1
ENSMUSG00000073805.5 XP_029140277.1
ENSMUSG00000029334.14 XP_029143204.1
ENSMUSG00000050866.7 XP_029140268.1
ENSMUSG00000031004.8 XP_015673156.1
ENSMUSG00000059816.5 XP_015666349.1
ENSMUSG00000048351.14 XP_015666405.1
ENSMUSG00000029326.13 XP_015687855.1
ENSMUSG00000028603.15 XP_015666376.1
ENSMUSG00000003119.14 XP_015687740.1
ENSMUSG00000028600.15 XP_015666375.1
ENSMUSG00000008932.10 XP_015666403.1
ENSMUSG00000035297.14 XP_015687858.1
ENSMUSG00000018167.10 XP_015687743.1
ENSMUSG00000029319.8 XP_015687843.1
ENSMUSG00000038216.7 XP_015687681.1
ENSMUSG00000035273.14 XP_015687844.1
ENSMUSG00000028613.15 XP_015666372.1
ENSMUSG00000062312.5 XP_015687746.1
ENSMUSG00000029314.14 XP_015687864.1
ENSMUSG00000002580.7 XP_015687748.1
ENSMUSG00000063172.13 XP_015666366.1
ENSMUSG00000042115.4 XP_015673291.1
ENSMUSG00000009772.15 XP_015673281.1
ENSMUSG00000029330.8 XP_015687878.1
ENSMUSG00000019312.10 XP_015687749.1
ENSMUSG00000042066.16 XP_015673282.1
ENSMUSG00000042046.15 XP_015673284.1
ENSMUSG00000043940.15 XP_015687865.1
ENSMUSG00000049571.18 XP_029139572.1
ENSMUSG00000017221.14 XP_015687752.1
ENSMUSG00000038067.2 XP_029143192.1
ENSMUSG00000053024.14 XP_015673293.1
ENSMUSG00000017210.14 XP_015687753.1
ENSMUSG00000063179.13 XP_015669705.1
ENSMUSG00000026442.14 XP_029140308.1
ENSMUSG00000034573.14 XP_015687845.1
ENSMUSG00000020889.11 XP_015687754.1
ENSMUSG00000050100.14 XP_015669714.1
ENSMUSG00000029313.18 XP_029141262.1
ENSMUSG00000078676.9 XP_015687756.1
ENSMUSG00000038020.5 XP_029143193.1
ENSMUSG00000029312.12 XP_015678237.1
ENSMUSG00000030930.14 XP_015678333.1
ENSMUSG00000041757.17 XP_015687645.1
ENSMUSG00000048528.7 XP_029142952.1
ENSMUSG00000030946.13 XP_015686183.1
ENSMUSG00000070645.5 XP_015687655.1
ENSMUSG00000030965.19 XP_015686239.1
ENSMUSG00000070643.11 XP_015687657.1
ENSMUSG00000029306.8 XP_029140582.1
ENSMUSG00000030967.15 XP_015675580.1
ENSMUSG00000017493.12 XP_015687763.1
ENSMUSG00000037944.8 XP_029143194.1
ENSMUSG00000039990.16 XP_015673038.1
ENSMUSG00000030983.4 XP_015673085.1
ENSMUSG00000037826.5 XP_015675432.1
ENSMUSG00000041559.7 XP_015684524.1
ENSMUSG00000006777.7 XP_015687768.1
ENSMUSG00000045441.5 XP_015680618.1
ENSMUSG00000054641.10 XP_015680924.1
ENSMUSG00000039578.17 XP_015665550.1
ENSMUSG00000030850.17 XP_029140228.1
ENSMUSG00000023980.7 XP_015678649.2
ENSMUSG00000023988.8 XP_015678643.1
ENSMUSG00000055319.8 XP_015672717.1
ENSMUSG00000052430.15 XP_015679529.1
ENSMUSG00000078619.10 XP_015687783.1
ENSMUSG00000020708.12 XP_015687784.1
ENSMUSG00000020706.13 XP_015687785.1
ENSMUSG00000051236.13 XP_015676219.1
ENSMUSG00000048661.14 XP_015676353.1
ENSMUSG00000020218.11 XP_015676195.1
ENSMUSG00000030844.11 XP_015672737.1
ENSMUSG00000020704.13 XP_015687693.1
ENSMUSG00000007570.16 XP_015687468.1
ENSMUSG00000022016.16 XP_029138990.1
ENSMUSG00000025795.8 XP_015676305.1
ENSMUSG00000058997.8 XP_015666542.1
ENSMUSG00000024219.16 XP_015687458.1
ENSMUSG00000053684.8 XP_015676364.1
ENSMUSG00000039512.12 XP_029142545.1
ENSMUSG00000020121.15 XP_015676230.1
ENSMUSG00000036461.16 XP_015666554.1
ENSMUSG00000035355.15 XP_029138871.1
ENSMUSG00000024215.14 XP_015676573.1
ENSMUSG00000020123.6 XP_015676428.1
ENSMUSG00000040276.15 XP_015676578.1
ENSMUSG00000024213.14 XP_015675909.1
ENSMUSG00000062753.14 XP_015675911.1
ENSMUSG00000035566.7 XP_029139274.1
ENSMUSG00000001751.9 XP_015665976.1
ENSMUSG00000020124.10 XP_029141117.1
ENSMUSG00000042644.9 XP_015671005.1
ENSMUSG00000022019.16 XP_015667981.1
ENSMUSG00000049807.16 XP_029138893.1
ENSMUSG00000048218.6 XP_015674942.1
ENSMUSG00000022464.14 XP_015674941.1
ENSMUSG00000022129.4 XP_015678087.1
ENSMUSG00000022462.7 XP_015672392.1
ENSMUSG00000022131.3 XP_015678089.1
ENSMUSG00000001444.2 XP_015665884.1
ENSMUSG00000071172.13 XP_015670998.1
ENSMUSG00000038534.18 XP_029138869.1
ENSMUSG00000033237.19 XP_015672388.1
ENSMUSG00000024011.17 XP_015668082.1
ENSMUSG00000024012.18 XP_015668083.2
ENSMUSG00000020877.11 XP_015665930.1
ENSMUSG00000029086.15 XP_015677036.1
ENSMUSG00000038560.7 XP_015665929.1
ENSMUSG00000018659.12 XP_015665973.1
ENSMUSG00000047040.9 XP_015665926.1
ENSMUSG00000042156.16 XP_029140566.1
ENSMUSG00000018973.2 XP_015665880.2
ENSMUSG00000075588.6 XP_015665972.2
ENSMUSG00000038700.4 XP_015665969.1
ENSMUSG00000036158.12 XP_029139140.1
ENSMUSG00000033004.16 XP_029143199.1
ENSMUSG00000014349.7 XP_015665913.2
ENSMUSG00000036197.16 XP_015687171.1
ENSMUSG00000022126.6 XP_015687813.1
ENSMUSG00000055022.14 XP_015678183.1
ENSMUSG00000041642.18 XP_015673224.1
ENSMUSG00000033083.16 XP_015687816.1
ENSMUSG00000072294.5 XP_015687817.2
ENSMUSG00000022064.10 XP_015687828.1
ENSMUSG00000000120.6 XP_015665960.2
ENSMUSG00000033166.11 XP_015687821.2
ENSMUSG00000020873.15 XP_015665906.1
ENSMUSG00000041605.16 XP_015673220.2
ENSMUSG00000020598.16 XP_029140348.1
ENSMUSG00000027886.7 XP_015673221.1
ENSMUSG00000033214.10 XP_015673563.1
ENSMUSG00000045871.5 XP_015667327.1
ENSMUSG00000075478.3 XP_015681629.1
ENSMUSG00000030091.17 XP_015683118.1
ENSMUSG00000068739.13 XP_015682547.2
ENSMUSG00000022114.5 XP_015687829.1
