"","gene","description","Pm_1_liver","Pm_10_liver","Pm_3_liver","Pm_5_liver","Pm_8_liver","Mus_livr_1","Mus_livr_2","Mus_livr_3","Mus_livr_4","Homo_livr_1","Homo_livr_2","Homo_livr_3","Canis_livr_1","Canis_livr_2","Canis_livr_3"
"2664",107293428,"ninein",63,118,49,67,77,0.439581217,1.2457804,1.111025,1.5251767,1.690864968,0.5407871,0.8156136,0,0,0.8998689
"2665",107293432,"basic helix-loop-helix family member e40",513,959,281,913,887,14.036913,16.504518,13.660896,14.63182,117.422685,42.454898,22.863805,20.7809,26.8032,41.1047
"2666",107293434,"receptor interacting serine/threonine kinase 4",92,77,99,86,152,2.53515,2.23143,2.54012,2.6333,6.2517,2.01064,2.383095,2.46073,8.22914,7.55723
"2667",107293436,"solute carrier family 38 member 3",386,460,306,186,268,3450.355619,4282.688343,4006.272048,4228.79075,304.2729,29.03252,211.6437,210.744,416.407,658.141
"2668",107293438,"trafficking protein particle complex 10",46,64,58,75,123,14.372812,18.072009,15.211317,17.127396,7.894998,1.49756423,4.8022322,6.26129,8.85934,6.33143
"2669",107293448,"glypican 6",0,0,0,0,0,0.41518313,0.9718277,0.8226745,0.7601938,8.28324,2.51647,5.08451,3.4453,3.28474,1.00567
"2670",107293449,"dopachrome tautomerase",0,0,0,0,0,38.376838,10.769221,10.482701,11.290172,0.0483901,0,0.20251384,0,0,0
"2671",107293451,"G protein-coupled receptor 180",114,112,124,153,175,32.2656,28.4736,29.5971,29.053,1.07103,0.904688,2.68339,4.36333,3.43168,1.71364
"2672",107293455,"coenzyme Q5, methyltransferase",283,325,223,255,286,11.4197107,11.315219,12.86852,10.778771,30.993959,15.33883,23.495278,41.501977,48.2897,20.782038
"2673",107293457,"POP5 homolog, ribonuclease P/MRP subunit",330,229,297,265,293,67.85318,71.296937,70.714079,64.75778,27.9903,23.27994,34.90402,22.40673,26.95769,12.86668
"2674",107293469,"family with sequence similarity 174 member A",329,205,208,198,244,8.276166,7.57378,8.121688,6.370118,7.42937,9.116047,9.85597,12.046,9.84508,9.15665
"2675",107293494,"neuronal acetylcholine receptor subunit alpha-2-like",0,0,0,10,16,2.87372,3.045594,3.09496,3.26533,0.0518618,0,0.314631,0.175079,0.0920017,0.193922
"2676",107293504,"SWAP switching B-cell complex 70kDa subunit",179,107,92,69,174,1.724812,2.6424866,1.9850798,2.643849,1.31661557,0.560594,1.4167,16.3102,16.204574,6.01883
"2677",107293506,"WEE1 G2 checkpoint kinase",169,79,57,37,62,0.445009,0.383299,0.489765,0.421973,3.31781,3.178323,5.448748,6.098868,5.141088169,4.947434
"2678",107293507,"SET binding factor 2",209.38,191,123,137,268,5.4647506,6.362398,6.606734,6.546332,5.119059401,2.0871899,6.87170551,5.428824045,6.663087003,4.365306401
"2679",107293508,"LIM and cysteine rich domains 1",3,15,3,17,22,0.360789,0.313051,0.353876,0.220145,1.3196465,1.5578709,1.433557403,2.705458,2.96235,1.052959
"2680",107293518,"prostaglandin E synthase",1,0,0,1,0,0.6988196,0.4952362,0.123197,0.7179709,0.391829,0.0232936,0.133533,0,0,1.71384
"2681",107293522,"chaperonin containing TCP1 subunit 4",6183.25,7196.62,5555.83,4134.8,6592.12,153.464536,66.793421,116.251074,103.125177,27.12565,48.867705,46.876268,98.7334,100.14,33.3998
"2682",107293523,"family with sequence similarity 161 member A",68,54,28,21,27,0.4798482,1.2062246,0.259231124,1.171228,0.2064858,0.153375,0.5420257,0.94752,0.349194,0.515795
"2683",107293532,"tankyrase 2",285,195,134,169,177,7.7015968,7.59277,8.375861,6.983967,2.27819,2.22297,4.47368,9.42449,6.78810956,5.520299
"2684",107293534,"TBC1 domain family member 12",97,98,75,61,116,2.006537,2.010987,2.519326,1.879166,1.088324,1.4282635,1.419597,2.65063,2.23852,2.51937
"2685",107293536,"family with sequence similarity 198 member A",0,0,0,0,0,2.137778,4.113064,4.511652,3.876273,5.333558,8.7115451,5.0127888,0.193445,0.276461,0.0478602
"2686",107293537,"leucine-rich, glioma inactivated 1",27,9,9,6,21,0.043349,0.0386889,0.0755003,0.0584932,0.465897,0.1473041,0.4443432,0.193671,0.170174,0.128702
"2687",107293538,"fibroblast growth factor binding protein 3",0,43,0,0,1,0.848806,0.440282,0.727403,0.489947,0.473135,0.0296039,0.325164,0,0,0
"2688",107293539,"NOC3 like DNA replication regulator",237,331,299,241,387,1.34662,1.59286,1.76619,1.86481,2.103838,1.708442,2.090932,8.70345,5.71549,2.77089
"2689",107293540,"phospholipase C epsilon 1",3,10,2,0,10,1.9631345,2.0154837,1.925156,2.4195306,1.489054,0.0767003,0.228578,3.64221,6.630063072,5.65904
"2690",107293541,"protein FRA10AC1",167,98,73,71,73,4.453375,4.03535,4.50768,5.08976,2.748504,2.730945,5.533643,18.7475,12.7965,20.3388
"2691",107293542,"phosphodiesterase 6C",2,2,10,1,10,0,0.17942809,0.152099,0.202793,0.0384879,0.185986,0.4226561,1.9364,1.91294,0.967014
"2692",107293543,"contactin 1",11,11,2,6,14,0.194254,0.484039,0.336647,0.424011,0.551578,0.0126367,0.21848472,0.0246427,0.0451005,0.0450728
"2693",107293548,"testis and ovary specific PAZ domain containing 1",32,57,36,65,53,0,0,0,0,0,0,0.0148573,1.90432,0.51024,0.358805
"2694",107293553,"parvin alpha",190,135,187,110,219,32.620433,25.562029,24.354441,26.504914,5.896563,4.70748,3.732098,11.837106,20.489169,54.691644
"2695",107293555,"corticotropin releasing hormone binding protein",30,21,21,34,17,0,0,0,0,33.083263,6.289822,43.0740112,0.0464435,0.0409439,0.0289584
"2696",107293559,"F2R like trypsin receptor 1",473,528,547,573,540,0.16112,0.433895,0.574688,0.535175,0.293838,1.02595,0.550794,0.203334,0.122078,0.125147
"2697",107293561,"IQ motif containing GTPase activating protein 2",1818,2433,1287,1314,1827,25.7221,18.3263,17.7409,17.9478,64.157516,37.162095,86.126895,144.0875517,120.8940256,65.49923525
"2698",107293572,"zinc finger protein, FOG family member 2",8,5,7,9,3,0.0987481,0.191202,0.190691,0.2434766,1.258137,0.2692181,0.953753,1.481857,1.953146,0.42676098
"2699",107293573,"oxidation resistance 1",850,704,558,584,799,14.311213,15.287459,16.1336565,16.2241797,8.882347,4.54635,11.03362,14.08756298,12.048162,5.71055
"2700",107293575,"transient receptor potential cation channel subfamily C member 6",4,5,1,3,22,0.506299,0.589574,0.679218,0.598659,0.392098,0,0.02354896,0,0,0.0165827
"2701",107293581,"NudC domain containing 2",158,136,60,66,84,11.486429,15.222036,13.27344,17.301053,19.3174,12.30622,17.62259,26.2803,0.0788114,8.67913
"2702",107293582,"methionine adenosyltransferase 2B",375,465,331,257,629,14.113939,14.39969,15.625186,14.295365,24.755012,16.6584138,28.826918,36.049326,0,10.95642
"2703",107293588,"transient receptor potential cation channel subfamily M member 7",15,26,19,17,27,3.663189101,4.9092319,4.2991623,4.2771449,14.594915,3.89315,12.975902,9.481974008,7.542663685,5.774465687
"2704",107293597,"kelch like family member 8",2,11,14,13,22,1.14214,1.298501,0.95168,1.608496,4.795963,1.1297222,2.3601177,6.4889,4.97677,2.307206
"2705",107293599,"AF4/FMR2 family member 1",134.58,315.06,333.84,224.3,454.86,3.3724611,3.7289416,3.90214,3.508551,5.602718,1.211643,6.680729,11.78139367,15.86357,13.44822441
"2706",107293616,"cullin 3",836,883,721,643,786,7.095608,7.21569,5.55403,7.121591,19.6790076,29.277787,28.0087321,25.3039,30.7291,11.5243
"2707",107293617,"cartilage associated protein",27,34,55,57,117,7.36268,8.84062,9.70804,10.57458,25.62225,12.99735,29.0535,27.56022,34.2949,15.14326
"2708",107293619,"elaC ribonuclease Z 2",145,244,248,245,262,14.662514,13.50172,14.42243,13.34384,22.621719,8.227533251,11.42745,0,0,5.54679
"2709",107293635,"spermatogenesis associated, serine rich 2",42,58,54,51,59,2.0606745,2.2146248,2.481608,2.578691,2.420647,0.6260409,1.3674211,5.38529,6.65709,4.95536
"2710",107293636,"DnaJ heat shock protein family (Hsp40) member C22",702,1114,354,621,1479,100.346551,95.669375,94.494614,100.901152,58.11641,7.18413,23.23664,144.385,133.654,60.2759
"2711",107293640,"ADP ribosylation factor guanine nucleotide exchange factor 2",369,312,345,324,375,13.147821,11.44665,10.8601,11.7039,5.68426,1.8125,3.99955,3.92403,5.101387001,3.394403051
"2712",107293641,"CSE1 chromosome segregation 1-like (yeast)",798,714,658,672,756,7.9521362,9.9878117,8.2868269,10.4582977,8.8521,8.069506,10.53455,11.55246,14.78564,7.18298
"2713",107293646,"myosin VIIA and Rab interacting protein",7,0,13,0,3,1.3866022,1.0814388,1.1455504,0.9678954,2.438916,1.065649,3.802701,0.433359,1.364902,0.184732
"2714",107293649,"EDAR-associated death domain",9,17,5,11,8,0.0143181,0.0832431,0.0940888,0.0451701,0.506289,0.0217261,0.0550587,21.02245,0,15.2538
"2715",107293652,"lectin, galactoside-binding, soluble, 8",6602,8328,3704,3345,2460,42.269087,47.7541286,53.29559,54.112328,22.15531846,7.0089615,16.1788069,137.462428,0.167484,127.578603
"2716",107293660,"discs large homolog associated protein 5",4,4,3,6,20,0.2446951,0.5630949,0.7746947,0.5011713,0.0222485,0.0515259,0.263052,0,0,0.0180833
"2717",107293669,"transforming growth factor beta 2",137,79,47,112,88,0.0832534,0.1060075,0.1292293,0.1476987,0.157903,0.0563868,0.1708533,5.027365,0.208168,3.2971783
"2718",107293670,"CASK interacting protein 1",0,0,0,0,3,0.485504929,0.1901013,0.1230396,0.3326847,0.465266,0,0.0150152,0,0,0.27088
"2719",107293672,"unc-51 like kinase 4",29,21,44,37,120,0.0867238,0.3521306,0.0634917,0.3441874,0.737988,0.4210149,0.8824128,2.908525,1.404015001,3.812323
"2720",107293674,"praja ring finger ubiquitin ligase 2",297,301,313,314,321,4.432985765,4.5010147,3.935931278,5.04843155,13.80785,17.20237,17.78748,54.54408,55.18461528,16.490477
"2721",107293681,"de-etiolated homolog 1 (Arabidopsis)",4,37,12,6,12,6.607523,7.303813,7.152016,6.654149,0.515769,0.551407,1.08545,8.493819,12.378462,4.939476
"2722",107293686,"leucine rich repeat and fibronectin type III domain containing 5",0,1,0,0,7,0.0908752,0.3472915,0.3021193,0.6793944,0,0.0193262,0.00632511,0,0,0.017626176
"2723",107293689,"kinesin family member 20B",0,5,13,11,7,0.0771689,0.108378,0.2597519,0,0.1526153,0.143236,0.487948,1.999187055,1.940363597,1.275903
"2724",107293695,"zinc finger and BTB domain containing 43",1,0,0,0,2,7.502999,9.51894,6.819969,9.186959,2.15669,0.5573586,1.473325,0,0,3.90701
"2725",107293699,"protein tyrosine phosphatase, receptor type Z1",35,11,23,2,23,0.02498387,0.033982,0.0256067,0.0309678,0.81573636,0.012979,0.35961834,0.0862791,0.039076297,0.1922605
"2726",107293700,"KIAA1143 ortholog",589,503,688,585,835,1.051198,1.3306,1.536832,1.752424,1.23669,0.49543,1.78903,27.4201,14.2326,10.8791
"2727",107293703,"Kruppel-like factor 3 (basic)",32,53,28,51,101,33.263006,32.77177962,34.90728927,32.76217,8.937074,2.897313,10.38135,14.8243,18.9333,10.7279
"2728",107293706,"leucine-rich repeats and calponin homology (CH) domain containing 3",5,2,2,1,1,3.3830681,4.6397756,5.750395,6.1043566,4.568234,0.6671933,2.176859,3.507268,3.33810668,3.4120092
"2729",107293715,"ubiquitin specific peptidase 32",6.14,11,7,22,23,5.051939,3.660446,3.419532,3.915366358,7.4218,6.684372,7.590818,0,0.0656796,4.013726061
"2730",107293716,"ADP ribosylation factor like GTPase 15",53,50,40,33,51,2.12921,1.328014,1.94054,2.42575,0.907498,1.31608,2.032684,3.92283,0,2.85748
"2731",107293720,"heat shock protein family B (small) member 3",4,6,9,3,3,0,0,0,0,0,0.098238,0.0744158,0,0,0
"2732",107293721,"regulator of G-protein signaling 6",1,3,0,0,1,0.2358634,0.151279,0.0907648,0.390766,0.1512411,0.05144041,0.09083632,4.71179,1.61568,6.121818024
"2733",107293722,"zinc finger DHHC-type containing 3",112,148,179,226,247,51.400034,45.50986,47.836146,46.195172,13.957672,6.3733711,9.709222,12.86266,17.736219,11.47832
"2734",107293728,"myristoylated alanine rich protein kinase C substrate",32,80,27,73,49,3.44268,4.31357,5.50661,4.60807,3.9745,2.47766,4.70461,4.08561,2.76496,3.80041
"2735",107293733,"exosome component 7",176,178,260,278,330,21.837899,22.3767764,20.516865,22.192503,26.0916,15.720327,16.409354,6.74873,10.5919,8.77867
"2736",107293740,"C-type lectin domain family 3 member B",6,20,20,13,26,0.345718,0.132519,0.29964,0.239558,33.6844,3.446032968,18.7946,7.14945,1.83422,6.39829
"2737",107293742,"extended synaptotagmin like protein 1",93,73,80,66,175,9.181098,12.967555,12.805961,12.976884,35.31599,19.264945,38.797793,17.672105,22.53554,21.510941
"2738",107293747,"nucleic acid binding protein 2",33,76,64,38,133,23.65857,19.660021,20.925624,21.521413,18.09129247,5.374426,7.667619002,176.3939,230.2295,202.9097
"2739",107293749,"CUB domain containing protein 1",4,10,20,23,26,3.207798,2.806804,2.865514,2.965955,0.120173,0.0409632,0.089621,0.114364,0.067627,0.0600745
"2740",107293759,"plasmolipin",1,5,3,1,7,39.230918,36.701557,33.8407,37.436547,7.094,1.592132,5.317698,4.189789,1.217139,5.216602
"2741",107293769,"family with sequence similarity 192 member A",118,123,77,110,160,12.1698219,10.57689262,9.305634,9.0351603,28.37462,12.20542,21.76078,16.69692,18.54061,14.35929
"2742",107293774,"TNFRSF1A-associated via death domain",8,22,31,32,42,15.395539,15.481815,14.93251,14.69297,14.367263,5.344415,6.081031,0,0,7.41917
"2743",107293777,"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1",62,73,26,86,81,372.803674,352.36175,347.35964,354.867441,86.088709,112.9894589,74.75699222,388.20421,144.28296,61.031872
"2744",107293779,"hydroxysteroid dehydrogenase like 1",26,50,27,41,89,6.83067,5.465345,8.774858,8.075628,2.185287,1.139982,3.3504473,0,0,1.31907
"2745",107293782,"RAB43, member RAS oncogene family",16,19,19,35,24,129.522561,90.09658,94.37195,96.01919104,23.52837,11.30705,8.594211,14.7018,28.8179,19.0133
"2746",107293785,"SAC1 suppressor of actin mutations 1-like (yeast)",529,446,566,482,704,8.15017,6.49826,5.81856,6.22309,12.76451,6.715414,10.2601,9.43712,7.443458,8.623061
"2747",107293788,"VPS26 retromer complex component A",3653,3019,2358,1729,1899,6.44785,6.042081,5.49629,6.54877,4.960924458,7.1540039,9.9754142,29.70484,1.01488,12.414539
"2748",107293798,"MKL/myocardin-like 2",1,11,1,11,13,3.128225,3.987507,4.173918,3.86695,2.991687,0.5791473,1.930838,0,0,2.190687
"2749",107293799,"insulin like growth factor binding protein acid labile subunit",37,67,109,143,92,312.19218,295.77856,302.515043,295.02915,252.7175,24.64915,55.44149,0,0,35.4944
"2750",107293801,"mitochondrial ribosomal protein S34",100,117,79,153,121,142.85406,122.96438,142.10402,117.35533,113.38904,34.872726,47.46783,0,0,52.4038
"2751",107293802,"excision repair cross-complementation group 4",13,41,25,47,31,3.76572,4.864285,5.732706,5.3279072,1.342778,0.651776,0.8967811,0,0,8.04788
"2752",107293810,"small nuclear ribonucleoprotein D1 polypeptide",535,703,852,1250,975,2.998132,3.923365,2.24107,2.460439,15.20295,9.172724,8.017676,0.869403,0.612864,47.021
"2753",107293818,"death effector domain containing",14,11,6,11,8,30.7024373,21.51465412,28.742385,24.880158,13.38964803,5.538010998,9.028479025,18.1308,0.151068,15.6733
"2754",107293820,"leucine zipper transcription factor like 1",56.15,74.38,100.34,85,100,3.14237879,2.3212947,3.8061756,2.1769483,1.723082,2.626089,4.6605492,3.42115,4.26251,2.15909
"2755",107293823,"SHC (Src homology 2 domain containing) transforming protein 3",0,0,2,0,2,0,0,0,0,0.0488729,0.136782,0.0234538,0,0,0
"2756",107293834,"chromosome unknown open reading frame, human C10orf53",2,0,0,0,0,0,0,0,0,0.0918234,0,0,0,0,0
"2757",107293840,"pantothenate kinase 1",3788,3898,2822,1650,1567,16.842691,12.217343,11.0116,12.420094,10.671194,7.10018,20.342433,155.895,135.534,74.602207
"2758",107293844,"signal peptide peptidase like 3",1,2,13,2,3,22.1867371,22.078673,23.15655,21.697317,4.901078,3.3235142,8.5367912,5.54548,8.77024,7.00436
"2759",107293846,"acyl-CoA dehydrogenase, C-2 to C-3 short chain",34,48,28,13,60,243.561908,216.95618,215.48736,211.65365,106.5573,96.2108,77.455822,71.6689,112.522,71.3465
"2760",107293847,"unc-119 lipid binding chaperone B",5,4,2,5,4,26.101672,25.147073,24.5355988,24.592518,3.68964,1.334618,2.686374,7.23802,9.97626,6.96797
"2761",107293853,"anoctamin 3",0,12,4,2,12,0,0,0,0,0.3785323,0.0589082,0.271506,0.309862561,0.0568386,0.0352322
"2762",107293880,"NSF attachment protein alpha",115,198,119,144,206,100.48553,146.969052,150.12518,148.42896,106.342273,101.4153351,102.8988789,36.0135,39.62863253,43.407213
"2763",107293887,"bobby sox homolog (Drosophila)",190,254,219,264,317,1.4597998,1.554828832,1.9358527,1.8416054,3.359371366,0.653045524,1.330267,3.862233,4.83977,3.549738
"2764",107293895,"collagen type XIX alpha 1",0,0,0,0,0,0,0,0.0232038,0,0.15618805,0.09450469,0.111305,0,0,0
"2765",107293897,"nephronophthisis 3 (adolescent)",8,20,10,27,55,4.798784,6.2788791,8.4293057,10.764568,3.060624,2.031394,4.3846526,4.354279,4.821904,3.95667
"2766",107293899,"ankyrin repeat domain 40",2,2,1,5,5,47.242741,39.300035,38.44073,38.105404,5.846540454,1.6562,4.065439,0,0,5.78796
"2767",107293900,"LUC7-like 3 pre-mRNA splicing factor",365,553,397,336,676,2.4894342,3.977708,4.531758174,4.396923,43.469403,14.294272,50.401674,0,0.142444,21.14182
"2768",107293902,"Kruppel-like factor 15",49,108,96,20,191,213.67903,127.339388,133.087798,127.59909,33.55001,14.11515,47.3843,45.1018,108.793648,43.139252
"2769",107293906,"FAT atypical cadherin 3",0,0,2,0,1,0.0794886,0.1473526,0.10454,0.1792247,0.0653607,0.0129567,0.00329249,0.3820321,0.516907,0.90858
"2770",107293908,"ubiquitin like modifier activating enzyme 5",428,272,360,553,297,8.792526,11.005727,11.318377,11.268876,23.414232,15.635044,16.067726,19.7545,16.4776,13.4899
"2771",107293909,"coiled-coil domain containing 67",1,0,0,0,2,0.0509793,0.0596754,0.0453421,0.0535017,0,0,0.1091416,0.3795705,0.2139672,0.2776867
"2772",107293910,"solute carrier family 36 (proton/amino acid symporter), member 4",20,23,28,64,63,1.82951,2.341626,2.35112,2.54135,1.33607,1.060474,1.199781,2.210436,0.600679,0.367869
"2773",107293911,"arylsulfatase family member I",1,2,0,22,1,0.0333126,0.0579276,0.0218765,0.0174842,0.146665,0.0235974,0.1604723,0,0,0
"2774",107293918,"acyl-CoA dehydrogenase family member 11",437,486,595,447,663,189.651018,138.793362,128.317845,140.738172,46.79472,18.25745,34.6398,71.3998,93.6697,82.6744
"2775",107293951,"chromosome unknown open reading frame, human C10orf71",0,0,0,1,0,0,0,0,0,0,0.0331958,0.0272488,0,0,0.112377
"2776",107293956,"transcription factor B1, mitochondrial",324,257,222,281,369,2.889923,4.353094,4.747079,4.256972,21.75075,9.594349,13.9638831,7.13625,6.48022,4.53136
"2777",107293961,"ubiquitin specific peptidase 49",38,42,50,39,51,1.232367,1.488243,1.360206,1.484033,0.627525,0.1529607,0.3984235,2.979779,4.183926,3.34969
"2778",107293965,"bystin like",177,224,176,128,175,5.9032,7.6724,6.70786,6.6283,12.821276,2.09934,2.722878,10.5176,12.5622,4.87948
"2779",107293972,"TATA-box binding protein associated factor 8",29,51,41,86,46,7.72109,8.050718,9.205986,7.776309,7.09993617,0.912151,4.5212296,2.51991,2.44444,4.11155
"2780",107293974,"translocase of outer mitochondrial membrane 6",256,282,159,230,202,85.223603,83.93045,77.660699,83.727237,107.7534,85.2423,89.9129,224.32,154.292,94.701
"2781",107293979,"SET domain containing 4",146,83,137,98,111,10.75897355,18.046453,15.820827,15.695422,2.417024,1.072158,2.935566,9.076721,8.497469,3.921331317
"2782",107293985,"MORC family CW-type zinc finger 3",384,462,433,370,370,2.3911767,2.139912,2.028172,2.462208,3.73802272,2.509291,6.682191,11.68910001,7.603586057,4.196405
"2783",107293989,"splicing factor, suppressor of white-apricot family",18,29,22,18,67,14.159911,23.383818,25.796102,23.0667313,7.2254095,1.9109689,4.3726047,4.985,6.82569,5.19098
"2784",107293990,"transmembrane protein 168",153,166,148,138,122,6.565952,10.0863,11.90142,8.144761,5.005025,1.895308,3.9758,15.3176,18.0998,8.81393
"2785",107293992,"chromosome unknown open reading frame, human C7orf60",628,462,416,262,368,1.10734,1.001528,2.7398111,1.2256263,0.277642,0.599182,0.667071,7.55628,7.66902,3.67931
"2786",107293994,"solute carrier family 25 member 48",66,56,69,27,108,7.62801,4.56598,4.30994,5.05105,0.53799703,0.3256951,0.20308586,15.62832,29.78095,18.61256
