"","gene","description","Pm_1","Pm_10","Pm_11","Pm_12","Pm_13","Pm_14","Pm_15","Pm_16","Pm_17","Pm_18","Pm_19","Pm_2","Pm_20","Pm_21","Pm_22","Pm_23","Pm_24","Pm_25","Pm_26","Pm_27","Pm_28","Pm_29","Pm_3","Pm_30","Pm_4","Pm_5","Pm_6","Pm_7","Pm_8","Pm_9","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"2454",107292411,"terminal uridylyl transferase 1, U6 snRNA-specific",38,29,68,41,58,31,16,29,39,32,33,84,23,30,17,26,25,19,71,33,26,36,169,74,116,26,27,44,44,48,11.555773,10.797915,10.920981,282.9786,347.6004,221.0317,6.73139,15.6093,9.4284
"2455",107292412,"metastasis associated 1 family member 2",5,4,6,5,1,4,0,0,1,0,5,2,3,6,0,3,3,2,0,2,3,6,5,0,3,7,1,8,0,3,16.34514,15.360146,17.433215,19.081095,33.787131,27.39105,17.7809,29.6039,28.3271
"2456",107292420,"heterogeneous nuclear ribonucleoprotein U-like 2",12,4,13,11,11,6.66,2,9,15,4,10.01,8,10,5,6.09,15,6,1,13.05,3,7,11.06,18,16,20,9,10.86,42,13,21,22.45651,20.5331,20.93943,33.8272,24.40848,27.6734,62.0417,64.6432,79.2455
"2457",107292425,"mitochondrial import receptor subunit TOM40B-like",17.5,36.7,52.89,13.08,6.64,27.04,15.01,35.4,20.39,24.25,46.1,48.82,15.19,46.35,33.68,17.57,23.58,26.1,62,19.57,20,41.3,73.82,78.38,13.07,29.55,11.32,43,41.79,9.31,33.367556,36.7618875,36.289029,21.84054502,13.80259,16.487019,4.836173,11.832541,6.32499
"2458",107292438,"SUMO interacting motifs containing 1",145,377,623,161,122,220,123,193,217,107,415,367,284,161,205,167,155,129,453,238,228,344,694,452,324,274,249,42,251,101,4.5308618,6.7392564,6.030647,2.148541,2.388346,3.874427,2.37512,3.958587,2.200943
"2459",107292454,"chromobox 6",11,6,14,14,2,13,0,3,15,4,14,6,11,9,4,6,4,5,18,11,1,17,53,8,11,3,14,1,18,5,36.459364,32.833023,37.03467,14.12185,23.2918,13.47585,6.66723,11.6187,3.57811
"2460",107292462,"prominin 1",3,24,25,10,6,20,2,1,27,2,15,18,20,0,5,2,0,4,12,6,2,30,84,11,13,26,7,0,17,1,36.39512126,38.8177712,35.52872699,10.29783743,20.72570208,11.085149,3.2740591,5.4277688,25.1068752
"2461",107292466,"actin filament associated protein 1 like 1",23,53,80,15,8,29,8,13,65,14,46,53,51,10,18,23,9,23,97,49,16,92,372,77,68,21,38,14,58,3,12.333239,12.747295,12.144677,4.496134,4.915382,5.735397,1.280155,2.8572,9.26306
"2462",107292467,"actin binding LIM protein family member 3",0,22,26,6,5,10,0,0,22,2,4,9,14,4,7,9,2,4,13,7,2,10,56,11,8,9,9,3,17,0,6.51164,6.7535,7.06842,27.62249,13.65454,19.85832,66.7005151,58.58686,42.1373988
"2463",107292470,"NADH:ubiquinone oxidoreductase subunit B7",630,556,594,877,439,584,345,393,662,279,551,647,413,442,445,427,350,361,950,261,486,584,688,810,698,760,552,2135,804,679,486.49602,441.05167,493.87447,364.561,594.40567,143.9465,356.717,350.554,262.818
"2464",107292472,"DnaJ heat shock protein family (Hsp40) member B1",846,1225,1390,809,656,695,212,709,960,346,1373,795,1019,490,384,592,392,369,1245,426,593,1330,1725,1182,1304,1429,707,486,1392,552,21.2032,20.609,22.302547,88.977389,145.528566,81.027445,35.4191,106.857,718.679
"2465",107292473,"GIPC PDZ domain containing family member 1",282,588,796,197,262,397,119,250,344,163,522,496,478,230,173,383,165,110,735,423,210,761,1433,543,479,329,225,113,328,186,41.954362,39.35307,44.221497,118.445813,100.032466,67.544248,9.43228,17.7782,14.9909
"2466",107292478,"fyn-related Src family tyrosine kinase",237.09,1529.39,1417.32,402,214,862,44,330,408,153,649,346,496,165,143,329,124,122,1265,383,359,867,983,749,613,1260,275,22,638,76,2.23213,3.067454,2.2193848,4.79052,3.48073,12.0263,0,0.0320137,0.0396365
"2467",107292479,"5'-nucleotidase domain containing 1",2494.72,1602,2083.82,1529,1239.72,1076,501.19,912,1313.34,795,1203.91,1099,815,814.94,694.9,743,1221.68,1064.63,1915.12,919.59,1027,1002,1933.78,1523,2295,1831,1565,647.26,1537,1229.53,9.660552,11.062449,9.456478,34.2612,14.02894,61.8098,29.636468,27.4341,15.5045
"2468",107292481,"dermatan sulfate epimerase",40,51,98,27,43,26,15,18,53,15,87,31,26,33,21,37,31,46,80,22,16,47,216,102,80,31,36,21,44,28,7.292187,6.050657,7.91772,9.596676655,4.7610555,9.68262191,1.6717327,14.166046,3.887865
"2469",107292482,"RWD domain containing 1",480,471,612,576,412,486,207,400,734,415,541,382,314,387,423,302,443,415,741,285,530,475,961,575,449,590,437,1054,552,434,24.586422,22.044989,20.3903,27.314406,4.905273,48.58886,51.3195,64.8846,85.2798
"2470",107292484,"protein disulfide isomerase family A member 4",15265,1250,1422,26832,10107,4424,7588,7619,7004,20162,1511,4086,746,12045,5176,4445,7664,14424,2511,3724,5505,2004,3199,2022,2742,2756,5860,5161,2122,8954,29.369665,29.845015,29.508203,63.672676,39.72686,56.73592,93.077203,417.2059607,66.1048669
"2471",107292492,"docking protein 1",0,3,1,1,1,2,1,0,1,1,2,2,0,0,0,1,0,1,2,1,1,0,8,2,6,0,1,1,0,0,2.720394,2.578832,3.43552,5.85786964,6.473549,3.103972712,7.115436,19.620264,10.2539
"2472",107292493,"lysyl oxidase like 3",1,13,14,6,2,7,5,6,13,5,14,13,6,8,3,5,4,3,14,1,4,13,10,13,9,10,5,6,4,5,2.689271,2.594733,2.623229,1.223811061,2.324684,1.602929,3.798931,8.885635883,4.373592
"2473",107292494,"HtrA serine peptidase 2",22,20,31,18,19,25,14,14,22,11,33,34,20,17,13,30,11,5,31,9,7,29,38,25,34,17,14,30,23,28,31.41678,26.175062,26.748896,25.512912,27.93715271,23.144915,16.4661821,34.905114,16.614224
"2474",107292496,"ankyrin repeat domain 29",115,151,227,132,42,104,26,48,106,60,152,111,104,83,67,72,56,55,190,81,97,216,225,150,151,99,213,66,136,112,6.636792,5.205796,6.445045,4.039669,1.4386102,5.6361946,2.57301,0,4.09547
"2475",107292504,"ancient ubiquitous protein 1",202,72,67,108,91,61,53,44,72,54,77,126,39,86,66,75,62,47,111,33,58,70,102,114,152,60,72,397,52,138,309.7057,295.052496,306.342256,68.096931,104.14048,83.03484,77.1323,38.1452,51.3776
"2476",107292506,"polycomb group ring finger 1",62,35,77,42,50,49,50,43,41,40,56,82,42,62,35,55,45,65,93,14,37,56,95,69,84,47,52,144,55,67,15.429497,16.695995,17.297845,19.04089,18.8344,14.474171,8.95196,11.0718,10.7167
"2477",107292509,"INO80 complex subunit B",41,24,41,26,20,13,7,7,46,17,28,35,15,29,13,30,12,6,31,13,11,16,34,30,35,22,13,68,20,29,16.40894,12.948459,14.116294,39.91709,22.88298,28.630451,31.1858,27.0065,27.206
"2478",107292513,"wingless-type MMTV integration site family member 6",5,67,76,6,22,36,4,17,50,12,48,213,82,2,1,14,3,3,73,19,4,67,379,34,26,43,6,2,61,0,0.15971,0.332178,0.10486044,0.507107,1.55065,0.0711487,2.37397,0.435057,0.217848
"2479",107292518,"butyrylcholinesterase",74,793,246,127,118,361,74,171,140,151,398,71,161,122,131,96,119,55,305,120,62,331,178,157,269,338,132,25,350,46,0.709381,0.957789,0.56746,0.916892,0.230881,2.944907,2.25305,6.31448,6.3768
"2480",107292521,"abnormal spindle microtubule assembly",12,114,79.99,33,24,75,18,141,116,27,448,48,184,63,50,74,26,11,112,41,55,350,179,98,38.86,114,67,9,73,8,0.2052166,0.2201387,0.023652,0.0201643,0,0.05727276,0.157116,0.0403836,0.149797
"2481",107292524,"zinc finger and BTB domain containing 41",147,184,221,138,93,99,64,105,158,67,198,87,179,99,109,103,68,93,184,91,87,149,191,143,171,132,170,63,127,155,5.776456,6.439192,6.170236,1.175294,0.220601,4.67722,3.1964,0,1.99401
"2482",107292525,"FGGY carbohydrate kinase domain containing",89,95,122,55,40,59,96,93,61,61,78,73,73,73,91,107,110,37,140,67,92,53,89,139,86,50,73,15,117,38,161.233623,165.469561,152.864039,22.94326,20.03051,27.11924,76.8686,13.48984,15.64196
"2483",107292526,"hook microtubule-tethering protein 1",138,100,126,142,69,36,86,83,188,91,105,59,37,101,143,100,81,154,90,70,92,92,65,78,108,75,191,89,43,109,6.7540227,7.858886,7.257858,7.866713,2.627379,20.07926,5.0784,2.87866,1.688
"2484",107292532,"Na+/K+ transporting ATPase interacting 2",1,18,10,1,4,6,0,5,12,0,8,2,1,2,1,11,0,0,2,4,0,2,8,8,10,11,3,4,11,1,0.03851866,0.1101153,0.329861,0.0523461,0.226644,0.0180051,1.683119,1.427752,3.764919
"2485",107292533,"tribbles pseudokinase 2",15,19,20,9,19,14,14,3,22,13,31,13,10,10,9,21,6,18,26,18,5,17,70,16,28,20,18,4,19,7,17.8994,15.76909,15.659841,15.271894,18.69835,18.63655,3.12548,11.9397,8.76879
"2486",107292534,"growth arrest specific 7",7,7,9,10,5,4,0,4,13,4,10,7,4,12,9,3,4,3,10,6,4,16,25,8,6,7,11,6,14,8,2.5313759,2.698603,2.9242946,2.15905071,1.8924494,0.90825624,1.472366,6.854134001,4.2618932
"2487",107292542,"DEAD-box helicase 20",1202,1111,1288,820,563,604,235,500,686,311,1028,1256,883,488,442,467,503,503,1026,501,603,1181,2132,976,1549,1314,748,140,918,499,4.983225,4.801555,5.572277,3.6941524,2.84748,5.660918,7.16055,15.3562,5.5133
"2488",107292543,"RAP1A, member of RAS oncogene family",806,1949,2270,1166,583,1430,323,654,847,403,1585,879,1109,649,754,502,463,511,1691,740,690,1384,2459,1377,943,1906,706,699,1370,670,11.424809,12.79285,9.58437,34.89591,12.04426,51.18655,70.0185,129.567,159.82
"2489",107292544,"meiosis specific with OB domains",2,9,2,2,2,5,4,2,0,1,5,7,5,1,3.99,4,6,1,4,1,2,5,4,2,10,2,8.98,2,6,2,0.0254674,0,0.0777039,0.100758,0.0632549,0.599666,1.47367,0,0.673099
"2490",107292553,"methyltransferase like 22",326,217,213,303,215,142,136,206,262,190,217,251,125,173,204,169,192,163,519,146,190,215,335,281,234,216,266,239,289,250,18.1443368,19.765233,19.5615508,11.577648,17.03709912,16.865984,41.838,0.0426545,24.693
"2491",107292554,"fibronectin 1",434,1951,1692,681,268,426,176,247,1320,204,1294,978,1248,284,299,302,254,241,2298,714,363,1361,4098,1144,769,1210,650,241,537,351,36.56321055,34.144924,35.59382979,19.80267515,55.7421869,22.97980086,8.047130016,42.2062489,100.9159489
"2492",107292555,"5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",1789,2389.99,2294,616,914,1493,205,354,1346,373,923,1919,994,571,555,478,227,134,2326,477,455,1172,1383,729,1719,1165,864,1495,928,329,13.4776977,13.4066008,13.3484143,69.9131468,52.695711,63.7829387,21.1762,7.96521,17.501
"2493",107292567,"solute carrier family 7 member 10",0,8,6,8,3,1,12,1,6,8,6,2,7,1,3,3,2,1,2,1,2,6,7,6,2,4,2,0,5,6,2.364495,2.182006,2.364973,0.3870928,1.7833554,0.2890276,0,0.0342092,0.0088499
"2494",107292569,"tudor domain containing 12",6,11,19,14,9,29,5,14,10,6,18,7,8,0,4,10,9,8,25,23,8,38,56,26,8,23,11,4,28,5,0.7143474,0.6214356,0.5934321,1.066749,0.151784,1.364642,0.94906,0.0953073,0.884844
"2495",107292575,"alanyl-tRNA synthetase",398,127,211,235,348,139,222,160,242,250,202,236,119,265,161,262,341,295,203,306,125,190,741,262,1083,105,161,649,192,474,25.298357,23.7477141,26.395818,112.83327,59.34906,68.150135,20.5686,27.6761,28.0366
"2496",107292577,"rhophilin, Rho GTPase binding protein 2",63,54,42,26,19,28,57,55,14,37,66,39,41,50,57,50,22,26,56,59,45,17,96,45,113,37,44,38,29,39,5.23431,6.051928,5.496569,28.149971,8.952962,30.15806,4.5919,6.7888,5.65094
"2497",107292578,"Fanconi anemia core complex associated protein 24",14,48,46,22,9,33,2,20,28,14,45,29,31,10,10,38,6,8,43,23,13,90,100,28,28,43,10,2,40,4,3.88156,2.852048,3.158134,1.1663356,1.901288,1.309828,8.075212,19.11943,14.78666
"2498",107292581,"solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9",239,19,3,148,248,76,182,145,147,245,55,103,0,220,174,175,232,289,36,246,73,2,3,20,122,7,266,251,12,186,241.72222,236.64965,240.44253,77.920619,69.367744,86.86954,85.1353904,22.254882,1.47217
"2499",107292583,"family with sequence similarity 206 member A",528,445,427,705,322,297,168,335,579,212,411,439,459,285,205,388,308,250,637,143,328,604,548,543,480,707,364,530,416,468,2.941403,2.907452,3.030309,8.504915185,3.73404,14.211578,29.0642,39.97556,35.6856
"2500",107292585,"muscle-related coiled-coil protein",20,86,51,31,15,110,4,32,14,24,73,9,31,16,19,15,11,4,18,6,18,77,4,17,59,42,15,8,169,37,0.221607,0.346342,0.266348,0.180725,0.0307761,0.0354722,0.216107,0.58508,0.367214
"2501",107292588,"catenin alpha-like 1",39,106,114,48,30,104,15,29,80,27,68,55,49,14,24,29,9,34,111,52,33,71,110,98,55,112,71,34,72,34,10.022484,10.584778,12.423984,9.8767,6.166813,28.22791,94.4325,66.62651,81.4423
"2502",107292592,"diphosphoinositol pentakisphosphate kinase 2",577,661,781,422,402,488,147,310,387,216,625,164,477,288,222,301,246,329,565,333,240,994,1262,573,667,709.99,419,132,591,306,3.4025186,2.826924741,2.8780635,6.803078441,3.28770165,20.813721,2.402246,3.99419968,3.0737295
"2503",107292601,"phospholipase C gamma 2",56,60,85,107,109,65,52,98,94,58,103,66,57,66,86,113,149,157,88,89,72,92,78,80,93,49,74,59,75,73,8.47742,7.82363,8.99212,51.86337,24.61913,74.10713,9.934,8.42729,7.2714
"2504",107292603,"gigaxonin",88,79.85,140.98,44,61,30,34,36,36,19,38.96,81,36,23,7,23,28,12,14,37,28,72,184,61.86,88,48,12,60,109,47.95,2.741068,2.498704,3.17091,1.01742,0.174957,0.2499671,1.888003,3.94525,1.44126
"2505",107292607,"dihydrouridine synthase 2",70,67,102,47,75,80,28,55,32,42,79,120,75,56,20,39,54,109,112,37,39,61,199,135,188,57,70,21,149,41,7.931344,9.34095,8.907033,13.61454,11.08766,11.78626,5.33552,7.86984,8.33974
"2506",107292609,"EPS8 like 3",148,222,602,129,63,147,13,106,255,55,133,252,110,18,60,39,36,22,203,89,24,181,831,185,172,799,134,33,198,93,5.43095,5.31204,5.413,0,0,0,0,0,0
"2507",107292613,"adenosine monophosphate deaminase 2",96,101,109,44,102,53,52,95,38,75,153,60,75,73,69,91,104,76,86,109,34,168,369,113,235,63,80,30,87,30,45.314457,43.05459,41.924712,13.70003136,43.14270557,11.924197,7.26487,2.36515,8.23901
"2508",107292614,"guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2",41,49,67,9,17,14,17,8,31,10,32,10,42,19,38,26,12,3,63,36,6,15,24,33,44,12,24,13,10,31,0.445398,0.3158728,0.344923,0.206545,0.158806,0.0947248,0.959577,0,0.439724
"2509",107292615,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3",2563,4108,4889,1789,1381,1876,767,1320,2310,978,2723,4176,2637,1290,1620,1313,849,679,4789,1351,1681,3438,5509,3170,2660,2728,2194,694,1975,944,19.6957,21.4264,20.824,5.25106,3.84668,7.84185,30.6226,0.0987375,46.8275
"2510",107292621,"FERM domain containing 4B",173,477,533.99,228,170,276,55,214,319,131,431,321,324,118,96,185,74,79,685,144,121,447.98,1049,508,519,755,144,38,500,138,13.7415803,14.1459754,13.730467,29.250654,25.214184,21.388247,14.4886328,18.3267353,6.640805
"2511",107292627,"interleukin 1 receptor associated kinase 1 binding protein 1",95,216,181,186,82,137,33,100,154,54,129,73,83,41,37,120,65,78,194,74,75,135,129,165,130,225,82,121,82,53,7.56766,7.75572,9.03711,4.39179,1.033079,4.2266114,9.52472,18.8868,9.15165
"2512",107292633,"NCK associated protein 1",1187.52,1245.87,1417.82,904.04,584.88,680.89,518.76,584.77,1017.66,460.04,777.27,760.55,598.71,606.37,946.85,699.05,686.32,720.5,1142.03,740.82,604.59,703.13,1436.79,929.85,991.13,762.86,922.75,470.06,922.1,865.72,31.2213195,32.034179,31.518009,42.489172,10.656957,83.788192,62.233237,40.32024,64.5785
"2513",107292634,"DnaJ heat shock protein family (Hsp40) member C10",1252,212,162,495,647,161,417,122,324,157,115,135,117,415,204,305,435,478,332,174,116,124,268,234,351,184,534,455,177,519,12.9184563,13.690972,12.6186019,20.809158,5.197388,33.539376,52.3345,41.982698,63.467718
"2514",107292665,"transmembrane protein 138",36,143,151,98,37,103,13,74,122,42,99,119,98,38,34,72,21,19,161,57,63,155,120,158,92,172,46,24,74,33,8.464227,9.337964,7.54068,16.404037,20.63915,47.13452,9.55363,15.55601,9.85126
"2515",107292666,"triokinase and FMN cyclase",88,142,155,46,71,123,46,57,62,70,85,95,76,63,69,90,68,84,126,110,46,120,311,112,96,59,80,12,103,36,273.4797,277.34746,280.223269,181.502165,282.951982,174.0705343,143.942421,81.90986,42.050292
"2516",107292668,"vasoactive intestinal peptide",1,1,0,0,2,1,0,0,0,2,1,2,0,1,0,1,0,0,1,0,0,2,2,3,1,0,1,1,2,0,0.0324014,0.0188814,0,0.078139,0,0.316833,0,0,0.014465
"2517",107292700,"tetratricopeptide repeat domain 39C",146,92,100,178,115,61,83,75,137,60,80,89,61,89,168,75,117,66,77,88,72,62,101,86,88,97,80,194,59,189,8.96771761,10.153473,10.511237,3.457608,1.361193,2.522419,5.41192,0,6.23983
"2518",107292720,"mitochondrial ribosomal protein S7",587,581,532,413,231,226,74,211,542,205,213,460,414,349,206,299,228,268,380,135,214,443,636,296,465,783,428,695,744,479,41.48499,34.82311,38.95693,84.45661,93.06819,90.997135,54.8065,2.00608,52.3905
"2519",107292723,"growth factor receptor bound protein 2",105,162,183,88,93,66,68,80,115,66,151,209,152,86,52,86,53,87,216,78,55,269,698,149,227,89,100,19,154,53,29.548621,28.093231,29.286374,47.77734,42.43793,55.0626,45.43627,12.86003,51.73016
"2520",107292728,"peptidylprolyl isomerase C",228,129,179,146,140,43,61,46,213,34,196,94,171,116,62,116,97,51,319,90,96,280,232,217,117,244,155,315,105,185,75.8975,81.1759,78.3917,32.80182,16.29564,39.00407,26.3113,68.042,24.4145
"2521",107292729,"PR domain 6",0,2,6,0,0,3,1,0,1,2,1,2,4,2,0,0,1,0,5,0,2,7,12,3,2,0,1,0,2,0,0.5282675,0.7024258,0.2426194,0.20180265,0.2327373,0.2776465,0.0482436,0.164189,1.05808
"2522",107292730,"centrosomal protein 120kDa",58,93,129,104,62,148,42,150,116,47,182,57,152,105,33,131,79,40,157,115,103,431,182,107,101,108,123,18,74,71,9.306489,8.954976,8.913283,7.52076,0.541029,7.230353,7.222175,9.903721001,12.084081
"2523",107292733,"zinc finger protein 536",1,26,7,0,7,9,3,4,2,12,11,2,2,2,0,13,0,0,7,5,0,1,9,4,25,10,3,4,9,0,0.102085594,0.064219288,0.115051911,0.2433674,0.0881727,0.0631119,0.50982879,0.589347,0.23252244
"2524",107292734,"URI1 prefoldin-like chaperone",62.6,173.59,154.53,96.99,63.19,80.55,30,60.37,149.31,44,136.67,108.87,56.2,43,70.01,57.9,36.25,30.1,111.89,29.29,65.7,73.58,135.35,80.48,102.22,122.37,70.03,53.6,78.39,108,4.80038,5.141539,4.678306,36.88949,16.821109,37.921344,16.0273776,35.34945,18.5657828
"2525",107292735,"cyclin E1",14,51,40,20,21,53,18,19,34,28,52,53,21,19,19,37,9,12,85,9,25,53,44,53,63,46,31,14,53,17,1.803228,0.964126,1.170029,1.057758,0.864837345,0.5600793,1.53485,2.998089678,1.61514
"2526",107292741,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3",177,151,166,136,86,85,89,89,141,116,113,140,68,140,144,146,95,127,114,86,73,45,186,90,245,133,191,111,59,117,4.5701471,4.2757683,4.7910859,3.538274,1.933523,7.689071,2.913441,4.689766,3.91142281
"2527",107292744,"cadherin 17",1,7,3,1,3,2,0,11,1,14,3,2.99,3,1,2,0,0,0,16,0,10,14,15,8,7,9,1,0,5,0,0.1095672,0.1295319,0.113555,1.35874731,1.1802938,0.7028996,7.80143,14.2092,16.2114
"2528",107292746,"GTP binding protein overexpressed in skeletal muscle",41,293,202,32,20,67,8,19,61,43,140,97,112,13,64,39,25,25,169,41,19,142,277,83,61,187,34,0,157,9,5.0256789,5.13328,5.21559,4.640317,2.654283,4.553484,1.46703,11.946,35.9591
"2529",107292753,"pyruvate dehyrogenase phosphatase catalytic subunit 1",228,540,533,255,172,383,90,211,263,128,298,259,347,197,230,154,111,145,378,140,150,313,674,369,444,443,221,108,465,154,3.447928,3.18404,3.280635,14.2145,2.748959,11.43905,6.89451,21.5509,6.87979
"2530",107292755,"solute carrier family 9 member A9",23,93,45,28,14,15,15,20,56,7,86,18,46,21,30,8,17,9,67,17,16,66,45,90,22,21,50,10,20,10,0.847286,1.13191,1.09448,1.820576,1.312402,2.326474,0.814926,3.60687,2.6679
"2531",107292757,"procollagen C-endopeptidase enhancer 2",38,31,17,40,16,34,1,14,35,12,16,19,15,7,40,22,8,24,20,57,10,13,84,6,27,13,21,0,11,4,0.609549,0.65457,0.41322,13.886506,31.91994,21.70318003,5.83823,11.89218,4.964804797
"2532",107292760,"U2 snRNP-associated SURP domain containing",1597,1425,1613,979,635,1080,407,645,1080,459,1301,938,833,549,803,637,666,792,1323,579,596,958,1774,1042,1680,1366,1037,467,1348,1053,3.7024245,3.1963627,3.5248422,13.711674,3.917698,32.448959,8.67152,8.24925,9.0529
"2533",107292766,"WD repeat domain 6",17,13,18,13,12,11,12,9,13,13,26,15,5,8,14,18,9,16,22,12,3,15,24,17,16,9,13,18,7,5,20.2682,20.7673,20.0675,108.522,109.3587,82.7976,9.69367,28.2564,10.4974
"2534",107292767,"prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)",4,6,9,2,2,3,1,3,2,0,0,0,1,2,1,5,3,3,0,0,2,2,1,1,1,2,3,3,0,3,4.00776,3.880089,3.724553,54.35159,64.76494,43.80646,12.7962,15.1416,6.92998
"2535",107292774,"glutaminyl-tRNA synthetase",447.44,190.77,278.63,308.57,769.91,216.67,450.4,361.18,351.88,653.83,479.4,506.9,188.86,588.11,383.2,365.23,662.87,662.32,342.7,520.77,240.12,352.91,893.79,388.29,561.89,174.98,369.74,381.4,174.63,326.23,142.693772,151.5451485,145.117076,147.3418,155.8626,147.9977,46.8521,7.05142,36.9216
"2536",107292775,"glutamine rich 1",393,327,478,188,300,335,146,258,202,227,366,433,280,248,205,265,213,272,481,309,156,484,1090,446,856,213,299,97,333,200,54.522451,51.207143,54.983221,24.28593,25.965,24.75585,14.8134,30.981,14.029
"2537",107292777,"ariadne RBR E3 ubiquitin protein ligase 2",179,169,237,118,165,99,63,76,115,118,198,150,146,114,95,130,164,97,190,115,81,245,427,151,176,163,145,71,147,103,27.0417038,29.5888316,25.276678,57.933,30.66947,39.59715,16.8195,13.8568,11.6479
"2538",107292778,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20",419,357,539,295,232,238,127,188,291,109,355,346,344,158,168,195,227,210,433,185,215,483,765,535,375,553,329,108,373,280,31.493254,31.811733,30.9170572,33.5923,23.02545,32.70159,26.9231,81.809235,15.2081
"2539",107292788,"BCDIN3 domain containing RNA methyltransfease",112,106,111,75,61,81,22,58,78,45,102,108,79,41,31,47,55,37,92,39,64,90,247,105,111,93,78,41,100,51,4.27872,4.921082,4.822269,5.36607,1.853789,3.30345,13.2812,33.7469,12.4362
"2540",107292799,"ubiquitin associated and SH3 domain containing A",6,25,8,9,3,4,7,39,6,6,159,14,46,31,5,1,5,7,32,3,15,37,17,22,8,27,15,0,14,4,2.0904902,2.0451624,1.9070512,0.2047515,0.289465,0.3023173,0.0322893,0.952139,0.0798991
