"","gene","description","Pm_1_heart","Pm_10_heart","Pm_3_heart","Pm_5_heart","Pm_8_heart","Mus_hrt_1","Mus_hrt_2","Mus_hrt_3","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Canis_hrt_1","Canis_hrt_2","Canis_hrt_3"
"2686",107293537,"leucine-rich, glioma inactivated 1",63,166,76,37,153,2.5805306,1.070636,1.3876111,0.1120278,0.290423,0.1162286,0.191347,0.14979,0.621649
"2687",107293538,"fibroblast growth factor binding protein 3",0,1,2,0,1,0.293654,0.933754,0.661119,0.368876,0.275055,0.640404,0,0,0
"2688",107293539,"NOC3 like DNA replication regulator",291,290,338,196,298,1.39514,1.0498,1.15836,1.347118,2.086332,1.2328,1.31895,2.62776,11.5567
"2689",107293540,"phospholipase C epsilon 1",465,114,117,88,73,4.5663144,3.71739743,3.90893127,2.680415,3.088418,2.726062,0.778299,4.22112,4.514499
"2690",107293541,"protein FRA10AC1",557,498,321,99,387,3.10184,3.443602,3.214535,6.686117,2.128516,1.332134,15.5769,11.7078,8.91859
"2691",107293542,"phosphodiesterase 6C",21,5,3,5,11,0,0,0,0.0675152,0.0503433,0.167447,0,0.0138748,0.0216144
"2692",107293543,"contactin 1",54,65,85,71,90,0.406319323,0.2472795,0.272917112,0.1818561,0.76592,0.2645368,0.2402568,0.1753663,0.332843995
"2693",107293548,"testis and ovary specific PAZ domain containing 1",156,113,190,101,681,0.0068202,0,0,0,0,0,0.0233096,0.0846102,0.395637
"2694",107293553,"parvin alpha",119,425,197,231,154,18.496693,18.989857,19.1044427,33.1909,33.23866,26.75777,18.6387,54.5482617,1.692264
"2695",107293555,"corticotropin releasing hormone binding protein",104,127,138,41,169,0.0219689,0,0,1.243553,1.780396,0.545224146,0.0119236,0,0
"2696",107293559,"F2R like trypsin receptor 1",24,123,25,122,18,0.479909,0.818675,0.830892,0.81262,0.362975,0.121042,0,0.0346256,0.107848
"2697",107293561,"IQ motif containing GTPase activating protein 2",255,566,256,880,326,0.450007,0.329448,0.368992,1.59908,3.404098156,1.8304756,0.703121401,0.68273485,0.939716
"2698",107293572,"zinc finger protein, FOG family member 2",64,29,38,31,80,2.7900414,2.6525404,2.7694901,5.843805,4.409502,5.20355,1.946215823,9.853385,25.01267219
"2699",107293573,"oxidation resistance 1",1109,769,1180,248,884,17.7853491,10.708127,9.60361037,7.724434,8.546916,7.137181,3.759379544,16.35835843,40.92191992
"2700",107293575,"transient receptor potential cation channel subfamily C member 6",18,5,7,15,25,0.1655885,0.1755635,0.1511487,0.2582425,0.1977524,0.144107,0.124851,0.276014,0.386984
"2701",107293581,"NudC domain containing 2",178,314,179,55,171,4.554532,3.072361,3.993185,6.653987,3.718249,3.181688,2.69373,3.87082,21.2356
"2702",107293582,"methionine adenosyltransferase 2B",581,957,630,327,788,28.9286897,28.261754,26.822141,40.717065,34.393865,28.942117,6.713008,9.2738,28.6922
"2703",107293588,"transient receptor potential cation channel subfamily M member 7",25,40,29,103,18,7.685142,5.0853203,6.163931,9.158688,6.417188,4.7015954,1.699036749,4.136603189,14.79428
"2704",107293597,"kelch like family member 8",18,35,54,12,27,6.108606,4.747889,4.740066,7.775091,5.4720388,4.4720897,0.483267,1.40938,6.55171
"2705",107293599,"AF4/FMR2 family member 1",151.27,298.37,326.54,469,316.11,5.733005,5.601442046,6.137414426,11.99294,17.79771,14.61281,0.91181,6.49454,10.89965889
"2706",107293616,"cullin 3",951,856,894,667,897,20.569933,12.17744,12.463337,18.507109,21.4930943,22.82322154,9.02542,18.2313,45.9477
"2707",107293617,"cartilage associated protein",217,369,462,166,343,36.2013,32.9843,32.8431,47.5065,40.31966,37.49912,6.00565,13.776458,16.07534
"2708",107293619,"elaC ribonuclease Z 2",213,187,167,178,276,6.260591,10.575742,9.61505,22.427475,61.34954,60.950979,1.77014,7.35826,6.29977
"2709",107293635,"spermatogenesis associated, serine rich 2",11,7,22,38,16,2.744085,3.418949,3.137805,3.275960096,2.3423907,3.468318003,3.39185,5.26472,14.0896
"2710",107293636,"DnaJ heat shock protein family (Hsp40) member C22",0,0,0,0,0,0.193433,0.0620564,0.108796,0.0507585,0.117184,0.1442919,0,0.0577359,0.0449118
"2711",107293640,"ADP ribosylation factor guanine nucleotide exchange factor 2",310,401,240,354,331,7.456463,6.613897,6.88849,3.91994,8.10636,7.22481,0.9714591,4.34014,7.467696
"2712",107293641,"CSE1 chromosome segregation 1-like (yeast)",1323,894,1073,492,1454,13.5241248,9.0806254,9.4410039,8.96175,8.62531,7.50413,5.63283,10.75318,13.95545
"2713",107293646,"myosin VIIA and Rab interacting protein",3,2,7,6,7,0.845431,0.961686,0.916837,0.791516,0.7032776,0.649029,1.578449,0.804732702,1.6292779
"2714",107293649,"EDAR-associated death domain",8,1,4,7,2,0.0458317,0.0481181,0.0506201,0.20921,0.935993,0.9884993,0.739599,1.107232,5.003630217
"2715",107293652,"lectin, galactoside-binding, soluble, 8",2181,2516,1950,580,1728,26.25748797,19.780796,16.401237,14.36301931,20.65740711,21.59089721,16.8299625,25.149924,120.9865918
"2716",107293660,"discs large homolog associated protein 5",44,58,59,81,35,0.3563223,0.6326694,0.3553155,0.2274442,0.174488,0.0792795,0,0.155055,0
"2717",107293669,"transforming growth factor beta 2",242,697,346,195,377,0.9326851,1.566773,1.593285,0.2342005,1.496871,1.3284848,0.6693487,2.147103015,3.883726
"2718",107293670,"CASK interacting protein 1",3,6,5,12,1,0.2016964,0.29312107,0.4222374,1.44023,2.0863,2.76369,0.0658872,0.687603,0.244173
"2719",107293672,"unc-51 like kinase 4",36,28,86,64,147,0.7969128,0.8698267,1.5625195,1.550948,3.842422,1.896483,1.5402232,3.305833,3.3849565
"2720",107293674,"praja ring finger ubiquitin ligase 2",790,644,905,463,734,16.9674687,14.65533081,14.33312385,18.76348,18.34669,22.57402,4.2442845,17.5385272,54.458882
"2721",107293681,"de-etiolated homolog 1 (Arabidopsis)",1,3,6,15,5,6.781229,7.995679,8.569038,0.346067,1.02024,1.050637,2.6694091,6.1057217,19.545415
"2722",107293686,"leucine rich repeat and fibronectin type III domain containing 5",1,4,10,6,7,0.1694609,0.1415645,0.1134439,0.1574763,0.304359,0.4055285,0,0,0.045556489
"2723",107293689,"kinesin family member 20B",3,15,7,52,10,0.4663605,0.0162484,0.0502347,0.089239,0.481471,0.132795,0.292413,0.514509,1.96521826
"2724",107293695,"zinc finger and BTB domain containing 43",0,2,0,3,0,6.73775,5.00774,5.50772,3.334395,5.938261,5.718927,0.667652,3.31465,0
"2725",107293699,"protein tyrosine phosphatase, receptor type Z1",12,24,19,22,49,0.3621601,0.3886062,0.4110158,0.174925179,0.195190351,0.419999442,0.04532147,0.2217077,0.070685329
"2726",107293700,"KIAA1143 ortholog",1187,1455,1834,514,2593,2.659731,1.803915,1.856247,2.03923,2.49621,1.98874,13.1184,11.8929,54.7486
"2727",107293703,"Kruppel-like factor 3 (basic)",5,10,13,119,14,16.2976175,19.696952,22.845837,6.15467,5.41394,5.519871,1.35136,3.65716,9.61505
"2728",107293706,"leucine-rich repeats and calponin homology (CH) domain containing 3",0,2,3,63,3,11.1679379,8.5510279,8.388178,5.33333,14.28586,14.52519,1.715043,9.28375,9.830547298
"2729",107293715,"ubiquitin specific peptidase 32",15,17,16,62.31,14,3.747638,2.915312,2.143535,8.141905,13.64229,14.92682,0.817229795,3.95384136,0.1282981
"2730",107293716,"ADP ribosylation factor like GTPase 15",32,31,15,32,29,3.063997,2.039668,1.915073,2.336023,1.817241,3.69644,1.374243,3.7625,6.86955
"2731",107293720,"heat shock protein family B (small) member 3",1530,728,1248.01,163.39,4640,12.2883,10.4401,10.5736,171.576,289.341,291.142,302.966,277.422,1173.55
"2732",107293721,"regulator of G-protein signaling 6",47,25,58,18,43,5.313342,4.4529027,4.4311428,3.619013,5.677583,4.911427,19.16856033,28.43847991,30.0749111
"2733",107293722,"zinc finger DHHC-type containing 3",126,66,152,132,160,28.630746,37.134549,38.117692,16.688929,31.531465,27.644984,3.4444036,11.534873,19.57922
"2734",107293728,"myristoylated alanine rich protein kinase C substrate",11,48,16,17,25,6.39723,5.81329,5.96899,6.44894,5.21796,6.91666,0.606696,3.98252,5.11651
"2735",107293733,"exosome component 7",580,485,911,346,1077,13.578328,11.6742371,12.291458,31.476444,48.955816,41.75911,7.91131,9.07422,8.22689
"2736",107293740,"C-type lectin domain family 3 member B",58,79,107,101,146,24.5143,35.1794,33.9375,167.147,215.654,245.333,89.3462,113.185,192.806
"2737",107293742,"extended synaptotagmin like protein 1",131,959,239,903,149,11.10121,15.72938,16.125238,16.32964,23.11302,25.278067,6.52576,20.391848,8.98831
"2738",107293747,"nucleic acid binding protein 2",16,10,53,15,21,9.6804452,15.044182,14.385009,19.174309,16.66452853,14.02338314,67.66542,122.7101,191.7086
"2739",107293749,"CUB domain containing protein 1",40,227,62,258,45,0.2644128,0.480316,0.37890925,0.0611292,0.14231054,0.114795,0.00629455,0,0.0180804
"2740",107293759,"plasmolipin",13,2,12,5,3,1.446777,1.505972,2.129494,4.42475,5.2428,6.256902,7.6455119,16.329762,43.4377
"2741",107293769,"family with sequence similarity 192 member A",205,111,177,37,203,6.8027774,9.5627505,8.1909139,40.4312,37.42098,37.98047,16.944725,21.752166,34.5235
"2742",107293774,"TNFRSF1A-associated via death domain",8,1,2,27,15,2.201541,4.262891,4.473266,9.710654,9.980797,7.7546,1.85539,6.82414,18.8436
"2743",107293777,"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1",106,78,66,165,52,102.43393,146.504975,146.961161,28.4965925,44.952381,43.9290078,38.7406,59.993347,149.291
"2744",107293779,"hydroxysteroid dehydrogenase like 1",41,54,41,46,73,6.460835,8.547487,10.24781,8.569409,12.5443549,9.629248,1.0635,1.60835,8.15391
"2745",107293782,"RAB43, member RAS oncogene family",1,0,1,0,1,5.830579,6.672868,6.991333,2.330472,3.219529,3.37772,0.522357,1.53115,1.52008
"2746",107293785,"SAC1 suppressor of actin mutations 1-like (yeast)",515,425,700,616,972,7.50818,4.48313,4.38589,11.99758,6.749173,10.08125,1.323135,4.390414,6.615793
"2747",107293788,"VPS26 retromer complex component A",1902,1554,1956,799,1661,12.756568,10.399009,10.336949,5.05884164,8.256747,5.70535,8.30609,18.91639,42.15762
"2748",107293798,"MKL/myocardin-like 2",15,11,11,89,32,4.571184,5.205689,4.956062,5.767434,7.044658,5.968564,0.991362,9.671931,12.30752
"2749",107293799,"insulin like growth factor binding protein acid labile subunit",1,0,0,0,0,2.387924,5.6872872,4.9621471,0.038358959,0.171615523,1.35547,0.0357613,0.285835,0.632542
"2750",107293801,"mitochondrial ribosomal protein S34",266,207,275,68,309,39.992871,81.231504,77.795195,77.45789,92.34649,83.30084,0.949745,41.5773,7.31862
"2751",107293802,"excision repair cross-complementation group 4",24,33,43,39,34,3.178297,4.153303,3.555396,0.730818,3.343587,2.555492,0.921355,11.2197,38.52564
"2752",107293810,"small nuclear ribonucleoprotein D1 polypeptide",590,1206,692,737,1582,5.225046,3.3410551,3.1106209,13.78803,11.8089,7.289209,52.3604,34.164,42.0363
"2753",107293818,"death effector domain containing",1,6,3,12,0,12.186136,15.428454,18.133399,15.824508,18.971701,15.49440748,5.82997,12.8117,41.1138
"2754",107293820,"leucine zipper transcription factor like 1",105.81,161.56,222,91.94,224,7.0416717,5.3051917,3.7364901,1.290467,1.781336,4.863140012,2.68635,5.02377,9.64003
"2755",107293823,"SHC (Src homology 2 domain containing) transforming protein 3",3,5,4,0,7,0.420774,0.5385403,0.3287053,0.0857326,0.111873,0.138209,0.0154089,0.0621683,0
"2756",107293834,"chromosome unknown open reading frame, human C10orf53",0,0,0,0,0,0.0508303,0.302684,0.227397,0,0.305296,0.2634375,0,0.413632,0
"2757",107293840,"pantothenate kinase 1",424,118,229,64,712,4.215525,3.5570422,4.110748,2.094326,5.284135,4.393891,4.09643,9.08917,23.9445914
"2758",107293844,"signal peptide peptidase like 3",2,1,5,13,2,20.74474,24.745308,23.7767782,4.6451,13.463163,14.461359,2.44383,7.33628,11.3557
"2759",107293846,"acyl-CoA dehydrogenase, C-2 to C-3 short chain",12,23,14,4,15,121.3588353,144.326015,144.798474,36.524021,54.44242,64.18152,76.1149,113.9816,179.6137
"2760",107293847,"unc-119 lipid binding chaperone B",0,6,1,0,5,10.109359,10.285003,10.447331,6.760985,5.376684,5.418214,2.6579,11.4826,33.8793
"2761",107293853,"anoctamin 3",16,14,17,24,18,0.0590668,0.00869903,0.0399481,0.07340197,0.166053,0.0364094,0,0.0490159,0
"2762",107293880,"NSF attachment protein alpha",149,70,130,155,132,60.443816,106.922038,104.75236,72.11075107,139.7466351,135.974751,44.463803,69.845122,99.5077
"2763",107293887,"bobby sox homolog (Drosophila)",266,453,319,204,478,2.8401725,2.1169068,1.895908,3.71337416,4.028058724,4.193764,1.0759033,8.159325,17.336263
"2764",107293895,"collagen type XIX alpha 1",0,1,0,1,1,0.00628513,0.0069555,0.00948354,0.3875098,0.9080404,0.3966578,0.0823266,0.214371,0.174983
"2765",107293897,"nephronophthisis 3 (adolescent)",18,17,37,18,52,5.0687515,4.6520479,4.1642624,6.263096,5.618804,4.2476635,0.6358431,2.117025,3.54274302
"2766",107293899,"ankyrin repeat domain 40",7,7,15,4,14,110.93667,135.81011,137.61909,13.1175,16.79931,14.827209,12.4446,25.0493,0.235288
"2767",107293900,"LUC7-like 3 pre-mRNA splicing factor",468,676,626,522,610,7.139741,4.5720417,4.478276,67.03576,42.4693521,41.22793919,14.299825,24.92771,0.414715
"2768",107293902,"Kruppel-like factor 15",30,7,31,17,34,19.901313,34.484861,35.49924,22.40545,22.80215,22.52034,6.47832,9.95679,46.6258
"2769",107293906,"FAT atypical cadherin 3",2,2,0,21,4,0.446435712,0.1626641,0.155384601,0.03619787,0.8496237,0.4935807,0.001165487,0.009190071,0.131943
"2770",107293908,"ubiquitin like modifier activating enzyme 5",307,140,505,189,485,8.577169,6.1249138,6.415192,20.497494,28.211832,23.234804,7.78753,7.56548,5.27474
"2771",107293909,"coiled-coil domain containing 67",0,0,0,2,0,0.304536,0.130515444,0.13911,0,0.0965403,0.148419,0.109332,0.209512,1.275085
"2772",107293910,"solute carrier family 36 (proton/amino acid symporter), member 4",60,68,119,56,70,3.17479,1.952162,2.29131,2.946312,3.035584,1.331367,0.520713,1.006718,2.0904
"2773",107293911,"arylsulfatase family member I",2,11,2,6,0,1.20119,1.04015,0.892024,0.3914729,0.702955,0.5611435,0.0899556,0.104501,0.23254
"2774",107293918,"acyl-CoA dehydrogenase family member 11",62,50,113,134,115,53.1476389,41.9621068,41.4437326,10.51904,17.3828,12.12034,2.76445,13.7408,14.8565
"2775",107293951,"chromosome unknown open reading frame, human C10orf71",94,27,85,43,28,17.93678,20.76206,21.04444,10.9511,34.7079,34.2306,9.46097,73.0581,106.495
"2776",107293956,"transcription factor B1, mitochondrial",242,324,264,107,323,4.12703,2.563222,3.226164,7.814836,7.206904,16.590759,1.12006,2.60834,3.85626
"2777",107293961,"ubiquitin specific peptidase 49",43,69,57,37,45,1.722837,1.55908,1.51464,0.9594381,1.24288,1.163114,0.5218436,1.983481,3.295976
"2778",107293965,"bystin like",101,140,110,49,116,6.2334,7.51747,7.52694,6.485500048,8.42394,9.339630001,5.64491,8.33065,17.2462
"2779",107293972,"TATA-box binding protein associated factor 8",63,63,62,56,64,7.908226,7.987632,8.405142,9.955273,23.264388,18.774355,0.8708394,3.31384,3.05137
"2780",107293974,"translocase of outer mitochondrial membrane 6",563,664,412,88,619,20.473001,39.62556,41.592402,70.6898,61.0552,68.024,131.271,128.729,406.122
"2781",107293979,"SET domain containing 4",36,24,37,14,37,2.8159214,6.35970918,4.260499,3.324925,5.685124,5.145359,0.8384194,0.987507,3.871973
"2782",107293985,"MORC family CW-type zinc finger 3",799,1126,888,578,920,4.9132707,2.6980376,2.735978,4.689986104,5.172566,3.693471,1.75472,3.2258,11.41204
"2783",107293989,"splicing factor, suppressor of white-apricot family",33,46,32,121,49,16.0010541,17.4306076,16.176129,13.762823,34.093794,31.65375,2.57209,5.91004,6.29823
"2784",107293990,"transmembrane protein 168",295,145,291,178,291,4.3103572,3.1694572,2.8934245,8.62902,13.140837,12.92428,0.857818,4.26293,13.2771
"2785",107293992,"chromosome unknown open reading frame, human C7orf60",840,456,657,347,526,2.288144,1.576446,1.623493,2.597533,1.1809,1.12223,0.412719,6.43097,19.7574
"2786",107293994,"solute carrier family 25 member 48",0,0,0,0,0,0.0732493,0.15729,0.14748,0.0487661,0.0443512,0,0.0219129,0,0.277664
"2787",107293995,"transforming growth factor beta induced",1133,1986,1305,933,893,9.970382,15.004289,14.471148,18.6373268,30.579184,28.801136,5.12617,13.1295,1.56117
"2788",107293997,"myomesin 1",5321.46,2367.6,5358.29,1200.53,6336.02,104.98112,95.61667,91.469523,345.27669,375.358102,346.941204,50.36923,209.6519,245.8255
"2789",107293998,"TGFB induced factor homeobox 1",17,40,33,183,35,5.10118075,4.7115446,5.1202329,11.0498,6.166869,6.122317,1.7814,3.25999,8.15091
"2790",107293999,"discs large homolog associated protein 1",0,0,1,0,2,0.567008,1.58871416,1.38526679,0.181306,0.1503779,0.3324985,0.0135156,0.0268838,0.1993084
"2791",107294001,"lipin 2",156,471,102,261,112,2.8332284,2.4849856,2.4098724,2.33638,2.80631,3.419475,1.95539,4.783408,9.23355
"2792",107294004,"GTF2I repeat domain containing 1",113,102,108,62,87,9.069935461,10.32938113,9.288843177,9.013345,7.986125,8.010028,0.645115,1.4360084,1.000727
"2793",107294007,"neutrophil cytosolic factor 1",126,344,195,546,376,1.7906782,3.7204159,3.471927,6.352272,7.584746,5.994747,8.0144758,12.6974544,17.109602
"2794",107294011,"CD81 molecule",730,843,940,450,1084,323.158743,388.73091,375.78966,297.398695,715.8221414,712.204576,238.899,505.636,433.656
"2795",107294013,"nucleotide binding oligomerization domain containing 1",25,11,56,63,42,12.27585,14.4330085,14.19359406,11.962408,4.2591197,5.766567,0.912263,0.990488,7.36683
"2796",107294016,"charged multivesicular body protein 4B",1195,775,905,440,622,32.792,36.34809,35.3014,113.366,88.9011,89.6721,79.4998,143.087,368.501
"2797",107294017,"peroxisomal membrane protein 4",347,289,445,169,352,18.26103,28.413,26.8003,1.10589,8.39204,9.86518,3.61903,17.70936,31.26349
"2798",107294018,"tubulin tyrosine ligase like 7",6,28,19,25,7,0.8705205,0.8228715,1.064630001,1.724,3.3467908,3.4674655,0.415771,2.823717,2.092641
"2799",107294037,"TRAF3 interacting protein 1",147,275,143,129,181,2.1219268,2.927865,2.976645,7.733753,5.096501,4.113895,2.188091,7.7236795,20.56645
"2800",107294048,"maternal embryonic leucine zipper kinase",1,14,0,31,1,0.071767,0.0512979,0.0539635,0.4457651,0,0.385093,0.108533,0.0902848,0.36230705
"2801",107294049,"KIT proto-oncogene receptor tyrosine kinase",0,0,0,4,0,2.294737,2.379483,2.68913902,0.475763,0.53392298,0.7425799,0.2312955,1.194163,0.278606
"2802",107294053,"ectonucleoside triphosphate diphosphohydrolase 3",2,50,7,15,6,0.141803,0.0956039,0.164573,0.2591033,0.3600527,0.6169063,0.1534404,0.5419866,1.687026
"2803",107294061,"chromosome unknown open reading frame, human C15orf43",0,0,0,0,0,0,0,0,0,0.340905,0,0,0.0853879,0
"2804",107294063,"ribosomal protein L14",1982,4360,5626,1382,4768,82.40409,153.179428,150.31214,540.435,258.5102,240.5747,638.954,358.888,2235.12
"2805",107294069,"beta-2-microglobulin",1694,6610,2967,2512,2784,153.977,313.634,322.931,604.4883,527.7809,501.8154,925.9618,746.304,3536.538671
"2806",107294070,"SEC11 homolog A, signal peptidase complex subunit",338,823,247,165,483,28.177245,21.4001988,20.718324,76.954503,35.19466,35.4232251,40.07344,43.90715,77.98058
"2807",107294071,"zinc finger protein 592",18,18,24,99,21,4.21396,7.113228,6.413433,6.427689,10.46624,10.8964,1.9497739,7.163977,11.15218
"2808",107294079,"ornithine decarboxylase 1",1475,1529,1023,1814,1179,29.627719,25.8614634,28.877127,24.2009,21.92071,21.21218,8.46028,9.43295,31.6538
"2809",107294080,"protease, serine 12",19,29,6,15,8,0.397898,0.294108,0.420768,0,0.135801,0.2395018,0.2974062,0.78145276,0.980320163
"2810",107294082,"methyltransferase like 14",490,282,294,160,408,2.776758,2.651791,2.853053,5.979351,6.134419,4.168408,1.69249,5.58228,14.1941
"2811",107294083,"SEC24 homolog D, COPII coat complex component",240,401,236,303,193,20.5375524,28.5983139,26.1387284,5.314712,6.8447262,7.235431,1.177109,2.13457,2.888599
