"","gene","description","Pm_1_kidney","Pm_10_kidney","Pm_3_kidney","Pm_5_kidney","Pm_8_kidney","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"1805",107289705,"family with sequence similarity 168 member B",544,435,721,628,502,164.676464,160.2656692,173.033806,37.73899,25.2906,38.0237,46.4672,48.1017,31.3508
"1806",107289717,"ring finger and WD repeat domain 2, E3 ubiquitin protein ligase",596,462,879,745,674,30.0651127,33.6377753,32.9315936,12.552143,7.064828,22.389087,15.128921,2.28709,19.39012
"1807",107289718,"pappalysin 2",1,1,2,1,1,0.39828,0.421062,0.178914,5.57263,1.69406,7.20354,0,0,0.023678365
"1808",107289719,"astrotactin 1",4,1,0,3,0,0.6579559,1.161909,1.1403943,0.106004,0.061767,0.110672,0.0970004,0,0.0134164
"1809",107289720,"BMP/retinoic acid inducible neural specific 2",1,2,2,1,1,0.4480656,0.303859,0.50003,0.0188679,0,0,0.0479171,0,0.077155282
"1810",107289722,"polypeptide N-acetylgalactosaminyltransferase 14",2661,1965,1401,958,1328,34.5506751,33.934567,34.172707,63.483147,107.37026,47.965208,0.327768,0.659241,0.392975
"1811",107289723,"N(alpha)-acetyltransferase 35, NatC auxiliary subunit",483,389,514,376,324,16.3789393,18.4161864,18.089032,5.74448,2.541105,8.774616,7.1085,5.93035,6.60198
"1812",107289724,"golgi membrane protein 1",2276,2206,1670,1748,1265,3.254122768,3.01972,3.62654033,100.94018,54.53435,90.020341,52.994941,116.94835,14.35843
"1813",107289726,"zinc finger CCHC-type containing 6",710,617,855,768,839,9.610066,11.024291,10.661949,4.940456,1.799321,6.7485809,6.0337219,12.5461953,4.4956848
"1814",107289738,"mitochondrial ribosomal protein S27",388,367,515,366,457,17.444372,18.23463,19.579641,18.174299,30.728244,40.248446,17.2410946,21.083814,22.45605
"1815",107289739,"microtubule associated protein 1B",73,65,148,152,101,0.9251676,0.8678637,0.8001011,1.73564,1.612632,2.26457,0.640997,3.17317,1.51009
"1816",107289740,"methylcrotonoyl-CoA carboxylase 2",1044,880,1195,670,809,50.466035,48.857694,47.643789,40.636593,27.5058407,87.286373,78.1922,40.2646,57.4493
"1817",107289748,"RAD17 checkpoint clamp loader component",277,275,499,375,360,4.088996,4.004296,3.586915,10.553482,0.225344,20.46204711,16.4363135,21.946563,16.332786
"1818",107289751,"coiled-coil domain containing 125",155,174,169,284,184,2.316354,1.859535,2.180213,2.28533,2.680255,5.611152,14.477362,14.435545,16.588587
"1819",107289752,"zinc finger FYVE-type containing 16",1222,820,1355,1146,1009,3.728866,3.648391,3.096433,5.802246,3.880619,15.540179,7.05708,14.0143,6.53013
"1820",107289753,"family with sequence similarity 151 member B",240,197,169.06,238,263,4.70614,4.00056,3.82615,0.530299,0.9806388,2.310469,26.6961,50.2976,20.4112
"1821",107289759,"zinc finger protein 366",9,14,26,21,13,2.97096,3.18704,3.34428,2.38963,1.18956,2.327456,0.73031,2.14782,3.33286
"1822",107289761,"CART prepropeptide",3,6,11,1,4,0,0.0634708,0.0729622,0,0,0.108543,0,0.570632,0
"1823",107289763,"ARP3 actin-related protein 3 homolog (yeast)",5248,3911,5590,5523,4153,41.350302,41.857998,41.229303,142.275994,27.268506,81.471336,63.5656,134.710529,83.1352
"1824",107289764,"ribosomal protein S3",2848,2944,3455,1669,2154,234.984921,227.477361,229.516829,868.391647,1685.013955,956.9583676,449.009,352.521,1411.69
"1825",107289765,"FCH and double SH3 domains 2",4,4,4,2,0,6.0625903,6.5060502,6.0392249,5.144972905,3.9883633,11.110277,2.973143,4.500339078,8.924488
"1826",107289768,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)",4,13,7,9,3,91.11053,83.453605,90.22137015,49.386804,58.241021,36.232024,78.8192,278.125,211.926
"1827",107289769,"PR domain 5",56,37,59,80,75,2.6366152,2.3132765,2.82543734,2.7404599,3.098817,3.908383,3.769489,4.69381,3.97766
"1828",107289770,"ribosomal protein L7 like 1",1259,1401,2545,1768,1979,25.397398,26.503522,25.399588,26.669084,19.839618,47.807872,23.0863,61.6108,36.356
"1829",107289775,"REC114 meiotic recombination protein",11,10,11,18,19,2.994512,2.897857,2.978268,0,0.169596,0,1.058632496,4.12107,0.726567
"1830",107289800,"deoxycytidine kinase",24,5,10,20,4,1.315441,1.7122606,1.324529,1.869496,0.410683,9.19696,0.406322,1.10643,0.682543
"1831",107289823,"glutaredoxin 2",486,493,816,493,490,25.17083404,22.0308931,23.1765643,11.400784,2.092403,26.62492,30.95759,45.30239,29.7131
"1832",107289825,"regulator of G-protein signaling 2",517,381,311,165,262,3.150869,3.802127,3.765991,3.722235,7.991604,5.254629,43.3879,201.423,372.278
"1833",107289826,"regulator of G-protein signaling 13",12,5,40,92,96,0,0,0,0.105864,0.137445,0.193732,0,0,0.0670913
"1834",107289832,"chromosome unknown open reading frame, human C11orf49",33,25,32,52,22,30.200136,27.090347,29.352174,30.464869,47.313404,48.90011256,14.0922,12.5651,10.6532
"1835",107289836,"damage specific DNA binding protein 2",479,339,809,266,358,7.57187,8.762093,7.98551,14.451909,11.601263,15.063117,29.344525,110.69995,15.26462
"1836",107289841,"MAP kinase activating death domain",153,124,203,219,140,12.80263068,12.26194157,13.14045787,20.42308965,34.28948941,16.37057364,5.701736,6.418094492,5.52938
"1837",107289842,"myosin binding protein C, cardiac",0,0,1,1,0,0.12305641,0.122694172,0.11550784,0.329076,0.0336794,0.3013364,1.2709,0.0121845,0.107563
"1838",107289846,"FAT atypical cadherin 4",121,68,80,55,89,0.897794,1.17498,1.0565741,1.562075,0.7346133,1.893571,0.337339,1.355222933,0.812477
"1839",107289848,"SH3 domain containing ring finger 2",170,123,237,139,158,0.22410611,0.2405828,0.456212795,2.489616,2.261934,2.171355,0.550594,0.6228,0.862373001
"1840",107289850,"glutaredoxin and cysteine rich domain containing 2",3,8,0,5,6,0,0,0,0.0428381,0,0,0,0.101247,0
"1841",107289852,"vacuolar protein sorting 36 homolog (S. cerevisiae)",190,188,247,303,183,10.0621,10.534891,10.1783,18.56879158,6.720713001,33.21815,14.478958,24.334403,25.90721
"1842",107289856,"mitochondrial ribosomal protein S31",840,789,946,705,739,7.785842,7.434543,7.048591,12.677259,1.536863,35.85117,80.1874,91.6646,51.7392
"1843",107289866,"SIL1 nucleotide exchange factor",342,231,583,704,412,23.8724206,23.881211,24.116252,73.492174,72.369035,79.96223023,24.0143,27.25451,26.86924
"1844",107289872,"cytoskeleton associated protein 2",5,4,8,48,5,0.45663,0.410972,0.372106,1.487548,0.401731,2.994649,0.949069,6.413193,3.538206001
"1845",107289873,"component of oligomeric golgi complex 6",387.63,248.24,393.05,353.62,264.79,15.45505,15.5196935,13.8759,11.12853307,1.55432,14.250417,12.462435,15.4168406,12.12363
"1846",107289876,"lipoma HMGIC fusion partner",23,13,13,18,8,31.294567,33.87616041,31.8568696,24.98478,8.512535,19.82283,12.35502,48.8907,56.2351
"1847",107289878,"solute carrier family 23 member 1",2630,2026,2231,1415,1519,202.496714,204.543594,209.806695,69.96409,96.23745,72.83756,41.145,15.1258,4.30109
"1848",107289883,"tudor domain containing 9",197,130,253,95,212,0.123637,0.0126988,0.188678,1.80334,1.680629,2.483916,0.056351,0,0.0465239
"1849",107289885,"retinal degeneration 3-like",1,0,2,0,1,0,0,0,0,0,0,0,0,0
"1850",107289894,"keratinocyte differentiation factor 1",121,112,109,55,86,28.77718,23.587228,29.535115,7.29249,13.05502,7.37528,3.41636,5.67818,2.12362
"1851",107289902,"ribosomal protein S6 kinase A1",827,507,601,481,425,26.292548,23.693559,23.890424,29.744436,19.408672,22.0415191,18.538282,22.94456389,7.936748
"1852",107289908,"solute carrier family 2 member 12",184,146,788,414,300,3.9292,3.91089,3.46755,2.11791,1.16483,4.56933,2.4927598,3.111568,1.929371
"1853",107289918,"fat mass and obesity associated",29,3,8,3,3,29.7108249,29.4588424,29.6616574,38.0431408,35.435821,38.71653111,15.88171101,27.43309544,20.96248053
"1854",107289927,"pre-mRNA processing factor 3",175,138,134.38,106,74,9.1012904,10.3600784,9.702754,17.479561,15.439837,25.444384,7.42415,13.1859,15.4361
"1855",107289928,"carbonic anhydrase XIV",565,194,126,198,157,152.927617,152.01307,151.04278,1.38347,1.712432,1.7374928,18.3164,16.904,3.51962
"1856",107289929,"acidic nuclear phosphoprotein 32 family member E",1176,805,1193,1119,883,16.376494,13.271802,15.12746,98.42853,10.212366,35.81402,12.97028,96.2814,34.9948926
"1857",107289934,"OTU deubiquitinase 7B",30,13,15,25,24,9.885502658,10.827922,10.877455,8.070115,4.795449,3.993436,5.54644,14.459,5.87556
"1858",107289942,"mitochondrial ribosomal protein S21",363,345,533,334,254,193.88106,182.72356,181.42717,94.0637,53.7382,50.58931,85.729,411.478,190.677
"1859",107289943,"aph-1 homolog A, gamma secretase subunit",50,24,55,33,28,149.88409,157.38053,168.05465,83.652063,107.323856,100.169499,65.17966008,115.160803,45.161275
"1860",107289949,"sodium channel and clathrin linker 1",293.01,181.46,316.55,355.16,334.03,3.70064,3.889299,3.142774,1.8235509,1.0927867,3.0951975,0.942497,2.57475,1.58941
"1861",107289974,"family with sequence similarity 131 member B",0,0,1,0,0,0.0393689,0.0318205,0.0401502,0.0926811,0.3131675,0.1680552,1.882148,2.33524,4.33881
"1862",107289976,"protein phosphatase 1 regulatory subunit 3C",89,140,38,23,113,3.37639,3.51661,3.25286,4.13254,3.57457,8.95062,0.684056,3.45749,2.23117
"1863",107289978,"HECT domain containing E3 ubiquitin protein ligase 2",4,8,36,15,23,0.7211617,0.825633,0.5770573,0.4986867,0.5527659,3.707838,1.1615755,1.45993,4.12228
"1864",107289979,"adenylate cyclase 8 (brain)",2,1,2,9,1,0.027846302,0.048352217,0.047528705,0.122837,0.425005,0.0161448,0.0604126,0,0.11522
"1865",107289984,"NOP2/Sun RNA methyltransferase family member 2",1619,1050,1825,1053,991,35.78981,36.098819,30.666413,28.161355,17.456168,24.947918,10.0917,12.4395,12.4839
"1866",107289985,"ubiquitin conjugating enzyme E2Q family like 1",14,17,20,17,13,1.14859,1.2829,1.35248,2.21792,2.63144,2.04311,16.8301,22.708,12.9575
"1867",107289991,"fibroblast growth factor receptor 1",90,56,32,48,15,32.01434917,30.7729517,33.146328,25.83519299,27.48979615,27.36600579,10.159655,11.8913,38.666327
"1868",107289992,"leucine zipper and EF-hand containing transmembrane protein 2",26,11,38,15,40,4.31847445,4.43950452,4.128596,2.946523,2.830463,3.528491,2.633204,7.21175,5.738387
"1869",107289994,"kynureninase",242,289,492,428,544,12.0193597,12.656303,11.367311,10.7627272,4.094039,18.6741561,48.521,16.95089,6.44713
"1870",107289997,"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble",4381,5021,4561,1520,2962,215.826564,210.997572,222.853901,54.563899,31.552754,59.903374,86.3072844,61.5249984,34.016368
"1871",107290018,"wingless-type MMTV integration site family member 4",6,3,2,3,7,1.52756,1.60424,1.71183,0.790806,0.524749,0.281373,0.0445523,1.84728,0.2020001
"1872",107290027,"WD repeat containing, antisense to TP73",36,25,32,19,18,14.163438,14.302886,15.067399,8.50585,8.049407,11.420551,7.43188,6.60556,5.25457
"1873",107290028,"tumor protein p73",0,0,0,0,0,0.0309349,0.0800905,0.1168836,0.253989411,0.141357,0.137096197,0.13959,1.021652,0.0658718
"1874",107290033,"tumor protein p53 binding protein 2",368,342,380,478,325,20.3644,20.25829,19.81123,11.184293,5.504352,12.70387185,19.287237,0.0338969,19.245284
"1875",107290047,"phosphatidylglycerophosphate synthase 1",17,19,39,21,12,21.0895,21.037555,20.973001,19.24428002,13.822203,14.721066,7.101755,2.054680002,10.847423
"1876",107290055,"ubiquitin conjugating enzyme E2O",82.36,32,50,43.72,49.03,6.52253,6.29259,7.08778,9.133413,9.581473,5.594994,10.2387,0.0547913,5.40397
"1877",107290056,"HEAT repeat containing 3",453,407,383,229,323,10.7632,11.059551,11.071069,5.542166,3.994599,6.432311,7.844665,10.3531622,6.007365
"1878",107290058,"phosphoribosyl pyrophosphate synthetase-associated protein 1",825,464,1313,1281,637,62.989325,61.437428,63.091659,19.1007415,22.863126,34.186285,37.80548,0.0848915,44.42993
"1879",107290059,"UBA like domain containing 2",139,86,102,78,91,67.2694,66.7498,66.4765,54.9064,51.48918,14.8494,152.25,0,147.794
"1880",107290061,"aralkylamine N-acetyltransferase",4,3,50,9,5,0.129252,0.104147,0.101483,0.8726935,0.683373,0.1490555,0,0,0.0675951
"1881",107290064,"motile sperm domain containing 2",98,28,133,104,95,5.08237,5.0927373,4.4654068,3.333401,0.982931,10.385792,11.79891,0.228512,17.01902
"1882",107290065,"Fanconi anemia complementation group B",33,23,55,66,39,0.298886,0.277367,0.193419,0.0835881,0,0.0723419,0.661962,0.743757,0.670548
"1883",107290072,"disrupted in renal carcinoma 2",18,17,20,44,25,27.75206,25.03631,25.34659,6.20321,5.32405,11.01569,35.6365,55.0707,11.4137
"1884",107290074,"solute carrier family 15 member 2",1522,1006,631,448,846,69.322849,71.3029037,66.828292,8.18251,6.30008,15.57615,94.626629,44.5081,8.98334
"1885",107290078,"semaphorin 5B",6,6,5,6,5,1.2393176,0.7255319,1.2685917,2.4270808,6.120095782,2.771062,0.0867869,0.08310768,0.33162
"1886",107290083,"PAP associated domain containing 5",35,34,27,34,18,18.04692004,20.09859201,22.11420191,3.3673742,1.6868096,6.184322,16.5160649,13.4524839,6.67968
"1887",107290105,"cytochrome b-c1 complex subunit Rieske, mitochondrial",3522,2934,3319,2981,2695,298.297,292.943,300.529,37.0118,37.6015,102.023,513.943,884.135,281.626
"1888",107290106,"VPS35 retromer complex component",468,380,460,493,407,21.5276734,23.4907701,20.9006231,29.5631,11.460015,51.676972,27.5117991,45.112891,29.6922915
"1889",107290108,"integrin alpha FG-GAP repeat containing 1",553,452,573,666,520,24.0321085,27.408832,25.5894058,33.972594,25.8304,140.082359,29.709689,23.931312,23.4423105
"1890",107290109,"SHC SH2-domain binding protein 1",0,0,0,2,0,0.5774891,0.9240799,0.3847037,1.365298,0.4828421,3.111609,0.263092,2.77702,1.9743484
"1891",107290113,"phosphorylase kinase, beta",22,17,33,19,20,11.979442,11.055888,11.9643768,65.405119,25.550438,68.3476073,8.583042,7.617867017,7.366654
"1892",107290114,"origin recognition complex subunit 6",0,1,5,14,0,7.0007,7.191827,7.977512,10.441131,21.251013,11.583572,0.2155836,1.989759,0.242291
"1893",107290116,"chromosome unknown open reading frame, human C16orf87",27,21,30,27,20,5.232549,5.134049,5.55577,6.68943,0.782267,17.14600024,13.35772,42.51799,25.09435
"1894",107290118,"neuropilin and tolloid like 2",0,5,5,1,1,0.0713334,0.0952479,0.0657192,1.265056,1.602941,1.740527,2.56134,5.74832,1.076544
"1895",107290122,"mutS homolog 6",327,245,360,323,303,2.380583,2.596785,3.563076,5.5968334,6.492317109,11.6899948,5.389105,14.726628,5.0964409
"1896",107290127,"leucine-rich repeat, Ig-like and transmembrane domains 3",1,0,3,1,0,1.081877,0.984469,0.939159,0.170838,0.320171,0.316738,0.220586,0.20129,0.19412
"1897",107290129,"ELOVL fatty acid elongase 6",12,13,12,33,9,46.835968,49.722233,45.392138,3.199742,3.597357,5.555565,2.92229,9.26375,6.10103
"1898",107290130,"chromosome unknown open reading frame, human C3orf38",147,121,233,193,130,3.56318,4.357239,3.763876,3.08788,2.51775,8.365066,16.2365,41.2447,12.2974
"1899",107290138,"solute carrier family 22 member 16",717,790,540,305,524,0.0184423,0.0198159,0.0375104,0.0874797,0.120161,0.286694,2.247769,6.04785,1.435745
"1900",107290141,"cysteine rich angiogenic inducer 61",5869,1191,1196,10085,1193,9.54742,9.83922,9.98108,15.65064,36.43483,13.9853,90.2942,0.103781,82.1248
"1901",107290144,"outer dense fiber of sperm tails 2 like",208.01,254,314.59,208.25,290.29,5.2315073,3.198009194,3.5028072,4.607232,2.510103,16.97298514,1.774387,1.32804,2.428865
"1902",107290146,"erythrocyte membrane protein band 4.1-like 3",212,153,294,125,367,24.503428,22.464591,27.546904,201.8530788,56.2546785,66.99769255,30.23719,0.0339415,24.46632
"1903",107290148,"chromosome unknown open reading frame, human C18orf42",1,0,2,1,1,0,0,0.018131,0,0,0.0358375,0.07580408,0,0.1965039
"1904",107290149,"thioredoxin related transmembrane protein 1",235,135,224,194,188,8.728271,9.791854,9.822703,8.69557,2.697275,22.02002,18.8677,0.165786,29.8386
"1905",107290153,"FK506 binding protein 3",451,449,815,551,828,58.62825,56.3465583,60.295609,27.45056,7.332436,71.41957,72.3191,246.397,118.366
"1906",107290157,"growth arrest and DNA damage inducible gamma",420,56,244,425,86,40.90912,37.22842,43.0833,41.71757,19.01772,10.891285,7.287244,24.816313,20.078516
"1907",107290159,"WD repeat and FYVE domain containing 1",266,222,256,215,135,37.5492044,33.545237,38.62767215,16.27551,5.09437,16.257872,44.039415,42.9488287,26.7092166
"1908",107290163,"acylglycerol kinase",305,259,420,256,293,11.0681106,11.4418548,10.0757577,11.43153785,9.323866889,20.38304921,17.356707,17.4055262,17.408696
"1909",107290167,"KIAA1147 ortholog",10,16,11,27,9,4.115084,5.238215,4.19027,5.557347,0.446271,0.948297,8.01696,13.86446,4.72629
"1910",107290168,"single-stranded DNA binding protein 1, mitochondrial",161,175,313,205,237,10.0481213,9.7426362,9.649394,85.9335644,25.739085,134.0528152,17.5828,49.6583,42.9662
"1911",107290169,"5-methyltetrahydrofolate-homocysteine methyltransferase",98,104,147,77,94,5.7548318,5.039321,6.122989,12.59698501,3.7681923,19.448926,5.231188,6.208334371,4.956288273
"1912",107290172,"adhesion G protein-coupled receptor B2",0,0,0,0,0,2.2325342,0.9404551,0.616498509,1.0454351,1.8497915,0.867118,0.15687219,1.102665151,0.454994763
"1913",107290178,"ARV1 homolog, fatty acid homeostasis modulator",199,146,182,166,141,12.24734,13.48994,12.47535,19.51012,6.36562,30.72484,12.9413,19.1855,9.95086
"1914",107290179,"chromosome unknown open reading frame, human C1orf131",227,224,301,264,298,9.865657,8.884519,9.717432,6.333991,2.776211,9.174965,7.45371,15.0445,10.1451
"1915",107290180,"glyceronephosphate O-acyltransferase",1028,3247,3239,2087,2569,49.972593,45.228028,51.444822,13.745112,11.854417,28.853367,15.787409,22.24159,21.754855
"1916",107290181,"programmed cell death 2",884,1019,1089,1248,1463,15.368063,12.724475,13.064988,27.69858345,25.136561,50.10158504,66.42064,93.72653,43.67262
"1917",107290183,"proteasome subunit beta 1",1322,1235,2277,1119,752,70.466859,71.399665,69.4656672,128.10309,125.42169,167.0669,171.962,188.245,131.507
"1918",107290184,"family with sequence similarity 120B",275,207,333,202,255,8.736963,8.457172,8.906387,6.04789007,5.334482,5.752488,7.621735,16.124024,5.4971252
"1919",107290188,"delta-like 1 (Drosophila)",89,76,45,48,44,9.498939,10.252521,11.447382,6.3053,1.07732,2.24911,2.508,4.6766,5.7366
"1920",107290189,"glomulin, FKBP associated protein",169,144,144,156,109,0.577772,0.597799,0.576571845,1.568579,0.151395,5.175344,4.12858,0.0270775,6.76863
"1921",107290190,"chromosome unknown open reading frame, human C1orf146",1,3,5,0,2,0.112731,0.0159407,0.0377112,0,0,0.0967556,0.136986,0,0.244615
"1922",107290191,"ribosomal protein L5",12400,11668,14241,9363,7870,12.231686,12.85688,14.483652,590.6909023,281.255542,816.273303,543.887,1189.412,884.1181
"1923",107290192,"family with sequence similarity 69 member A",115,109,103,70,86,7.193766,6.603395,5.929709,2.449474,1.564432,7.26053512,18.80325,0.0579186,18.51777
"1924",107290198,"RNA polymerase II associated protein 2",411,257,463,246,245,2.850726849,2.342984,2.374218,1.57587,1.86598,7.85735,0.882671,3.561,2.92493
"1925",107290202,"T-box 18",2,2,0,3,4,0.137435,0.215048,0.662009,0.1806629,0.0402198,0.0554086,0.0209384,0.114379,0.0592411
"1926",107290203,"dicer 1 ribonuclease III",153,133,230,156,132,6.789179,7.452282,7.594574,11.495716,3.7109615,12.3982959,6.14865,0.00704618,3.39308
"1927",107290206,"unkempt family zinc finger",76,34,74,69,41,19.474882,17.424052,18.670947,12.174331,17.567432,8.322583,5.471983,0.013236734,5.711121
