logFC..venom...liver,logFC..venom...kidney,logFC..venom...heart,logCPM,F,PValue,genes,description
-0.128313482,0.2713067,0.636716212,5.62731916,0.837514419,0.499410493,107284188,prolyl endopeptidase
-0.128433788,0.543801481,-1.04378828,6.636229077,3.036900264,0.071592843,107292094,cytochrome b-c1 complex subunit 2 mitochondrial
-0.12892768,-0.653073611,-0.300177499,7.627332348,0.86308367,0.487150222,107293403,splicing factor 3b subunit 6
-0.12910101,0.518656689,1.293074432,6.221230989,3.288760892,0.05903428,107294017,peroxisomal membrane protein 4
-0.130100323,0.071579189,-0.258056863,3.70201277,0.278053618,0.8401658,107283850,Rho guanine nucleotide exchange factor 7
-0.130138463,2.138159631,0.481915489,0.404012921,1.971846649,0.173126096,107290038,matrix metallopeptidase 28
-0.130282095,0.467485886,-2.013204043,0.991469416,2.436998374,0.116099986,107298054,endothelin converting enzyme 1
-0.130495375,0.352047635,0.090522619,5.59137284,0.321427341,0.809818648,107292405,mitochondrial ribosomal protein L47
-0.130872641,0.877288512,0.399455135,1.333412264,1.26112415,0.332263785,107301795,deoxyhypusine synthase-like
-0.131223694,0.370379381,-0.323678596,4.342576923,1.178018547,0.359655526,107292553,methyltransferase like 22
-0.131263547,0.917520049,0.117770466,0.251025516,0.277087651,0.840839594,107301057,RAF proto-oncogene serine/threonine-protein kinase-like
-0.131888421,-0.001436145,1.140023298,0.917886676,0.877523013,0.480463294,107302570,E2F transcription factor 3
-0.132780552,1.200519017,0.808865013,2.147550022,2.825807583,0.084393275,107290083,PAP associated domain containing 5
-0.133196253,0.876544465,0.835015357,6.387714338,3.446413678,0.052417485,107289120,COP9 signalosome subunit 3
-0.133203483,0.092766082,-0.053491476,1.317436777,0.033457021,0.991347377,107300592,zinc finger protein 665-like
-0.133552144,0.900853358,0.690478005,4.785061606,3.684740867,0.043979529,107295910,epidermal growth factor receptor pathway substrate 8
-0.133902035,-0.33975072,-0.498586106,4.369088638,0.775768687,0.53004001,107287153,protein kinase DNA-activated catalytic polypeptide
-0.133953915,-1.341942244,-0.779255972,-0.420190363,1.707732969,0.219210631,107288960,family with sequence similarity 196 member A
-0.13412375,-0.155189122,-0.789520823,5.731318235,1.136373769,0.37439798,107287223,peptidylprolyl cis/trans isomerase NIMA-interacting 1
-0.134184171,-0.355643369,-0.931773368,3.453245441,1.786851741,0.204103122,107296103,zinc finger BED-type containing 1
-0.134236383,-0.136293066,-0.224451785,4.800262328,0.118802509,0.947278547,107290601,PAX3 and PAX7 binding protein 1
-0.134608329,-0.124547602,-0.076244631,6.94200848,0.087305785,0.965633416,107287055,serine/arginine-rich splicing factor 3
-0.134706722,0.583230424,0.910956083,2.66621197,1.726358248,0.215638478,107283215,component of oligomeric golgi complex 1
-0.134760428,0.271347797,0.448990825,3.99311456,0.962590245,0.442454667,107288819,uncharacterized LOC107288819
-0.134818285,-0.254539284,-1.109868809,7.076690966,1.937364332,0.178488406,107284304,succinate-CoA ligase ADP-forming beta subunit
-0.134894834,-0.307194579,0.371636691,7.428043635,0.579644788,0.63969225,107282488,nucleobindin 1
-0.134951025,-0.093928433,-1.32330491,-0.552846468,0.899727905,0.470259392,107282441,synaptogyrin 4
-0.135014179,-2.102611768,4.095792542,8.349556413,8.450019403,0.002883742,107294130,cystathionine gamma-lyase
-0.136216416,-0.361899321,-0.397147708,3.239361578,0.5548808,0.65481078,107293438,trafficking protein particle complex 10
-0.136939946,-0.333631675,-0.255448996,5.985252186,0.326978238,0.805945947,107284662,nuclear receptor subfamily 2 group C member 1
-0.137013994,0.218168662,-1.369283291,5.769282237,2.455402737,0.114330693,107289879,uncharacterized LOC107289879
-0.137298619,-0.966371696,0.973189728,6.792029288,7.401578031,0.004742796,107302481,saccharopine dehydrogenase (putative)
-0.137787307,-0.024242532,-0.656196666,4.744981272,0.988409342,0.431654067,107301290,zinc finger protein 239-like
-0.137890908,1.190639403,0.360489621,0.188821323,0.979627013,0.435299748,107299242,zinc finger protein 135-like
-0.138010447,-0.286276677,-0.199350452,4.11216195,0.286888337,0.833978349,107291209,lin-9 DREAM MuvB core complex component
-0.138119863,-0.450050966,-1.268272519,1.080067,1.058045229,0.403640954,107286181,zinc finger protein 208-like
-0.138121709,0.165560137,-2.349701572,2.873473176,5.154159654,0.016577498,107289707,Rho guanine nucleotide exchange factor 1
-0.138189032,-0.194793793,-0.128829913,1.358381004,0.055826099,0.981810044,107292509,INO80 complex subunit B
-0.13825897,-0.09150501,-0.021366925,4.702245217,0.095003405,0.961315248,107290266,zinc finger protein 148
-0.138706769,0.155578894,0.968844548,6.555410568,2.168873695,0.145775762,107290697,small ubiquitin-like modifier 1
-0.139136827,-0.304972995,1.176363341,3.372102061,5.648682567,0.012260106,107302568,glucoside xylosyltransferase 1
-0.139145407,-0.400447258,0.1983849,6.971405917,0.717592321,0.560649582,107285720,chromosome unknown open reading frame human C19orf53
-0.139716033,0.038673708,-0.158766564,6.748833348,0.09443423,0.961634285,107300986,proteasome subunit alpha 4
-0.139885229,0.227706456,0.039539892,3.862701056,0.230066134,0.873648271,107297208,origin recognition complex subunit 5-like
-0.14005543,0.114341973,-0.407721964,4.885181468,1.033652961,0.4131297,107283599,leucine rich repeat containing 41
-0.140099054,-1.197117495,-0.474921975,6.174155645,4.002509878,0.035132098,107302403,DDB1 and CUL4 associated factor 7
-0.140316235,0.217226114,-0.684551825,0.745636878,0.81378857,0.510923777,107291568,methionyl-tRNA synthetase 2 mitochondrial
-0.140745872,-1.056842381,-1.731410751,0.427912361,3.582576941,0.04735508,107295739,zinc finger protein 665-like
-0.140809566,-0.136936371,-0.575053957,2.334690383,0.840583757,0.497856971,107283540,differentially expressed in FDCP 8 homolog (mouse)
-0.140874653,-2.088144915,5.52881551,4.972642444,8.26660035,0.003139656,107296551,deleted in malignant brain tumors 1 protein-like
-0.141158383,0.616448285,0.423041639,2.542570871,0.438535128,0.729646735,107301478,gem-associated protein 2-like
-0.141431805,-0.389272052,-0.397814287,4.591707364,0.54772751,0.659240527,107286175,oral-facial-digital syndrome 1
-0.141492254,-1.047432644,-0.202292489,6.377360197,2.828665066,0.084298434,107290493,lin-52 DREAM MuvB core complex component
-0.142705104,-7.674628639,-1.514417497,6.568363991,48.55012079,6.67E-07,107286261,solute carrier family 16 member 4
-0.142813056,0.299703937,0.16544674,3.647639084,0.403542332,0.75318502,107283031,transcription elongation factor A N-terminal and central domain containing 2
-0.143305847,0.108330185,0.712057141,-0.105533779,0.297108161,0.826820397,107301137,arrestin domain containing 1
-0.143620011,-0.273902044,-1.58079464,0.771172151,2.71651891,0.092132056,107299928,round spermatid basic protein 1-like protein
-0.143639288,0.038236241,-1.067138934,6.803216437,1.921794574,0.180970988,107290080,RNA (guanine-7-) methyltransferase
-0.14372939,-0.409773123,-0.723791745,5.328159271,1.368888887,0.300129002,107286735,cytochrome c oxidase protein 20 homolog
-0.14377616,-0.250548729,-0.780669858,3.70518397,2.58351646,0.102682276,107290066,zinc finger DBF-type containing 2
-0.144120848,-1.539843068,-0.117267361,3.46657985,5.400926809,0.014267089,107284508,6-pyruvoyltetrahydropterin synthase
-0.14419471,-3.696608641,-0.003210802,3.635742034,2.322864241,0.127797785,107300780,uncharacterized LOC107300780
-0.144517982,-0.303860489,-0.551711473,3.65042685,1.036391239,0.412040958,107292385,NRDE-2 necessary for RNA interference domain containing
-0.144561137,0.419549158,0.600079577,3.155305149,0.707762194,0.566001987,107302601,glutamyl-tRNA synthetase 2 mitochondrial
-0.144764714,-1.212131353,0.960306837,5.104894643,6.59436092,0.007247871,107284090,abhydrolase domain containing 12
-0.144769808,0.169734531,-0.95101204,0.564998485,1.095461131,0.389272717,107286273,LDL receptor related protein 6
-0.144913286,-0.406295792,-1.265624152,4.422866815,5.127892902,0.016778258,107284840,DEAH-box helicase 35
-0.144997984,-0.061600451,0.490624931,5.488219216,0.996070204,0.428446951,107288235,poly(ADP-ribose) polymerase family member 4
-0.145055407,0.086701366,-1.206908225,6.975409684,2.178713338,0.144544406,107285241,cytochrome c oxidase subunit 6C
-0.145220823,0.552270274,0.40466549,4.092989694,0.974474027,0.437498321,107301587,palmitoyl-protein thioesterase 1
-0.145493848,-0.484103654,-2.022611054,1.977975852,3.202124401,0.063043144,107290254,polyhomeotic homolog 3
-0.145542925,1.374004403,0.378730874,5.954295532,1.563495769,0.250374329,ERCC-00116,
-0.145842173,-0.140108434,-0.379332759,5.472740033,0.124619496,0.943708158,107297260,NADH dehydrogenase [ubiquinone] 1 subunit C2-like
-0.146659271,1.290003313,-0.70682909,2.606283488,2.055952287,0.160795145,107293964,cyclin D3
-0.146943426,0.978811997,-1.502889293,2.063293129,4.267711111,0.029353924,107292237,forkhead box O3
-0.147006796,-0.262447888,-0.977740564,3.476639808,1.539753292,0.255932077,107282196,X-ray repair complementing defective repair in Chinese hamster cells 4
-0.14786674,-0.546752154,-0.94023448,3.440702466,1.68073397,0.224782288,107283553,sprouty RTK signaling antagonist 1
-0.148098973,-0.112689207,0.184385729,3.756108263,0.267373443,0.847642437,107290403,chromosome unknown open reading frame human C11orf58
-0.148161808,-0.132289387,-0.812103031,2.927608217,0.581821316,0.638374634,107293049,pogo transposable element with KRAB domain
-0.148208292,0.512907937,-0.754682682,7.116126453,2.545664065,0.106088284,107302396,inner membrane mitochondrial protein
-0.14858789,0.01829269,-0.378578391,2.597149711,0.276986845,0.840912503,107283185,von Willebrand factor A domain containing 8
-0.149031536,-0.647199513,-0.919511717,0.107200673,0.455217563,0.718576694,107282378,testis specific serine kinase substrate
-0.14918426,0.426955402,0.32803554,5.065142296,0.876249671,0.481055132,107302629,ubiquitin family domain containing 1
-0.149551425,0.315209487,1.304142917,2.464213523,2.054836992,0.160952007,107291115,elongator acetyltransferase complex subunit 2
-0.149578919,-0.294814556,-0.183457197,4.512977022,0.191950066,0.89981721,107293623,forkhead box K2
-0.149579093,0.284012383,-0.096559192,0.843297365,0.199343201,0.89479321,107298551,zinc finger protein 561-like
-0.149842168,-0.075990432,0.301981512,5.776171025,0.196456059,0.896753774,107294565,small integral membrane protein 19
-0.149918551,-0.065132159,0.639428582,3.676782579,0.954429701,0.446047878,107295449,tRNA methyltransferase 2 homolog A
-0.149997969,0.302890707,0.27289235,4.050939595,0.737730733,0.549851289,107291994,MAK16 homolog
-0.150072445,-2.370281519,-0.676496392,3.639557248,12.97099858,0.000482659,107292588,catenin alpha-like 1
-0.150104214,-0.16113311,-0.443903113,5.873614966,0.640040222,0.603925435,107289726,zinc finger CCHC-type containing 6
-0.150798091,-0.395020825,-0.924511964,1.210002926,0.738666395,0.54939651,107294014,zinc finger protein 341
-0.151060808,0.840032484,-0.700310918,4.008720042,4.019393993,0.034771437,107284699,Williams Beuren syndrome chromosome region 27
-0.151805167,-0.263176337,0.835518328,2.098047216,0.152348209,0.926134724,107302005,uncharacterized LOC107302005
-0.151825359,0.428169578,0.456620693,5.70603463,1.109198713,0.384281005,107286383,ribosomal RNA processing 1B
-0.151848169,-0.154821581,-1.133003132,0.152636207,0.883847982,0.477510346,107287020,BLOC-1 related complex subunit 5
-0.152133796,0.307843881,-0.328118172,4.136108058,0.524276239,0.673950795,107294539,proteasome inhibitor subunit 1
-0.15248284,-0.717267185,-2.159899392,2.023760183,6.323212202,0.008385128,107292440,ring finger protein 44
-0.152721124,-0.648600209,-1.000998104,4.639086891,0.747754524,0.544623053,107286303,protein NipSnap homolog 3B-like
-0.153019142,-1.565746871,-0.116248863,4.649769713,8.187544512,0.00324503,107293060,Wiskott-Aldrich syndrome-like
-0.15310125,-0.05606019,-0.530849545,1.059304043,0.08044502,0.969371356,107292056,carbohydrate sulfotransferase 11-like
-0.153150407,-6.918281151,0.677233462,5.315625459,37.35053442,2.71E-06,107289878,solute carrier family 23 member 1
-0.153209292,-0.224837443,-0.907420274,2.579121686,1.77415312,0.206393368,107296623,BLOC-1 related complex subunit 6
-0.153370787,-0.468536756,-0.188131561,2.242488897,0.40288787,0.753628314,107297443,nuclear transcription factor X-box binding 1
-0.153843662,0.347716327,0.191625309,3.65051578,0.340462852,0.796561243,107284444,transducin like enhancer of split 1
-0.153879435,-10.14880244,0.916429016,4.805082434,113.925866,5.83E-09,107287864,solute carrier family 22 member 7
-0.153994163,0.009177952,0.451278362,4.966475469,0.513481021,0.680792307,107285412,X-prolyl aminopeptidase 3 mitochondrial
-0.154648322,-0.192819522,-0.499096641,5.143299493,0.801724019,0.51691618,107286877,tetratricopeptide repeat domain 1
-0.154674547,1.087026317,0.238279566,1.922380107,2.123276085,0.15147869,107298340,DNA repair protein RAD51 homolog 3-like
-0.154850761,0.417046059,0.626724683,4.334982327,1.889481251,0.186088716,107296075,dynein light chain 2 cytoplasmic
-0.154944124,0.691447358,0.304175123,2.134715129,0.773730021,0.531147053,107282841,uncharacterized LOC107282841
-0.154955308,1.112298442,2.497939356,7.889448043,7.429536257,0.004703399,107302720,gamma-glutamyl hydrolase
-0.155205056,0.877050919,-0.781087963,4.100967093,6.154345195,0.009174819,107296658,slingshot protein phosphatase 3
-0.155282005,0.051783175,-0.527049319,2.426693511,0.329597177,0.804121813,107294886,argonaute 4 RISC catalytic component
-0.155507644,-0.263740543,-0.355297383,4.167259546,0.338652628,0.797817383,107283470,small nuclear RNA activating complex polypeptide 2
-0.15582807,0.457054511,-0.121064369,1.435098792,0.647761488,0.59948339,107300151,zinc finger protein 665-like
-0.156045058,-0.307538039,-0.116884516,4.714493886,0.220999688,0.879924691,107283933,Parkinson disease 7 domain containing 1
-0.156317101,0.430115811,-0.07409315,1.791889112,0.528347806,0.671358571,107294359,thioredoxin reductase 2
-0.156873717,-0.19807086,-0.093099071,3.926898519,0.095542738,0.961008234,107282576,protein kinase cAMP-dependent type I regulatory subunit alpha
-0.156985931,-0.716560826,-0.960727755,3.221237464,2.182324953,0.143934471,107294006,general transcription factor IIi
-0.157041321,0.004969279,0.692523554,8.983866225,1.164455154,0.364351683,107293155,N(alpha)-acetyltransferase 15 NatA auxiliary subunit
-0.157236627,-0.121357577,0.447946883,5.3103241,2.02078314,0.165664829,107284559,ubiquitin specific peptidase 44
-0.157438252,0.070026439,-0.784465252,2.756322924,1.0971826,0.388738891,107291717,nuclear factor related to kappa-B-binding protein-like
-0.157739979,0.494781587,-0.346954074,4.169141832,1.043554891,0.409309648,107294966,WD repeat domain 53
-0.157871641,0.038392989,0.129736724,3.767509401,0.171184691,0.913765334,107301565,RAD18 E3 ubiquitin protein ligase
-0.158004544,1.620819321,3.377555192,3.534624811,5.357984305,0.014641706,107290107,glutamic pyruvate transaminase (alanine aminotransferase) 2
-0.15814399,0.248182513,-0.193587836,4.493620188,0.615618658,0.61816449,107302366,mitochondrial ribosomal protein L30
-0.158265626,0.152112848,0.149118094,2.685558756,0.312983244,0.815715852,107295903,glutamyl-tRNA(Gln) amidotransferase subunit B
-0.158287305,0.060160341,-0.740568848,6.579435006,2.45022841,0.114668113,107285915,beclin 1 autophagy related
-0.158717464,-1.1987229,-0.553930054,4.368227585,2.551639389,0.10556712,107286178,RAB9A member RAS oncogene family
-0.158748507,-0.262524022,-0.616358157,-0.328595417,0.127730121,0.941782387,107292561,chromosome unknown open reading frame human C1orf226
-0.159631132,-0.438751771,0.606973829,5.360621307,2.316420493,0.128449982,107297072,WD repeat and FYVE domain containing 2
-0.160094709,-1.104682616,-1.301354317,4.345573032,8.438451019,0.002877446,107296973,trafficking protein kinesin binding 2
-0.160536413,-0.127917152,-0.545001628,0.931529338,0.17044853,0.914248903,107282522,zinc finger and SCAN domain-containing protein 21-like
-0.160543278,-0.61871228,-0.522731736,2.450883993,0.501789532,0.688259568,107289082,iron-sulfur cluster assembly 2 homolog mitochondrial-like
