Orthogroup	C_familiaris.pep	H_sapiens.pep
OG0007763	ENSCAFG00000018318.5	ENSG00000073536.18
OG0007764	ENSCAFG00000010055.3	ENSG00000061337.15
OG0007765	ENSCAFG00000000959.5	ENSG00000100227.18
OG0007766	ENSCAFG00000017195.3	ENSG00000147100.11
OG0007767	ENSCAFG00000019049.4	ENSG00000145526.12
OG0007768	ENSCAFG00000019667.6	ENSG00000103326.12
OG0007769	ENSCAFG00000017206.5	ENSG00000050030.15
OG0007770	ENSCAFG00000006325.5	ENSG00000198042.11
OG0007771	ENSCAFG00000005585.5	ENSG00000175581.14
OG0007772	ENSCAFG00000013438.5	ENSG00000138400.13
OG0007773	ENSCAFG00000013414.4	ENSG00000114948.13
OG0007774	ENSCAFG00000019263.4	ENSG00000161082.13
OG0007775	ENSCAFG00000013389.5	ENSG00000204186.10, ENSG00000283649.4
OG0007776	ENSCAFG00000016029.5	ENSG00000181827.15
OG0007777	ENSCAFG00000019316.5	ENSG00000184163.3
OG0007778	ENSCAFG00000007592.5	ENSG00000121297.8
OG0007779	ENSCAFG00000007601.4	ENSG00000198597.9
OG0007780	ENSCAFG00000029248.2	ENSG00000167641.11
OG0007781	ENSCAFG00000007614.4	ENSG00000105173.14
OG0007782	ENSCAFG00000013042.4	ENSG00000142661.19
OG0007783	ENSCAFG00000016225.4	ENSG00000072818.12, ENSG00000288169.1
OG0007784	ENSCAFG00000013071.2	ENSG00000188822.8
OG0007785	ENSCAFG00000014309.6	ENSG00000068831.19
OG0007786	ENSCAFG00000018315.5	ENSG00000091542.9
OG0007787	ENSCAFG00000013073.4	ENSG00000179163.11
OG0007788	ENSCAFG00000030756.2	ENSG00000103023.11
OG0007789	ENSCAFG00000019941.5	ENSG00000130713.16
OG0007790	ENSCAFG00000013191.4	ENSG00000118257.16
OG0007791	ENSCAFG00000018305.4	ENSG00000131899.11, ENSG00000284137.2
OG0007792	ENSCAFG00000029484.2	ENSG00000144401.14
OG0007793	ENSCAFG00000013219.3	ENSG00000169594.13
OG0007794	ENSCAFG00000012891.5	ENSG00000116117.18
OG0007795	ENSCAFG00000016575.4	ENSG00000162490.7
OG0007796	ENSCAFG00000012361.4	ENSG00000100325.15
OG0007797	ENSCAFG00000011000.5	ENSG00000178074.6
OG0007798	ENSCAFG00000013270.4	ENSG00000198739.11
OG0007799	ENSCAFG00000012860.7	ENSG00000173166.18
OG0007800	ENSCAFG00000031934.2	ENSG00000158716.9
OG0007801	ENSCAFG00000012817.5	ENSG00000138443.16
OG0007802	ENSCAFG00000015699.4	ENSG00000138134.12
OG0007803	ENSCAFG00000013305.5	ENSG00000108176.15
OG0007804	ENSCAFG00000043720.1	ENSG00000105227.15
OG0007805	ENSCAFG00000015553.4	ENSG00000107984.10
OG0007806	ENSCAFG00000016542.4	ENSG00000011021.23
OG0007807	ENSCAFG00000029297.2	ENSG00000152766.6
OG0007808	ENSCAFG00000047904.1	ENSG00000235718.9
OG0007809	ENSCAFG00000013220.4	ENSG00000011007.12
OG0007810	ENSCAFG00000004834.4	ENSG00000167619.13
OG0007811	ENSCAFG00000015538.4	ENSG00000150275.18
OG0007812	ENSCAFG00000017919.5	ENSG00000183092.16
OG0007813	ENSCAFG00000008365.4	ENSG00000149646.12
OG0007814	ENSCAFG00000016894.5	ENSG00000120498.13
OG0007815	ENSCAFG00000012519.4	ENSG00000138442.9
OG0007816	ENSCAFG00000030242.2	ENSG00000122254.7
OG0007817	ENSCAFG00000017900.5	ENSG00000140107.12
OG0007818	ENSCAFG00000013679.5	ENSG00000204130.13
OG0007819	ENSCAFG00000012464.5	ENSG00000138439.12
OG0007820	ENSCAFG00000010959.4	ENSG00000145348.17
OG0007821	ENSCAFG00000023687.3	ENSG00000204217.15
OG0007822	ENSCAFG00000010936.4	ENSG00000168743.12
OG0007823	ENSCAFG00000010916.4	ENSG00000138780.15
OG0007824	ENSCAFG00000017867.5	ENSG00000066629.17
OG0007825	ENSCAFG00000013726.4	ENSG00000122912.15
OG0007826	ENSCAFG00000010906.4	ENSG00000138785.15
OG0007827	ENSCAFG00000012448.4	ENSG00000055044.11
OG0007828	ENSCAFG00000028821.2	ENSG00000107789.16
OG0007829	ENSCAFG00000010897.5	ENSG00000236699.9
OG0007830	ENSCAFG00000010852.4	ENSG00000182253.15
OG0007831	ENSCAFG00000015581.4	ENSG00000148584.15
OG0007832	ENSCAFG00000010811.4	ENSG00000168904.15
OG0007833	ENSCAFG00000010458.5	ENSG00000162105.19
OG0007834	ENSCAFG00000015875.5	ENSG00000166415.15
OG0007836	ENSCAFG00000013808.4	ENSG00000198954.8
OG0007837	ENSCAFG00000017831.4	ENSG00000090061.17
OG0007838	ENSCAFG00000001021.5	ENSG00000043143.20
OG0007839	ENSCAFG00000030058.2	ENSG00000167969.13
OG0007840	ENSCAFG00000007148.4	ENSG00000110429.14
OG0007841	ENSCAFG00000010684.4	ENSG00000140471.17
OG0007842	ENSCAFG00000007127.4	ENSG00000135363.12
OG0007843	ENSCAFG00000010679.4	ENSG00000183475.12
OG0007844	ENSCAFG00000015595.5	ENSG00000117154.12
OG0007845	ENSCAFG00000001034.5	ENSG00000113615.13
OG0007846	ENSCAFG00000009768.5	ENSG00000101473.17
OG0007847	ENSCAFG00000013415.4	ENSG00000173327.8
OG0007848	ENSCAFG00000023496.3	ENSG00000177125.5
OG0007849	ENSCAFG00000003349.3	ENSG00000116005.12
OG0007850	ENSCAFG00000013919.4	ENSG00000145012.13
OG0007851	ENSCAFG00000029693.2	ENSG00000164615.5
OG0007852	ENSCAFG00000018206.4	ENSG00000108641.17
OG0007853	ENSCAFG00000019458.4	ENSG00000188163.8
OG0007854	ENSCAFG00000001533.4	ENSG00000158457.6
OG0007855	ENSCAFG00000018005.4	ENSG00000140400.17
OG0007856	ENSCAFG00000019843.6	ENSG00000167522.16
OG0007857	ENSCAFG00000001083.3	ENSG00000181965.6
OG0007858	ENSCAFG00000001084.4	ENSG00000145824.13
OG0007859	ENSCAFG00000001085.5	ENSG00000145832.14
OG0007860	ENSCAFG00000001091.5	ENSG00000120708.17
OG0007861	ENSCAFG00000001507.4	ENSG00000106459.15
OG0007862	ENSCAFG00000018800.4	ENSG00000076604.15
OG0007863	ENSCAFG00000019824.4	ENSG00000015413.9
OG0007864	ENSCAFG00000006910.4	ENSG00000149089.13
OG0007865	ENSCAFG00000049844.1	ENSG00000163882.9
OG0007866	ENSCAFG00000018904.3	ENSG00000184602.6
OG0007867	ENSCAFG00000014203.5	ENSG00000130427.3
OG0007868	ENSCAFG00000005039.4, ENSCAFG00000046601.1	ENSG00000157036.13
OG0007869	ENSCAFG00000005035.4	ENSG00000114739.14
OG0007870	ENSCAFG00000005793.4	ENSG00000167311.14
OG0007871	ENSCAFG00000012882.4	ENSG00000183726.11
OG0007872	ENSCAFG00000015726.5	ENSG00000117009.12
OG0007873	ENSCAFG00000029534.2	ENSG00000196072.12
OG0007874	ENSCAFG00000011479.4	ENSG00000051341.14
OG0007875	ENSCAFG00000016117.4	ENSG00000288485.1, ENSG00000170291.15
OG0007876	ENSCAFG00000012337.4	ENSG00000082126.18
OG0007877	ENSCAFG00000009644.4	ENSG00000107593.17
OG0007878	ENSCAFG00000018661.4	ENSG00000113594.10
OG0007879	ENSCAFG00000012317.5	ENSG00000155755.19
OG0007880	ENSCAFG00000011172.5	ENSG00000163430.12
OG0007881	ENSCAFG00000018666.5	ENSG00000164318.18
OG0007882	ENSCAFG00000009672.4	ENSG00000075290.8
OG0007883	ENSCAFG00000012128.4	ENSG00000081479.15
OG0007884	ENSCAFG00000011160.3	ENSG00000163428.4
OG0007885	ENSCAFG00000019623.4	ENSG00000127585.12
OG0007886	ENSCAFG00000008378.5	ENSG00000171320.15
OG0007887	ENSCAFG00000011154.3	ENSG00000175697.10
OG0007888	ENSCAFG00000012217.5	ENSG00000115993.13
OG0007889	ENSCAFG00000029135.2	ENSG00000168621.15
OG0007890	ENSCAFG00000018675.4	ENSG00000082068.9
OG0007891	ENSCAFG00000007963.4	ENSG00000285369.2, ENSG00000136573.14
OG0007892	ENSCAFG00000011770.6	ENSG00000136478.7
OG0007893	ENSCAFG00000019001.5	ENSG00000101977.21
OG0007894	ENSCAFG00000018684.4	ENSG00000113569.16
OG0007895	ENSCAFG00000011784.5	ENSG00000178607.16
OG0007896	ENSCAFG00000018998.4	ENSG00000101981.12
OG0007897	ENSCAFG00000031738.2	ENSG00000130309.11
OG0007898	ENSCAFG00000016024.4	ENSG00000155034.19
OG0007899	ENSCAFG00000024085.3	ENSG00000189114.8
OG0007900	ENSCAFG00000041315.1	ENSG00000163093.12
OG0007901	ENSCAFG00000012002.4	ENSG00000140527.15
OG0007902	ENSCAFG00000013988.2	ENSG00000169330.9
OG0007903	ENSCAFG00000015435.4	ENSG00000102312.22
OG0007904	ENSCAFG00000019574.5	ENSG00000097021.19
OG0007905	ENSCAFG00000016941.5	ENSG00000132676.16
OG0007906	ENSCAFG00000029912.2	ENSG00000224940.8
OG0007907	ENSCAFG00000019294.3	ENSG00000131584.19
OG0007908	ENSCAFG00000019924.4	ENSG00000131153.9
OG0007909	ENSCAFG00000020201.4	ENSG00000136933.17
OG0007910	ENSCAFG00000015794.4	ENSG00000068394.11
OG0007911	ENSCAFG00000019729.4	ENSG00000105556.11
OG0007912	ENSCAFG00000004608.5	ENSG00000104853.16
OG0007913	ENSCAFG00000004702.4	ENSG00000187522.16
OG0007914	ENSCAFG00000019091.5	ENSG00000008382.15
OG0007915	ENSCAFG00000015785.4	ENSG00000196998.19
OG0007916	ENSCAFG00000019299.4	ENSG00000162572.21
OG0007917	ENSCAFG00000015613.4	ENSG00000143157.11
OG0007918	ENSCAFG00000013863.4	ENSG00000103888.17
OG0007919	ENSCAFG00000004692.5	ENSG00000152457.18
OG0007920	ENSCAFG00000025088.2	ENSG00000144362.12
OG0007921	ENSCAFG00000019919.4	ENSG00000140968.11
OG0007922	ENSCAFG00000018934.5	ENSG00000276043.5
OG0007923	ENSCAFG00000025086.4	ENSG00000213160.10
OG0007924	ENSCAFG00000048854.1	ENSG00000117899.11
OG0007925	ENSCAFG00000016917.4	ENSG00000132718.9
OG0007926	ENSCAFG00000010689.4	ENSG00000138821.13
OG0007928	ENSCAFG00000029474.2	ENSG00000116717.13
OG0007929	ENSCAFG00000005014.5	ENSG00000105329.10
OG0007930	ENSCAFG00000018946.4	ENSG00000127666.9
OG0007931	ENSCAFG00000016904.5	ENSG00000132680.11
OG0007932	ENSCAFG00000020432.4	ENSG00000116729.14
OG0007933	ENSCAFG00000010626.4	ENSG00000145358.6
OG0007934	ENSCAFG00000049822.1, ENSCAFG00000014143.3	ENSG00000263290.5, ENSG00000116521.11
OG0007935	ENSCAFG00000011100.3	ENSG00000112812.16
OG0007936	ENSCAFG00000010592.4	ENSG00000164031.17
OG0007937	ENSCAFG00000020431.4	ENSG00000116745.7
OG0007938	ENSCAFG00000031380.2	ENSG00000163145.12
OG0007939	ENSCAFG00000030153.2	ENSG00000150045.12
OG0007940	ENSCAFG00000012456.4	ENSG00000144357.17
OG0007941	ENSCAFG00000018797.4	ENSG00000113460.13
OG0007942	ENSCAFG00000029975.2	ENSG00000109270.13
OG0007943	ENSCAFG00000029530.3	ENSG00000033122.20
OG0007944	ENSCAFG00000043633.1	ENSG00000166822.13
OG0007945	ENSCAFG00000003659.4	ENSG00000104872.11
OG0007946	ENSCAFG00000030753.1	ENSG00000248713.1
OG0007947	ENSCAFG00000012550.5	ENSG00000204335.4
OG0007948	ENSCAFG00000020424.3	ENSG00000066557.6
OG0007949	ENSCAFG00000010540.4	ENSG00000138823.13
OG0007950	ENSCAFG00000016603.5	ENSG00000005844.18
OG0007951	ENSCAFG00000020422.4	ENSG00000118454.13
OG0007952	ENSCAFG00000007074.3	ENSG00000104331.9
OG0007953	ENSCAFG00000017218.4	ENSG00000094841.14
OG0007954	ENSCAFG00000020417.4	ENSG00000116761.12
OG0007955	ENSCAFG00000031321.2	ENSG00000115596.4
OG0007956	ENSCAFG00000019253.5	ENSG00000108963.17
OG0007958	ENSCAFG00000003895.3	ENSG00000087076.9
OG0007959	ENSCAFG00000008886.5	ENSG00000138675.16
OG0007960	ENSCAFG00000016943.4	ENSG00000169217.9
OG0007961	ENSCAFG00000030371.2	ENSG00000285382.1, ENSG00000149600.11
OG0007962	ENSCAFG00000005533.4	ENSG00000063322.15
OG0007963	ENSCAFG00000002615.4	ENSG00000167646.13, ENSG00000267110.1
OG0007964	ENSCAFG00000002611.5	ENSG00000080031.10
OG0007965	ENSCAFG00000002608.6	ENSG00000105063.19
OG0007966	ENSCAFG00000009733.5	ENSG00000101457.13
OG0007967	ENSCAFG00000005474.4	ENSG00000179636.15
OG0007968	ENSCAFG00000006488.4	ENSG00000166333.13
OG0007969	ENSCAFG00000014661.4	ENSG00000162552.15
OG0007970	ENSCAFG00000028837.2	ENSG00000184076.13
OG0007971	ENSCAFG00000011512.5	ENSG00000163833.8
OG0007972	ENSCAFG00000010135.4	ENSG00000187398.12
OG0007973	ENSCAFG00000017498.4	ENSG00000103647.13
OG0007974	ENSCAFG00000010152.4	ENSG00000134343.14
OG0007975	ENSCAFG00000010162.4	ENSG00000169550.14
OG0007976	ENSCAFG00000010165.4	ENSG00000148942.15
OG0007977	ENSCAFG00000010174.4	ENSG00000129151.9
OG0007978	ENSCAFG00000012052.4	ENSG00000182054.9
OG0007980	ENSCAFG00000012039.4	ENSG00000140548.10
OG0007981	ENSCAFG00000017125.4	ENSG00000234438.4
OG0007982	ENSCAFG00000014463.4	ENSG00000111679.17
OG0007983	ENSCAFG00000010692.5	ENSG00000176542.10
OG0007984	ENSCAFG00000011274.4	ENSG00000185518.11
OG0007985	ENSCAFG00000011254.4	ENSG00000113924.12
OG0007986	ENSCAFG00000011241.4	ENSG00000176463.14
OG0007988	ENSCAFG00000030859.2	ENSG00000185442.13
OG0007989	ENSCAFG00000010973.5	ENSG00000182175.14
OG0007990	ENSCAFG00000011790.4	ENSG00000036828.16
OG0007992	ENSCAFG00000017453.4	ENSG00000262826.5, ENSG00000143624.14
OG0007993	ENSCAFG00000015028.4	ENSG00000096996.16
OG0007994	ENSCAFG00000013115.4	ENSG00000163975.12
OG0007995	ENSCAFG00000010027.4	ENSG00000116882.14
OG0007996	ENSCAFG00000009996.4	ENSG00000116874.11
OG0007997	ENSCAFG00000004662.5	ENSG00000138080.14
OG0007998	ENSCAFG00000009951.4	ENSG00000155761.14
OG0007999	ENSCAFG00000005744.4	ENSG00000165061.15
OG0008000	ENSCAFG00000016675.4	ENSG00000133997.11
OG0008001	ENSCAFG00000002174.4	ENSG00000130222.11
OG0008002	ENSCAFG00000007062.5	ENSG00000169679.15
OG0008003	ENSCAFG00000007057.5	ENSG00000144061.12
OG0008004	ENSCAFG00000008657.4	ENSG00000140854.13
OG0008005	ENSCAFG00000007052.4	ENSG00000144063.4
OG0008006	ENSCAFG00000002758.4	ENSG00000070214.16
OG0008007	ENSCAFG00000005281.3	ENSG00000008324.11
OG0008008	ENSCAFG00000000586.4	ENSG00000205560.12
OG0008009	ENSCAFG00000013482.5	ENSG00000182985.17
OG0008010	ENSCAFG00000002767.5	ENSG00000106701.12
OG0008011	ENSCAFG00000022740.1	ENSG00000198695.2
OG0008012	ENSCAFG00000032112.2	ENSG00000186051.7
OG0008013	ENSCAFG00000002774.5	ENSG00000148143.13
OG0008014	ENSCAFG00000014616.4	ENSG00000105664.11
OG0008015	ENSCAFG00000031060.2	ENSG00000102897.10
OG0008016	ENSCAFG00000014146.5	ENSG00000144331.20
OG0008017	ENSCAFG00000014103.4	ENSG00000187231.14
OG0008018	ENSCAFG00000031747.2	ENSG00000037637.11
OG0008019	ENSCAFG00000028686.2	ENSG00000116095.11
OG0008020	ENSCAFG00000019496.4	ENSG00000074071.14
OG0008021	ENSCAFG00000019783.3	ENSG00000123454.12
OG0008023	ENSCAFG00000013850.5	ENSG00000180228.13
OG0008025	ENSCAFG00000019604.4	ENSG00000162408.11
OG0008026	ENSCAFG00000017290.4	ENSG00000147145.12
OG0008027	ENSCAFG00000018010.5	ENSG00000169375.16
OG0008028	ENSCAFG00000013037.4	ENSG00000070019.5
OG0008029	ENSCAFG00000017991.4	ENSG00000167173.19
OG0008030	ENSCAFG00000046434.1	ENSG00000178718.6
OG0008031	ENSCAFG00000013106.6	ENSG00000171681.12
OG0008032	ENSCAFG00000017975.4	ENSG00000178761.15
OG0008033	ENSCAFG00000017973.4	ENSG00000178802.18
OG0008034	ENSCAFG00000003628.4, ENSCAFG00000019635.4	ENSG00000182712.16
OG0008035	ENSCAFG00000017634.5	ENSG00000187720.14
OG0008036	ENSCAFG00000011416.4	ENSG00000143278.4
OG0008037	ENSCAFG00000004797.5	ENSG00000118369.13
OG0008038	ENSCAFG00000004808.4	ENSG00000188997.8
OG0008039	ENSCAFG00000017623.5	ENSG00000137821.11
OG0008040	ENSCAFG00000011403.5	ENSG00000066279.18
OG0008041	ENSCAFG00000017616.4	ENSG00000166173.11
OG0008042	ENSCAFG00000011381.3	ENSG00000177888.7
OG0008043	ENSCAFG00000004848.4	ENSG00000151364.17
OG0008044	ENSCAFG00000011365.5	ENSG00000134376.16
OG0008045	ENSCAFG00000013706.4	ENSG00000197177.15
OG0008046	ENSCAFG00000004861.4	ENSG00000087884.14
OG0008047	ENSCAFG00000013441.3	ENSG00000151650.8
OG0008048	ENSCAFG00000004897.5	ENSG00000048649.13
OG0008049	ENSCAFG00000008507.4	ENSG00000107447.8
OG0008050	ENSCAFG00000012439.3	ENSG00000160683.5
OG0008051	ENSCAFG00000031868.1	ENSG00000177853.14
OG0008052	ENSCAFG00000011722.5	ENSG00000174059.17
OG0008053	ENSCAFG00000030388.2	ENSG00000188649.14
OG0008054	ENSCAFG00000007355.4	ENSG00000095564.14
OG0008055	ENSCAFG00000005605.4	ENSG00000054967.13
OG0008056	ENSCAFG00000015072.4	ENSG00000140287.11
OG0008057	ENSCAFG00000011700.4	ENSG00000198492.16
OG0008058	ENSCAFG00000017945.4	ENSG00000103653.16
OG0008059	ENSCAFG00000015104.4	ENSG00000104064.17
OG0008060	ENSCAFG00000011693.4	ENSG00000185909.15
OG0008061	ENSCAFG00000013720.4	ENSG00000086827.9
OG0008062	ENSCAFG00000011281.4	ENSG00000091583.11
OG0008063	ENSCAFG00000017956.3	ENSG00000213578.6
OG0008064	ENSCAFG00000013844.5	ENSG00000149294.16
OG0008065	ENSCAFG00000011839.4	ENSG00000019186.10
OG0008066	ENSCAFG00000009269.5	ENSG00000123612.16
OG0008069	ENSCAFG00000011070.4	ENSG00000141337.12
OG0008070	ENSCAFG00000014175.4	ENSG00000115232.14
OG0008071	ENSCAFG00000005576.5	ENSG00000092201.10
OG0008072	ENSCAFG00000006704.4	ENSG00000167604.14
OG0008073	ENSCAFG00000019906.3	ENSG00000154118.13
OG0008074	ENSCAFG00000013736.4	ENSG00000171763.19
OG0008075	ENSCAFG00000009210.6	ENSG00000104679.11
OG0008076	ENSCAFG00000012767.5	ENSG00000145016.16
OG0008077	ENSCAFG00000005657.4	ENSG00000165819.12
OG0008078	ENSCAFG00000006804.5	ENSG00000163637.13
OG0008079	ENSCAFG00000007119.4	ENSG00000101331.17
OG0008080	ENSCAFG00000005754.4	ENSG00000174738.13
OG0008081	ENSCAFG00000014770.4	ENSG00000105656.13
OG0008082	ENSCAFG00000012725.4	ENSG00000182899.17
OG0008083	ENSCAFG00000006713.5	ENSG00000105290.12
OG0008084	ENSCAFG00000031164.2	ENSG00000188817.8
OG0008085	ENSCAFG00000014895.4	ENSG00000156958.15
OG0008086	ENSCAFG00000007145.4	ENSG00000101337.16
OG0008087	ENSCAFG00000004406.5	ENSG00000163520.14
OG0008088	ENSCAFG00000019633.5	ENSG00000148400.12
OG0008089	ENSCAFG00000010856.6	ENSG00000173692.13
OG0008090	ENSCAFG00000031277.2	ENSG00000167094.16
OG0008091	ENSCAFG00000007186.3	ENSG00000101346.14
OG0008092	ENSCAFG00000014822.6	ENSG00000138593.9
OG0008093	ENSCAFG00000014794.4	ENSG00000185634.12
OG0008094	ENSCAFG00000002229.5	ENSG00000158079.16
OG0008095	ENSCAFG00000002234.4	ENSG00000131668.14
OG0008096	ENSCAFG00000002253.5	ENSG00000197724.11
OG0008097	ENSCAFG00000007232.6	ENSG00000197183.14
OG0008098	ENSCAFG00000032694.2	ENSG00000162851.8
OG0008099	ENSCAFG00000002266.7	ENSG00000165238.16
OG0008100	ENSCAFG00000002277.4	ENSG00000157303.11
OG0008101	ENSCAFG00000002283.5	ENSG00000127084.19
OG0008102	ENSCAFG00000010961.5	ENSG00000116977.18
OG0008103	ENSCAFG00000007501.4	ENSG00000138231.13
OG0008104	ENSCAFG00000012375.5	ENSG00000285485.2, ENSG00000100968.14
OG0008105	ENSCAFG00000007470.5	ENSG00000174564.13
OG0008106	ENSCAFG00000030846.3	ENSG00000175874.10
OG0008107	ENSCAFG00000002199.5	ENSG00000158435.8
OG0008108	ENSCAFG00000017741.5	ENSG00000175267.15
OG0008109	ENSCAFG00000003003.5	ENSG00000117000.9
OG0008110	ENSCAFG00000005203.3	ENSG00000182704.8
OG0008111	ENSCAFG00000015775.4	ENSG00000141977.9
OG0008112	ENSCAFG00000016699.5	ENSG00000127418.15
OG0008113	ENSCAFG00000012043.5	ENSG00000168803.15
OG0008114	ENSCAFG00000013361.6	ENSG00000004487.16
OG0008115	ENSCAFG00000010503.5	ENSG00000184277.13
OG0008116	ENSCAFG00000031420.2	ENSG00000182117.5
OG0008117	ENSCAFG00000003521.4	ENSG00000054116.12
OG0008118	ENSCAFG00000023757.3	ENSG00000197859.10
OG0008119	ENSCAFG00000020139.4	ENSG00000157350.13
OG0008120	ENSCAFG00000013329.3	ENSG00000169641.13
OG0008121	ENSCAFG00000004376.4	ENSG00000125755.19
OG0008122	ENSCAFG00000015646.5	ENSG00000162227.8
OG0008123	ENSCAFG00000031627.2	ENSG00000196990.9
OG0008124	ENSCAFG00000006560.4	ENSG00000121152.10
OG0008125	ENSCAFG00000013775.4	ENSG00000188869.13
OG0008126	ENSCAFG00000009647.4	ENSG00000168476.12
OG0008127	ENSCAFG00000048026.1	ENSG00000165283.16
OG0008128	ENSCAFG00000003548.4	ENSG00000020129.16
OG0008130	ENSCAFG00000020131.3	ENSG00000136830.12
OG0008131	ENSCAFG00000013522.5	ENSG00000018510.16
OG0008132	ENSCAFG00000031175.3	ENSG00000129187.14
OG0008133	ENSCAFG00000011295.4	ENSG00000100804.19
OG0008134	ENSCAFG00000002830.4	ENSG00000117016.10
OG0008135	ENSCAFG00000017618.4	ENSG00000102385.12
OG0008136	ENSCAFG00000013506.5	ENSG00000116044.16
OG0008137	ENSCAFG00000020151.4	ENSG00000189091.13
OG0008138	ENSCAFG00000015473.4	ENSG00000129221.16
OG0008139	ENSCAFG00000011002.4	ENSG00000142910.16
OG0008140	ENSCAFG00000001616.4	ENSG00000135253.14
OG0008143	ENSCAFG00000002554.5	ENSG00000068784.13
OG0008144	ENSCAFG00000020160.4	ENSG00000103043.15
OG0008145	ENSCAFG00000011022.4	ENSG00000154133.15
OG0008146	ENSCAFG00000011011.4	ENSG00000165478.7
OG0008147	ENSCAFG00000002546.5	ENSG00000143919.15
OG0008148	ENSCAFG00000012182.4	ENSG00000092295.12, ENSG00000285348.2
OG0008149	ENSCAFG00000010924.5	ENSG00000165495.16
OG0008150	ENSCAFG00000019682.4	ENSG00000086504.17
OG0008151	ENSCAFG00000008728.4	ENSG00000187605.15
OG0008152	ENSCAFG00000015429.4	ENSG00000185615.15
OG0008153	ENSCAFG00000007801.4	ENSG00000115459.18
OG0008154	ENSCAFG00000032033.2	ENSG00000100823.12
OG0008155	ENSCAFG00000009760.5	ENSG00000107816.17
OG0008156	ENSCAFG00000017533.4	ENSG00000143553.11
OG0008157	ENSCAFG00000019705.5	ENSG00000165661.17
OG0008158	ENSCAFG00000012728.5	ENSG00000175182.15
OG0008159	ENSCAFG00000029130.2	ENSG00000107821.14
OG0008160	ENSCAFG00000029111.2	ENSG00000138136.6
OG0008161	ENSCAFG00000019059.4	ENSG00000167671.12
OG0008162	ENSCAFG00000000283.4	ENSG00000164440.15
OG0008163	ENSCAFG00000019070.5	ENSG00000167670.16
OG0008164	ENSCAFG00000030235.2, ENSCAFG00000017667.4	ENSG00000004779.10
OG0008165	ENSCAFG00000000281.4	ENSG00000146386.8
OG0008166	ENSCAFG00000018705.4	ENSG00000188706.13
OG0008167	ENSCAFG00000018703.6	ENSG00000122122.10
OG0008168	ENSCAFG00000000373.4	ENSG00000055208.19
OG0008169	ENSCAFG00000014454.5	ENSG00000149311.18
OG0008170	ENSCAFG00000019268.4	ENSG00000188827.11
OG0008171	ENSCAFG00000000379.4	ENSG00000131013.4
OG0008172	ENSCAFG00000009897.4	ENSG00000166169.17
OG0008173	ENSCAFG00000046446.1	ENSG00000203734.12
OG0008174	ENSCAFG00000000277.4	ENSG00000024862.17
OG0008175	ENSCAFG00000005435.4	ENSG00000165792.17
OG0008176	ENSCAFG00000009911.5	ENSG00000107829.15
OG0008177	ENSCAFG00000000275.5	ENSG00000135540.11
OG0008178	ENSCAFG00000019262.5	ENSG00000126602.11
OG0008179	ENSCAFG00000018700.3	ENSG00000122121.11
OG0008180	ENSCAFG00000009918.4	ENSG00000107831.13
OG0008181	ENSCAFG00000007158.4	ENSG00000152779.14
OG0008183	ENSCAFG00000012444.5	ENSG00000214160.10
OG0008184	ENSCAFG00000018680.4	ENSG00000206418.4
OG0008185	ENSCAFG00000000256.2	ENSG00000182747.5
OG0008186	ENSCAFG00000000253.4	ENSG00000112357.13
OG0008187	ENSCAFG00000024418.3	ENSG00000233198.3
OG0008188	ENSCAFG00000000251.6	ENSG00000197442.10
OG0008189	ENSCAFG00000000398.4	ENSG00000120256.11
OG0008190	ENSCAFG00000009971.4	ENSG00000120029.13
OG0008191	ENSCAFG00000009990.2	ENSG00000166189.8
OG0008192	ENSCAFG00000013178.5	ENSG00000138430.16
OG0008193	ENSCAFG00000000234.4	ENSG00000135541.21
OG0008195	ENSCAFG00000029757.2	ENSG00000108960.9
OG0008196	ENSCAFG00000000419.4	ENSG00000131016.17
OG0008198	ENSCAFG00000000422.4	ENSG00000181472.5
OG0008199	ENSCAFG00000008556.4	ENSG00000103005.12
OG0008200	ENSCAFG00000019485.4	ENSG00000116213.16
OG0008201	ENSCAFG00000018707.5	ENSG00000017797.13
OG0008202	ENSCAFG00000000425.4	ENSG00000146476.11
OG0008203	ENSCAFG00000018343.6	ENSG00000181291.7
OG0008204	ENSCAFG00000000230.4	ENSG00000118513.19
OG0008205	ENSCAFG00000019192.3	ENSG00000183617.5
OG0008206	ENSCAFG00000031956.2	ENSG00000196233.13
OG0008207	ENSCAFG00000010207.4	ENSG00000176697.19
