Orthogroup	C_familiaris.pep	M_musculus.pep
OG0005814	ENSCAFG00000019117.4	ENSMUSG00000038046.4
OG0005815	ENSCAFG00000010552.4	ENSMUSG00000018199.9
OG0005816	ENSCAFG00000015598.4	ENSMUSG00000109482.2, ENSMUSG00000021094.10
OG0005817	ENSCAFG00000007386.4	ENSMUSG00000025917.9
OG0005818	ENSCAFG00000015585.6	ENSMUSG00000021090.16
OG0005819	ENSCAFG00000015578.5	ENSMUSG00000021087.18
OG0005820	ENSCAFG00000012557.4	ENSMUSG00000003458.12
OG0005821	ENSCAFG00000000129.4	ENSMUSG00000056812.14
OG0005822	ENSCAFG00000032261.2	ENSMUSG00000001948.10
OG0005823	ENSCAFG00000016743.4	ENSMUSG00000062234.14
OG0005824	ENSCAFG00000007590.4	ENSMUSG00000044452.10
OG0005825	ENSCAFG00000010488.4	ENSMUSG00000032044.4
OG0005826	ENSCAFG00000010534.4	ENSMUSG00000032103.10
OG0005827	ENSCAFG00000008471.4	ENSMUSG00000107499.1, ENSMUSG00000079511.8
OG0005828	ENSCAFG00000002473.4, ENSCAFG00000046244.1	ENSMUSG00000028140.13
OG0005829	ENSCAFG00000008956.4	ENSMUSG00000033735.9
OG0005830	ENSCAFG00000030333.1	ENSMUSG00000050856.16
OG0005831	ENSCAFG00000023671.4	ENSMUSG00000068428.7
OG0005832	ENSCAFG00000006694.4	ENSMUSG00000029428.13
OG0005833	ENSCAFG00000019917.4, ENSCAFG00000044526.1	ENSMUSG00000031816.15
OG0005834	ENSCAFG00000015735.5	ENSMUSG00000006276.10
OG0005835	ENSCAFG00000007868.4	ENSMUSG00000025937.6
OG0005836	ENSCAFG00000010432.5	ENSMUSG00000032041.15
OG0005837	ENSCAFG00000028957.2	ENSMUSG00000049971.17
OG0005838	ENSCAFG00000004647.4	ENSMUSG00000038828.13
OG0005839	ENSCAFG00000014651.4	ENSMUSG00000021811.7
OG0005840	ENSCAFG00000012274.4	ENSMUSG00000037710.8
OG0005841	ENSCAFG00000015861.4	ENSMUSG00000021792.15
OG0005844	ENSCAFG00000015872.4	ENSMUSG00000037824.6
OG0005845	ENSCAFG00000002315.4	ENSMUSG00000035696.15
OG0005846	ENSCAFG00000015541.4	ENSMUSG00000033021.16
OG0005847	ENSCAFG00000024624.3	ENSMUSG00000035649.17
OG0005848	ENSCAFG00000006985.6	ENSMUSG00000029478.16
OG0005849	ENSCAFG00000012992.5	ENSMUSG00000058076.12
OG0005850	ENSCAFG00000011405.4	ENSMUSG00000038393.14
OG0005851	ENSCAFG00000002370.4	ENSMUSG00000035637.14
OG0005852	ENSCAFG00000008031.4	ENSMUSG00000025921.7
OG0005853	ENSCAFG00000008880.5	ENSMUSG00000025017.10
OG0005854	ENSCAFG00000006996.5	ENSMUSG00000037979.13
OG0005855	ENSCAFG00000012811.5	ENSMUSG00000062729.11
OG0005856	ENSCAFG00000008170.4	ENSMUSG00000042686.5
OG0005857	ENSCAFG00000031128.2	ENSMUSG00000052423.14
OG0005858	ENSCAFG00000018959.4	ENSMUSG00000022505.9
OG0005859	ENSCAFG00000028527.2	ENSMUSG00000035601.9
OG0005860	ENSCAFG00000006884.4	ENSMUSG00000031029.6
OG0005861	ENSCAFG00000002386.4	ENSMUSG00000035615.12
OG0005862	ENSCAFG00000018931.5	ENSMUSG00000022504.10
OG0005863	ENSCAFG00000018920.5	ENSMUSG00000068663.14
OG0005864	ENSCAFG00000002667.4, ENSCAFG00000023283.3	ENSMUSG00000031754.10
OG0005865	ENSCAFG00000013350.4	ENSMUSG00000056917.13
OG0005866	ENSCAFG00000010267.5	ENSMUSG00000028149.12
OG0005867	ENSCAFG00000017252.4	ENSMUSG00000031229.16
OG0005868	ENSCAFG00000018125.4	ENSMUSG00000024411.11
OG0005869	ENSCAFG00000049675.1	ENSMUSG00000020133.8
OG0005870	ENSCAFG00000018132.4	ENSMUSG00000054321.7
OG0005871	ENSCAFG00000010317.5	ENSMUSG00000005813.12
OG0005872	ENSCAFG00000014872.4	ENSMUSG00000039357.2
OG0005873	ENSCAFG00000007468.4	ENSMUSG00000029390.13
OG0005874	ENSCAFG00000050043.1, ENSCAFG00000012540.5	ENSMUSG00000008958.14
OG0005875	ENSCAFG00000007482.4	ENSMUSG00000029392.12
OG0005876	ENSCAFG00000007484.4, ENSCAFG00000007493.4	ENSMUSG00000029402.8
OG0005877	ENSCAFG00000017645.5	ENSMUSG00000039585.15
OG0005878	ENSCAFG00000015204.4	ENSMUSG00000036339.18
OG0005879	ENSCAFG00000000045.4, ENSCAFG00000023414.2	ENSMUSG00000001138.13
OG0005880	ENSCAFG00000011979.4	ENSMUSG00000028884.14
OG0005881	ENSCAFG00000013108.5	ENSMUSG00000062444.15
OG0005882	ENSCAFG00000007512.3	ENSMUSG00000047635.6
OG0005883	ENSCAFG00000007524.4	ENSMUSG00000038126.17
OG0005884	ENSCAFG00000011935.4	ENSMUSG00000028886.15
OG0005885	ENSCAFG00000011895.4	ENSMUSG00000056529.7
OG0005886	ENSCAFG00000029882.2	ENSMUSG00000035852.11
OG0005887	ENSCAFG00000018173.4	ENSMUSG00000024421.16
OG0005888	ENSCAFG00000012205.4	ENSMUSG00000042105.18
OG0005889	ENSCAFG00000019662.4	ENSMUSG00000025728.16
OG0005890	ENSCAFG00000007658.4	ENSMUSG00000103879.3, ENSMUSG00000056370.15
OG0005891	ENSCAFG00000012022.4	ENSMUSG00000028108.15
OG0005892	ENSCAFG00000001285.4	ENSMUSG00000022589.8, ENSMUSG00000075604.5
OG0005893	ENSCAFG00000004544.4	ENSMUSG00000052572.19
OG0005894	ENSCAFG00000014729.4, ENSCAFG00000013279.4	ENSMUSG00000024767.11
OG0005895	ENSCAFG00000019157.4	ENSMUSG00000017776.15
OG0005896	ENSCAFG00000004602.4	ENSMUSG00000044350.14
OG0005897	ENSCAFG00000011319.5	ENSMUSG00000028101.18
OG0005898	ENSCAFG00000018152.5	ENSMUSG00000032313.11
OG0005899	ENSCAFG00000018183.4	ENSMUSG00000024413.14
OG0005900	ENSCAFG00000015388.4	ENSMUSG00000021770.11
OG0005901	ENSCAFG00000014672.4	ENSMUSG00000024966.9
OG0005902	ENSCAFG00000006057.5	ENSMUSG00000054823.16
OG0005903	ENSCAFG00000011266.4	ENSMUSG00000025081.13
OG0005904	ENSCAFG00000015152.4	ENSMUSG00000028745.18
OG0005905	ENSCAFG00000006047.5	ENSMUSG00000037363.9
OG0005906	ENSCAFG00000014591.5	ENSMUSG00000047656.9
OG0005907	ENSCAFG00000013964.4	ENSMUSG00000024797.14
OG0005908	ENSCAFG00000032380.2	ENSMUSG00000023106.15
OG0005909	ENSCAFG00000048005.1	ENSMUSG00000016252.7
OG0005910	ENSCAFG00000014201.5	ENSMUSG00000020974.6
OG0005912	ENSCAFG00000006665.4	ENSMUSG00000013921.15
OG0005913	ENSCAFG00000008442.4	ENSMUSG00000029466.11
OG0005914	ENSCAFG00000018216.4	ENSMUSG00000041238.16
OG0005915	ENSCAFG00000019525.4	ENSMUSG00000015094.16
OG0005916	ENSCAFG00000005080.4	ENSMUSG00000032513.8
OG0005917	ENSCAFG00000012000.4	ENSMUSG00000032013.6
OG0005918	ENSCAFG00000011978.5	ENSMUSG00000032015.16
OG0005919	ENSCAFG00000018249.4	ENSMUSG00000024293.16
OG0005920	ENSCAFG00000017513.5	ENSMUSG00000018401.17
OG0005921	ENSCAFG00000008313.4	ENSMUSG00000029472.13
OG0005922	ENSCAFG00000016306.4	ENSMUSG00000037999.13
OG0005923	ENSCAFG00000019401.4	ENSMUSG00000043445.7
OG0005924	ENSCAFG00000005088.5	ENSMUSG00000032515.8
OG0005925	ENSCAFG00000019694.5	ENSMUSG00000026930.15
OG0005926	ENSCAFG00000028862.2	ENSMUSG00000079243.4
OG0005927	ENSCAFG00000013691.4	ENSMUSG00000006014.16
OG0005928	ENSCAFG00000015751.4	ENSMUSG00000010825.17
OG0005929	ENSCAFG00000011165.5	ENSMUSG00000029592.11
OG0005930	ENSCAFG00000017501.4	ENSMUSG00000030769.15
OG0005931	ENSCAFG00000029434.2	ENSMUSG00000110234.2, ENSMUSG00000089847.8
OG0005932	ENSCAFG00000012088.4	ENSMUSG00000027263.12
OG0005933	ENSCAFG00000009414.5	ENSMUSG00000027313.3
OG0005934	ENSCAFG00000008363.4	ENSMUSG00000029470.15
OG0005935	ENSCAFG00000008869.4	ENSMUSG00000037820.15
OG0005936	ENSCAFG00000001924.4	ENSMUSG00000023966.8
OG0005937	ENSCAFG00000004966.4	ENSMUSG00000032508.8
OG0005938	ENSCAFG00000004896.4	ENSMUSG00000026388.15
OG0005939	ENSCAFG00000001677.4	ENSMUSG00000003970.9
OG0005940	ENSCAFG00000020226.4	ENSMUSG00000000247.11
OG0005941	ENSCAFG00000009345.4	ENSMUSG00000068580.11
OG0005942	ENSCAFG00000004959.5	ENSMUSG00000010651.4, ENSMUSG00000036138.16
OG0005943	ENSCAFG00000011663.4	ENSMUSG00000028910.12
OG0005944	ENSCAFG00000020172.4	ENSMUSG00000038740.9
OG0005945	ENSCAFG00000009598.4	ENSMUSG00000054580.14
OG0005946	ENSCAFG00000009322.4	ENSMUSG00000034278.3
OG0005947	ENSCAFG00000009300.4	ENSMUSG00000029359.13
OG0005948	ENSCAFG00000011805.3	ENSMUSG00000032018.14
OG0005949	ENSCAFG00000018324.5	ENSMUSG00000024287.8
OG0005950	ENSCAFG00000019231.5	ENSMUSG00000005718.8
OG0005951	ENSCAFG00000013490.5	ENSMUSG00000026483.13
OG0005952	ENSCAFG00000011234.4	ENSMUSG00000025743.14
OG0005953	ENSCAFG00000010868.4	ENSMUSG00000024978.11
OG0005954	ENSCAFG00000030997.2	ENSMUSG00000026676.7
OG0005955	ENSCAFG00000004789.5	ENSMUSG00000039128.13
OG0005956	ENSCAFG00000009220.3	ENSMUSG00000027323.10
OG0005957	ENSCAFG00000006930.5	ENSMUSG00000068079.5
OG0005958	ENSCAFG00000007067.5	ENSMUSG00000063895.7, ENSMUSG00000114797.1
OG0005959	ENSCAFG00000011149.5	ENSMUSG00000074088.6, ENSMUSG00000106911.1
OG0005960	ENSCAFG00000009165.4	ENSMUSG00000027324.1
OG0005961	ENSCAFG00000004794.5	ENSMUSG00000025817.12
OG0005962	ENSCAFG00000018362.4	ENSMUSG00000014932.15
OG0005963	ENSCAFG00000011656.3	ENSMUSG00000032024.10
OG0005964	ENSCAFG00000011063.5	ENSMUSG00000023232.17
OG0005965	ENSCAFG00000004827.4	ENSMUSG00000025815.13
OG0005966	ENSCAFG00000032338.2	ENSMUSG00000040767.10
OG0005967	ENSCAFG00000006841.4	ENSMUSG00000029636.11
OG0005968	ENSCAFG00000044714.1	ENSMUSG00000074704.9
OG0005969	ENSCAFG00000013049.4	ENSMUSG00000116458.1, ENSMUSG00000037868.15
OG0005970	ENSCAFG00000011399.4	ENSMUSG00000030259.12
OG0005971	ENSCAFG00000012366.4	ENSMUSG00000032127.9
OG0005972	ENSCAFG00000006788.4	ENSMUSG00000016510.11
OG0005973	ENSCAFG00000003086.4	ENSMUSG00000029777.10
OG0005974	ENSCAFG00000008198.5	ENSMUSG00000060012.9
OG0005975	ENSCAFG00000031918.2	ENSMUSG00000060044.8
OG0005976	ENSCAFG00000006789.5	ENSMUSG00000027455.16
OG0005977	ENSCAFG00000005785.5	ENSMUSG00000078630.8
OG0005978	ENSCAFG00000011155.5	ENSMUSG00000033705.17
OG0005979	ENSCAFG00000007473.6	ENSMUSG00000024228.12
OG0005980	ENSCAFG00000007432.5	ENSMUSG00000022229.3
OG0005981	ENSCAFG00000003100.4	ENSMUSG00000038022.11
OG0005982	ENSCAFG00000007431.3	ENSMUSG00000000127.15
OG0005983	ENSCAFG00000011106.4	ENSMUSG00000060371.12
OG0005984	ENSCAFG00000043910.1	ENSMUSG00000022208.12
OG0005985	ENSCAFG00000012297.4	ENSMUSG00000037553.14
OG0005986	ENSCAFG00000031021.2	ENSMUSG00000079469.10
OG0005987	ENSCAFG00000009762.4	ENSMUSG00000031969.16
OG0005988	ENSCAFG00000012279.4	ENSMUSG00000028848.13
OG0005989	ENSCAFG00000008877.4	ENSMUSG00000040084.9
OG0005991	ENSCAFG00000012229.4	ENSMUSG00000028851.6
OG0005992	ENSCAFG00000018554.4	ENSMUSG00000049672.15
OG0005993	ENSCAFG00000003111.5	ENSMUSG00000029778.12
OG0005994	ENSCAFG00000018511.4	ENSMUSG00000047407.17
OG0005995	ENSCAFG00000030762.2	ENSMUSG00000024378.9
OG0005996	ENSCAFG00000007958.4	ENSMUSG00000044338.9
OG0005997	ENSCAFG00000015148.4	ENSMUSG00000046985.11
OG0005998	ENSCAFG00000010180.4	ENSMUSG00000013275.9
OG0005999	ENSCAFG00000010159.4	ENSMUSG00000042251.12
OG0006000	ENSCAFG00000011714.4	ENSMUSG00000015747.5
OG0006001	ENSCAFG00000003494.5	ENSMUSG00000021301.9
OG0006002	ENSCAFG00000016236.5	ENSMUSG00000024472.9
OG0006003	ENSCAFG00000019258.4	ENSMUSG00000042116.3
OG0006004	ENSCAFG00000008670.4	ENSMUSG00000059456.13
OG0006006	ENSCAFG00000030889.3	ENSMUSG00000013419.7
OG0006007	ENSCAFG00000000224.5	ENSMUSG00000034653.11
OG0006008	ENSCAFG00000018846.6	ENSMUSG00000073542.3
OG0006009	ENSCAFG00000018484.5	ENSMUSG00000016327.9
OG0006010	ENSCAFG00000005326.4	ENSMUSG00000035354.9
OG0006011	ENSCAFG00000010029.4	ENSMUSG00000047866.18
OG0006012	ENSCAFG00000000173.4	ENSMUSG00000038121.6
OG0006013	ENSCAFG00000000204.4	ENSMUSG00000032905.5
OG0006014	ENSCAFG00000008093.4	ENSMUSG00000029445.13
OG0006015	ENSCAFG00000005291.4	ENSMUSG00000015957.12
OG0006016	ENSCAFG00000001317.4	ENSMUSG00000055762.16
OG0006017	ENSCAFG00000000199.4	ENSMUSG00000024481.5
OG0006018	ENSCAFG00000018426.5	ENSMUSG00000036572.16
OG0006019	ENSCAFG00000011523.4	ENSMUSG00000042510.7
OG0006020	ENSCAFG00000032589.2	ENSMUSG00000029438.9
OG0006021	ENSCAFG00000042074.1, ENSCAFG00000030475.2	ENSMUSG00000034744.13
OG0006022	ENSCAFG00000009375.4	ENSMUSG00000026988.15
OG0006023	ENSCAFG00000007965.5	ENSMUSG00000038342.15
OG0006024	ENSCAFG00000011550.5	ENSMUSG00000026409.14, ENSMUSG00000101904.1
OG0006025	ENSCAFG00000010225.5	ENSMUSG00000036879.15
OG0006026	ENSCAFG00000000167.5	ENSMUSG00000037416.13
OG0006027	ENSCAFG00000030194.2	ENSMUSG00000065979.12
OG0006028	ENSCAFG00000030531.2	ENSMUSG00000020224.15
OG0006029	ENSCAFG00000004876.5	ENSMUSG00000028954.11
OG0006030	ENSCAFG00000020028.3	ENSMUSG00000099041.1, ENSMUSG00000007476.18
OG0006031	ENSCAFG00000019154.4	ENSMUSG00000004934.14
OG0006032	ENSCAFG00000000384.5	ENSMUSG00000034813.18
OG0006033	ENSCAFG00000004878.6	ENSMUSG00000055235.11
OG0006034	ENSCAFG00000009361.5	ENSMUSG00000026991.20
OG0006035	ENSCAFG00000019305.5	ENSMUSG00000038807.19
OG0006036	ENSCAFG00000007636.4	ENSMUSG00000038462.3
OG0006037	ENSCAFG00000019664.4	ENSMUSG00000026925.16
OG0006038	ENSCAFG00000004894.4	ENSMUSG00000028945.9
OG0006039	ENSCAFG00000000410.3	ENSMUSG00000090461.2, ENSMUSG00000074695.3
OG0006040	ENSCAFG00000019547.3	ENSMUSG00000024168.8
OG0006041	ENSCAFG00000009318.5	ENSMUSG00000036641.9
OG0006042	ENSCAFG00000014270.4	ENSMUSG00000038002.9
OG0006043	ENSCAFG00000010270.4, ENSCAFG00000023721.4	ENSMUSG00000031701.6
OG0006044	ENSCAFG00000012126.4	ENSMUSG00000032115.14
OG0006045	ENSCAFG00000019513.5	ENSMUSG00000024163.17
OG0006046	ENSCAFG00000002305.5	ENSMUSG00000032352.16
OG0006047	ENSCAFG00000004932.4	ENSMUSG00000038072.14
OG0006048	ENSCAFG00000000512.5	ENSMUSG00000024528.8
OG0006049	ENSCAFG00000028461.2	ENSMUSG00000024529.14
OG0006050	ENSCAFG00000000037.4	ENSMUSG00000023066.10
OG0006051	ENSCAFG00000000519.4	ENSMUSG00000024532.13, ENSMUSG00000046886.6
OG0006052	ENSCAFG00000002327.4	ENSMUSG00000032358.12
OG0006053	ENSCAFG00000016417.4	ENSMUSG00000029188.14
OG0006054	ENSCAFG00000000428.4	ENSMUSG00000020171.8
OG0006055	ENSCAFG00000000036.3	ENSMUSG00000056153.15
OG0006056	ENSCAFG00000017653.4, ENSCAFG00000046802.1	ENSMUSG00000020523.14
OG0006057	ENSCAFG00000017421.4	ENSMUSG00000098375.6, ENSMUSG00000023723.17
OG0006058	ENSCAFG00000030060.2	ENSMUSG00000020522.13
OG0006059	ENSCAFG00000004964.4	ENSMUSG00000028933.11
OG0006060	ENSCAFG00000016387.4	ENSMUSG00000039191.12
OG0006061	ENSCAFG00000014077.3, ENSCAFG00000000432.4	ENSMUSG00000034024.8
OG0006062	ENSCAFG00000016464.4	ENSMUSG00000066440.5
OG0006063	ENSCAFG00000016354.4	ENSMUSG00000039156.19
OG0006064	ENSCAFG00000023363.3	ENSMUSG00000024644.17
OG0006065	ENSCAFG00000006300.4	ENSMUSG00000033294.11
OG0006066	ENSCAFG00000000435.5	ENSMUSG00000020169.4
OG0006067	ENSCAFG00000020016.5	ENSMUSG00000047388.10
OG0006068	ENSCAFG00000000436.4	ENSMUSG00000064181.6
OG0006069	ENSCAFG00000003265.5	ENSMUSG00000036655.8
OG0006070	ENSCAFG00000000582.5	ENSMUSG00000001700.10
OG0006071	ENSCAFG00000000021.4	ENSMUSG00000049090.3
OG0006072	ENSCAFG00000047992.1, ENSCAFG00000017605.4	ENSMUSG00000020514.8
OG0006073	ENSCAFG00000000588.5	ENSMUSG00000053644.13
OG0006074	ENSCAFG00000029968.2	ENSMUSG00000002633.4
OG0006075	ENSCAFG00000000016.5	ENSMUSG00000041607.17
OG0006076	ENSCAFG00000006101.5	ENSMUSG00000029501.14
OG0006077	ENSCAFG00000019997.4	ENSMUSG00000034390.16
OG0006078	ENSCAFG00000029845.2	ENSMUSG00000001569.10
OG0006079	ENSCAFG00000014196.4	ENSMUSG00000106687.5, ENSMUSG00000022718.12
OG0006080	ENSCAFG00000000010.5	ENSMUSG00000033323.14
OG0006081	ENSCAFG00000000009.4	ENSMUSG00000034006.17
OG0006082	ENSCAFG00000002920.4	ENSMUSG00000012777.14
OG0006083	ENSCAFG00000020320.4	ENSMUSG00000084128.10
OG0006084	ENSCAFG00000019112.4	ENSMUSG00000003208.9
OG0006085	ENSCAFG00000019725.5	ENSMUSG00000045912.9
OG0006086	ENSCAFG00000014496.4	ENSMUSG00000062761.7
OG0006087	ENSCAFG00000017219.4	ENSMUSG00000030733.10
OG0006088	ENSCAFG00000010436.4	ENSMUSG00000006717.7
OG0006089	ENSCAFG00000019274.5	ENSMUSG00000014232.14
OG0006091	ENSCAFG00000010284.4	ENSMUSG00000021340.13
OG0006092	ENSCAFG00000005392.4	ENSMUSG00000021193.10
OG0006093	ENSCAFG00000023176.3	ENSMUSG00000036855.3
OG0006094	ENSCAFG00000001836.5	ENSMUSG00000028409.11
OG0006095	ENSCAFG00000010160.5	ENSMUSG00000021376.11
OG0006096	ENSCAFG00000001840.4	ENSMUSG00000028413.13
OG0006098	ENSCAFG00000012619.4	ENSMUSG00000008540.11
OG0006099	ENSCAFG00000014085.5	ENSMUSG00000047534.17
OG0006100	ENSCAFG00000014062.5	ENSMUSG00000055884.8
OG0006101	ENSCAFG00000014989.4	ENSMUSG00000037572.17
OG0006102	ENSCAFG00000012679.4	ENSMUSG00000030224.10
OG0006103	ENSCAFG00000009857.4, ENSCAFG00000029176.2	ENSMUSG00000021371.5
OG0006104	ENSCAFG00000009885.5	ENSMUSG00000038518.15
OG0006105	ENSCAFG00000019337.3	ENSMUSG00000023906.3
OG0006106	ENSCAFG00000006489.4	ENSMUSG00000031585.13
OG0006107	ENSCAFG00000018039.3	ENSMUSG00000032288.9
OG0006108	ENSCAFG00000012789.4	ENSMUSG00000030223.14
OG0006109	ENSCAFG00000015269.4	ENSMUSG00000021076.6
OG0006110	ENSCAFG00000015264.4	ENSMUSG00000036242.15
OG0006111	ENSCAFG00000015251.4	ENSMUSG00000036282.15
OG0006112	ENSCAFG00000006673.4	ENSMUSG00000046794.9
OG0006113	ENSCAFG00000010146.5	ENSMUSG00000021374.10
OG0006114	ENSCAFG00000015237.4	ENSMUSG00000061244.14
OG0006116	ENSCAFG00000003984.4	ENSMUSG00000024234.7
OG0006117	ENSCAFG00000023607.3	ENSMUSG00000022270.16
OG0006119	ENSCAFG00000008990.5	ENSMUSG00000046034.8
OG0006120	ENSCAFG00000009687.4	ENSMUSG00000017721.15
OG0006121	ENSCAFG00000019491.5, ENSCAFG00000044040.1	ENSMUSG00000039492.7
OG0006122	ENSCAFG00000002310.5	ENSMUSG00000060771.15
OG0006123	ENSCAFG00000008997.5	ENSMUSG00000056069.10
OG0006124	ENSCAFG00000009681.3	ENSMUSG00000045503.16
OG0006125	ENSCAFG00000020067.5	ENSMUSG00000026798.10
OG0006126	ENSCAFG00000015671.6	ENSMUSG00000052488.7
OG0006127	ENSCAFG00000008478.3	ENSMUSG00000030036.8
OG0006128	ENSCAFG00000011763.6	ENSMUSG00000023079.14
OG0006129	ENSCAFG00000032307.2	ENSMUSG00000059689.15
OG0006130	ENSCAFG00000008486.4	ENSMUSG00000030035.14
OG0006131	ENSCAFG00000023202.4, ENSCAFG00000003862.4	ENSMUSG00000061802.6
OG0006132	ENSCAFG00000015789.4	ENSMUSG00000057335.11
OG0006133	ENSCAFG00000020099.4	ENSMUSG00000031959.15
OG0006134	ENSCAFG00000005470.5	ENSMUSG00000058761.5
OG0006135	ENSCAFG00000015803.5	ENSMUSG00000026504.17
OG0006136	ENSCAFG00000003304.4	ENSMUSG00000042677.7
OG0006137	ENSCAFG00000020109.5	ENSMUSG00000033596.5
OG0006138	ENSCAFG00000001913.4	ENSMUSG00000072889.9
OG0006139	ENSCAFG00000005937.5	ENSMUSG00000049123.10, ENSMUSG00000049676.14
OG0006140	ENSCAFG00000017892.4	ENSMUSG00000004099.16
OG0006141	ENSCAFG00000031985.2, ENSCAFG00000018409.3	ENSMUSG00000039195.4
OG0006142	ENSCAFG00000031803.2	ENSMUSG00000067219.9
OG0006143	ENSCAFG00000010265.4	ENSMUSG00000017664.16
OG0006144	ENSCAFG00000044488.1, ENSCAFG00000049223.1	ENSMUSG00000039168.15
OG0006145	ENSCAFG00000009997.5	ENSMUSG00000022237.17
OG0006146	ENSCAFG00000004329.5	ENSMUSG00000026786.14
OG0006147	ENSCAFG00000042407.1	ENSMUSG00000043895.6
OG0006148	ENSCAFG00000003247.3	ENSMUSG00000028890.13
OG0006149	ENSCAFG00000018287.4	ENSMUSG00000036769.14
OG0006150	ENSCAFG00000015817.4	ENSMUSG00000110948.3, ENSMUSG00000091476.8, ENSMUSG00000102483.2
OG0006151	ENSCAFG00000010047.5	ENSMUSG00000039100.10
OG0006152	ENSCAFG00000029165.2	ENSMUSG00000073131.12
OG0006153	ENSCAFG00000001956.4	ENSMUSG00000036087.18
OG0006154	ENSCAFG00000018762.4	ENSMUSG00000007603.9
OG0006155	ENSCAFG00000004074.5	ENSMUSG00000041571.9
OG0006156	ENSCAFG00000015871.4	ENSMUSG00000018919.10
OG0006157	ENSCAFG00000018266.5	ENSMUSG00000031089.7
OG0006158	ENSCAFG00000004264.4	ENSMUSG00000026679.3
OG0006159	ENSCAFG00000004249.5	ENSMUSG00000036591.16
OG0006160	ENSCAFG00000004218.4	ENSMUSG00000026734.9
OG0006162	ENSCAFG00000004210.4	ENSMUSG00000037683.14
OG0006163	ENSCAFG00000012185.3, ENSCAFG00000030622.2	ENSMUSG00000028647.13
OG0006164	ENSCAFG00000019336.4	ENSMUSG00000043029.2
OG0006165	ENSCAFG00000007060.4	ENSMUSG00000071019.11, ENSMUSG00000028236.3
OG0006166	ENSCAFG00000004174.5	ENSMUSG00000022783.11, ENSMUSG00000037708.16
OG0006167	ENSCAFG00000002006.4	ENSMUSG00000029155.16
OG0006168	ENSCAFG00000007691.4	ENSMUSG00000038296.14
OG0006169	ENSCAFG00000029120.2	ENSMUSG00000041380.13
OG0006171	ENSCAFG00000017854.5	ENSMUSG00000024270.11
OG0006172	ENSCAFG00000004145.5	ENSMUSG00000026743.16
OG0006173	ENSCAFG00000002577.4	ENSMUSG00000028347.14
OG0006174	ENSCAFG00000007011.4	ENSMUSG00000028233.6
OG0006176	ENSCAFG00000031801.2	ENSMUSG00000024800.8
OG0006177	ENSCAFG00000007254.5	ENSMUSG00000024805.16
OG0006178	ENSCAFG00000018078.5	ENSMUSG00000033917.15
OG0006179	ENSCAFG00000004474.4	ENSMUSG00000057914.15
OG0006180	ENSCAFG00000006819.4	ENSMUSG00000025907.14
OG0006181	ENSCAFG00000006787.3	ENSMUSG00000048236.8
OG0006182	ENSCAFG00000023975.4	ENSMUSG00000063275.15
OG0006183	ENSCAFG00000010491.5	ENSMUSG00000021608.15
OG0006184	ENSCAFG00000006757.5	ENSMUSG00000036528.16
OG0006186	ENSCAFG00000005057.4	ENSMUSG00000037254.18
OG0006187	ENSCAFG00000005121.4	ENSMUSG00000061186.15
OG0006188	ENSCAFG00000004586.4	ENSMUSG00000026727.10
OG0006189	ENSCAFG00000012826.5	ENSMUSG00000033722.9
OG0006190	ENSCAFG00000012781.4	ENSMUSG00000026469.14
OG0006191	ENSCAFG00000004594.3	ENSMUSG00000026730.12
OG0006192	ENSCAFG00000007881.4	ENSMUSG00000024989.15
OG0006193	ENSCAFG00000023575.4	ENSMUSG00000026767.12
OG0006194	ENSCAFG00000012761.4	ENSMUSG00000033701.13
OG0006195	ENSCAFG00000013672.4	ENSMUSG00000027227.7
OG0006196	ENSCAFG00000001577.5	ENSMUSG00000041491.8
OG0006197	ENSCAFG00000018906.5	ENSMUSG00000062627.9
OG0006198	ENSCAFG00000017425.5	ENSMUSG00000018378.13, ENSMUSG00000098571.6
OG0006199	ENSCAFG00000013068.4	ENSMUSG00000026663.6
OG0006200	ENSCAFG00000011216.4	ENSMUSG00000027984.8
OG0006201	ENSCAFG00000017041.4	ENSMUSG00000032382.14
OG0006202	ENSCAFG00000012224.4	ENSMUSG00000032119.5
OG0006203	ENSCAFG00000019939.4	ENSMUSG00000031823.14
OG0006204	ENSCAFG00000011200.3	ENSMUSG00000116143.1, ENSMUSG00000050931.7
OG0006205	ENSCAFG00000024833.4	ENSMUSG00000047141.5
OG0006206	ENSCAFG00000030716.2	ENSMUSG00000091721.4
OG0006207	ENSCAFG00000015607.4	ENSMUSG00000026563.13
OG0006208	ENSCAFG00000030087.2	ENSMUSG00000040204.6
OG0006209	ENSCAFG00000019885.5	ENSMUSG00000026809.15
OG0006210	ENSCAFG00000016290.5	ENSMUSG00000090326.2
OG0006211	ENSCAFG00000001852.5	ENSMUSG00000040537.17
OG0006212	ENSCAFG00000017094.4	ENSMUSG00000040524.9
OG0006213	ENSCAFG00000017097.5	ENSMUSG00000040652.16
OG0006214	ENSCAFG00000011680.4	ENSMUSG00000037400.17
OG0006215	ENSCAFG00000001870.4	ENSMUSG00000015653.13
OG0006216	ENSCAFG00000015966.5	ENSMUSG00000041408.18
OG0006217	ENSCAFG00000001874.4	ENSMUSG00000040473.15
OG0006218	ENSCAFG00000006456.6	ENSMUSG00000024491.16
OG0006219	ENSCAFG00000017390.4	ENSMUSG00000000275.16
OG0006220	ENSCAFG00000029752.2	ENSMUSG00000036275.13
