gene,description,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Pm_1_heart,Pm_10_heart,Pm_3_heart,Pm_5_heart,Pm_8_heart,Pm_1_kidney,Pm_10_kidney,Pm_3_kidney,Pm_5_kidney,Pm_8_kidney,Pm_1_liver,Pm_10_liver,Pm_3_liver,Pm_5_liver,Pm_8_liver,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,Anole_hrt_1,Anole_hrt_2,Anole_hrt_3,Anole_hrt_4,Anole_kidn_1,Anole_kidn_2,Anole_kidn_3,Anole_kidn_4,Anole_livr_1,Anole_livr_2,Anole_livr_3,Gal_hrt_1,Gal_hrt_2,Gal_hrt_3,Gal_kidn_1,Gal_kidn_2,Gal_kidn_3,Gal_livr_1,Gal_livr_2,Gal_livr_3,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv,Homo_sg_1,Homo_sg_2,Homo_hrt_1,Homo_hrt_2,Homo_hrt_3,Homo_kidn_1,Homo_kidn_2,Homo_kidn_3,Homo_livr_1,Homo_livr_2,Homo_livr_3,Canis_sg_1,Canis_sg_2,Canis_hrt_1,Canis_hrt_2,Canis_hrt_3,Canis_kidn_1,Canis_kidn_2,Canis_kidn_3,Canis_livr_1,Canis_livr_2,Canis_livr_3,py_sg1,py_sg2,pg_sg1,pg_sg2,mus_slg_1,mus_slg_2,mus_smg_1,mus_smg_2,mus_pg_1,mus_pg_2,gekko_sg1,gekko_sg2
107294647,paired like homeodomain 2,11,5,15,6,4,5,2,3,14.97,6,3.92,18,14,7,6,7,7,3,9,5,2,14,12,15,16,4,7,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6848,22.5257,70.2265,82.5261,38.6587,38.8256,0.156211,0.00742155,0.0189252,0.0361013,0.0209577,0.00972338,26.3587,0.1370017,0,0.0730088,0.13335,0.554339,1.7189961,1.1308269,6.765978,6.4022072,8.5248981,0,0,0,0,1.47833,3.01303,2.98614,1.7973,1.05293,2.83668,2.70751,1.88367,2.10107,3.7584,0.889722,2.795436,0.996014,12.089,1.796645,4.788876,2.763731,2.141685,0.788268,0.549916,0.3287859,0.06308746,0.0383187,0.0758115,0.1696864,0.0840421,0.118443,0.035899,0,0.0402092,0.569869,1.1294662,0,1.293169,1.5221915,0.0440276,0,0.192596,0.578988,0.9935154,1.1023584,0.0789948,0,0,0,0.0737691,0.0408882,0,0.129247,2.83138,10.3564,2.9324764,0.237205,0.0660849,0,5.87926,1.08618,2.49668,1.03858,0.36838691,0.1446252,0,0,0.0161338,0,7.31591,5.60537
107294656,death-associated protein,12319,4325,4836,13597,9953,3546,7017,4467,7156,4740,3025,4966,2333,6075,6132,4936,7678,5066,5639,4747,5276,2568,5708,5363,5974,3337,8070,7244,3060,9607,1738,3357,1601,1111,1762,4140,4616,6889,5515,4604,7452,6307,3757,4923,5427,54.7172,7.11438,124.505,99.9516,214.269,32.2725,72.5207,59.5236,51.5299,60.5963,65.8982,33.6754,129.956,23.825227,25.2424,23.893054,23.60456,5.37913,12.407834,13.511063,78.383439,69.931407,79.218485,205.992796,136.285003,162.96283,138.46942,15.3988,22.286,17.138,23.7976,160.413,212.49,197.322,234.397,220.829,139.578,160.689,20.5058,30.0234,30.4731,25.3607,66.2279,67.5207,71.696,248.986,246.067,9.19404,13.75,45.8087,56.3616,47.7183,37.3749,267.351,192.308,0,0,0,0,0,37.7429831,55.4591708,11.3147084,16.41079,14.614967,71.141436,106.474016,95.00877862,49.492969,49.713942,34.5824326,389.077,371.986,12.2472,32.0554,33.219,309.67,325.61,117.936,176.663,142.074,142.844,93.5323,192.746,143.825,184.112,129.464025,141.301786,22.6253,39.4637,32.6295,32.37241,97.9412,64.0606
107294658,cytochrome b-245 heavy chain,1,66,48,43,9,19,3,17,12,1,76,9,20,18,3,4,3,5,91,7,14,67,74,32,18,29,18,1,21,0,33,19,56,119,64,1,26,95,267,23,35,331,180,152,148,0.893562,0.471493,2.93784,1.60777,1.41562,6.47343,10.638,1.80346,5.24393,4.45894,21.4946,0.574344,30.5524,1.496353,2.19491,1.81112,2.437477,1.402471,1.2283875,1.0964676,1.7973749,1.7120693,1.819375,1.052596,1.419957,1.4312537,1.839626,2.10368,2.69219,1.47122,0.525508,1.41694,7.59684,1.03955,0.652338,1.97674,3.46596,0.515364,1.35294,4.41642,4.93011,2.20805,1.94421,4.02142,5.71858,8.70574,12.0621,2.331886,2.564727,8.51654,5.3209,15.014053,22.8589022,38.3492,117.916638,9.13319,1.0596,6.61614,1.8677,16.1837,6.430526,3.548041,0.396494,0.964074,0.949155,2.412948,1.84832,5.78495,1.78364,0.265631,1.21359,0,0,0.185469,1.84807,0,1.37298,0.0297316,1.05041,0.0451637,0.0399014,3.2989294,0.259781,0.607923,0.992502,2.92844,2.1587875,1.919645,1.51878,1.4620813,0.7790696,0.687906,0.315394,0.253065
107294668,embryonic ectoderm development,15,101,11,98,74,82,1,53,14,29,109,11,13,6,24,36,4,123,20,32,9,18,15,18,23,22,97,2,10,88,0,31,4,8,4,5,47,2,12,4,1,39,0,5,5,4.37121,5.02778,6.7698,5.63449,9.77928,3.84701,11.1374,8.52661,11.2571,15.0349,14.0599,4.1991,13.7787,2.933424,3.594937,5.941165,5.419663,7.527125,7.9363121,9.44697,16.804192,12.773152,14.188091,14.395068,24.985338,25.799015,21.580939,7.89219,10.4128,10.5678,7.57589,6.5756,13.57,12.358,9.40432,9.19297,11.7729,6.20144,5.69842,11.3316,9.13239,11.1253,37.5834,23.4913,2.57157,7.16636,4.6703,4.56252,5.05231,8.68933,9.41558,8.91287,4.60213,4.20555,4.75122,8.62794,8.46964,14.87446,16.83472,9.490529,9.4279369,5.386954485,6.1051723,4.74744,4.957286,9.620181,5.6148017,9.1676032,6.2518079,3.5545023,5.8276073,10.0065,5.886781,3.17607,4.66982,6.22955,18.288265,15.735994,22.2386,10.5935,5.26908,3.312111,1.18981,1.51872,2.87557,3.79253,5.545352,8.437412,5.99475,6.676187,6.422982,4.414325,5.16416,3.23328
107294669,"chromosome unknown open reading frame, human C11orf73",298,339,279,268,218,286,87,148,268,144,278,219,192,169,150,197,124,134,549,142,221,371,348,398,339,289,211,167,298,201,339,459,313,104,364,392,333,544,399,300,200,204,149,140,156,1.83585,3.36307,4.21151,2.60425,4.0646,7.78212,5.58747,4.38833,9.87582,12.3593,4.25514,1.8241,7.64551,2.983119,4.3005062,5.998052,4.6415514,39.50133,45.420332,32.4287973,60.186965,57.919888,64.623434,53.26389,35.431196,45.986842,42.396852,9.42569,13.4281,13.0169,10.2532,8.45352,15.3007,12.2014,10.6755,10.1832,11.0855,7.427,47.2854,48.0788,48.7369,45.828,50.7407,45.6265,35.5,25.97,29.7576,5.10504,6.41105,27.4273,11.3111,14.1015,3.91969,5.44724,7.40197,22.4744,22.4585,26.4155,20.3969,22.0304,14.0757622,7.7445548,16.572256,31.506041,21.120282,7.460172,11.553952,18.403385,8.065182,16.3149532,17.034828,103.6229,129.0161,73.31262,41.09805,177.7249,51.6112,153.5448,125.9923,236.4513,159.2524,59.3842,34.2713,80.7137,32.0274,24.7485,9.8259034,9.53842,5.029715,10.143868,5.6029862,5.3728342,58.4203,69.3546
107294677,"cell migration inducing protein, hyaluronan binding",2,13,4,4,1,1,0,1,42,3,7,43,33,3,2,5,2,2,27,6,6,38,121,7,11,8,5,2,6,2,3,4,3,3,3,0,0,18,6,10,3,0,0,1,4,0.196959,0.0919978,0.410086,0.28227,0.912149,0.076373,0.134243,0.0612273,0.663558,0.57912,1.12384,0.0267391,1.69457,0.0149998,0,0.0310734,0.029123,0.03606906,0.1113853,0.12203658,0.12025604,0.0807956,0.1115333,0.0342219,0.0426933,0.0171933,0,0.43449,1.38428,0.639276,0.871863,1.08999,2.79703,1.70055,2.16457,0.613528,0.502013,0.0248819,1.37989,1.22446,0.949429,0.308456,1.02663,0.664761,8.7051,4.78814,18.0279,7.311248,17.37139,1.88457,2.425269,3.016736,0.563321,1.239746,1.1583,0.257594,0.1157675,0.3418182,0.565946,0.611205,0.767035435,0.342772333,1.323878789,0.17609066,0.331582426,0.493224702,0.268437185,1.120820593,0.97779601,0.107295986,0.162554633,0.0864986,0.0562682,0.00374113,0.0102007,0,0.3296361,1.737760762,0.5480324,0,0,0.00885563,0.280175,0.327824,0.576216,0.155699,0.0512758,0.02230506,0,0.0315025,0,0.0108189,0.355047,0.222562
107294702,cell division cycle 23,121.09,179.05,171.84,132.8,104.9,220.69,103.03,82.34,102.52,81.1,190.13,347.87,129.95,87.89,123.91,84.84,96.15,110.43,205.64,85.42,81.69,252.39,459.17,265.29,377.48,147.96,133.38,28.25,209.3,83.31,39.38,45.14,90.92,73.15,61.45,99.03,79.8,132.7,116.92,79.03,29,77.49,93.04,31.6,141.42,1.52126,2.8491,2.60028,2.40928,3.47957,2.94607,2.28507,1.35595,3.73441,4.26259,2.42068,0.973948,4.46438,3.8271125,1.8662526,2.59370013,2.9368559,17.8916796,19.622624,20.1887759,23.8648454,21.7628674,22.426583,5.6199178,9.504305,10.2984736,8.4162605,2.06762,3.27131,4.82052,2.38217,3.08531,3.98152,4.76605,3.64604,2.05531,4.43188,2.30826,11.6631,19.4201,26.32118,11.05804,31.2457,20.5607,10.271,14.8103,12.3998,4.783123,8.104359,10.72274,8.298359,6.392457,4.768643,3.95087,5.362401,5.1256,6.28337,11.5636,14.875,7.74633,8.6214326,4.4745702,3.884467,7.266094,6.603304,11.928275,6.70858,19.948538,3.4544346,3.002949,4.654346,4.29699,5.7265,2.50238,4.19561,7.75814,2.339,7.1817,3.03443,2.13728,2.56353,1.45762,1.41835,5.32809,1.27461,1.99459,5.2011842,7.97072822,1.271632,3.466930837,2.5030627,1.4905747,1.46978,0.873568
107294706,NHP2 ribonucleoprotein,4621,1362.96,2123,1487,1609.35,1147,430,684,1238.67,560.96,1023,1849,927,837,541,710,843,1206,1241.02,584.05,697,1048,2334.01,1380.01,2761.25,2338.98,1192.04,641.16,1355.43,1331,831,632.99,791,458.05,771,1423,1003.42,1772.99,1246,1110.28,891,507,538,430.81,435,4.82819,8.96123,10.5798,6.95862,17.8379,5.88695,7.06465,6.31706,7.66467,7.17978,5.4775,1.87935,7.25497,6.69325,8.15931,6.67396,6.212210021,6.442391,10.63474,10.4625,32.95142,35.3774,33.48864,26.15281,27.8074,28.8262,26.20382,47.0096,51.9478,55.3018,32.9115,60.47,68.2488,40.9566,32.3432,37.8276,65.4753,35.6133,66.6974,27.7193,32.0574,126.799,39.9722,48.8275,85.5523,40.9339,28.0579,7.01783,9.75482,44.2681,15.6422,22.538,17.7264,14.1549,14.4322,101.880687,68.536365,183.50648,112.61796,222.81718,11.9193787,24.533651,76.253285,47.60143,56.6058,132.455737,94.29382,68.540596,69.749327,37.486382,35.393692,92.18984,133.47481,20.989487,27.50272,70.12354,30.15497,110.87236,59.24272,60.63827,44.78759,36.54505,19.9177,41.232,7.65727,9.4513,24.909619,30.089132,18.582909,18.5715,11.233996,9.079109,105.022,75.66
107294707,NEDD4 binding protein 3,165,145,210,131,130,78,81,116,162,100,92,280,89,122,84,132,80,145,236,150,83,105,534,213,439,89,215,82,125,95,27,93,37,63,30,38,38,86,55,24,5,19,11,11,11,2.29559,2.23426,8.6277,3.80161,9.76879,5.83583,0.572529,0.806952,1.49129,3.17555,1.60024,0.178185,5.7775,0.801439,0.914541,1.20635,0.826145,3.886359,5.129009,5.133042,9.23199,7.963442,9.804226,5.26687,5.43233,6.499012,5.492381,0.217406,1.02517,0.168727,0.357956,0.552385,0.496589,0.589095,0.312681,0.0827181,1.14152,0.2516,9.33748,5.53279,3.99241,14.69981,5.57794,7.86106,5.84174,3.15442,2.57707,8.76639,28.5048,1.46587,4.52812,3.01697,0.634188,0.69465,0.732428,1.45562,1.87081,5.61357,2.6321,0.3493,0.798981,1.7462,1.16477,2.22949,2.03703,1.64313,4.07937,1.00955,0.0410714,0.00578211,0.0306598,6.21771,10.906625,0.574978,6.15724,5.89741,2.132335,3.97851,4.0803032,0.43797,1.36773,0.61752,0.703957,1.41202,2.37E-08,0,0.393831,0.0721565,0.171602,0.142168,0.0590559,0.035219,0.492872,0.290011
107294729,neuropeptide Y receptor Y1,3,22,23,3,1,9,0,2,3,2,9,3,5,0,0,5,0,0,11,3,2,2,19,1,9,6,6,0,6,1,0,4,3,2,1,377,202,197,277,206,0,1,1,1,7,0.0454129,0,0.114816,0,0,0,0.77175,0.613315,0.815985,1.08094,0.97892,0.244555,0.0686536,0.221438,0.174284,0.2053059,0.0388227,1.628026,2.498851,2.487462,4.026192,4.23442,4.146003,0.11896,0.183308,0.179429,0.16617,0,0.0980247,0.114789,0.0521841,19.2412,49.3459,77.216,53.572,35.8846,45.3344,24.3943,0,0,0.037517,0.0328399,0,0,0.103428,0.0440817,0,0.463666,0.110483,0.134213,0.108468,0.129483,0,0.0753173,0.0628689,0.428548,0.630129,8.86134,31.4914,3.24817,12.840603,1.39088809,1.02504,0.9112672,1.304559,3.330303,4.230272,15.450134,2.705099,0.784031,4.602163,1.0716,0.694988,1.87101,1.40158,5.49653,24.435,46.6261,8.87809,0.429933,0.089476,0.122027,0,0,0.146163,0,0.0880389,0.0245143,0.108782,0.07865,0.0165933,0,0,0
107294741,zinc finger protein 644,458,605,703,433,253,365,160,262,493,204,564,446,410,295,320,275,255,245,604,252,237,660,1052,657,473,454,441,186,531,345,593,524,543,457,536,677,486,771,700,488,381,312,288,269,352,1.18849,1.28909,1.98483,2.01334,3.84878,0.766677,3.72277,2.31768,4.49793,4.3913,3.07357,1.30856,4.11267,1.9453909,2.1661925,1.818421977,1.28071935,6.854333001,5.118267,5.093183,7.969313372,7.334171526,9.92669168,3.879835908,3.6006111,3.390736,5.073849294,2.35694,5.24416,6.82553,2.20719,1.79364,7.26429,6.76386,1.90635,5.90131,7.32223,1.12641,4.73941,13.3991,16.40372,8.488441,33.67366,24.82545,3.659763,9.731561,12.97923,3.01287,6.04035,9.93501,9.98401,10.2422,1.59122,5.63413,6.8307,3.861617,5.824149,5.406607,8.80001,3.64708,14.9365608,10.1356385,2.99663,3.02656,3.457543997,4.256259,3.9800601,9.703735479,5.285798099,5.2492497,8.380871213,0.0130008,33.25849,6.768509,8.980917,45.96626,11.76661,0.0308803,16.10124,0,0,6.564975,2.04147,9.55467,1.98995,1.79609,4.460945518,3.4278604,3.9050493,5.08815034,3.781104703,2.2535701,1.48562,1.01033
107294745,pumilio RNA binding family member 2,1032,1218,1520.99,784,538,610,383,477.32,716,329,735,681,636,477,571,439,452,415,1005,557,387,698,1575,798,1071,964,680,315,781,530,743,901,526,556,404,862,704,1415,805,734,488,355,323,228,367,12.1499,10.8008,18.7748,21.7314,31.1081,4.24086,16.6976,12.1099,22.0458,32.0788,14.3097,4.79369,41.9736,6.573658,7.456854003,7.228040441,7.709421276,25.59845635,20.9176531,22.80511462,29.4475078,29.04553392,28.47885651,15.239261,15.924648,18.696633,16.818537,12.068,18.7718,28.9482,11.1618,10.4903,35.209,30.6375,16.286,16.286,19.7485,6.2668,16.62648,22.54472,25.85862,14.27285,39.2474,34.4751,9.28161,12.19464,13.10832,11.80294,11.70488,16.53621,16.14243,19.14703,7.303945,8.170891,8.493547,12.592966,16.71046,16.50083,37.88214,7.455024,22.5280497,15.5081911,11.501925,16.477215,16.771514,20.71391,8.615937,33.71390341,11.34814,6.211174,14.013653,25.9318,11.324035,2.494686615,16.80932805,14.33973101,18.08669403,16.96921476,14.156278,13.937555,11.84411943,9.149013404,3.37E-06,17.4959,1.79E-06,4.47E-05,8.051612001,7.597183,5.77369671,8.080156,3.353574,2.824279,3.87271,2.10571
107294747,collagen type VIII alpha 2,2,7,6,2,0,0,3,0,2,3,5,2,0,0,4,2,0,0,4,3,0,1,3,5,6,3,6,2,1,2,1,2,4,3,4,0,0,1,1,0,1,2,0,0,2,0.654472,0.399759,0.50913,1.06516,1.69435,0,2.85831,1.55197,3.90103,2.66026,1.15826,0.0580949,2.48303,0.0249751,0.0508666,0.0265803,0.0242668,0.310944,0.232714,0.244811,0.154022,0.223922,0.23954,0.0895471,0.117034,0.117586,0.164637,1.37729,4.18787,2.00951,2.12327,0.324495,1.3435,2.15695,0.802894,0.375371,0.706522,0.637064,7.17003,3.1249,2.93113,0.720192,0.339796,0.298912,0.550897,0.107713,0.0292646,0.283246,0.781792,0.251963,0.24018,0.205685,0.0323121,0.0435064,0.181578,0.6940549,0.195911,1.9100202,0.636379,1.0232134,0.6074275,0.6662655,0.446009,1.625899,1.25365,0.138039,0.577106,0.0474803,0.0565006,0.119314,0.138584,6.17338,7.11172,0.0589206,0.0898301,0.377998,1.36368,5.1881,2.01102,0.621727,1.64525,0.634539,0.404689,0.811738,1.76078,1.45673,0.0324862,0.00753113,0,0.0531523,0.03094,0,2.81737,1.52039
107294751,trafficking protein particle complex 3,833,755,805,476,387,508,243,308,463,285,561,263,341,332,346,308,334,351,573,361,332,534,1178,595,484,549,454,166,515,313,278,273,177,289,281,1137,736,834,836,805,694,959,526,717,859,7.35613,15.7651,14.8013,11.8545,21.9488,6.98006,12.7409,16.626,20.3752,17.0563,9.58503,3.24273,22.3261,9.879393,8.919146,9.89483,10.2381,25.14774,23.96966,24.12536,51.82364,51.19321,53.38849,25.73738,22.5833,21.07133,23.70307,8.92064,13.1631,13.6393,7.53267,11.5506,13.196,14.4449,6.27894,9.93879,12.0681,6.72177,28.343565,41.111858,82.08798,38.569347,68.16805,48.12649,20.5547,32.200193,34.599192,12.012,17.77983,31.24193,30.6286,28.59026,6.84793,14.62877,14.6716,27.045531,32.24165,69.69323,101.39308,57.857975,16.0332785,23.4185973,31.985463,29.632931,26.780319,68.92084,57.74149,75.26055262,37.555795,23.739996,25.18220941,114.2144,146.4144,33.0447,37.9782,92.8249,79.8261,175.306,93.4224,83.191,78.3274,48.0947,14.5466,44.7714,0.99639,3.38333,19.746515,20.59686,6.81408,21.5962181,12.3031,11.1235178,12.1404,7.58069
107294767,glycerate kinase,26,31,12,5,8,7,13,17,15,5,11,24,30,9,6,7,12,20,17,3,9,18,64,24,39,23,6,5,16,6,25,9,31,11,18,85,72,52,50,50,20,38,25,26,77,0.962285,0.545333,1.56901,1.05458,2.11347,1.80489,24.657,14.6792,32.2817,21.1549,1.89793,1.23378,3.07115,0.1633823,0.0270636,0.197978,0.180748,0.72577848,1.850275,2.871097,109.28448,109.55005,111.31085,262.6896,277.2195,255.9926,256.1135,7.8172,8.8845,16.6608,4.96125,23.9646,26.3378,47.5011,22.9101,7.82034,12.7978,6.81888,5.0691,1.47697,3.83456,33.4679,11.7922,6.86991,24.1174,11.9322,12.3066,1.75835,2.03687,74.1453,63.5772,37.3986,23.2865,30.0374,53.5296,2.792407,0.702883,55.239628,81.56949,64.54128,0.871614,1.020185,5.644141,10.1095,9.063019,49.51124,89.47969,38.74375,227.4007,30.93201,218.2125,4.55715,7.01345,2.04789,1.77594,8.06955,32.2501,73.4002,11.4353,169.135,564.441,109.496,0.544592,1.65272,0.00255102,0.33561,0.0775351,0.0578855,0.0605045,0.0589714,0,0.0502476,0.34287,0.650263
107294773,PHD finger protein 21B,1,12,16,3,1,0,0,2,8,3,2,4,4,0,6,0,0,1,8,6,0,5,10,11,3,11,1,1,10,2,6,1,3,9,6,2,1,6,3,5,9,8,0,3,5,0.12586,0.133253,1.27283,0.0968331,0.272307,0,0.991659,0.931182,4.09891,7.36964,1.78434,0.929518,0.199784,0.0864387,0,0.0689504,1.5880746,3.037288,2.746796,2.024049,3.944137,3.181553,2.980335,0.337634,0.7897945,0.255116,0.380066,0,0.0726334,0.0141759,0.180445,0.951246,1.45504,1.50131,2.68795,0.177771,0.14386,0.231736,0.121243,0.0251254,0.456619,0,0.082601,0.189065,0,0,0,0.307832,0.176877,1.10119,0.5374986,1.031144,0.3757184,0.3391804,0.572405,0.0609264,0.0945062,5.117872,5.126192,0.406394,0.0149614,0.0122749,0.0215513,0.66915201,0.445132801,1.217884,2.908903007,0.81869874,0,0,0.015722,0.341707,0.38799,0.0629835,0.615424,0.293228,1.366314,0.744764,0.4042686,0.0979143,0.250736,0.100311,1.32788,1.55372,2.13E-06,9.70E-06,0.084611,0.049055,0.0628098,0.0138349,0,0.024033,0,0
107294777,nucleolar protein 10,1060,475,658,719,494,351,248,328,509,402,351,694,293,432,388,338,688,601,462,356,396,389,778,440,829,563,598,203,458,543,194,234,176,179,241,260,242,374,357,321,147,247,158,218,225,2.35173,0.329541,4.58639,3.87121,4.06757,1.02234,2.1114,1.81886,4.06185,4.13657,2.37252,1.28414,3.75288,0.655149,1.23313,0.901337,1.22153,1.8452,1.72886,1.488,4.66872,4.1495,4.82291,1.92055,2.46521,1.65362,2.15323,3.88404,9.41554,9.39231,7.13731,4.15536,11.1168,9.50207,8.52506,5.80528,9.99507,7.27255,2.85056,7.3719,7.67216,3.64328,13.9458,10.3015,3.22793,6.17131,6.4717,14.70528,18.90075,21.24351,14.28717,15.30559,10.2763,8.11954,10.55271,7.689687772,7.374360226,14.014571,13.68352,10.9697,6.0059343,5.5660851,3.26555,2.566628703,3.0645409,7.403306379,4.046877,11.471452,3.755076,2.309618118,3.197957,20.066476,14.13816,3.806216909,8.4101849,16.2090459,12.1213121,18.0125758,9.9451445,157.9662706,92.46186957,55.21827047,4.45715,12.6532,6.71051,5.31468,0.850949,0.836387,0.679112,0.766217,0.221471,0.442339,1.12473,0.469271
107294779,protein disulfide isomerase family A member 6,39638,2432,3012,22549,27541,5912,10443,8142,8864,15173,3419,7008,2022,22672,9288,9297,15874,22624,4822,7910,6968,4539,6690,4922,9625,3175,13459,8281,2927,17173,676,616,874,679,738,1315,1222,2197,3205,1390,2924,4067,3700,4407,4485,342.751,159.226,388.066,332.872,164.055,75.2539,157.177,42.8409,32.0765,29.0268,47.4798,10.2591,101.915,21.505397,24.983881,25.132121,23.361447,27.941475,20.879822,20.83724,48.239422,52.044279,49.160077,83.351052,77.88878,72.374088,81.08565,31.8056,40.6966,30.3422,38.0315,55.4868,44.7073,47.7634,68.5396,70.5854,38.9991,69.3535,47.7335,87.3755,72.2681,74.1078,173.461,169.676,168.837,268.908,253.015,22.0512,30.71244,111.3676,50.66447,56.10526,63.7031,100.3489,117.9571,71.35016144,77.94372,148.9813997,170.02853,370.4671157,69.0123481,60.91175943,41.650783,38.52966,36.28880506,117.471478,68.96405121,168.3820458,123.83579,108.9417422,74.998921,161.0357,106.653934,25.25053,30.7362,58.53437,95.9132,146.734575,133.175,186.109657,289.987668,125.2145,65.8616,210.313,49.3879,90.9349,58.92906,100.3339068,21.155255,95.0007524,24.774913,20.0520949,13.6778,7.28348
107294782,bone morphogenetic protein receptor type 1B,2,42,33,7,10,43,3,7,14,9,19,18,18,13,1,4,3,4,28,15,1,26,58,4,13,23,5,3,23,3,7,0,2,1,0,185,115,358,224,268,1,0,1,10,1,2.87096,0.255668,0.596963,3.13779,3.80561,0.707486,0,0,37.1466,35.2691,0.0533887,0,1.24122,0.0594072,0,0.0276961,0,0.0498661,0.2311638,0.3180237,1.241471,1.588895,1.6876732,0,0,0,0,0.124899,0.274031,0.161064,0.206346,1.22119,7.14105,7.7434,2.5012,0.76757,0.641574,0.265775,3.88606,4.86544,5.06109,0.653444,1.0593,1.15169,0.744765,1.08122,0.652301,4.76149,10.77345,0.8796732,1.233569,1.195874,2.294685,3.757949,3.70076,0.893359,0.308724,2.355404,4.06534,0.230391,0.407534,0.140726187,0.815998702,1.230010393,0.4186574,4.549006,1.966704,5.922484802,0.0891829,0.1473467,0.187226,0.622083,0.826701,0.3862205,0.664756,2.19254,2.23517,1.79134,1.412741,0.4138533,0.251579,0.494656,3.12707,5.32202,0,0,0.0784464,0.05998,0,0,0,0.0223075,0.86676,0.772743
107294784,dynactin subunit 6,1195,893,947,855,727,680,362,773,850,373,1275,746,571,542,602,711,670,598,1341,423,440,615,1120,979,839,1260,530,1003,879,862,1316,1006,930,566,1177,778,663,1081,1455,837,319,381,183,461,467,33.4466,32.8459,44.5422,37.5743,48.9939,34.7809,18.3669,16.4747,20.1918,24.0613,17.5165,7.15998,27.9348,9.599875,9.405752,10.41512177,10.56232274,56.07765367,54.571217,47.1200707,47.097944,49.326457,48.620843,15.434303,12.699625,15.841902,14.997738,60.935,75.4975,88.3099,92.0212,47.3803,41.9432,51.7341,63.9466,27.3749,29.034,31.9003,113.0185,62.80536,92.24665,200.5072,91.1742,108.7395,59.29678,28.45006,32.1681,30.7866,20.6292,26.9152,22.36,23.6296,15.9219,6.83544,7.52772,46.0964,51.3981,47.6958,44.4282,44.4017,30.215146,19.621054,26.551094,24.59882,27.75596,39.28819,15.50722,73.76816,15.47536,23.07664,19.2059144,68.51071,58.231585,43.97595,61.8278,81.49445,66.0427,94.36618,131.2957,45.45906,29.431086,23.3477,33.1962,43.0792,31.7059,40.3278,27.188101,27.7169481,14.551073,31.616057,11.349263,10.355554,122.485,67.905
107294787,PHD finger protein 2,54,92,83,41,27,41,35,43,75,30,99,46,47,36,33,35,33,42,72,49,37,80,121,73,75,52,62,25,73,30,47,67,90,144,83,76,38,101,64,77,21,37,35,21,57,1.20642,2.18249,2.10395,2.47132,1.0769,0.798381,2.77414,1.40833,3.61448,4.84079,3.1533,0.757415,4.9515,3.08751,3.87797,3.88735,3.70068,4.97152,7.0909,7.77437,11.1741,10.1867,10.884,4.76475,5.6095,6.29446,5.68869,2.09536,6.02647,8.69558,3.17099,1.49334,9.4034,6.11556,3.96272,5.49318,6.80941,2.49988,5.592332,8.31219,5.8708,3.937301,10.35308,8.57012,3.876596,5.16945,4.61702,3.885877,4.127571031,6.020985043,4.7869366,8.126986,1.799108034,2.6181606,3.225552,14.81648,9.41552,17.02902,14.72518,6.23181,5.27223,4.673731,13.66772,12.7595,13.95118,10.17802,8.53411,7.550492,4.61631,1.280767,3.07385,9.30137,7.18068,1.6317,4.68465,9.54604,3.51983,7.25822,6.37881,3.04444,3.01355,1.64144,3.87974,5.55865,0.81538,0.70937,0.574193,0.346395,0.365072,0.539059,0.177048,0.194777,0.635773,0.385428
