ens_gene,Pm_geneid,Pm_geneid2,slg_1,slg_2,smg_1,smg_2,pg_1,pg_2,
ENSMUSG00000042364,XP_015678367.1,107293717,3.080796,1.9290354,2.083539,1.93363,0.777891,0.70902,
ENSMUSG00000021764,XP_015678368.1,107293719,70.897163,79.878005,59.604415,103.128169,39.142098,34.43575,
ENSMUSG00000051456,XP_015678369.1,107293720,0,0,0,0,0,0,
ENSMUSG00000021219,XP_015678370.1,107293721,0.579251,0.1708612,0.061307,0.124959,0.00790829,0.081827,
ENSMUSG00000069662,XP_015678376.1,107293728,6.83684,2.40341,5.91922,4.2701,1.45179,1.12179,
ENSMUSG00000025395,XP_015678385.1,107293736,3.1405214,2.0262697,0.9229744,1.9320542,0.9156818,1.0378776,
ENSMUSG00000025366,XP_015678395.1,107293742,2.8638018,2.115229,1.571439,2.069515,0.977725378,0.7677036,
ENSMUSG00000039824,XP_015678396.1,107293743,0.2799129,0.515499,0.28549,0.562273,0.20497,0.1951829,
ENSMUSG00000025784,XP_015678397.1,107293740,5.46501,0.965093,2.35114,1.95893,0.756869,0.528739,
ENSMUSG00000025369,XP_015678400.1,107293745,6.9154717,7.049924,4.75139,6.17745,5.342447,3.992223,
ENSMUSG00000025373,XP_015678401.1,107293746,4.799099,5.4510524,2.048057,4.301641,1.370631,0.9609469,
ENSMUSG00000025374,XP_015678402.1,107293747,18.604354,18.719557,5.763811,11.5547318,6.62398,7.7565682,
ENSMUSG00000027166,XP_015678417.1,107293753,5.601403,5.709082,5.32456,8.129002,8.532926,7.318518,
ENSMUSG00000027167,XP_015678418.2,107293754,1.4405484,1.512662,1.322756,0.698673,0.509,0.642525,
ENSMUSG00000029212,XP_015678419.1,107293758,0.0889813,0.0435127,2.06425,0.0647993,0.0346012,0.0253995,
ENSMUSG00000031775,XP_015678421.1,107293759,48.73538,48.11717,9.907696,27.172979,7.157251,6.364132,
ENSMUSG00000050079,XP_015678422.1,107293760,2.6770347,2.413922602,1.5464709,2.053154,0.7287151,0.881769,
ENSMUSG00000031837,XP_015678423.1,107293761,0,0.054991,0,0,0,0,
ENSMUSG00000035202,XP_015678431.1,107293766,2060.365204,951.6184853,2831.191029,1362.960577,931.152334,1038.259276,
ENSMUSG00000031774,XP_015678432.1,107293769,10.20231341,15.70174,3.722782,11.3973,5.157375,3.720314,
ENSMUSG00000034435,XP_015678433.1,107293770,7.35751,5.10871,4.10287,7.121,1.87905,1.47708,
ENSMUSG00000074063,XP_015678434.1,107293771,5.0916202,6.01957,3.130292,29.253332,2.693963,1.92332,
ENSMUSG00000031831,XP_015678435.1,107293772,0,0.0289255,0,0,0,0,
ENSMUSG00000031887,XP_015678437.1,107293774,5.177478,5.118557,1.19922,2.81323,0.865127,1.455392,
ENSMUSG00000031770,XP_015678440.1,107293777,159.40573,243.50106,36.706461,111.857839,76.80509,84.91345,
ENSMUSG00000031835,XP_015678442.1,107293778,19.646356,30.6956744,4.129943,12.088696,5.9352875,5.2268779,
ENSMUSG00000025239,XP_015678443.1,107293776,4.923921,3.8343768,1.93522,4.4463205,1.6226,1.79107,
ENSMUSG00000034189,XP_015678444.1,107293779,8.837486,15.650807,1.26412,3.31856,1.58011,2.432726,
ENSMUSG00000069920,XP_015678445.2,107293780,0.140909,0.244328,0.353435,0.226336,0,0.0220452,
ENSMUSG00000030055,XP_015678447.1,107293782,3.666494,2.8817118,2.619296004,1.7343398,0.0944235,0.28438745,
ENSMUSG00000030056,XP_015678448.1,107293783,4.3095235,6.881523,0.986224,5.42003,2.9839392,3.7442855,
ENSMUSG00000020081,XP_015678450.1,107293786,0,0.015204,0.0361398,0.04278,0,0,
ENSMUSG00000020078,XP_015678452.1,107293788,9.961825213,12.753747,2.84208,9.093749,4.443415023,4.638957,
ENSMUSG00000025240,XP_015678453.1,107293785,7.9453,10.5052,2.39563,5.48421,1.73155,2.03974,
ENSMUSG00000050966,XP_015678459.1,107293792,0.0271056,0.0471422,0.0224963,0.0132977,0.0128976,0.0115515,
ENSMUSG00000012117,XP_015678462.1,107293795,6.657365,9.2680783,2.154363969,7.825615,3.31502,2.1585178,
ENSMUSG00000073435,XP_015678465.1,107293797,29.842227,21.092343,24.769257,26.902528,16.562543,21.625042,
ENSMUSG00000038880,XP_015678469.1,107293801,29.476677,28.330829,3.82122,15.45889,1.554124,6.483201,
ENSMUSG00000022545,XP_015678470.1,107293802,1.0698611,1.0900591,0.48721,1.005514,0.4016916,0.4264908,
ENSMUSG00000039183,XP_015678472.1,107293803,10.447285,11.33387,5.47135,10.562796,3.375147,3.037005,
ENSMUSG00000073436,XP_015678474.2,107293805,4.3667225,5.5522617,0.712096,1.593295,1.303204,1.8105334,
ENSMUSG00000045259,XP_015678477.1,107293808,0.107789,0.0241318,0,0.107005,0,0,
ENSMUSG00000118560,XP_015678478.1,107293809,0,0,0,0,0,0,
ENSMUSG00000002477,XP_015678483.1,107293810,40.21753,25.9551456,17.681383,24.4863,13.21331,7.02495,
ENSMUSG00000006412,XP_015678487.1,107293816,11.297994,9.88168,3.930731,9.718712,4.5634369,5.49632,
ENSMUSG00000013997,XP_015678488.1,107293817,9.288629,10.184788,4.005683,11.5786587,4.984145,4.354151417,
ENSMUSG00000013973,XP_015678489.1,107293818,8.5182901,10.615908,3.340976,7.7012425,3.2861398,3.4936941,
ENSMUSG00000028497,XP_015678491.2,107293821,3.2482794,2.5384407,0.984406,0.979134,0.3520788,0.3029549,
ENSMUSG00000038368,XP_015678492.1,107293822,4.1821908,2.846045,1.3791167,1.916802,0.8133517,1.137197,
ENSMUSG00000025245,XP_015678493.1,107293820,6.8688076,10.9084419,5.4212251,7.2743774,6.7635395,6.3101041,
ENSMUSG00000062248,XP_015678495.1,107293824,5.06846,5.86177,6.51752,11.9689,2.88222,1.46641,
ENSMUSG00000067586,XP_015678496.1,107293825,0.356816,0.167865,0.156947,0.16485,0.159937,0.107489,
ENSMUSG00000021396,XP_015678497.1,107293826,2.5137664,2.417518,0.384965,0.182987,0.221157,0.039395,
ENSMUSG00000046550,XP_015678498.1,107293827,1.647847,1.031575,0.463776,0.239051,0,0,
ENSMUSG00000021451,XP_015678499.1,107293828,2.825267,2.6219657,1.4449715,3.004762,1.066343,0.824574505,
ENSMUSG00000048521,XP_015678505.1,107293830,0.106113214,0.1656777,0.043835107,0.2850521,0.075454822,0.157346,
ENSMUSG00000038212,XP_015678506.1,107293832,5.8778662,3.689116,3.143767,3.57317,1.215651,1.088567,
ENSMUSG00000021919,XP_015678507.1,107293833,0,0.0471211,0,0,0,0,
ENSMUSG00000072473,XP_015678508.1,107293834,0,0,0,0,0,0,
ENSMUSG00000024887,XP_015678510.1,107293836,2.693243,2.234637648,1.4071584,0.9290106,0.737502703,0.6983737,
ENSMUSG00000050370,XP_015678512.1,107293838,0.304776,0.159446,0.376202,0.37204,0.216008,0.224782,
ENSMUSG00000033610,XP_015678513.1,107293840,1.992324,1.138918,4.930427,9.536403,0.4978884,0.32066554,
ENSMUSG00000009378,XP_015678514.1,107293841,1.31334,1.61677,0,0,0.262621,0,
ENSMUSG00000025241,XP_015678516.1,107293839,3.059178,2.865885211,2.105958,3.102629,1.13786814,0.984944,
ENSMUSG00000024781,XP_015678517.1,107293843,2.899012,3.12133,1.494662,1.8499657,1.9341381,1.1960849,
ENSMUSG00000029550,XP_015678518.1,107293844,1.8660263,1.5899497,2.058629,3.567104,1.3216414,1.0026058,
ENSMUSG00000029545,XP_015678520.2,107293846,5.9243142,4.270382,0.712732,3.3425832,1.5336,1.07352,
ENSMUSG00000046562,XP_015678521.1,107293847,2.26561,1.8736744,1.7927306,2.852015,0.75168,0.618109,
ENSMUSG00000048578,XP_015678522.2,107293848,8.30917,8.484189,5.73475,15.930867,2.545047,3.17886,
ENSMUSG00000074968,XP_015678526.1,107293853,0.0201195,0,0,0,0,0.0170973,
ENSMUSG00000022122,XP_015678531.1,107293856,0.464675,0.3122176,0.3024501,0.4501056,0.1926253,0.2178937,
ENSMUSG00000026049,XP_015678532.2,107293857,14.268092,17.334236,9.526004431,11.586013,9.017854,9.162689,
ENSMUSG00000047343,XP_015678533.1,107293858,0,0.00949496,0,0,0.219105,0.0232648,
ENSMUSG00000041684,XP_015678536.1,107293860,3.180687,2.215824,0.620999,1.578379,0.678856,0.679132,
ENSMUSG00000041763,XP_015678538.2,107293862,10.4025453,8.6768017,6.41682,10.4565236,5.6469148,6.1020991,
ENSMUSG00000029047,XP_015678541.1,107293863,2.613941,2.462274,1.0961541,3.3975057,1.09045,1.1661,
ENSMUSG00000029056,XP_015678542.1,107293864,2.516972,2.68797,3.069811,4.3627311,1.4504736,1.0995071,
ENSMUSG00000029048,XP_015678543.1,107293866,56.46129,61.87511,11.953951,27.02266,12.84953,12.49228,
ENSMUSG00000078796,XP_015678550.1,107293873,0,0,0,0,0.0109726,0.00983081,
ENSMUSG00000074364,XP_015678554.1,107293878,3.43453,3.3563,1.05785,2.04651,1.19532,0.573508,
ENSMUSG00000006024,XP_015678557.1,107293880,39.5396873,74.588441,25.607582,53.543916,39.624786,39.034188,
ENSMUSG00000022956,XP_015678564.1,107293889,179.826007,236.8247672,174.944886,328.776339,136.926884,139.929892,
ENSMUSG00000032555,XP_015678565.1,107293886,1.1410616,0.8252411,0.5410436,1.0258474,0.8880582,0.3335938,
ENSMUSG00000089774,XP_015678566.1,107293890,0.436439,0.667553,0.295066,0.529482,0.2041,0.17166,
ENSMUSG00000020864,XP_015678574.1,107293899,4.15936,2.9156925,2.941159,4.791578,1.7923363,1.455974,
ENSMUSG00000032558,XP_015678576.1,107293897,0.993151,0.2594294,0.1373465,0.1817229,0.1968289,0.053647995,
ENSMUSG00000020865,XP_015678577.1,107293901,16.1957613,22.248963,0.232061,0.610899,1.0564648,0.15552862,
ENSMUSG00000030087,XP_015678578.1,107293902,11.70906,8.753842,8.15462,7.479438,8.092963,6.210798,
ENSMUSG00000034430,XP_015678579.2,107293903,1.0607124,0.7837698,1.4592853,3.6077834,0.4371246,0.3704431,
ENSMUSG00000048794,XP_015678581.1,107293905,0.27243966,0,0.114815,0.9236489,0.224335,0,
ENSMUSG00000039977,XP_015678583.1,107293909,0.1203632,0.02799231,0.0312071,0.0184619,0,0.0163744,
ENSMUSG00000043885,XP_015678584.1,107293910,2.2891439,2.238783,0.480963,0.325538,0.14784,0.10243,
ENSMUSG00000036412,XP_015678585.1,107293911,0.0646306,0,0.0803872,0.0950733,0.169016,0.137554,
ENSMUSG00000030592,XP_015678588.1,107293912,0.042983457,0.0355447,0.040906714,0.10701946,0.3804164,0,
ENSMUSG00000030590,XP_015678590.1,107293914,0.9194344,0.629349,0.895457,1.0488144,0.653345,0.888414,
ENSMUSG00000053565,XP_015678591.1,107293915,105.5252731,120.792075,80.047635,120.265578,86.741937,70.5142438,
ENSMUSG00000030591,XP_015678592.1,107293916,37.017923,44.211064,18.630954,44.955904,19.8775,15.394,
ENSMUSG00000090150,XP_015678596.1,107293918,6.5432395,9.1049414,2.2532345,4.8813992,2.2214978,1.8647742,
ENSMUSG00000065979,XP_015678601.1,107293927,6.0765037,5.65288864,3.273192055,4.8893079,2.317881,2.790038,
ENSMUSG00000000934,XP_015678605.2,107293932,1.95461985,1.89679,0.4036615,1.08664,1.10279,0.470379,
ENSMUSG00000004612,XP_015678611.1,107293936,1.88001,1.5033,5.2376,3.136268,1.06988,1.980093,
ENSMUSG00000041730,XP_015678617.1,107293942,0.0321985,0,0.746621,0.0157885,0.0153098,0.0137061,
ENSMUSG00000021893,XP_015678618.1,107293939,2.430936,1.8365175,1.6622312,3.3998941,0.7816991,0.974411,
ENSMUSG00000063506,XP_015678621.1,107293945,0.224787,0.2941303,0.267277,0.1982055,0.0219036,0,
ENSMUSG00000072625,XP_015678623.1,107293947,0,0,0,0,0,0,
ENSMUSG00000041534,XP_015678624.1,107293948,0,0,0,0,0,0,
ENSMUSG00000044519,XP_015678627.1,107293952,0.0542802,0.0638502,0.0898272,0.0744365,0.0437633,0.0385214,
ENSMUSG00000041673,XP_015678628.1,107293953,0,0,0,0,0,0,
ENSMUSG00000021892,XP_015678629.1,107293950,3.17925,1.55919186,2.01731,6.83465,1.384793,1.387274,
ENSMUSG00000036983,XP_015678634.1,107293956,3.394609,2.910112,1.383124,2.5467861,1.630181,1.361478,
ENSMUSG00000091530,XP_015678635.1,107293957,0,0,0,0.195938356,0,0,
ENSMUSG00000090115,XP_015678638.1,107293961,0.18703501,0.207557,0.1197427,0.125338,0.0343733,0.1264779,
ENSMUSG00000034165,XP_015678642.1,107293964,15.283014,15.03058,15.1912089,17.592393,10.97117458,8.710656,
ENSMUSG00000023988,XP_015678643.1,107293965,1.67355,1.88481,0.700654,1.15758,0.367254,0.265672,
ENSMUSG00000020423,XP_015678644.1,107293966,35.1427,36.885,8.97734,22.1219,15.3272,9.14039,
ENSMUSG00000026450,XP_015678645.1,107293967,0,0,0,0,0,0.0276304,
ENSMUSG00000064246,XP_015678646.1,107293968,0.103646,0.1810571,0.150104,0.416371,0.82581291,0.410339,
ENSMUSG00000010136,XP_015678648.1,107293970,0,0,0,0,0,0,
ENSMUSG00000023980,XP_015678649.2,107293972,7.590566,9.839892,2.815489,7.964118,3.048031,2.582633,
ENSMUSG00000021891,XP_015678652.1,107293971,3.0036096,5.033383,1.614696,3.341292,2.5369669,1.837964528,
ENSMUSG00000033475,XP_015678653.1,107293974,130.979525,157.036432,76.714697,155.325042,89.9528449,78.007659,
ENSMUSG00000027351,XP_015678656.1,107293977,1.0616995,0.480791,1.12469,0.9952063,0.564007,0.3919175,
ENSMUSG00000039456,XP_015678662.1,107293985,6.568916582,1.8444611,1.22746,1.998940552,0.9865035,1.6583278,
ENSMUSG00000022945,XP_015678664.1,107293986,0.5826052,1.49319,0.33248968,0.332609,0.545294,0.327884,
ENSMUSG00000029439,XP_015678667.1,107293989,2.6684197,1.6690378,2.3088161,2.8816697,1.0829847,1.134318237,
ENSMUSG00000029569,XP_015678668.1,107293990,2.7380113,2.9459705,1.439001,1.976309,1.2936306,1.457442021,
ENSMUSG00000042742,XP_015678670.1,107293992,1.3805235,0.850558,5.2102534,1.2645339,0.6227785,0.4345678,
ENSMUSG00000035509,XP_015678672.1,107293993,1.6546589,2.184034,0.2766123,0.12429,0.313618,0.1724452,
ENSMUSG00000021509,XP_015678673.1,107293994,3.59777,4.0783,2.4445,1.31262,0.858733,0.987488,
ENSMUSG00000035493,XP_015678674.1,107293995,4.571997,1.9805502,2.63939249,2.814171,1.1115538,1.2133352,
ENSMUSG00000024053,XP_015678675.1,107293996,0.504842349,0.118365655,0.477209,0.219033178,0.076923387,0.1350348,
ENSMUSG00000024049,XP_015678676.1,107293997,0.519657251,0.194655476,0.7731846,0.444216602,0.560881,0.158848387,
ENSMUSG00000047407,XP_015678678.1,107293998,15.4241817,17.2512742,5.988903472,16.625882,7.081472,5.6369926,
ENSMUSG00000003279,XP_015678679.1,107293999,0.1600287,0.13551993,0.1176145,0.1898745,0.02501887,0,
ENSMUSG00000024054,XP_015678680.1,107294000,2.9814019,2.3867819,2.1749445,3.4540281,1.3031365,0.78777821,
ENSMUSG00000024052,XP_015678681.1,107294001,1.7705794,1.894606,0.6654883,2.216962,0.3301285,0.3182515,
ENSMUSG00000015944,XP_015678684.1,107294003,0.9594309,0.510122,1.133655,1.1425789,0.439633,0.759907,
ENSMUSG00000015950,XP_015678687.1,107294007,1.10583,0.567166075,0.951981228,0.795551,0.169543039,0.4121909,
ENSMUSG00000061979,XP_015678688.1,107294008,1.65213,0.6194,0.876635,0.923259,0.22507466,0.21589,
ENSMUSG00000058446,XP_015678689.1,107294005,3.06543,2.50832,1.964435,2.08456,0.636541,0.550784,
ENSMUSG00000037706,XP_015678692.1,107294011,141.577655,169.3587335,36.07012,115.927388,70.3357361,62.1672,
ENSMUSG00000038058,XP_015678703.1,107294013,1.451979,1.329324,1.000648,0.522996,0.518386,0.567241144,
ENSMUSG00000038467,XP_015678705.1,107294016,2.522007,1.71,4.09866,4.2363,1.56832,0.791684,
ENSMUSG00000000876,XP_015678706.1,107294017,6.5699,8.09857,1.932681,6.37632,3.09944,2.52926,
ENSMUSG00000036745,XP_015678707.1,107294018,0.0745013,0.0819975,0.02537728,0.0366012,0.0413197,0.0265473,
ENSMUSG00000036206,XP_015678726.1,107294036,4.08477,5.369228,1.82936,2.06052,1.60835,1.58488,
ENSMUSG00000034292,XP_015678727.1,107294037,0.8507075,0.33084,0.1710488,0.769272,0.21584,0.157976,
ENSMUSG00000074480,XP_015678731.1,107294040,0.530089,0.487658,0.134539,0.284378,0.152753,0.102855,
ENSMUSG00000000214,XP_015678732.1,107294041,0,0,0,0,0.0541998,0,
ENSMUSG00000007041,XP_015678738.1,107294046,79.77242,93.06444,10.783094,48.09772,15.566761,12.1354,
ENSMUSG00000035683,XP_015678740.1,107294048,0,0.21788482,0,0.111727,0.17780765,0.0138551,
ENSMUSG00000005672,XP_015678741.1,107294049,3.437777,3.6049329,1.87571798,3.658437,1.3334389,2.222209002,
ENSMUSG00000041608,XP_015678748.1,107294053,5.272293,6.34209,3.610908,11.367167,2.22769,2.10074,
ENSMUSG00000060081,XP_015678749.1,107294056,0,0,0,0,0.224475,0,
ENSMUSG00000099583,XP_015678752.1,107294059,0.255904,0.0602925,0.266954,0.0421402,0.0439367,0.0363242,
ENSMUSG00000027229,XP_015678754.2,107294061,0,0,0,0,0.173615,0,
ENSMUSG00000025794,XP_015678759.1,107294063,429.864118,440.822489,302.636659,442.746892,336.857914,284.903695,
ENSMUSG00000027227,XP_015678760.1,107294067,6.15771,4.51975,5.56413,12.2915,6.04596,5.03591,
ENSMUSG00000060802,XP_015678762.1,107294069,160.793,87.2961,170.022,469.839,404.189,364.054,
ENSMUSG00000025724,XP_015678763.1,107294070,43.8161855,61.05006595,29.75083,90.4512856,21.6565057,20.319329,
ENSMUSG00000005621,XP_015678764.1,107294071,1.796479,0.724488,1.2125622,3.78479,1.185964,1.223452,
ENSMUSG00000071379,XP_015678771.1,107294078,29.69208,34.56405,9.20158,33.37897,9.00699,12.44763,
ENSMUSG00000011179,XP_015678772.1,107294079,15.5879115,11.671536,10.321491,8.960923,4.06319,4.38782,
ENSMUSG00000027978,XP_015678773.1,107294080,0.0934257,0.0910432,0.12384,0.476198,0.053267,0.0317776,
ENSMUSG00000028114,XP_015678774.1,107294082,1.717396,1.7504061,0.4113563,1.58237052,0.6268812,0.6232446,
ENSMUSG00000039234,XP_015678775.1,107294083,37.8668866,32.9174093,12.974896,17.009425,5.080807,4.3249038,
ENSMUSG00000020633,XP_015678776.1,107294084,0.175425,0.0344407,0,0.226681,0,0.0390355,
ENSMUSG00000061477,XP_015678780.1,107294089,507.085698,359.976686,384.86492,416.490265,347.783627,314.183319,
ENSMUSG00000020629,XP_015678782.1,107294090,31.690944,34.432727,11.324,24.237,9.11704,8.188503,
ENSMUSG00000020628,XP_015678783.1,107294091,5.1433247,6.0011785,1.848499,4.3813862,1.5516332,1.6806674,
ENSMUSG00000036613,XP_015678784.1,107294092,5.8136902,8.186757,4.027549,6.21415836,3.589735,2.9959515,
ENSMUSG00000055489,XP_015678785.1,107294093,0,0,0,0,0.0168462,0,
ENSMUSG00000030500,XP_015678786.1,107294094,0,0,0.0296269,0,0,0,
ENSMUSG00000020532,XP_015678787.1,107294095,0.7727262,1.3565899,0.4803574,1.0216093,0.4881357,0.2044421,
ENSMUSG00000001305,XP_015678791.1,107294098,3.6011724,3.1042656,1.12877,1.8612217,1.4899464,1.18991,
ENSMUSG00000018651,XP_015678792.1,107294099,9.174964,17.705722,3.672508,3.5257895,2.154784,2.703872,
ENSMUSG00000021838,XP_015678796.1,107294104,0.220883,0.2562885,0.155919,0.210436,0.0319122,0.057082,
ENSMUSG00000037628,XP_015678797.1,107294105,0.106835,0.311809,0.425772,0.50497,0.2164105,0,
ENSMUSG00000015759,XP_015678798.1,107294106,43.2555,45.39419,15.8501,24.6011,12.2909,10.6574,
ENSMUSG00000032540,XP_015678799.1,107294103,9.5136147,11.85202,3.028468,6.20616,7.792025,6.40191,
ENSMUSG00000062014,XP_015678800.1,107294107,7.2987428,9.8760601,3.9345614,5.6307832,2.158609,1.7185017,
ENSMUSG00000055128,XP_015678801.1,107294108,18.1439082,23.1147182,7.6872659,17.319057,11.4453242,11.3010922,
ENSMUSG00000072423,XP_015678803.1,107294112,0.0972884,0.0822897,0.0402274,0.0820458,0.0489034,0.0421211,
ENSMUSG00000022179,XP_015678804.1,107294113,1.037682516,0.863719,0.614064,0.24933,0.224457,0.154519,
ENSMUSG00000022185,XP_015678805.1,107294114,8.205657,6.4755212,15.66521293,8.208705408,5.022158942,4.650773319,
ENSMUSG00000023110,XP_015678808.1,107294118,7.2636547,10.828096,3.40711,5.7163644,3.7328427,3.283589,
ENSMUSG00000052336,XP_015678810.1,107294115,1.349454,1.1183071,0.654003,1.978027,0.778829,1.304311,
ENSMUSG00000022176,XP_015678811.2,107294119,0,0.0318526,0.0748976,0.0523315,0.0506939,0.0383281,
ENSMUSG00000039137,XP_015678813.1,107294121,0.8334911,0.7205451,0.100546,0.726837192,0.443614,0.2872475,
ENSMUSG00000045917,XP_015678815.1,107294124,0.766129,1.15321,0.130056,0.653862,0.3916422,0.7788983,
ENSMUSG00000032519,XP_015678820.1,107294126,5.00279,5.853337,1.58985,3.3634329,2.405401,1.694362,
ENSMUSG00000028180,XP_015678821.1,107294129,12.380985,11.3988571,7.3603292,10.697192,6.6579505,5.7153198,
ENSMUSG00000028179,XP_015678822.1,107294130,4.746517,5.6222282,0.9670884,0.900578,1.538122,0.9662993,
ENSMUSG00000027803,XP_015678823.1,107294131,1.4347788,0.47726,1.35553,1.29887,0.360064,0.263241,
ENSMUSG00000027801,XP_015678824.1,107294132,0,0.0972004,0,0,0,0,
ENSMUSG00000049530,XP_015678835.1,107294142,0,0,0,0,0,0,
ENSMUSG00000039682,XP_015678836.1,107294143,28.337713,34.534092,8.27593,18.682848,11.4964,11.6668,
ENSMUSG00000035078,XP_015678837.1,107294144,3.15651,2.300686,1.170117,2.82438,0.91743,1.007254,
ENSMUSG00000060992,XP_015678838.1,107294145,126.499528,170.405873,31.605824,57.1133568,41.548024,41.5673418,
ENSMUSG00000032532,XP_015678843.1,107294146,5.106009,3.0592234,0.30376,1.6355,0.262559,2.3035,
ENSMUSG00000041216,XP_015678847.1,107294152,0.349149,0.0437363,0,0.5552316,0.6522188,0.1291288,
ENSMUSG00000022574,XP_015678848.1,107294153,2.73081,3.738583,4.683415,3.860884,4.547696,3.905109,
ENSMUSG00000032340,XP_015678852.1,107294158,0.5219696,0.3180217,1.1531336,1.4361219,0.3089229,0.432703,
ENSMUSG00000066233,XP_015678854.1,107294156,13.828129,14.168232,3.728949,5.11231,1.17058,2.89769,
ENSMUSG00000049583,XP_015678855.1,107294160,0.03897041,0.0245823,0.05167527,0.0692122,0.0167764,0.0058649,
ENSMUSG00000029003,XP_015678857.1,107294162,5.577859,7.559542,2.50828,4.660544,4.941766,3.45572,
ENSMUSG00000029005,XP_015678858.1,107294163,0,0,0,0,0,0.00767396,
ENSMUSG00000041616,XP_015678861.1,107294166,0.137604,0,0,0,0,0,
ENSMUSG00000029007,XP_015678862.1,107294168,19.65529,26.91835,2.23269,19.41666,3.5539754,6.87708,
ENSMUSG00000029009,XP_015678863.1,107294169,5.94860856,5.2404423,2.4961508,1.5929235,0.8612748,1.3030067,
ENSMUSG00000042628,XP_015678864.1,107294170,4.718317,5.547577,5.52366,4.492352,0.7841221,1.0773168,
ENSMUSG00000019969,XP_015678866.1,107294171,11.6724837,16.9613108,8.277331,33.19302,5.2749933,4.881453,
