Orthogroup	H_sapiens.pep	C_familiaris.pep
OG0006844	ENSG00000032742.17	ENSCAFG00000007250.4
OG0006845	ENSG00000160446.19	ENSCAFG00000020041.3
OG0006846	ENSG00000150456.11	ENSCAFG00000007231.4
OG0006847	ENSG00000132953.16	ENSCAFG00000007222.5
OG0006848	ENSG00000170917.14	ENSCAFG00000030643.2, ENSCAFG00000003994.4
OG0006849	ENSG00000150457.9	ENSCAFG00000007207.4
OG0006850	ENSG00000173141.5	ENSCAFG00000004240.3
OG0006851	ENSG00000273167.1, ENSG00000182957.16	ENSCAFG00000007115.4
OG0006852	ENSG00000164111.15	ENSCAFG00000004151.4
OG0006853	ENSG00000170962.13	ENSCAFG00000032342.2
OG0006854	ENSG00000164109.14	ENSCAFG00000016467.4
OG0006855	ENSG00000172399.5	ENSCAFG00000012432.5
OG0006856	ENSG00000137674.4	ENSCAFG00000015075.3
OG0006857	ENSG00000174607.11	ENSCAFG00000012173.4
OG0006858	ENSG00000152558.15	ENSCAFG00000030873.2
OG0006859	ENSG00000137691.13	ENSCAFG00000015127.4
OG0006860	ENSG00000110318.15	ENSCAFG00000015131.3
OG0006861	ENSG00000082175.15	ENSCAFG00000003978.4
OG0006862	ENSG00000138658.15	ENSCAFG00000011703.5
OG0006863	ENSG00000145365.11	ENSCAFG00000011654.3
OG0006864	ENSG00000149231.14	ENSCAFG00000004083.5
OG0006865	ENSG00000184384.14	ENSCAFG00000004087.5
OG0006866	ENSG00000166037.11	ENSCAFG00000004104.4
OG0006867	ENSG00000077458.13	ENSCAFG00000004118.5
OG0006868	ENSG00000149218.5	ENSCAFG00000004129.4
OG0006869	ENSG00000150316.12	ENSCAFG00000005959.3, ENSCAFG00000004134.4
OG0006870	ENSG00000109534.17	ENSCAFG00000011503.4
OG0006871	ENSG00000214376.6	ENSCAFG00000004203.4
OG0006872	ENSG00000182919.14	ENSCAFG00000004225.5
OG0006873	ENSG00000164089.9	ENSCAFG00000011314.5
OG0006874	ENSG00000166012.17	ENSCAFG00000013572.4
OG0006875	ENSG00000169288.18	ENSCAFG00000008710.4
OG0006876	ENSG00000137501.17	ENSCAFG00000004500.5
OG0006877	ENSG00000171202.7	ENSCAFG00000030913.2
OG0006878	ENSG00000137500.9	ENSCAFG00000004593.5
OG0006879	ENSG00000137494.14	ENSCAFG00000004577.5
OG0006880	ENSG00000165494.11	ENSCAFG00000004609.4
OG0006881	ENSG00000182103.5	ENSCAFG00000028722.2
OG0006882	ENSG00000101670.12	ENSCAFG00000019036.4
OG0006883	ENSG00000141627.13	ENSCAFG00000019062.4
OG0006884	ENSG00000101665.9	ENSCAFG00000019069.5
OG0006885	ENSG00000184828.10	ENSCAFG00000019080.4
OG0006886	ENSG00000155545.19	ENSCAFG00000006929.5
OG0006887	ENSG00000134352.20	ENSCAFG00000006897.4
OG0006888	ENSG00000177058.12	ENSCAFG00000006851.5
OG0006889	ENSG00000164294.14	ENSCAFG00000028869.2, ENSCAFG00000009200.2
OG0006890	ENSG00000213949.10	ENSCAFG00000018439.5
OG0006891	ENSG00000112996.11	ENSCAFG00000018516.4
OG0006892	ENSG00000112972.15	ENSCAFG00000018572.4
OG0006893	ENSG00000172262.11	ENSCAFG00000018578.5
OG0006894	ENSG00000112936.19	ENSCAFG00000018608.4
OG0006895	ENSG00000153071.15	ENSCAFG00000018622.5
OG0006896	ENSG00000113600.11	ENSCAFG00000018626.5
OG0006897	ENSG00000188725.8	ENSCAFG00000047055.1
OG0006898	ENSG00000164182.11	ENSCAFG00000007163.4
OG0006899	ENSG00000113595.15	ENSCAFG00000007449.4
OG0006900	ENSG00000197860.10	ENSCAFG00000007494.4
OG0006901	ENSG00000145740.19	ENSCAFG00000007670.4
OG0006902	ENSG00000164309.15	ENSCAFG00000009031.5
OG0006903	ENSG00000164329.13	ENSCAFG00000009047.4
OG0006904	ENSG00000145692.15	ENSCAFG00000009093.4
OG0006905	ENSG00000132837.15	ENSCAFG00000009138.5
OG0006906	ENSG00000285000.1, ENSG00000164252.13	ENSCAFG00000009268.4
OG0006907	ENSG00000145741.15	ENSCAFG00000006280.4, ENSCAFG00000024415.1
OG0006908	ENSG00000164325.8	ENSCAFG00000008201.3
OG0006909	ENSG00000164326.5	ENSCAFG00000031950.2
OG0006910	ENSG00000277868.4, ENSG00000183323.13	ENSCAFG00000007760.5
OG0006911	ENSG00000113318.11	ENSCAFG00000008788.4
OG0006912	ENSG00000152422.15	ENSCAFG00000008636.5
OG0006913	ENSG00000038427.16	ENSCAFG00000008582.5
OG0006914	ENSG00000081189.15	ENSCAFG00000008302.5
OG0006915	ENSG00000185261.14	ENSCAFG00000008051.4
OG0006916	ENSG00000153347.10	ENSCAFG00000007943.4
OG0006917	ENSG00000198677.11	ENSCAFG00000007927.4
OG0006918	ENSG00000173221.14	ENSCAFG00000007905.2
OG0006919	ENSG00000105397.14	ENSCAFG00000017834.4
OG0006920	ENSG00000288360.1, ENSG00000132003.9	ENSCAFG00000016604.5
OG0006921	ENSG00000113368.12	ENSCAFG00000000593.5
OG0006922	ENSG00000164241.13	ENSCAFG00000030649.2
OG0006923	ENSG00000066583.12	ENSCAFG00000000721.5
OG0006924	ENSG00000165030.4	ENSCAFG00000002169.1
OG0006925	ENSG00000107186.16	ENSCAFG00000001498.5
OG0006926	ENSG00000173068.18	ENSCAFG00000001562.5
OG0006927	ENSG00000187742.15	ENSCAFG00000002188.5
OG0006928	ENSG00000158122.12	ENSCAFG00000001198.4
OG0006929	ENSG00000196730.13	ENSCAFG00000001316.4
OG0006930	ENSG00000083223.18	ENSCAFG00000001331.6
OG0006931	ENSG00000165118.15	ENSCAFG00000001404.4
OG0006932	ENSG00000172159.16	ENSCAFG00000001446.4
OG0006933	ENSG00000165105.10	ENSCAFG00000001453.4
OG0006934	ENSG00000197969.14	ENSCAFG00000001617.5
OG0006935	ENSG00000099139.14	ENSCAFG00000001690.5
OG0006936	ENSG00000156017.13	ENSCAFG00000001703.4
OG0006937	ENSG00000155621.15	ENSCAFG00000001820.4, ENSCAFG00000049104.1
OG0006938	ENSG00000083067.22	ENSCAFG00000001849.4
OG0006939	ENSG00000107282.8	ENSCAFG00000001897.6
OG0006940	ENSG00000135063.19	ENSCAFG00000001900.5
OG0006941	ENSG00000285130.2, ENSG00000119139.20	ENSCAFG00000001902.5
OG0006942	ENSG00000165060.14	ENSCAFG00000029645.2
OG0006943	ENSG00000107104.19	ENSCAFG00000001974.6
OG0006944	ENSG00000107249.23	ENSCAFG00000031499.2
OG0006946	ENSG00000099219.14	ENSCAFG00000002131.4
OG0006947	ENSG00000183354.12	ENSCAFG00000001355.5
OG0006948	ENSG00000178445.9	ENSCAFG00000001416.5
OG0006949	ENSG00000100902.11	ENSCAFG00000008535.2, ENSCAFG00000013409.4
OG0006950	ENSG00000151320.11	ENSCAFG00000013167.4
OG0006951	ENSG00000129493.15	ENSCAFG00000013026.4
OG0006952	ENSG00000100478.15	ENSCAFG00000049696.1
OG0006953	ENSG00000092108.21	ENSCAFG00000012672.5
OG0006954	ENSG00000120156.21	ENSCAFG00000001713.4
OG0006955	ENSG00000120159.13	ENSCAFG00000031230.2
OG0006956	ENSG00000188921.14	ENSCAFG00000001652.4
OG0006957	ENSG00000171843.16	ENSCAFG00000001635.4
OG0006958	ENSG00000134291.12	ENSCAFG00000009069.4
OG0006959	ENSG00000135452.10	ENSCAFG00000000278.4
OG0006960	ENSG00000123297.19	ENSCAFG00000000293.4
OG0006961	ENSG00000100714.17	ENSCAFG00000015967.5
OG0006962	ENSG00000110925.7	ENSCAFG00000007860.4
OG0006963	ENSG00000140009.18	ENSCAFG00000015846.4
OG0006964	ENSG00000184271.17	ENSCAFG00000007790.5
OG0006965	ENSG00000183283.16	ENSCAFG00000031025.2
OG0006966	ENSG00000170545.17	ENSCAFG00000048370.1, ENSCAFG00000007785.3
OG0006967	ENSG00000139973.16	ENSCAFG00000015728.6
OG0006968	ENSG00000170779.11	ENSCAFG00000018398.4
OG0006969	ENSG00000140104.14	ENSCAFG00000031672.2
OG0006970	ENSG00000276342.4, ENSG00000258986.7	ENSCAFG00000018329.3
OG0006971	ENSG00000166183.16	ENSCAFG00000018317.5
OG0006972	ENSG00000182872.16	ENSCAFG00000014863.6
OG0006973	ENSG00000136718.10	ENSCAFG00000031902.2
OG0006974	ENSG00000119698.12, ENSG00000278326.4	ENSCAFG00000017636.5
OG0006975	ENSG00000141644.17	ENSCAFG00000018928.5
OG0006976	ENSG00000165959.12	ENSCAFG00000017709.5
OG0006977	ENSG00000066739.12	ENSCAFG00000017729.4
OG0006978	ENSG00000135476.12	ENSCAFG00000007030.4
OG0006979	ENSG00000100749.8	ENSCAFG00000017802.4
OG0006980	ENSG00000278787.4, ENSG00000012963.15	ENSCAFG00000017591.4
OG0006981	ENSG00000100605.17, ENSG00000274958.4	ENSCAFG00000011056.5
OG0006982	ENSG00000100600.15	ENSCAFG00000010995.4
OG0006983	ENSG00000100599.16	ENSCAFG00000010958.7
OG0006984	ENSG00000183648.11	ENSCAFG00000042572.1
OG0006985	ENSG00000100815.12	ENSCAFG00000010880.4, ENSCAFG00000030295.2
OG0006986	ENSG00000123415.15	ENSCAFG00000006603.5
OG0006987	ENSG00000037965.6	ENSCAFG00000032625.2
OG0006988	ENSG00000119714.11	ENSCAFG00000017555.4
OG0006989	ENSG00000119720.18	ENSCAFG00000017515.6
OG0006990	ENSG00000042088.14	ENSCAFG00000017500.4
OG0006991	ENSG00000165417.12	ENSCAFG00000017305.6
OG0006992	ENSG00000125656.11	ENSCAFG00000018696.4
OG0006993	ENSG00000104998.4, ENSG00000288185.1	ENSCAFG00000016504.6
OG0006994	ENSG00000288453.1, ENSG00000132017.10	ENSCAFG00000016398.6
OG0006995	ENSG00000100591.8	ENSCAFG00000017215.4
OG0006996	ENSG00000100577.19	ENSCAFG00000017185.5
OG0006997	ENSG00000165548.11	ENSCAFG00000017166.5
OG0006998	ENSG00000119685.20	ENSCAFG00000017077.5
OG0006999	ENSG00000156127.8	ENSCAFG00000017042.4
OG0007000	ENSG00000179218.13	ENSCAFG00000017093.4
OG0007001	ENSG00000119689.15	ENSCAFG00000016989.4
OG0007002	ENSG00000119681.12	ENSCAFG00000016948.5
OG0007003	ENSG00000183379.9	ENSCAFG00000016931.4
OG0007004	ENSG00000130159.14	ENSCAFG00000017334.4
OG0007005	ENSG00000130175.9	ENSCAFG00000017392.5
OG0007006	ENSG00000119636.16	ENSCAFG00000016891.4
OG0007007	ENSG00000105518.14	ENSCAFG00000017434.4
OG0007008	ENSG00000165355.7	ENSCAFG00000013926.4
OG0007009	ENSG00000100941.9	ENSCAFG00000013878.4
OG0007010	ENSG00000182400.15	ENSCAFG00000013872.4
OG0007011	ENSG00000120685.20	ENSCAFG00000006001.4
OG0007012	ENSG00000151332.19	ENSCAFG00000013678.4
OG0007013	ENSG00000282046.3, ENSG00000166923.12, ENSG00000276886.4	ENSCAFG00000008210.3
OG0007014	ENSG00000248905.10	ENSCAFG00000008199.5
OG0007015	ENSG00000129351.17	ENSCAFG00000017691.4
OG0007016	ENSG00000166532.16	ENSCAFG00000013881.4
OG0007017	ENSG00000167220.12	ENSCAFG00000017573.5
OG0007018	ENSG00000167216.17	ENSCAFG00000017583.5
OG0007019	ENSG00000078043.16	ENSCAFG00000017599.4
OG0007020	ENSG00000167210.17	ENSCAFG00000017629.6
OG0007021	ENSG00000152240.13	ENSCAFG00000017640.5
OG0007022	ENSG00000141469.18	ENSCAFG00000017664.4
OG0007023	ENSG00000152217.19	ENSCAFG00000017676.5
OG0007024	ENSG00000078142.13	ENSCAFG00000017725.4
OG0007025	ENSG00000181704.12	ENSCAFG00000016709.4
OG0007026	ENSG00000197555.9	ENSCAFG00000016732.6
OG0007027	ENSG00000119707.14	ENSCAFG00000016809.5
OG0007028	ENSG00000080815.19	ENSCAFG00000016815.5
OG0007029	ENSG00000119661.15	ENSCAFG00000016858.4
OG0007030	ENSG00000184343.11	ENSCAFG00000029425.3
OG0007031	ENSG00000128881.17	ENSCAFG00000011222.4
OG0007032	ENSG00000185825.17	ENSCAFG00000019245.5
OG0007033	ENSG00000092529.25	ENSCAFG00000010383.5
OG0007034	ENSG00000103978.16	ENSCAFG00000042949.1
OG0007035	ENSG00000213397.10	ENSCAFG00000019186.4
OG0007036	ENSG00000168907.13	ENSCAFG00000009914.4
OG0007037	ENSG00000126895.15	ENSCAFG00000019402.4
OG0007038	ENSG00000182533.7	ENSCAFG00000005557.4
OG0007039	ENSG00000284987.1, ENSG00000089820.15	ENSCAFG00000019408.4
OG0007040	ENSG00000174197.16	ENSCAFG00000009662.6
OG0007041	ENSG00000092445.12	ENSCAFG00000009632.5
OG0007042	ENSG00000184216.14	ENSCAFG00000019436.5
OG0007043	ENSG00000169057.23	ENSCAFG00000019440.6
OG0007044	ENSG00000137815.14	ENSCAFG00000009550.5
OG0007045	ENSG00000156535.15	ENSCAFG00000002663.4
OG0007046	ENSG00000102003.10	ENSCAFG00000015805.4
OG0007047	ENSG00000149091.15	ENSCAFG00000009248.5
OG0007048	ENSG00000110497.14	ENSCAFG00000009193.5
OG0007049	ENSG00000149179.13	ENSCAFG00000008942.5
OG0007050	ENSG00000269335.5	ENSCAFG00000019605.5
OG0007051	ENSG00000134575.13	ENSCAFG00000008833.4
OG0007052	ENSG00000066336.11	ENSCAFG00000008723.4
OG0007053	ENSG00000123268.9	ENSCAFG00000007928.4
OG0007054	ENSG00000165915.14	ENSCAFG00000008717.4
OG0007055	ENSG00000165916.8	ENSCAFG00000016649.3, ENSCAFG00000008701.4
OG0007056	ENSG00000165917.10	ENSCAFG00000008690.4
OG0007057	ENSG00000151348.14	ENSCAFG00000009477.4
OG0007058	ENSG00000161800.13	ENSCAFG00000008340.5
OG0007059	ENSG00000019485.13	ENSCAFG00000009397.5
OG0007060	ENSG00000261308.2	ENSCAFG00000049416.1
OG0007061	ENSG00000161835.11	ENSCAFG00000007357.5
OG0007062	ENSG00000123358.20	ENSCAFG00000007338.3
OG0007063	ENSG00000110955.9	ENSCAFG00000000136.4
OG0007064	ENSG00000076108.11	ENSCAFG00000000135.6
OG0007065	ENSG00000179241.13	ENSCAFG00000006840.4
OG0007066	ENSG00000026508.19	ENSCAFG00000006889.5
OG0007067	ENSG00000162344.4	ENSCAFG00000010693.3
OG0007068	ENSG00000110092.4	ENSCAFG00000010700.4
OG0007069	ENSG00000287725.1, ENSG00000162341.18	ENSCAFG00000010716.4
OG0007070	ENSG00000166833.21	ENSCAFG00000009777.6
OG0007071	ENSG00000139645.10	ENSCAFG00000000113.4
OG0007072	ENSG00000062485.19	ENSCAFG00000000115.4
OG0007073	ENSG00000139613.12	ENSCAFG00000000109.4
OG0007074	ENSG00000152219.5	ENSCAFG00000028788.2
OG0007075	ENSG00000148950.11	ENSCAFG00000007514.4
OG0007076	ENSG00000149100.13	ENSCAFG00000007368.4
OG0007077	ENSG00000151689.13	ENSCAFG00000031538.2
OG0007078	ENSG00000110422.12	ENSCAFG00000007235.5
OG0007079	ENSG00000134285.11	ENSCAFG00000008795.4
OG0007080	ENSG00000000460.17	ENSCAFG00000015151.4
OG0007081	ENSG00000110321.17	ENSCAFG00000007666.4
OG0007082	ENSG00000174243.10	ENSCAFG00000025422.3
OG0007083	ENSG00000072952.18	ENSCAFG00000007609.4
OG0007084	ENSG00000133805.15	ENSCAFG00000007562.4
OG0007085	ENSG00000167566.17	ENSCAFG00000008390.5
OG0007086	ENSG00000139644.13	ENSCAFG00000046525.1, ENSCAFG00000008400.3
OG0007087	ENSG00000166478.10	ENSCAFG00000007373.4
OG0007088	ENSG00000166471.11	ENSCAFG00000007237.4
OG0007089	ENSG00000184014.8	ENSCAFG00000007156.5
OG0007090	ENSG00000186104.10	ENSCAFG00000008504.4
OG0007091	ENSG00000011405.13	ENSCAFG00000031546.3
OG0007092	ENSG00000143971.9	ENSCAFG00000003239.5
OG0007093	ENSG00000166685.12	ENSCAFG00000004501.4
OG0007094	ENSG00000288114.1, ENSG00000110768.12	ENSCAFG00000009171.4
OG0007095	ENSG00000171595.14	ENSCAFG00000004532.5
OG0007096	ENSG00000151116.17	ENSCAFG00000009323.5
OG0007097	ENSG00000179119.15	ENSCAFG00000009340.6
OG0007098	ENSG00000185298.13	ENSCAFG00000005770.4
OG0007099	ENSG00000182612.10	ENSCAFG00000005765.4
OG0007100	ENSG00000141577.14	ENSCAFG00000005711.4
OG0007101	ENSG00000110628.16, ENSG00000276130.4	ENSCAFG00000010240.4
OG0007102	ENSG00000176108.9	ENSCAFG00000005697.4
OG0007103	ENSG00000173818.17	ENSCAFG00000005684.4
OG0007104	ENSG00000064201.15	ENSCAFG00000010112.5
OG0007105	ENSG00000181045.15	ENSCAFG00000005654.5
OG0007106	ENSG00000182156.10	ENSCAFG00000005554.4
OG0007107	ENSG00000167281.19	ENSCAFG00000005547.5
OG0007108	ENSG00000177595.18	ENSCAFG00000009512.4
OG0007109	ENSG00000288239.1, ENSG00000188032.10	ENSCAFG00000028625.2
OG0007110	ENSG00000177156.11	ENSCAFG00000006594.4, ENSCAFG00000029403.2
OG0007111	ENSG00000177106.16	ENSCAFG00000025183.3
OG0007112	ENSG00000161328.11, ENSG00000273831.2	ENSCAFG00000006523.3
OG0007113	ENSG00000104918.8	ENSCAFG00000018307.4
OG0007114	ENSG00000110721.12	ENSCAFG00000010937.4
OG0007115	ENSG00000069482.7	ENSCAFG00000010772.4
OG0007116	ENSG00000011451.20	ENSCAFG00000016006.4
OG0007117	ENSG00000233670.7	ENSCAFG00000017597.3
OG0007118	ENSG00000185621.11	ENSCAFG00000012715.4
OG0007119	ENSG00000170310.15	ENSCAFG00000017413.5, ENSCAFG00000016495.2
OG0007120	ENSG00000121542.12	ENSCAFG00000012072.4
OG0007121	ENSG00000154914.17	ENSCAFG00000017439.5
OG0007122	ENSG00000088205.13	ENSCAFG00000004950.4
OG0007123	ENSG00000125633.11	ENSCAFG00000004927.4
OG0007124	ENSG00000171928.14	ENSCAFG00000017928.5
OG0007125	ENSG00000169087.11	ENSCAFG00000011983.5
OG0007126	ENSG00000278759.2, ENSG00000141556.21	ENSCAFG00000013063.5
OG0007127	ENSG00000167363.14	ENSCAFG00000032747.2
OG0007128	ENSG00000173226.17	ENSCAFG00000011637.4
OG0007129	ENSG00000065559.15	ENSCAFG00000017851.4
OG0007130	ENSG00000170222.12	ENSCAFG00000017595.3
OG0007131	ENSG00000187736.12	ENSCAFG00000030464.2
OG0007132	ENSG00000280537.2, ENSG00000213901.10	ENSCAFG00000015030.5
OG0007133	ENSG00000115649.16	ENSCAFG00000023507.3
OG0007134	ENSG00000144567.11	ENSCAFG00000015089.5
OG0007135	ENSG00000115556.14	ENSCAFG00000014832.5
OG0007136	ENSG00000135926.15	ENSCAFG00000014636.4
OG0007137	ENSG00000184544.11	ENSCAFG00000017443.4
OG0007138	ENSG00000141562.18	ENSCAFG00000012976.4
OG0007139	ENSG00000178927.18	ENSCAFG00000050053.1, ENSCAFG00000012962.4
OG0007140	ENSG00000163466.16	ENSCAFG00000014618.4
OG0007141	ENSG00000070495.14	ENSCAFG00000005139.5
OG0007142	ENSG00000161544.10	ENSCAFG00000005112.3
OG0007143	ENSG00000129646.14	ENSCAFG00000005063.5
OG0007144	ENSG00000153391.15	ENSCAFG00000017884.4
OG0007145	ENSG00000166902.5	ENSCAFG00000031711.2, ENSCAFG00000029686.3
OG0007146	ENSG00000198561.14	ENSCAFG00000007767.5
OG0007147	ENSG00000156603.18	ENSCAFG00000007795.5
OG0007148	ENSG00000167880.7	ENSCAFG00000005021.5
OG0007149	ENSG00000261408.7, ENSG00000257949.7	ENSCAFG00000029266.2
OG0007150	ENSG00000149131.16	ENSCAFG00000007838.4
OG0007151	ENSG00000134809.9	ENSCAFG00000007847.4
OG0007152	ENSG00000149136.9	ENSCAFG00000007947.7
OG0007153	ENSG00000149115.14	ENSCAFG00000007954.4
OG0007154	ENSG00000132470.14	ENSCAFG00000004905.4
OG0007155	ENSG00000173120.15	ENSCAFG00000011792.5
OG0007156	ENSG00000073350.13	ENSCAFG00000004816.4
OG0007157	ENSG00000177303.10	ENSCAFG00000004787.4
OG0007158	ENSG00000125454.12	ENSCAFG00000004762.3
OG0007159	ENSG00000125457.14	ENSCAFG00000004756.4
OG0007160	ENSG00000125447.17	ENSCAFG00000004741.4
OG0007161	ENSG00000175544.13	ENSCAFG00000011547.2
OG0007162	ENSG00000189159.16	ENSCAFG00000004722.5
OG0007163	ENSG00000110719.10	ENSCAFG00000010972.4
OG0007164	ENSG00000182938.6	ENSCAFG00000004674.4
OG0007165	ENSG00000125954.12, ENSG00000257365.8	ENSCAFG00000016181.4
OG0007166	ENSG00000161509.14	ENSCAFG00000004611.6
OG0007167	ENSG00000167107.12	ENSCAFG00000017050.4
OG0007168	ENSG00000072182.12	ENSCAFG00000015597.5
OG0007169	ENSG00000072195.15	ENSCAFG00000015503.5
OG0007170	ENSG00000163521.16	ENSCAFG00000015182.5
OG0007171	ENSG00000163516.14	ENSCAFG00000015141.5
OG0007172	ENSG00000198925.12, ENSG00000284820.1	ENSCAFG00000015071.4
OG0007173	ENSG00000115657.14	ENSCAFG00000015130.4
OG0007174	ENSG00000153086.14	ENSCAFG00000005020.5
OG0007175	ENSG00000121988.18	ENSCAFG00000005054.4
OG0007176	ENSG00000115850.10	ENSCAFG00000005126.4
OG0007177	ENSG00000076003.5	ENSCAFG00000005143.5
OG0007178	ENSG00000169696.16	ENSCAFG00000005830.4
OG0007179	ENSG00000185105.5	ENSCAFG00000005911.3
OG0007180	ENSG00000121966.7	ENSCAFG00000005109.4
OG0007181	ENSG00000183979.8	ENSCAFG00000029214.1
OG0007182	ENSG00000288186.1, ENSG00000182676.5	ENSCAFG00000005853.4
OG0007183	ENSG00000215644.10, ENSG00000288269.1	ENSCAFG00000005846.5
OG0007184	ENSG00000113328.19	ENSCAFG00000017207.4
OG0007185	ENSG00000072571.20	ENSCAFG00000017192.5
OG0007186	ENSG00000076984.17	ENSCAFG00000031522.2
OG0007187	ENSG00000145936.9	ENSCAFG00000016956.4
OG0007188	ENSG00000127743.6	ENSCAFG00000032384.2
OG0007189	ENSG00000145882.11	ENSCAFG00000018299.4
OG0007191	ENSG00000072786.13	ENSCAFG00000016856.4
OG0007192	ENSG00000214357.9	ENSCAFG00000016822.5
OG0007193	ENSG00000113734.17	ENSCAFG00000016790.5
OG0007194	ENSG00000138376.11	ENSCAFG00000011085.4, ENSCAFG00000014264.4
OG0007195	ENSG00000163803.13	ENSCAFG00000005225.5
OG0007196	ENSG00000113580.15	ENSCAFG00000006293.4
OG0007197	ENSG00000164404.8	ENSCAFG00000000916.3
OG0007198	ENSG00000131437.15	ENSCAFG00000000898.5
OG0007199	ENSG00000125347.14	ENSCAFG00000000851.3
OG0007200	ENSG00000131435.13	ENSCAFG00000000830.4
OG0007201	ENSG00000082153.18	ENSCAFG00000011878.4
OG0007202	ENSG00000130147.16	ENSCAFG00000012014.4
OG0007203	ENSG00000168505.7	ENSCAFG00000012148.5
OG0007204	ENSG00000138386.17	ENSCAFG00000009496.4
OG0007205	ENSG00000169764.15	ENSCAFG00000003137.5
OG0007206	ENSG00000197299.12	ENSCAFG00000012385.5
OG0007207	ENSG00000115484.15	ENSCAFG00000003083.4
OG0007208	ENSG00000176049.16	ENSCAFG00000006634.5
OG0007209	ENSG00000112118.20	ENSCAFG00000002196.4
OG0007210	ENSG00000132912.12	ENSCAFG00000018072.5
OG0007211	ENSG00000160282.14, ENSG00000281775.2	ENSCAFG00000011926.4
OG0007212	ENSG00000019582.15	ENSCAFG00000018101.4
OG0007213	ENSG00000163359.16	ENSCAFG00000012226.5
OG0007214	ENSG00000138071.13	ENSCAFG00000003197.4
OG0007215	ENSG00000113716.13	ENSCAFG00000018231.5
OG0007216	ENSG00000204923.4	ENSCAFG00000003261.4
OG0007217	ENSG00000125864.14	ENSCAFG00000005485.5
OG0007218	ENSG00000113269.14	ENSCAFG00000024952.3
OG0007219	ENSG00000161011.20, ENSG00000284099.3	ENSCAFG00000000360.4
OG0007220	ENSG00000284501.2, ENSG00000161013.17	ENSCAFG00000000355.4
OG0007221	ENSG00000089048.14	ENSCAFG00000005587.5
OG0007222	ENSG00000161021.13, ENSG00000283780.3	ENSCAFG00000000350.5
OG0007223	ENSG00000101247.18	ENSCAFG00000005571.4
OG0007224	ENSG00000175309.15	ENSCAFG00000000242.7
OG0007225	ENSG00000078795.16	ENSCAFG00000001146.4
OG0007226	ENSG00000113013.15	ENSCAFG00000001293.4
OG0007227	ENSG00000171150.9	ENSCAFG00000002634.3
OG0007228	ENSG00000188811.14	ENSCAFG00000005999.4
OG0007229	ENSG00000136114.17	ENSCAFG00000005940.4
OG0007230	ENSG00000288564.1, ENSG00000112651.12	ENSCAFG00000001782.4
OG0007231	ENSG00000124702.18	ENSCAFG00000043792.1
OG0007232	ENSG00000124733.5	ENSCAFG00000001756.4
OG0007233	ENSG00000132639.12	ENSCAFG00000005662.5
OG0007234	ENSG00000160867.15	ENSCAFG00000016518.5
OG0007235	ENSG00000169230.10	ENSCAFG00000016443.4
OG0007236	ENSG00000213347.10	ENSCAFG00000016437.2
OG0007237	ENSG00000139687.15	ENSCAFG00000004436.5
OG0007238	ENSG00000146094.14	ENSCAFG00000016309.5
OG0007239	ENSG00000196923.14	ENSCAFG00000016333.4, ENSCAFG00000017241.3
OG0007240	ENSG00000136159.4	ENSCAFG00000004452.4
OG0007241	ENSG00000136146.15	ENSCAFG00000004451.4, ENSCAFG00000046545.1
OG0007242	ENSG00000174405.13	ENSCAFG00000006031.1
OG0007243	ENSG00000169220.18	ENSCAFG00000016425.4
OG0007244	ENSG00000027847.14	ENSCAFG00000000231.5
OG0007245	ENSG00000145911.6	ENSCAFG00000000235.3
OG0007246	ENSG00000145916.19	ENSCAFG00000000236.4
OG0007247	ENSG00000136169.16	ENSCAFG00000004341.5
OG0007249	ENSG00000136144.12	ENSCAFG00000004345.4
OG0007250	ENSG00000283189.2, ENSG00000145020.16	ENSCAFG00000046462.1, ENSCAFG00000011489.4
OG0007251	ENSG00000145029.13	ENSCAFG00000011485.4
OG0007252	ENSG00000123178.15	ENSCAFG00000004309.4
OG0007253	ENSG00000204977.10	ENSCAFG00000004308.4
OG0007254	ENSG00000144554.10	ENSCAFG00000005182.5
OG0007255	ENSG00000115364.14	ENSCAFG00000008175.4
OG0007256	ENSG00000244694.7	ENSCAFG00000002100.4
OG0007257	ENSG00000198087.7	ENSCAFG00000002089.4
OG0007258	ENSG00000146072.6	ENSCAFG00000002078.4, ENSCAFG00000005828.3
OG0007259	ENSG00000069122.19	ENSCAFG00000002054.5
OG0007260	ENSG00000196284.16	ENSCAFG00000002002.5
OG0007261	ENSG00000004534.15	ENSCAFG00000010914.5
OG0007262	ENSG00000164062.13	ENSCAFG00000011449.4
