Orthogroup	H_sapiens.pep	P_troglodytes.pep
OG0009075	ENSG00000089250.19	ENSPTRG00000005506.7
OG0009076	ENSG00000158270.12	ENSPTRG00000009818.5
OG0009077	ENSG00000137824.16	ENSPTRG00000006927.6
OG0009078	ENSG00000116406.19	ENSPTRG00000001773.6
OG0009079	ENSG00000139505.11	ENSPTRG00000005718.7
OG0009080	ENSG00000176890.16	ENSPTRG00000009822.5
OG0009081	ENSG00000109943.9	ENSPTRG00000004401.5
OG0009082	ENSG00000165476.14	ENSPTRG00000002543.6
OG0009083	ENSG00000137812.19	ENSPTRG00000006925.6
OG0009084	ENSG00000188909.5	ENSPTRG00000004403.3
OG0009085	ENSG00000180730.4	ENSPTRG00000047295.1
OG0009086	ENSG00000176871.8	ENSPTRG00000005510.4
OG0009087	ENSG00000176834.14	ENSPTRG00000005511.6
OG0009088	ENSG00000174132.9	ENSPTRG00000017105.3
OG0009089	ENSG00000173930.9	ENSPTRG00000017107.6
OG0009090	ENSG00000125818.18	ENSPTRG00000013155.6
OG0009091	ENSG00000123066.8	ENSPTRG00000005499.5
OG0009092	ENSG00000023171.18	ENSPTRG00000004406.7
OG0009093	ENSG00000125895.5	ENSPTRG00000013156.3
OG0009094	ENSG00000141433.13	ENSPTRG00000009825.6
OG0009095	ENSG00000161980.6	ENSPTRG00000007525.3
OG0009096	ENSG00000140320.12	ENSPTRG00000023028.5
OG0009097	ENSG00000127124.16	ENSPTRG00000000603.6
OG0009098	ENSG00000148606.13	ENSPTRG00000002664.4
OG0009099	ENSG00000101574.15	ENSPTRG00000009828.5
OG0009100	ENSG00000204060.7, ENSG00000281518.7	ENSPTRG00000047442.1
OG0009101	ENSG00000138311.17	ENSPTRG00000002537.7
OG0009102	ENSG00000151461.20	ENSPTRG00000002291.7
OG0009103	ENSG00000080986.13	ENSPTRG00000009829.5
OG0009104	ENSG00000176204.13	ENSPTRG00000012111.4
OG0009105	ENSG00000182010.11	ENSPTRG00000002536.6
OG0009106	ENSG00000128944.13	ENSPTRG00000006919.6
OG0009107	ENSG00000152936.10	ENSPTRG00000004776.5
OG0009108	ENSG00000122035.6	ENSPTRG00000005729.5
OG0009109	ENSG00000145725.19	ENSPTRG00000017112.6
OG0009110	ENSG00000150347.16	ENSPTRG00000002534.7
OG0009111	ENSG00000139517.9	ENSPTRG00000005733.5
OG0009112	ENSG00000119421.7	ENSPTRG00000021319.2
OG0009113	ENSG00000165724.6	ENSPTRG00000021604.4
OG0009114	ENSG00000181751.10	ENSPTRG00000045376.1
OG0009115	ENSG00000179796.12	ENSPTRG00000014702.3
OG0009116	ENSG00000139515.6	ENSPTRG00000005736.5
OG0009118	ENSG00000151093.8	ENSPTRG00000014701.6
OG0009119	ENSG00000157064.11	ENSPTRG00000001763.4
OG0009120	ENSG00000186648.15, ENSG00000284765.2	ENSPTRG00000006188.6
OG0009121	ENSG00000151092.17	ENSPTRG00000014700.6
OG0009122	ENSG00000149357.10	ENSPTRG00000004024.5
OG0009123	ENSG00000137841.12	ENSPTRG00000006916.6
OG0009124	ENSG00000125875.14	ENSPTRG00000013145.6
OG0009125	ENSG00000170312.16	ENSPTRG00000002528.6
OG0009126	ENSG00000184349.13	ENSPTRG00000017115.3
OG0009127	ENSG00000109956.13	ENSPTRG00000004501.6
OG0009128	ENSG00000137843.12	ENSPTRG00000010952.5
OG0009129	ENSG00000196476.12	ENSPTRG00000023071.6
OG0009130	ENSG00000112893.9	ENSPTRG00000017122.4
OG0009131	ENSG00000135862.6	ENSPTRG00000001761.5
OG0009132	ENSG00000082397.17	ENSPTRG00000009844.6
OG0009133	ENSG00000259431.6	ENSPTRG00000006180.5
OG0009134	ENSG00000138074.15	ENSPTRG00000011754.4
OG0009135	ENSG00000151500.15	ENSPTRG00000004495.6
OG0009136	ENSG00000117266.15	ENSPTRG00000044522.1
OG0009137	ENSG00000164209.17	ENSPTRG00000017126.6
OG0009138	ENSG00000134987.11	ENSPTRG00000017128.4
OG0009139	ENSG00000175707.9	ENSPTRG00000000396.5
OG0009140	ENSG00000104081.14	ENSPTRG00000006912.7
OG0009141	ENSG00000151502.11	ENSPTRG00000050904.1
OG0009142	ENSG00000135829.17	ENSPTRG00000001759.6, ENSPTRG00000049775.1
OG0009143	ENSG00000170579.17	ENSPTRG00000009839.6
OG0009144	ENSG00000174514.13	ENSPTRG00000001901.5
OG0009145	ENSG00000135838.13	ENSPTRG00000001758.7
OG0009147	ENSG00000166073.11	ENSPTRG00000006909.4
OG0009148	ENSG00000101605.12	ENSPTRG00000009834.6
OG0009149	ENSG00000150667.8	ENSPTRG00000006908.4
OG0009150	ENSG00000090020.11	ENSPTRG00000051037.1
OG0009151	ENSG00000117280.13	ENSPTRG00000001905.6
OG0009152	ENSG00000151503.12	ENSPTRG00000004493.6
OG0009153	ENSG00000134982.17	ENSPTRG00000017135.6
OG0009154	ENSG00000140718.21	ENSPTRG00000008118.7
OG0009155	ENSG00000169744.13	ENSPTRG00000015935.6
OG0009156	ENSG00000174502.19	ENSPTRG00000001908.6
OG0009157	ENSG00000166086.13	ENSPTRG00000004492.5
OG0009158	ENSG00000110237.5	ENSPTRG00000049905.1
OG0009159	ENSG00000159387.7	ENSPTRG00000008122.5
OG0009160	ENSG00000120903.13	ENSPTRG00000020105.4
OG0009161	ENSG00000087245.13	ENSPTRG00000008123.6
OG0009162	ENSG00000276600.5	ENSPTRG00000048926.1
OG0009163	ENSG00000101577.9	ENSPTRG00000009833.3
OG0009164	ENSG00000137478.15	ENSPTRG00000004040.5
OG0009165	ENSG00000196188.11	ENSPTRG00000022821.5
OG0009166	ENSG00000171444.18	ENSPTRG00000017140.6
OG0009167	ENSG00000092850.12	ENSPTRG00000024371.4
OG0009168	ENSG00000116863.11	ENSPTRG00000000531.6
OG0009169	ENSG00000149257.14	ENSPTRG00000004083.6
OG0009170	ENSG00000128789.21	ENSPTRG00000009883.6
OG0009171	ENSG00000175354.20	ENSPTRG00000009884.6
OG0009172	ENSG00000171533.11	ENSPTRG00000004085.5
OG0009173	ENSG00000276045.3	ENSPTRG00000005561.5
OG0009174	ENSG00000214517.10	ENSPTRG00000004061.6
OG0009175	ENSG00000285371.2, ENSG00000139714.12	ENSPTRG00000005563.6
OG0009176	ENSG00000085415.16	ENSPTRG00000009885.6
OG0009177	ENSG00000143486.16	ENSPTRG00000001913.7
OG0009178	ENSG00000135736.6	ENSPTRG00000008159.5
OG0009179	ENSG00000152503.9	ENSPTRG00000017145.5
OG0009180	ENSG00000124787.14	ENSPTRG00000017690.6
OG0009181	ENSG00000164219.10	ENSPTRG00000017146.6
OG0009182	ENSG00000163092.20	ENSPTRG00000012600.6
OG0009183	ENSG00000197816.15	ENSPTRG00000021162.6
OG0009184	ENSG00000136875.12	ENSPTRG00000021274.5
OG0009185	ENSG00000101639.18	ENSPTRG00000009886.6
OG0009186	ENSG00000161594.7	ENSPTRG00000009182.6
OG0009187	ENSG00000145780.8	ENSPTRG00000017150.3
OG0009188	ENSG00000251201.8, ENSG00000243414.5	ENSPTRG00000049062.1
OG0009189	ENSG00000125355.15	ENSPTRG00000044206.1
OG0009190	ENSG00000136634.7	ENSPTRG00000001916.2
OG0009191	ENSG00000127526.15	ENSPTRG00000010648.5
OG0009192	ENSG00000134970.14	ENSPTRG00000017152.5
OG0009193	ENSG00000176386.9	ENSPTRG00000021273.2
OG0009194	ENSG00000129596.5	ENSPTRG00000017153.4
OG0009195	ENSG00000136868.11	ENSPTRG00000048665.1, ENSPTRG00000021272.7
OG0009196	ENSG00000186471.13	ENSPTRG00000022232.7
OG0009197	ENSG00000185231.5	ENSPTRG00000047238.1
OG0009198	ENSG00000071282.12	ENSPTRG00000014579.6
OG0009199	ENSG00000110801.14	ENSPTRG00000005569.5
OG0009200	ENSG00000162896.6	ENSPTRG00000001921.4
OG0009201	ENSG00000168802.13	ENSPTRG00000008274.5
OG0009202	ENSG00000181873.13	ENSPTRG00000002072.3
OG0009203	ENSG00000198835.4	ENSPTRG00000002070.4
OG0009204	ENSG00000162910.19	ENSPTRG00000002068.6
OG0009205	ENSG00000145781.9	ENSPTRG00000017159.4
OG0009206	ENSG00000143793.13	ENSPTRG00000002067.6
OG0009207	ENSG00000092421.16	ENSPTRG00000017162.7
OG0009208	ENSG00000167962.14	ENSPTRG00000007625.5
OG0009209	ENSG00000285321.1, ENSG00000139914.6	ENSPTRG00000006193.5
OG0009210	ENSG00000147799.11	ENSPTRG00000020714.5
OG0009211	ENSG00000081138.14	ENSPTRG00000010094.5
OG0009212	ENSG00000127554.13	ENSPTRG00000045515.1
OG0009213	ENSG00000158113.13	ENSPTRG00000005574.6
OG0009214	ENSG00000093217.11	ENSPTRG00000014758.3
OG0009215	ENSG00000115183.15	ENSPTRG00000012561.7
OG0009216	ENSG00000136856.18	ENSPTRG00000021387.7
OG0009217	ENSG00000155957.17	ENSPTRG00000005186.7
OG0009218	ENSG00000112981.5	ENSPTRG00000017279.2
OG0009219	ENSG00000051108.15	ENSPTRG00000008144.6
OG0009220	ENSG00000123607.15	ENSPTRG00000012594.6
OG0009221	ENSG00000187135.7	ENSPTRG00000010778.4
OG0009222	ENSG00000188738.15	ENSPTRG00000039357.2
OG0009223	ENSG00000129636.13	ENSPTRG00000008089.5
OG0009224	ENSG00000127334.10	ENSPTRG00000042857.1
OG0009225	ENSG00000110713.17	ENSPTRG00000003200.6
OG0009226	ENSG00000111554.14	ENSPTRG00000005196.6
OG0009227	ENSG00000262102.1, ENSG00000171451.14	ENSPTRG00000029284.5
OG0009228	ENSG00000139990.18	ENSPTRG00000006478.6
OG0009229	ENSG00000133835.16	ENSPTRG00000017168.5
OG0009230	ENSG00000148985.20	ENSPTRG00000003202.6
OG0009231	ENSG00000111581.10	ENSPTRG00000005200.6
OG0009232	ENSG00000038210.14	ENSPTRG00000015960.6
OG0009233	ENSG00000206053.13	ENSPTRG00000034459.3
OG0009234	ENSG00000061936.9	ENSPTRG00000005640.3
OG0009235	ENSG00000166479.10	ENSPTRG00000010099.3
OG0009236	ENSG00000184838.15	ENSPTRG00000017170.5
OG0009237	ENSG00000175595.15	ENSPTRG00000007789.7
OG0009238	ENSG00000182185.18	ENSPTRG00000006472.7
OG0009239	ENSG00000186260.16	ENSPTRG00000007791.6
OG0009240	ENSG00000111605.18	ENSPTRG00000005205.6
OG0009241	ENSG00000099769.5	ENSPTRG00000007610.4
OG0009242	ENSG00000064692.19	ENSPTRG00000017175.6
OG0009243	ENSG00000137252.9	ENSPTRG00000018297.4
OG0009244	ENSG00000091651.9	ENSPTRG00000008080.4
OG0009245	ENSG00000100564.9	ENSPTRG00000006466.3
OG0009246	ENSG00000205302.7	ENSPTRG00000028644.5
OG0009247	ENSG00000081181.8	ENSPTRG00000006467.3
OG0009248	ENSG00000069329.18	ENSPTRG00000008079.5
OG0009249	ENSG00000166225.8	ENSPTRG00000005207.5
OG0009250	ENSG00000128607.14	ENSPTRG00000019687.6
OG0009251	ENSG00000112175.8	ENSPTRG00000018300.2
OG0009252	ENSG00000124749.17	ENSPTRG00000018302.6
OG0009253	ENSG00000141665.13	ENSPTRG00000010109.4
OG0009254	ENSG00000171241.9	ENSPTRG00000008078.3
OG0009255	ENSG00000177192.14	ENSPTRG00000005643.6
OG0009256	ENSG00000155506.17	ENSPTRG00000017447.6
OG0009257	ENSG00000075336.12	ENSPTRG00000010110.5
OG0009258	ENSG00000061455.11	ENSPTRG00000017180.6
OG0009259	ENSG00000178573.7	ENSPTRG00000045874.1
OG0009260	ENSG00000109680.11	ENSPTRG00000015970.5
OG0009261	ENSG00000168944.15	ENSPTRG00000017181.6
OG0009262	ENSG00000166446.15	ENSPTRG00000008380.5
OG0009263	ENSG00000130226.17	ENSPTRG00000049680.1, ENSPTRG00000019901.7
OG0009264	ENSG00000100558.9	ENSPTRG00000006463.4
OG0009265	ENSG00000187773.8	ENSPTRG00000010113.6
OG0009266	ENSG00000198812.5	ENSPTRG00000022651.3
OG0009267	ENSG00000166451.13	ENSPTRG00000008383.6
OG0009268	ENSG00000082516.9	ENSPTRG00000017452.5
OG0009269	ENSG00000134001.14	ENSPTRG00000006462.3
OG0009270	ENSG00000168916.15	ENSPTRG00000017183.6
OG0009271	ENSG00000150656.15	ENSPTRG00000010115.6
OG0009272	ENSG00000182263.14	ENSPTRG00000012586.6
OG0009273	ENSG00000112787.13	ENSPTRG00000005650.5
OG0009274	ENSG00000100554.12	ENSPTRG00000006461.4
OG0009275	ENSG00000179981.10	ENSPTRG00000010120.5
OG0009276	ENSG00000072609.17	ENSPTRG00000005661.6
OG0009277	ENSG00000101493.11	ENSPTRG00000010121.5
OG0009278	ENSG00000105254.12	ENSPTRG00000010886.3
OG0009279	ENSG00000130856.16	ENSPTRG00000010123.6
OG0009280	ENSG00000072415.9	ENSPTRG00000006460.5
OG0009281	ENSG00000160007.19	ENSPTRG00000011198.5
OG0009282	ENSG00000105982.16	ENSPTRG00000019914.6
OG0009283	ENSG00000042753.11	ENSPTRG00000011197.5
OG0009284	ENSG00000261609.7	ENSPTRG00000008391.4
OG0009285	ENSG00000171723.15	ENSPTRG00000006457.5
OG0009286	ENSG00000105281.12	ENSPTRG00000011194.4
OG0009287	ENSG00000166573.6	ENSPTRG00000010125.4
OG0009288	ENSG00000113263.12	ENSPTRG00000017464.4
OG0009289	ENSG00000247077.7	ENSPTRG00000005657.4
OG0009290	ENSG00000197943.10	ENSPTRG00000008395.5
OG0009291	ENSG00000009335.18	ENSPTRG00000019919.6
OG0009292	ENSG00000155093.19	ENSPTRG00000052508.1
OG0009293	ENSG00000172548.14	ENSPTRG00000017469.7
OG0009294	ENSG00000146918.20	ENSPTRG00000047803.1
OG0009295	ENSG00000135074.15	ENSPTRG00000017470.6
OG0009296	ENSG00000101544.9	ENSPTRG00000010138.3
OG0009297	ENSG00000167264.18	ENSPTRG00000008259.5
OG0009298	ENSG00000186222.5	ENSPTRG00000051001.1
OG0009299	ENSG00000178184.16	ENSPTRG00000010139.6
OG0009300	ENSG00000079689.14	ENSPTRG00000017788.6
OG0009301	ENSG00000155858.6	ENSPTRG00000017474.5
OG0009302	ENSG00000072736.19	ENSPTRG00000008260.6
OG0009303	ENSG00000113282.13	ENSPTRG00000052146.1
OG0009304	ENSG00000079691.18	ENSPTRG00000017787.6
OG0009305	ENSG00000109118.14	ENSPTRG00000008941.6
OG0009306	ENSG00000103056.12	ENSPTRG00000008267.5
OG0009307	ENSG00000103061.13	ENSPTRG00000008264.6
OG0009308	ENSG00000164332.8	ENSPTRG00000017480.5
OG0009309	ENSG00000111913.19	ENSPTRG00000017782.6
OG0009310	ENSG00000112308.13	ENSPTRG00000017780.6
OG0009311	ENSG00000168096.15	ENSPTRG00000007725.5
OG0009312	ENSG00000169682.18	ENSPTRG00000048927.1
OG0009313	ENSG00000111802.14	ENSPTRG00000017778.6
OG0009314	ENSG00000179776.19	ENSPTRG00000008190.5
OG0009315	ENSG00000112294.13	ENSPTRG00000017776.7
OG0009316	ENSG00000047056.16	ENSPTRG00000002240.5
OG0009317	ENSG00000124532.14	ENSPTRG00000017774.7
OG0009318	ENSG00000146038.12	ENSPTRG00000017772.5
OG0009319	ENSG00000152954.12	ENSPTRG00000017770.5
OG0009320	ENSG00000070061.15	ENSPTRG00000021233.7
OG0009321	ENSG00000124766.7	ENSPTRG00000029832.4
OG0009322	ENSG00000172197.11	ENSPTRG00000017761.5
OG0009323	ENSG00000137393.9	ENSPTRG00000017759.6
OG0009324	ENSG00000165097.16	ENSPTRG00000017757.7
OG0009325	ENSG00000187566.6	ENSPTRG00000017755.4
OG0009326	ENSG00000176476.9	ENSPTRG00000007925.4
OG0009327	ENSG00000166111.10	ENSPTRG00000005416.5
OG0009328	ENSG00000104687.14	ENSPTRG00000020138.6
OG0009329	ENSG00000084774.14	ENSPTRG00000011756.6
OG0009330	ENSG00000148498.16	ENSPTRG00000002415.7
OG0009331	ENSG00000172733.11	ENSPTRG00000020143.5
OG0009332	ENSG00000225921.7	ENSPTRG00000049899.1, ENSPTRG00000017737.5
OG0009333	ENSG00000125107.18	ENSPTRG00000008183.6
OG0009334	ENSG00000165392.11	ENSPTRG00000020145.5
OG0009335	ENSG00000127564.17	ENSPTRG00000007674.6
OG0009336	ENSG00000112149.10	ENSPTRG00000017742.6
OG0009337	ENSG00000131981.16	ENSPTRG00000006370.6
OG0009338	ENSG00000006712.15	ENSPTRG00000010964.3
OG0009339	ENSG00000151491.14	ENSPTRG00000004733.5
OG0009340	ENSG00000178826.11	ENSPTRG00000043949.1, ENSPTRG00000019804.5
OG0009341	ENSG00000124181.14	ENSPTRG00000013500.6
OG0009342	ENSG00000126787.13	ENSPTRG00000006371.5
OG0009343	ENSG00000104671.8	ENSPTRG00000020134.5
OG0009344	ENSG00000178974.10	ENSPTRG00000006373.5
OG0009345	ENSG00000007944.15	ENSPTRG00000023743.5
OG0009346	ENSG00000126775.9	ENSPTRG00000006375.5
OG0009347	ENSG00000136732.16	ENSPTRG00000012422.6
OG0009348	ENSG00000111319.13	ENSPTRG00000004571.6
OG0009349	ENSG00000124788.18	ENSPTRG00000039250.2
OG0009350	ENSG00000174306.21	ENSPTRG00000013501.6
OG0009351	ENSG00000275342.5	ENSPTRG00000019968.5
OG0009352	ENSG00000253958.2, ENSG00000285098.2	ENSPTRG00000040603.2
OG0009353	ENSG00000147324.11, ENSG00000285022.1	ENSPTRG00000019969.6
OG0009354	ENSG00000163161.14	ENSPTRG00000046940.1
OG0009355	ENSG00000112186.12	ENSPTRG00000017750.5
OG0009356	ENSG00000104626.15	ENSPTRG00000050102.1
OG0009357	ENSG00000100557.9	ENSPTRG00000006386.4
OG0009358	ENSG00000010292.13	ENSPTRG00000004576.6
OG0009359	ENSG00000120616.16	ENSPTRG00000002410.7
OG0009360	ENSG00000120875.9	ENSPTRG00000020129.6
OG0009361	ENSG00000185028.4	ENSPTRG00000016673.4
OG0009362	ENSG00000171476.22	ENSPTRG00000016084.6
OG0009363	ENSG00000163449.11	ENSPTRG00000012895.5
OG0009364	ENSG00000079246.16	ENSPTRG00000012896.5
OG0009365	ENSG00000249693.3	ENSPTRG00000049168.1
OG0009366	ENSG00000183798.5	ENSPTRG00000013503.5
OG0009367	ENSG00000196503.4	ENSPTRG00000023347.2
OG0009368	ENSG00000165322.18	ENSPTRG00000002406.7
OG0009369	ENSG00000145990.11	ENSPTRG00000051423.1
OG0009370	ENSG00000125398.8	ENSPTRG00000009592.3
OG0009371	ENSG00000123700.5	ENSPTRG00000009590.6
OG0009372	ENSG00000111641.11	ENSPTRG00000004579.7
OG0009373	ENSG00000153822.13	ENSPTRG00000009589.6
OG0009374	ENSG00000112137.17	ENSPTRG00000046942.1
OG0009375	ENSG00000133872.14	ENSPTRG00000020131.6
OG0009376	ENSG00000118702.9	ENSPTRG00000013472.3
OG0009377	ENSG00000084092.7	ENSPTRG00000016088.5
OG0009378	ENSG00000197122.11	ENSPTRG00000013474.5
OG0009379	ENSG00000165757.9	ENSPTRG00000002395.6
OG0009380	ENSG00000107968.10	ENSPTRG00000002400.3
OG0009381	ENSG00000095739.11	ENSPTRG00000002389.4
OG0009382	ENSG00000183654.9	ENSPTRG00000016742.5
OG0009383	ENSG00000183580.10	ENSPTRG00000016741.4
OG0009384	ENSG00000099864.18	ENSPTRG00000010163.5
OG0009385	ENSG00000154122.14	ENSPTRG00000016739.4
OG0009386	ENSG00000285082.2, ENSG00000136869.16	ENSPTRG00000021299.7
OG0009387	ENSG00000139200.13	ENSPTRG00000004585.6
OG0009388	ENSG00000179134.15	ENSPTRG00000010961.6
OG0009389	ENSG00000139445.18	ENSPTRG00000005421.6
OG0009390	ENSG00000143294.15	ENSPTRG00000001475.6
OG0009391	ENSG00000078900.15	ENSPTRG00000000062.5
OG0009392	ENSG00000183751.15	ENSPTRG00000007621.6
OG0009393	ENSG00000144182.17	ENSPTRG00000012273.5
OG0009394	ENSG00000115274.15, ENSG00000274049.4	ENSPTRG00000042535.2
OG0009395	ENSG00000158411.11	ENSPTRG00000012274.3
OG0009396	ENSG00000276914.2, ENSG00000133393.13	ENSPTRG00000007811.6
OG0009397	ENSG00000186416.16	ENSPTRG00000022226.5
OG0009398	ENSG00000147251.15	ENSPTRG00000022212.6
OG0009399	ENSG00000103089.9	ENSPTRG00000008350.4
OG0009400	ENSG00000130811.12	ENSPTRG00000010460.4
OG0009401	ENSG00000163875.15	ENSPTRG00000047980.1
OG0009402	ENSG00000127241.16	ENSPTRG00000015725.6
OG0009403	ENSG00000120539.14	ENSPTRG00000002379.7
OG0009404	ENSG00000169019.11	ENSPTRG00000016031.6
OG0009405	ENSG00000145244.12	ENSPTRG00000016034.3
OG0009406	ENSG00000134697.13	ENSPTRG00000000549.4
OG0009407	ENSG00000148337.21	ENSPTRG00000045021.1, ENSPTRG00000051341.1
OG0009408	ENSG00000179456.10	ENSPTRG00000002175.5
OG0009409	ENSG00000116922.14	ENSPTRG00000000551.5
OG0009410	ENSG00000196449.4	ENSPTRG00000000557.5
OG0009411	ENSG00000168566.13	ENSPTRG00000017703.6
OG0009413	ENSG00000136750.13	ENSPTRG00000002372.7
OG0009414	ENSG00000126391.14	ENSPTRG00000047745.1, ENSPTRG00000044235.1
OG0009415	ENSG00000130244.12	ENSPTRG00000049914.1, ENSPTRG00000010929.6
OG0009416	ENSG00000102181.21	ENSPTRG00000022369.6
OG0009417	ENSG00000171777.16	ENSPTRG00000010930.6, ENSPTRG00000048885.1
OG0009418	ENSG00000203666.12	ENSPTRG00000030083.4
OG0009419	ENSG00000185875.13	ENSPTRG00000002368.4
OG0009420	ENSG00000119514.7	ENSPTRG00000021180.6
OG0009421	ENSG00000155966.14	ENSPTRG00000022353.7
OG0009422	ENSG00000180772.7	ENSPTRG00000052314.1
OG0009423	ENSG00000165379.13	ENSPTRG00000006300.6
OG0009424	ENSG00000183386.10	ENSPTRG00000000560.4
OG0009425	ENSG00000183520.12	ENSPTRG00000000561.3
OG0009426	ENSG00000136928.7	ENSPTRG00000021177.6
OG0009427	ENSG00000130560.9	ENSPTRG00000021543.4
OG0009428	ENSG00000176387.7	ENSPTRG00000008230.4
OG0009429	ENSG00000105171.10	ENSPTRG00000010779.4
OG0009430	ENSG00000113749.7	ENSPTRG00000017551.6
OG0009431	ENSG00000134759.14	ENSPTRG00000009977.6
OG0009432	ENSG00000120907.18	ENSPTRG00000020100.6
OG0009433	ENSG00000149451.17	ENSPTRG00000013200.7
OG0009434	ENSG00000136925.15	ENSPTRG00000021166.7
OG0009435	ENSG00000145247.12	ENSPTRG00000016048.5
OG0009436	ENSG00000133116.8	ENSPTRG00000005772.4
OG0009437	ENSG00000010803.16	ENSPTRG00000000601.7
OG0009438	ENSG00000116704.8	ENSPTRG00000000838.5
OG0009439	ENSG00000187726.8	ENSPTRG00000047842.1
OG0009440	ENSG00000163069.12	ENSPTRG00000016053.5
OG0009441	ENSG00000198160.14	ENSPTRG00000000837.7
OG0009442	ENSG00000181690.8	ENSPTRG00000051855.1
OG0009443	ENSG00000152763.17	ENSPTRG00000043837.1
OG0009444	ENSG00000119328.12	ENSPTRG00000021234.6
OG0009445	ENSG00000128045.7	ENSPTRG00000016058.4
OG0009446	ENSG00000136770.11	ENSPTRG00000002349.6
OG0009447	ENSG00000118473.22	ENSPTRG00000000832.6
OG0009448	ENSG00000106789.13	ENSPTRG00000021175.5
OG0009450	ENSG00000148680.16	ENSPTRG00000002741.6
OG0009451	ENSG00000104881.16	ENSPTRG00000011150.6
OG0009452	ENSG00000164736.6	ENSPTRG00000020254.5
OG0009453	ENSG00000165338.16	ENSPTRG00000002747.5
OG0009454	ENSG00000103534.17	ENSPTRG00000007831.6
OG0009455	ENSG00000119938.9	ENSPTRG00000041574.2
OG0009456	ENSG00000189431.8	ENSPTRG00000047122.1
OG0009457	ENSG00000047249.18	ENSPTRG00000020249.5
OG0009458	ENSG00000103540.16	ENSPTRG00000007834.6
OG0009459	ENSG00000133794.18	ENSPTRG00000003376.6
OG0009460	ENSG00000082556.13	ENSPTRG00000038846.2
OG0009461	ENSG00000152266.7	ENSPTRG00000003379.2
OG0009462	ENSG00000108239.9	ENSPTRG00000002777.6
OG0009463	ENSG00000147488.11	ENSPTRG00000020245.4
OG0009464	ENSG00000173145.11	ENSPTRG00000002776.5
OG0009465	ENSG00000165632.8	ENSPTRG00000002278.6
OG0009467	ENSG00000151657.12	ENSPTRG00000002276.5
OG0009468	ENSG00000138193.15	ENSPTRG00000002775.7
OG0009469	ENSG00000115165.10	ENSPTRG00000012553.3
OG0009470	ENSG00000148488.17	ENSPTRG00000002330.5
OG0009471	ENSG00000136542.9	ENSPTRG00000012550.3
OG0009472	ENSG00000145494.11	ENSPTRG00000016706.7
OG0009473	ENSG00000108231.13	ENSPTRG00000002771.4
OG0009474	ENSG00000113430.10	ENSPTRG00000046893.1
OG0009475	ENSG00000148690.12	ENSPTRG00000002770.6
OG0009476	ENSG00000107614.22	ENSPTRG00000002327.7
OG0009477	ENSG00000123243.15	ENSPTRG00000002273.6
OG0009478	ENSG00000095464.10	ENSPTRG00000002769.7
OG0009479	ENSG00000136383.6	ENSPTRG00000007406.5
OG0009480	ENSG00000166716.10	ENSPTRG00000007405.5
OG0009481	ENSG00000186188.10	ENSPTRG00000002767.5
OG0009482	ENSG00000077943.8	ENSPTRG00000002321.2
OG0009483	ENSG00000116260.17	ENSPTRG00000001739.6
OG0009484	ENSG00000148468.17	ENSPTRG00000002320.6
OG0009485	ENSG00000254726.3	ENSPTRG00000030373.3
OG0009486	ENSG00000095596.12	ENSPTRG00000002763.5
OG0009487	ENSG00000014123.10	ENSPTRG00000018432.6
OG0009488	ENSG00000162782.16	ENSPTRG00000001732.7
OG0009489	ENSG00000138795.10	ENSPTRG00000016352.5
OG0009490	ENSG00000172367.16	ENSPTRG00000004375.7
OG0009491	ENSG00000088727.12	ENSPTRG00000014867.6
OG0009492	ENSG00000172461.11	ENSPTRG00000052137.1
OG0009493	ENSG00000162745.10	ENSPTRG00000001597.5
OG0009494	ENSG00000160703.16	ENSPTRG00000004374.6
OG0009495	ENSG00000151065.14, ENSG00000284850.2	ENSPTRG00000004525.5
OG0009496	ENSG00000185127.6	ENSPTRG00000029334.3
OG0009497	ENSG00000128791.12	ENSPTRG00000009858.7
OG0009498	ENSG00000229474.6	ENSPTRG00000041536.2
OG0009499	ENSG00000105298.14	ENSPTRG00000010272.7
OG0009500	ENSG00000155011.9	ENSPTRG00000016346.4
OG0009501	ENSG00000103196.12	ENSPTRG00000008422.5
OG0009502	ENSG00000176597.12	ENSPTRG00000015666.6
OG0009503	ENSG00000078081.8	ENSPTRG00000015663.4
OG0009504	ENSG00000129083.12	ENSPTRG00000003384.6
OG0009505	ENSG00000132881.12	ENSPTRG00000000224.4
OG0009506	ENSG00000103404.14	ENSPTRG00000007882.7
OG0009507	ENSG00000128567.17	ENSPTRG00000019705.7
OG0009508	ENSG00000151148.14	ENSPTRG00000005425.6
