Orthogroup	P_troglodytes.pep	H_sapiens.pep
OG0009728	ENSPTRG00000015572.4	ENSG00000118849.10
OG0009729	ENSPTRG00000015570.6	ENSG00000168827.14
OG0009730	ENSPTRG00000015571.3	ENSG00000079257.8
OG0009731	ENSPTRG00000018957.6	ENSG00000071189.21
OG0009732	ENSPTRG00000043498.1	ENSG00000174891.13
OG0009733	ENSPTRG00000015565.3	ENSG00000163661.4
OG0009734	ENSPTRG00000015563.5	ENSG00000163660.11
OG0009735	ENSPTRG00000015561.6	ENSG00000163659.13
OG0009736	ENSPTRG00000048398.1	ENSG00000114850.6
OG0009737	ENSPTRG00000004507.7	ENSG00000073614.13
OG0009738	ENSPTRG00000018961.4	ENSG00000146618.3
OG0009739	ENSPTRG00000018962.5	ENSG00000105849.6
OG0009740	ENSPTRG00000018963.6	ENSG00000173452.13
OG0009741	ENSPTRG00000017327.4	ENSG00000146007.11
OG0009742	ENSPTRG00000015555.5	ENSG00000163655.16
OG0009743	ENSPTRG00000015553.4	ENSG00000174928.16
OG0009744	ENSPTRG00000015551.6	ENSG00000114805.17
OG0009745	ENSPTRG00000017320.5	ENSG00000113119.12
OG0009746	ENSPTRG00000004518.6	ENSG00000171823.7
OG0009747	ENSPTRG00000033999.3	ENSG00000113108.19
OG0009748	ENSPTRG00000018975.6	ENSG00000164649.20
OG0009749	ENSPTRG00000017314.6	ENSG00000213523.10
OG0009750	ENSPTRG00000015549.3	ENSG00000174948.6
OG0009751	ENSPTRG00000015548.6	ENSG00000174953.14
OG0009752	ENSPTRG00000018982.5	ENSG00000122550.18
OG0009753	ENSPTRG00000015543.5	ENSG00000169860.7
OG0009754	ENSPTRG00000018984.5	ENSG00000136235.16
OG0009755	ENSPTRG00000015540.4	ENSG00000114771.14
OG0009756	ENSPTRG00000015890.5	ENSG00000170871.12
OG0009757	ENSPTRG00000042520.2	ENSG00000163646.11
OG0009758	ENSPTRG00000018993.5	ENSG00000105926.15
OG0009759	ENSPTRG00000015893.6	ENSG00000173011.12
OG0009760	ENSPTRG00000015894.4	ENSG00000109519.13
OG0009761	ENSPTRG00000018994.6	ENSG00000105928.16
OG0009762	ENSPTRG00000015895.6	ENSG00000184985.16
OG0009763	ENSPTRG00000018995.3	ENSG00000070882.13
OG0009764	ENSPTRG00000018997.3	ENSG00000153790.12
OG0009765	ENSPTRG00000044644.1, ENSPTRG00000019000.4	ENSG00000050344.9
OG0009766	ENSPTRG00000013333.5	ENSG00000101463.6
OG0009767	ENSPTRG00000019004.5	ENSG00000086300.15
OG0009768	ENSPTRG00000015520.4	ENSG00000114744.9
OG0009769	ENSPTRG00000014686.6	ENSG00000129810.15
OG0009770	ENSPTRG00000015519.5	ENSG00000018408.14
OG0009771	ENSPTRG00000013299.6	ENSG00000173418.12
OG0009772	ENSPTRG00000014683.6	ENSG00000183977.14
OG0009773	ENSPTRG00000014033.6	ENSG00000177663.14
OG0009774	ENSPTRG00000030609.3	ENSG00000101343.14
OG0009775	ENSPTRG00000014681.6	ENSG00000163576.18
OG0009776	ENSPTRG00000014679.3	ENSG00000183960.9
OG0009777	ENSPTRG00000014037.6	ENSG00000099954.18
OG0009778	ENSPTRG00000013306.7	ENSG00000188559.15
OG0009779	ENSPTRG00000046348.1	ENSG00000088970.16
OG0009780	ENSPTRG00000014040.6	ENSG00000099968.18
OG0009781	ENSPTRG00000014672.5	ENSG00000154814.14
OG0009782	ENSPTRG00000049832.1, ENSPTRG00000051794.1	ENSG00000154813.10
OG0009783	ENSPTRG00000015492.4	ENSG00000181744.8
OG0009784	ENSPTRG00000030292.4	ENSG00000206560.11
OG0009785	ENSPTRG00000014044.6	ENSG00000243156.9
OG0009786	ENSPTRG00000013311.5	ENSG00000125813.13
OG0009787	ENSPTRG00000013318.4	ENSG00000125810.10
OG0009788	ENSPTRG00000014668.5	ENSG00000169814.15
OG0009789	ENSPTRG00000015486.5	ENSG00000163710.9
OG0009790	ENSPTRG00000019035.4	ENSG00000106080.11
OG0009791	ENSPTRG00000019034.4	ENSG00000136193.17
OG0009792	ENSPTRG00000016721.6	ENSG00000124275.15
OG0009793	ENSPTRG00000019033.5	ENSG00000122574.10
OG0009794	ENSPTRG00000014808.6	ENSG00000144647.6
OG0009795	ENSPTRG00000014806.6	ENSG00000144649.9
OG0009796	ENSPTRG00000019720.4	ENSG00000172331.12
OG0009797	ENSPTRG00000015483.7	ENSG00000175054.16
OG0009798	ENSPTRG00000014777.3	ENSG00000168032.10
OG0009799	ENSPTRG00000016720.6	ENSG00000124279.12
OG0009800	ENSPTRG00000019040.3	ENSG00000106100.11
OG0009801	ENSPTRG00000030297.5	ENSG00000206562.11
OG0009802	ENSPTRG00000004731.4	ENSG00000134533.6
OG0009803	ENSPTRG00000014662.4	ENSG00000131370.16
OG0009804	ENSPTRG00000016715.6	ENSG00000037474.15
OG0009805	ENSPTRG00000015472.4	ENSG00000155903.13
OG0009806	ENSPTRG00000030108.5	ENSG00000177311.11
OG0009807	ENSPTRG00000013007.5	ENSG00000163053.11
OG0009808	ENSPTRG00000015388.5	ENSG00000196455.8
OG0009809	ENSPTRG00000044340.1	ENSG00000153823.18
OG0009810	ENSPTRG00000013001.6	ENSG00000153820.13
OG0009811	ENSPTRG00000019762.6	ENSG00000006459.11
OG0009812	ENSPTRG00000013000.5	ENSG00000123977.10
OG0009813	ENSPTRG00000012981.3	ENSG00000135900.4
OG0009814	ENSPTRG00000051830.1, ENSPTRG00000019768.6	ENSG00000146966.13
OG0009815	ENSPTRG00000015391.3	ENSG00000034533.11
OG0009816	ENSPTRG00000015402.7	ENSG00000240303.8
OG0009817	ENSPTRG00000015404.6	ENSG00000081307.12
OG0009818	ENSPTRG00000012990.6	ENSG00000144468.17
OG0009819	ENSPTRG00000019758.6	ENSG00000064393.16
OG0009820	ENSPTRG00000001011.7	ENSG00000162695.12
OG0009821	ENSPTRG00000019760.6	ENSG00000059377.17
OG0009822	ENSPTRG00000001010.3	ENSG00000162694.14
OG0009823	ENSPTRG00000001008.4	ENSG00000181656.7
OG0009824	ENSPTRG00000001004.7	ENSG00000137996.12
OG0009825	ENSPTRG00000014743.5	ENSG00000076242.15
OG0009826	ENSPTRG00000001002.6	ENSG00000122477.12
OG0009827	ENSPTRG00000012986.6	ENSG00000036257.13
OG0009828	ENSPTRG00000014745.6	ENSG00000093167.18
OG0009829	ENSPTRG00000012985.6	ENSG00000124019.10
OG0009830	ENSPTRG00000005356.6	ENSG00000111670.16
OG0009831	ENSPTRG00000012980.6	ENSG00000085449.15
OG0009832	ENSPTRG00000012977.4	ENSG00000152049.6
OG0009833	ENSPTRG00000005360.6	ENSG00000185480.11
OG0009834	ENSPTRG00000005361.7	ENSG00000183395.5
OG0009835	ENSPTRG00000012976.5	ENSG00000123983.14
OG0009836	ENSPTRG00000012975.6	ENSG00000124003.13
OG0009837	ENSPTRG00000005364.5	ENSG00000171759.10
OG0009838	ENSPTRG00000012974.5	ENSG00000116120.11
OG0009839	ENSPTRG00000000966.6	ENSG00000117500.13
OG0009840	ENSPTRG00000000967.6	ENSG00000122483.17
OG0009841	ENSPTRG00000005368.7	ENSG00000136011.15
OG0009842	ENSPTRG00000000969.5	ENSG00000117505.13
OG0009843	ENSPTRG00000019069.6	ENSG00000122507.21
OG0009844	ENSPTRG00000019072.5	ENSG00000164619.10
OG0009845	ENSPTRG00000000971.6	ENSG00000137936.18
OG0009846	ENSPTRG00000019076.5	ENSG00000164532.11
OG0009847	ENSPTRG00000019078.5	ENSG00000122557.10
OG0009848	ENSPTRG00000015463.4	ENSG00000158258.16
OG0009849	ENSPTRG00000015461.3	ENSG00000114115.10
OG0009850	ENSPTRG00000023377.5	ENSG00000198691.13
OG0009851	ENSPTRG00000019083.6	ENSG00000164542.12
OG0009852	ENSPTRG00000005374.6	ENSG00000120820.12
OG0009853	ENSPTRG00000015459.5	ENSG00000184432.10
OG0009854	ENSPTRG00000019084.5	ENSG00000011426.11
OG0009855	ENSPTRG00000005375.5	ENSG00000111727.12
OG0009856	ENSPTRG00000019085.4	ENSG00000136250.12
OG0009857	ENSPTRG00000044821.1	ENSG00000171310.11
OG0009858	ENSPTRG00000000975.5	ENSG00000137962.13
OG0009859	ENSPTRG00000019092.5	ENSG00000106483.12
OG0009860	ENSPTRG00000005381.5	ENSG00000151131.11
OG0009861	ENSPTRG00000019093.6	ENSG00000086289.12
OG0009862	ENSPTRG00000019102.6	ENSG00000078053.17
OG0009863	ENSPTRG00000005384.5	ENSG00000136044.12
OG0009864	ENSPTRG00000000977.7	ENSG00000117525.14
OG0009865	ENSPTRG00000019104.6	ENSG00000006715.16
OG0009866	ENSPTRG00000045317.1	ENSG00000063660.9
OG0009867	ENSPTRG00000000979.6	ENSG00000117519.16
OG0009868	ENSPTRG00000005387.6	ENSG00000136026.14
OG0009869	ENSPTRG00000013105.5	ENSG00000144504.15
OG0009870	ENSPTRG00000000980.5	ENSG00000172339.10
OG0009871	ENSPTRG00000013114.6	ENSG00000172478.18
OG0009872	ENSPTRG00000005390.4	ENSG00000013503.10
OG0009873	ENSPTRG00000000984.6	ENSG00000122481.17
OG0009874	ENSPTRG00000005391.6	ENSG00000111783.12
OG0009875	ENSPTRG00000044337.1	ENSG00000122641.11
OG0009876	ENSPTRG00000012866.6	ENSG00000115020.17
OG0009877	ENSPTRG00000005392.6	ENSG00000111785.20
OG0009878	ENSPTRG00000019117.5	ENSG00000106571.14
OG0009879	ENSPTRG00000005395.6	ENSG00000120832.10
OG0009880	ENSPTRG00000023354.3	ENSG00000136197.12
OG0009881	ENSPTRG00000013997.6	ENSG00000197381.16
OG0009882	ENSPTRG00000005400.3	ENSG00000110851.12
OG0009883	ENSPTRG00000000990.7	ENSG00000188641.14
OG0009884	ENSPTRG00000019124.4	ENSG00000164543.7
OG0009886	ENSPTRG00000046316.1	ENSG00000106605.11
OG0009887	ENSPTRG00000000994.7	ENSG00000117600.12
OG0009888	ENSPTRG00000014290.6	ENSG00000100225.18
OG0009889	ENSPTRG00000013123.5	ENSG00000006607.14
OG0009890	ENSPTRG00000000964.6	ENSG00000154511.12
OG0009891	ENSPTRG00000014299.5	ENSG00000100297.16
OG0009892	ENSPTRG00000041947.2	ENSG00000176720.6
OG0009893	ENSPTRG00000014300.4	ENSG00000100302.7
OG0009894	ENSPTRG00000013129.6	ENSG00000168393.13
OG0009895	ENSPTRG00000013131.6	ENSG00000180902.18
OG0009896	ENSPTRG00000034184.3	ENSG00000273331.1, ENSG00000145107.15
OG0009897	ENSPTRG00000000959.6	ENSG00000174842.17
OG0009898	ENSPTRG00000006692.3	ENSG00000182512.5
OG0009899	ENSPTRG00000044067.1	ENSG00000163960.12
OG0009900	ENSPTRG00000030530.4	ENSG00000203910.9
OG0009901	ENSPTRG00000015782.5	ENSG00000185798.8
OG0009902	ENSPTRG00000015783.3	ENSG00000174013.8
OG0009903	ENSPTRG00000015784.4	ENSG00000174004.6
OG0009904	ENSPTRG00000015785.5	ENSG00000174007.8
OG0009905	ENSPTRG00000000952.5	ENSG00000069702.11
OG0009906	ENSPTRG00000000948.7	ENSG00000162669.16
OG0009907	ENSPTRG00000019182.4	ENSG00000188730.5
OG0009908	ENSPTRG00000000947.7	ENSG00000122482.21
OG0009909	ENSPTRG00000000945.6	ENSG00000162664.17
OG0009910	ENSPTRG00000019187.7	ENSG00000185811.19
OG0009912	ENSPTRG00000000942.6	ENSG00000171488.15
OG0009913	ENSPTRG00000000932.5	ENSG00000137947.12
OG0009914	ENSPTRG00000015419.6	ENSG00000163785.12
OG0009915	ENSPTRG00000015421.6	ENSG00000114019.14
OG0009916	ENSPTRG00000016680.7	ENSG00000180104.16
OG0009917	ENSPTRG00000015439.5	ENSG00000158163.15
OG0009918	ENSPTRG00000014316.6	ENSG00000100360.15
OG0009919	ENSPTRG00000000925.6	ENSG00000097033.14
OG0009920	ENSPTRG00000015438.6	ENSG00000066405.13
OG0009921	ENSPTRG00000034513.3	ENSG00000213139.8
OG0009922	ENSPTRG00000015713.5	ENSG00000090520.11
OG0009923	ENSPTRG00000021188.5	ENSG00000023318.8
OG0009924	ENSPTRG00000021184.4	ENSG00000106803.10
OG0009925	ENSPTRG00000021183.6	ENSG00000119523.10
OG0009926	ENSPTRG00000014328.6	ENSG00000100385.14
OG0009927	ENSPTRG00000020928.6	ENSG00000122707.12
OG0009928	ENSPTRG00000014334.4	ENSG00000166897.15
OG0009929	ENSPTRG00000013990.6	ENSG00000184787.19
OG0009930	ENSPTRG00000014340.7	ENSG00000100092.23
OG0009931	ENSPTRG00000016682.5	ENSG00000066230.12, ENSG00000281861.1
OG0009932	ENSPTRG00000015709.5	ENSG00000244405.8
OG0009933	ENSPTRG00000000829.6	ENSG00000116675.16
OG0009934	ENSPTRG00000014372.6	ENSG00000184949.16
OG0009935	ENSPTRG00000014375.5	ENSG00000100221.10
OG0009936	ENSPTRG00000002163.5	ENSG00000091483.6
OG0009937	ENSPTRG00000014376.6	ENSG00000100226.16
OG0009938	ENSPTRG00000000825.6	ENSG00000162434.13
OG0009939	ENSPTRG00000020857.5	ENSG00000086065.14
OG0009940	ENSPTRG00000009007.4	ENSG00000198783.6
OG0009941	ENSPTRG00000015700.5	ENSG00000073803.14
OG0009942	ENSPTRG00000015699.4	ENSG00000113790.11
OG0009943	ENSPTRG00000000823.7	ENSG00000158966.16
OG0009944	ENSPTRG00000015698.6	ENSG00000156931.15
OG0009945	ENSPTRG00000014391.3	ENSG00000100307.13
OG0009946	ENSPTRG00000000822.5	ENSG00000177414.13
OG0009947	ENSPTRG00000024245.5	ENSG00000185483.12
OG0009948	ENSPTRG00000014392.7	ENSG00000100311.17
OG0009949	ENSPTRG00000030117.3	ENSG00000168917.9
OG0009950	ENSPTRG00000015431.4	ENSG00000114054.14
OG0009951	ENSPTRG00000021238.4	ENSG00000260230.3
OG0009952	ENSPTRG00000014396.5	ENSG00000128268.12
OG0009953	ENSPTRG00000014397.7	ENSG00000100335.15
OG0009954	ENSPTRG00000046518.1, ENSPTRG00000016096.6	ENSG00000145241.11
OG0009955	ENSPTRG00000016099.4	ENSG00000033178.13
OG0009956	ENSPTRG00000014400.6	ENSG00000100346.18
OG0009957	ENSPTRG00000014405.5	ENSG00000133477.17
OG0009958	ENSPTRG00000000812.3	ENSG00000132855.5
OG0009959	ENSPTRG00000000810.5	ENSG00000162607.13
OG0009960	ENSPTRG00000000809.7	ENSG00000132854.19
OG0009961	ENSPTRG00000000806.7	ENSG00000132849.20
OG0009962	ENSPTRG00000014408.7	ENSG00000100359.21
OG0009963	ENSPTRG00000049064.1	ENSG00000104613.12
OG0009964	ENSPTRG00000020035.6	ENSG00000147408.14
OG0009965	ENSPTRG00000013084.4	ENSG00000168427.9
OG0009966	ENSPTRG00000000799.5	ENSG00000134709.12
OG0009967	ENSPTRG00000014417.3	ENSG00000100387.9
OG0009968	ENSPTRG00000000798.7	ENSG00000172456.17
OG0009969	ENSPTRG00000049936.1	ENSG00000162600.12
OG0009970	ENSPTRG00000016175.6	ENSG00000138757.14
OG0009971	ENSPTRG00000000792.4	ENSG00000021852.13
OG0009972	ENSPTRG00000014419.6	ENSG00000100395.15
OG0009973	ENSPTRG00000000791.6	ENSG00000157131.11
OG0009974	ENSPTRG00000031197.4	ENSG00000169116.11
OG0009975	ENSPTRG00000013046.6	ENSG00000115474.7
OG0009976	ENSPTRG00000000788.6	ENSG00000162409.11
OG0009977	ENSPTRG00000000787.6	ENSG00000162407.9
OG0009978	ENSPTRG00000013048.5	ENSG00000066248.15
OG0009979	ENSPTRG00000012173.4	ENSG00000172071.14
OG0009980	ENSPTRG00000014427.3	ENSG00000100410.8
OG0009981	ENSPTRG00000000782.4	ENSG00000162399.9
OG0009982	ENSPTRG00000050730.1	ENSG00000163626.16
OG0009983	ENSPTRG00000000779.5	ENSG00000116133.13
OG0009984	ENSPTRG00000044110.1	ENSG00000172346.15
OG0009985	ENSPTRG00000014432.4	ENSG00000100417.12
OG0009986	ENSPTRG00000017066.5	ENSG00000153140.8
OG0009987	ENSPTRG00000000776.3	ENSG00000162396.6
OG0009988	ENSPTRG00000016164.6	ENSG00000163738.18
OG0009989	ENSPTRG00000014439.6	ENSG00000198911.12
OG0009990	ENSPTRG00000016166.4	ENSG00000124882.4
OG0009991	ENSPTRG00000016167.3	ENSG00000109321.11
OG0009992	ENSPTRG00000050213.1	ENSG00000153561.13
OG0009993	ENSPTRG00000000766.6	ENSG00000215883.10
OG0009994	ENSPTRG00000012153.3	ENSG00000068615.18
OG0009995	ENSPTRG00000012152.5	ENSG00000132313.15
OG0009996	ENSPTRG00000000765.5	ENSG00000116205.14
OG0009997	ENSPTRG00000012149.5	ENSG00000132300.19
OG0009998	ENSPTRG00000000763.6	ENSG00000116212.15
OG0009999	ENSPTRG00000012147.7	ENSG00000068654.16
OG0010000	ENSPTRG00000004712.4	ENSG00000013583.10
OG0010001	ENSPTRG00000012433.6	ENSG00000144230.16
OG0010002	ENSPTRG00000012435.5	ENSG00000136709.12
OG0010003	ENSPTRG00000033743.3	ENSG00000213782.7
OG0010004	ENSPTRG00000001046.5	ENSG00000134243.12
OG0010005	ENSPTRG00000012436.3	ENSG00000144231.11
OG0010006	ENSPTRG00000004708.6	ENSG00000178878.12
OG0010007	ENSPTRG00000012438.6	ENSG00000136715.18
OG0010008	ENSPTRG00000001052.7	ENSG00000174151.14
OG0010009	ENSPTRG00000009518.6	ENSG00000198909.7
OG0010010	ENSPTRG00000004728.3	ENSG00000139055.7
OG0010011	ENSPTRG00000009514.5	ENSG00000173826.14
OG0010012	ENSPTRG00000012460.7	ENSG00000152102.18
OG0010013	ENSPTRG00000001057.7	ENSG00000116337.19
OG0010014	ENSPTRG00000019726.3	ENSG00000146857.4
OG0010015	ENSPTRG00000015667.6	ENSG00000172578.12
OG0010016	ENSPTRG00000015669.6	ENSG00000114796.16
OG0010017	ENSPTRG00000009511.5	ENSG00000170921.15
OG0010018	ENSPTRG00000019728.6	ENSG00000155561.15
OG0010019	ENSPTRG00000051613.1	ENSG00000188542.9
OG0010020	ENSPTRG00000009508.6	ENSG00000011028.14
OG0010021	ENSPTRG00000002786.6	ENSG00000119977.21
OG0010022	ENSPTRG00000001065.6	ENSG00000198758.10
OG0010023	ENSPTRG00000001066.7	ENSG00000184371.14
OG0010024	ENSPTRG00000009246.5	ENSG00000067596.12
OG0010025	ENSPTRG00000045585.1	ENSG00000120054.12
OG0010026	ENSPTRG00000049744.1	ENSG00000107554.17
OG0010027	ENSPTRG00000049872.1	ENSG00000023839.12
OG0010028	ENSPTRG00000005347.6	ENSG00000151572.18
OG0010029	ENSPTRG00000002832.5	ENSG00000198018.7
OG0010030	ENSPTRG00000002831.4	ENSG00000155287.11
OG0010031	ENSPTRG00000005346.4	ENSG00000139354.11
OG0010032	ENSPTRG00000009215.4	ENSG00000184451.5
OG0010033	ENSPTRG00000023683.5	ENSG00000197106.7
OG0010034	ENSPTRG00000005345.6	ENSG00000012504.15
OG0010035	ENSPTRG00000002829.5	ENSG00000120053.12
OG0010036	ENSPTRG00000009216.6	ENSG00000108797.12
OG0010037	ENSPTRG00000001073.5	ENSG00000116396.14
OG0010038	ENSPTRG00000002828.6	ENSG00000119946.11
OG0010039	ENSPTRG00000005344.6	ENSG00000179520.11
OG0010040	ENSPTRG00000002826.5	ENSG00000172987.12
OG0010041	ENSPTRG00000009217.4	ENSG00000108799.13
OG0010042	ENSPTRG00000005339.6	ENSG00000111647.13
OG0010043	ENSPTRG00000001082.4	ENSG00000143105.7
OG0010044	ENSPTRG00000038685.2, ENSPTRG00000009220.3	ENSG00000131475.7
OG0010045	ENSPTRG00000002822.6	ENSG00000166024.13
OG0010046	ENSPTRG00000002821.7	ENSG00000095713.14
OG0010047	ENSPTRG00000005335.6	ENSG00000120868.13
OG0010048	ENSPTRG00000000626.4	ENSG00000243710.7
OG0010049	ENSPTRG00000051081.1	ENSG00000253313.6
OG0010050	ENSPTRG00000002816.5	ENSG00000119986.7
OG0010051	ENSPTRG00000045678.1	ENSG00000171160.18
OG0010052	ENSPTRG00000005329.5	ENSG00000139350.11
OG0010053	ENSPTRG00000029751.3	ENSG00000107815.10
OG0010054	ENSPTRG00000002858.7	ENSG00000055950.16
OG0010055	ENSPTRG00000052672.1	ENSG00000095539.15
OG0010056	ENSPTRG00000023434.4	ENSG00000198863.7
OG0010057	ENSPTRG00000000636.6	ENSG00000159479.17
OG0010058	ENSPTRG00000009233.4	ENSG00000068079.7
OG0010059	ENSPTRG00000009234.6	ENSG00000108828.16
OG0010060	ENSPTRG00000009236.7	ENSG00000012048.23
OG0010061	ENSPTRG00000002895.5	ENSG00000107882.11
OG0010062	ENSPTRG00000005320.6	ENSG00000084110.11
OG0010063	ENSPTRG00000002898.4	ENSG00000156398.13
OG0010064	ENSPTRG00000033989.3	ENSG00000214435.8
OG0010065	ENSPTRG00000005319.3	ENSG00000139344.8
OG0010066	ENSPTRG00000005313.7	ENSG00000111142.14
OG0010067	ENSPTRG00000009079.5	ENSG00000125691.13
OG0010068	ENSPTRG00000002909.7	ENSG00000148835.11
OG0010069	ENSPTRG00000002911.6	ENSG00000148843.15
OG0010070	ENSPTRG00000005307.7	ENSG00000120798.17
OG0010071	ENSPTRG00000000643.5	ENSG00000066135.13
OG0010072	ENSPTRG00000049609.1	ENSG00000107954.10
OG0010073	ENSPTRG00000002919.3	ENSG00000107960.11
OG0010074	ENSPTRG00000002920.6	ENSG00000065613.15
OG0010075	ENSPTRG00000005301.4	ENSG00000136040.9
OG0010076	ENSPTRG00000046825.1	ENSG00000132768.14
OG0010077	ENSPTRG00000002921.7	ENSG00000065618.21
OG0010078	ENSPTRG00000005299.6	ENSG00000120833.14
OG0010079	ENSPTRG00000009284.6	ENSG00000073670.14
OG0010080	ENSPTRG00000000649.6	ENSG00000117411.16
OG0010081	ENSPTRG00000022644.6	ENSG00000196517.12
OG0010082	ENSPTRG00000005295.7	ENSG00000102189.17
OG0010083	ENSPTRG00000002924.6	ENSG00000197748.13
OG0010084	ENSPTRG00000023040.6	ENSG00000178028.14
OG0010085	ENSPTRG00000005290.7	ENSG00000011465.17
OG0010086	ENSPTRG00000005289.4	ENSG00000139329.5
OG0010087	ENSPTRG00000049544.1	ENSG00000148841.17
OG0010088	ENSPTRG00000002928.5	ENSG00000120051.15
OG0010089	ENSPTRG00000000657.7	ENSG00000126106.14
OG0010090	ENSPTRG00000022898.4	ENSG00000198520.12
OG0010091	ENSPTRG00000009274.6	ENSG00000161682.15
OG0010092	ENSPTRG00000000679.7	ENSG00000159588.15
OG0010093	ENSPTRG00000005282.5	ENSG00000139318.8
OG0010094	ENSPTRG00000043212.1	ENSG00000138166.6
OG0010095	ENSPTRG00000052080.1	ENSG00000132763.15
OG0010096	ENSPTRG00000009290.7	ENSG00000186185.14
OG0010097	ENSPTRG00000009294.6	ENSG00000172992.12
OG0010098	ENSPTRG00000005273.3	ENSG00000198774.5
OG0010099	ENSPTRG00000005272.6	ENSG00000180318.4
OG0010100	ENSPTRG00000005269.6	ENSG00000072041.17
OG0010101	ENSPTRG00000005268.6	ENSG00000179104.9
OG0010102	ENSPTRG00000000664.5	ENSG00000117425.14
OG0010103	ENSPTRG00000005267.4	ENSG00000127720.8
OG0010104	ENSPTRG00000040664.2	ENSG00000222009.8
OG0010105	ENSPTRG00000000662.4	ENSG00000173846.13
OG0010106	ENSPTRG00000034405.3	ENSG00000006062.17
OG0010107	ENSPTRG00000002941.5	ENSG00000108061.11
OG0010108	ENSPTRG00000009300.6	ENSG00000184922.14
OG0010109	ENSPTRG00000005263.4	ENSG00000111058.8
OG0010110	ENSPTRG00000005261.4	ENSG00000111049.4
OG0010111	ENSPTRG00000005260.3	ENSG00000111046.4
OG0010112	ENSPTRG00000000680.6	ENSG00000159592.11
OG0010113	ENSPTRG00000039205.2	ENSG00000139304.16
OG0010114	ENSPTRG00000024149.6	ENSG00000197429.11
OG0010115	ENSPTRG00000052446.1, ENSPTRG00000047039.1	ENSG00000179673.5
OG0010116	ENSPTRG00000005252.6	ENSG00000058272.19
OG0010117	ENSPTRG00000002607.4	ENSG00000122863.6
OG0010118	ENSPTRG00000002582.6	ENSG00000042286.15
OG0010119	ENSPTRG00000005250.4	ENSG00000177425.11
OG0010120	ENSPTRG00000000688.6	ENSG00000171357.6
OG0010121	ENSPTRG00000002581.6	ENSG00000099284.14
OG0010122	ENSPTRG00000000690.5	ENSG00000132128.16
OG0010123	ENSPTRG00000002579.7	ENSG00000197467.15
OG0010124	ENSPTRG00000009506.6	ENSG00000146872.17
OG0010125	ENSPTRG00000005221.5	ENSG00000153233.13
OG0010126	ENSPTRG00000008550.6	ENSG00000127804.13
OG0010127	ENSPTRG00000009190.6	ENSG00000187595.16
OG0010128	ENSPTRG00000002599.4	ENSG00000166228.9
OG0010129	ENSPTRG00000005222.5	ENSG00000127324.9
OG0010130	ENSPTRG00000002598.4	ENSG00000166224.17
OG0010131	ENSPTRG00000005223.6	ENSG00000139292.13
OG0010132	ENSPTRG00000009187.3	ENSG00000173786.17
OG0010133	ENSPTRG00000030946.4	ENSG00000204815.10
OG0010134	ENSPTRG00000002594.6	ENSG00000107719.9
OG0010135	ENSPTRG00000002590.3	ENSG00000148730.7
OG0010136	ENSPTRG00000002588.6	ENSG00000172731.14
OG0010137	ENSPTRG00000044968.1	ENSG00000139287.13
OG0010138	ENSPTRG00000009181.6	ENSG00000141698.17
OG0010139	ENSPTRG00000009264.6	ENSG00000125319.14
OG0010140	ENSPTRG00000009266.6	ENSG00000168591.16
OG0010141	ENSPTRG00000002609.6	ENSG00000138303.18
OG0010142	ENSPTRG00000045745.1	ENSG00000166295.9
OG0010143	ENSPTRG00000002611.3	ENSG00000168209.5
OG0010144	ENSPTRG00000002617.4	ENSG00000138315.13
OG0010145	ENSPTRG00000005242.6	ENSG00000091039.17
OG0010146	ENSPTRG00000000733.2	ENSG00000117862.13
OG0010147	ENSPTRG00000005245.6	ENSG00000165891.16
OG0010148	ENSPTRG00000005247.7	ENSG00000067798.16
OG0010149	ENSPTRG00000000739.6	ENSG00000134748.13
OG0010150	ENSPTRG00000016210.6	ENSG00000152785.7
OG0010151	ENSPTRG00000003050.2	ENSG00000188916.9
OG0010152	ENSPTRG00000016212.3	ENSG00000138669.9
OG0010153	ENSPTRG00000043819.1	ENSG00000180745.5
OG0010154	ENSPTRG00000003055.6	ENSG00000148773.14
OG0010155	ENSPTRG00000000744.7	ENSG00000182183.15
OG0010156	ENSPTRG00000000745.4	ENSG00000162377.6
OG0010157	ENSPTRG00000051134.1, ENSPTRG00000016218.6	ENSG00000145293.16
OG0010158	ENSPTRG00000000748.6	ENSG00000116171.18
OG0010159	ENSPTRG00000009093.4	ENSG00000167258.14
OG0010160	ENSPTRG00000000749.6	ENSG00000174348.14
OG0010161	ENSPTRG00000000750.7	ENSG00000162383.12
OG0010162	ENSPTRG00000016224.3	ENSG00000138663.9
