Pm_gene_id,Nn_target_id,description,class,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Pm_1_heart,Pm_10_heart,Pm_3_heart,Pm_5_heart,Pm_8_heart,Pm_1_kidney,Pm_10_kidney,Pm_3_kidney,Pm_5_kidney,Pm_8_kidney,Pm_1_liver,Pm_10_liver,Pm_3_liver,Pm_5_liver,Pm_8_liver,sg_1,sg_2,sg_3,sg_4,hrt_1,hr2_2,kidn_1,kidn_2,kidn_3,livr_1,livr_2,livr_3,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1
107292360,Nana37511,leucine zipper and CTNNBIP1 domain containing,NA,115,75,107,105,52,72,29,37,97,44,85,92,55,63,43,54,67,44,137,35,63,106,129,138,139,67,64,111,80,62,56,32,80,22,66,76,73,62,86,66,22,35,21,29,44,1.08,1.78,1.02,0.9,1.81,2.44,28.88,29.4,25.37,0.6,0.54,0.53,3.82636,7.19751,5.76135,5.65583,10.395,3.69733,4.8997,4.6091,7.68386,13.7979,5.44874,3.51746,8.73009
107292362,Nana24564,Down syndrome cell adhesion molecule,NA,40,22,16,45,27,25,39,20,50,33,19,34,1,42,74,47,41,85,11,81,52,5,8,14,42,24,69,22,10,33,1,3,1,1,3,1,1,2,1,5,0,0,0,0,1,2.96,2.51,2.65,2.52,56.99,46.34,57.25,54.72,54.95,46.41,45.33,45.62,0,0.0530056,0,0,0.0180531,0,0.0464074,0.0617344,0.0112446,0.0572,1.15806,0.288863,0.0113529
107292367,Nana20659,actin like 6A,NA,1722.87,1681,1873,1255,899.52,1172,254.44,654.97,1269.1,649,1309.63,1897.47,1488,674.69,468,639.68,605.34,663,1827.51,634,696.8,2272,3449,2247.42,1827,1475,966,422,1594,617.22,927.2,471,708.41,397,1027,956.52,832,1031.17,1076,915,471.51,697.36,303,542.39,711,0.25,0.28,0.19,0.27,1.04,0.98,1.72,1.79,2.06,1.52,1.91,1.25,3.86129,5.85264,6.65424,5.41679,7.77502,1.74041,7.30375,6.22054,8.7837,6.48074,4.28893,1.0473,10.1031
107292369,Nana28560,"decapping enzyme, scavenger",NA,49,81,109,60,35,40,20,31,60,26,60,111,35,31,32,38,34,36,88,25,51,71,105,43,44,90,51,32,44,64,43,90,56,28,61,59,55,123,95,66,23,66,37,23,51,14.47,14.88,19.03,17.94,2.03,1.5,3.08,2.65,2.87,3.09,2.27,2.65,0.969605,0,0.980564,1.24331,0.23309,0,17.5261,1.19561,3.48439,6.64677,2.41163,1.11888,2.63846
107292370,Nana28564,kin of IRRE like 3 (Drosophila),NA,0,7,2,0,2,6,0,2,0,3,6,0,2,0,0,3,2,0,1,2,0,0,2,2,3,11,2,0,4,0,0,1,0,2,2,0,0,0,2,1,0,0,0,0,0,0.47,0.2,0.31,0.16,17.85,13.69,4.7,4.94,4.42,0.65,0.82,0.72,0.0769918,1.63029,0.0973276,0,0,0.253763,0,0,0,0.329868,0.765985,0.266536,0.785655
107292374,Nana14110,cathepsin E,NA,0,4,4,0,1,9,0,1,0,0,2,0,3,1,0,2,0,0,1,1,2,1,4,4,1,11,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,23,0,1,1,0.56,0.36,0.74,0.47,6.4,6.33,10.66,10.19,9.66,7.91,8.27,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0.0330846
107292375,Nana14108,family with sequence similarity 72 member A,NA,0,6,3,3,3,0,0,5,6,0,6,1,3,1,0,1,0,0,4,4,2,6,1,7,1,2,1,0,2,0,0,2,1,1,1,1,0,6,2,0,0,12,3,1,1,0.76,0.61,0.8,0.72,3.39,3.68,4.44,4.95,4.76,2.94,2.45,2.57,0.134954,0,0,0.173049,0,0,0.312738,0,0,0,0,0,0.153013
107292376,Nana20663,ubiquitin specific peptidase 13 (isopeptidase T-3),NA,94,563,261,227,111,573,40,155,148,228,370,151,239,74,71,77,24,25,425,91,60,334,191,300,413,548,66,158,745,17,853,701,772,213,808,66,21.53,13,12,6.8,28,69,29,26,46,0.09,0.05,0.11,0.08,2.11,2.05,2.24,1.63,1.68,0.68,0.39,0.73,4.70493,157.801,10.0389,2.27943,2.69408,2.03793,0.313436,0.621176,1.68166,3.64253,1.35765,0.367899,0.481972
107292377,Nana14114,"RAB7B, member RAS oncogene family",NA,302,1009,1461,225,183,523,36,139,514,56,619,740,556,74,220,130,90,63,796,271,196,612,1927,1044,396,430,202,38,619,97,153,197,87,249,144,299,173,596,305,390,721,699,360,117,223,0.14,0.07,0.28,0.11,2.49,2.28,4.45,3.9,3.96,0.53,0.69,0.65,1.82036,4.49924,5.01217,3.17431,3.13379,8.73846,1.39745,1.30725,3.3905,3.70071,3.20096,1.6395,6.02647
107292378,Nana15377,"SEC22 homolog B, vesicle trafficking protein",NA,1665,722,1138,1660,994,613,642,1048,1027,707,786,1027,633,891,710,672,979,1138,966,601,933,1178,2083,994,1150,1042,1216,495,873,1005,594,401,962,377,939,1501,1160,2212,1710,1361,585,636,682,645,725,0.04,0.08,0.08,0.04,0.22,0.22,0.31,0.49,0.46,0.46,0.22,0.18,10.8862,15.7337,23.8654,15.2296,15.1528,9.85318,9.19974,3.8782,13.5895,10.8416,6.17098,2.22185,13.7455
107292379,Nana15378,arachidonate 5-lipoxygenase,NA,22,197,240,72,27,68,14,69,90,12,229,59,113,53,30,34,21,25,142,58,64,211,206,191,89,98,73,9,124,30,75,59,77,66,95,28,40,79,121,31,47,155,79,117,77,0.17,0,0,0,0.06,0.06,0.19,0.01,0.12,0,0,0,0.106079,0,1.34098,0.544097,0.637529,0,2.45826,0.186865,0.238256,0,0.527688,0.244823,1.20275
107292381,Nana24851,abhydrolase domain containing 10,NA,42,98,113,68,60,78,35,36,96,25,73,72,79,50,44,36,35,21,140,18,47,84,129,177,70,102,77,31,46,57,119,170,106,50,104,87,137,136,95,96,83,159,57,83,104,0.77,0.93,0.78,0.55,0.61,0.48,1.12,1.11,0.76,5.01,4.26,3.91,1.29133,1.59774,2.13468,2.16535,2.66806,2.39253,2.90395,1.04316,11.7644,9.25381,2.3281,0.634852,3.73398
107292382,Nana24850,transgelin 3,NA,0,8,16,8,6,12,0,1,1,7,10,8,2,4,7,3,7,1,4,6,1,6,12,11,5,12,5,0,15,3,17,29,18,14,53,14,8,37,43,14,8,0,2,7,4,0,0,0,0,0.23,0.14,0.88,0.62,0.8,0.05,0.11,0.14,0,0,0,0,0,0,0,0,96.4108,38.5376,0,0,0
107292383,Nana24852,pleckstrin homology like domain family B member 2,NA,142,351,562,278,98,202,66,98,791,69,344,208,323,83,143,95,136,163,333,186,91,367,628.99,347,302,350,204,78,453,302,742,585,565,299,727,1780,674,651,949,1218,143,58,58,65,124,0,0,0,0,0,0.03,0,0.03,0.03,0,0,0,0.5437,0.354845,0.753213,1.18425,3.16017,0.196386,1.51885,0.48544,8.3641,9.40294,1.20411,0.292217,2.66851
107292384,Nana05505,potassium two pore domain channel subfamily K member 13,NA,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,0,0,4,6,0,1,9,4,1,0,0,0,0,0,1,1,14,1,9,10,1,1,0,2,1,0,0.03,0.05,0.05,0,0.27,0.47,1.4,1.18,1.19,0.29,0.16,0.13,0.0140804,0,0,0,0.0169244,0,0,0,0,0,0.0350211,0,0
107292386,Nana05493,forkhead box N3,NA,29,235,186,52,32,109,22,55,107,68,209,51,117,39,33,129,25,30,217,56,124,225,175,301,61,223,77,10,110,31,47,17,30,32,49,54,33,68,41,35,43,30,24,14,33,0.3,0.2,0.28,0.22,1.36,1.47,2.36,2.49,2.61,1.12,1.25,1.41,0.993636,3.5366,1.8648,2.13377,1.09724,1.27201,5.34756,1.72283,2.81835,3.83925,3.54127,1.62568,4.62656
107292389,Nana05503,EF-hand calcium binding domain 11,NA,56,40,87,127,58,86,29,81,61,12,64,59,71,39,34,68,24,16,71,44,24,204,50.98,120,65,79,58,48,57,38,36,84,33,11,87,34,63,56,38,47,26,83,29,32,52,0.1,0.1,0.2,0.14,0.14,0.31,1,1.2,1.48,0.21,0.5,0.27,0,0,0,0,0,0,0,0.204418,0,0,0,0,0
107292391,Nana05506,"proteasome 26S subunit, ATPase 1",NA,1159.06,1078.2,1505.42,960.01,436,843,253.67,351.98,813.81,209.96,730.57,1672.98,391.73,286.73,519,279,287.41,309,894,311.75,252.73,639,1311.2,862,817,1198,447.03,588.88,659.98,716.96,1290.56,1433.21,864.9,621,1286.56,1543.57,1554.66,1707.34,2210.83,1820.24,707.82,1358.4,596.95,1161.9,1099.36,0.58,0.43,0.39,0.39,6.39,6.45,10.69,11.68,10.85,3.47,2.92,3.53,8.55134,42.5383,16.8788,10.7008,28.0294,14.6488,16.4052,24.5941,21.9442,18.8814,11.9289,4.33884,23.9841
107292392,Nana00985,"calmodulin 1 (phosphorylase kinase, delta)",NA,698.97,2657.99,2415.68,1117.98,722,1763.99,156,718.98,1453,416.97,1594.99,1784.99,1193.99,440.81,355,515.99,265.99,283,2736.95,624.99,543.99,1894.36,3599.99,2867.02,2005.99,2735.25,676.99,229,2381.99,379,825,933,681,184,683,2049,2261,3136,2066,2879,293,396,223,342,373,0.25,0.28,0.19,0,24.35,17.39,15.89,14.6,14.95,12.49,13.08,12.35,16.478,42.3245,20.8001,30.0469,29.863,38.4344,14.5666,7.77451,23.9814,19.081,11.3251,3.04514,11.4619
107292394,Nana36008,ribosomal protein S6 kinase A4,NA,2,2,4,2,2,2,1,2,1,0,3,7,4,0,3,1,0,3,6,0,1,3,6,4,4,2,1,3,3,1,1,3,0,19,0,2,3,0,1,0,0,2,0,0,1,1,0.64,2.74,0.84,57.79,50.78,73.93,78.12,71.42,15.44,13.98,13.79,2.85862,6.53868,4.452222,4.989065,6.145685,1.33595,4.156052,3.702958,10.604599,12.077504,3.732509,1.58044,11.06039
107292395,Nana36012,transmembrane protein 223,NA,2,2,2,2,1,0,0,0,0,0,1,2,0,1,1,1,3,0,2,1,4,2,2,2,3,1,0,4,0,6,2,4,4,1,0,9,5,7,3,3,9,6,8,5,8,3.6,3.21,5.92,4.85,12.82,5.98,21.96,17.36,23.15,37.35,43.18,33.66,9.57634,5.91225,22.5293,11.2131,12.2961,7.83211,69.7698,28.1085,29.3008,26.3349,21.3658,10.3926,21.8774
107292396,Nana36017,WD repeat domain 74,NA,33,11,10,2,21,7,8,5,9,7,17,25,9,20,7,8,4,6,5,4,8,14,39,17,49,11,10,23,18,12,3,8,5,8,4,12,3,7,1,4,2,2,8,1,4,7.34,6.02,9.52,6.33,5.28,5.22,28.26,28.55,28.57,39.55,37.19,38.55,7.64649,1.3652,15.7462,8.92866,15.4216,3.31502,17.0325,6.81438,24.8199,18.7469,11.0648,7.7375,8.88906
107292400,Nana36079,integrator complex subunit 5,NA,1,4,6,0,0,3,2,1,1,2,3,4,2,1,2,3,3,2,1,1,0,1,2,4,3,2,3,7,3,3,1,3,2,6,1,3,1,1,1,1,1,1,2,2,0,3.63,2.7,2.96,2.64,15.96,13.65,36.16,30.95,33.8,29.3,27.81,32.58,2.23269,1.83618,2.22444,1.85077,2.37557,0.377048,2.68218,1.85906,2.73493,2.82887,1.38561,0.47606,2.3686
107292406,Nana36106,nuclear receptor subfamily 1 group I member 3,NA,1,6,1,0,0,4,0,0,0,0,4,1,1,0,0,1,0,0,5,2,0,1,2,4,0,1,0,0,0,0,1,1,1,0,0,36,41,112,56,15,151,233,197,205,148,3.2,3.06,2.63,2.6,37.14,33.2,162.44,155.8,157.42,72.6,77.18,62.26,0,0,0.179036,0.363215,0.0510704,0.0933606,67.8728,66.4133,80.7653,35.8012,7.89066,2.64761,1.89486
107292410,Nana36015,syntaxin 5,NA,26,4,4,3,5,9,5,2,7,4,6,7,0,6,4,5,4,2,3,5,3,3,3,5,15,1,14,18,0,5,1,0,1,24,2,15,9,7,1,4,19,10,5,5,12,0.3,0.33,0.31,0.19,9.32,9.19,6.6,6.73,6.91,1.93,1.96,2.09,10.161,1.54099,9.50893,10.0978,26.2776,2.54976,6.8683,8.33716,7.27848,9.37252,5.12977,3.36409,12.7164
107292411,Nana36021,"terminal uridylyl transferase 1, U6 snRNA-specific",NA,38,29,68,41,58,31,16,29,39,32,33,84,23,30,17,26,25,19,71,33,26,36,169,74,116,26,27,44,44,48,14,33,24,23,13,22,13,22,15,20,16,28,10,20,29,1.12,1.05,1.26,2.77,25.83,24.5,87.48,75.87,78.16,41.65,42.22,40.69,4.20081,2.68707,5.62013,4.3542,11.424,8.0767,5.35416,7.36914,12.4622,10.199,4.44056,2.38338,9.72439
107292412,Nana36022,metastasis associated 1 family member 2,NA,5,4,6,5,1,4,0,0,1,0,5,2,3,6,0,3,3,2,0,2,3,6,5,0,3,7,1,8,0,3,3,1,1,20,1,5,0,4,8,3,7,6,2,3,5,1.7,2.2,1.38,1.42,17.04,13.99,46.48,45.88,45.78,39.16,41.55,40.86,5.02454,2.56666,7.0646,5.83657,8.74668,2.32418,12.7706,5.32014,18.6593,16.2562,6.8425,2.3694,14.2823
107292415,Nana36082,"chromosome unknown open reading frame, human C11orf98",NA,289,60,54,179,161,48,42,45,76,40,40,51,45,76,39,25,64,60,56,23,45,46,84,64,118,93,73,363,51,144,28,52,44,11,20,50,75,95,63,72,42,71,55,81,60,17.42,14.61,14.76,17.25,13.94,14.48,21.99,22.49,23.68,76.7,85.61,83.4,22.7881,62.3694,39.063,27.1553,41.4449,34.9001,13.4786,13.7399,12.4941,12.3108,9.57018,4.19918,15.1847
107292420,Nana36090,heterogeneous nuclear ribonucleoprotein U-like 2,NA,12,4,13,11,11,6.66,2,9,15,4,10.01,8,10,5,6.09,15,6,1,13.05,3,7,11.06,18,16,20,9,10.86,42,13,21,7,3,10,66.47,5,3,7,11,11,5,2,3,3,7,6,0.06,0.08,0,0,0,0,0.13,0.22,0.06,0.15,0,0.07,19.9326,27.9764,36.1985,28.4229,44.216,6.67489,47.5987,29.4315,48.4978,50.4756,25.6212,9.23578,58.0335
107292421,Nana36094,"guanine nucleotide binding protein (G protein), gamma 3",NA,0,0,2,2,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.25,1.05,1.22,1.45,1.09,1.06,6.2,5.42,6.62,0.87,0.81,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0
107292422,Nana36095,Berardinelli-Seip congenital lipodystrophy 2 (seipin),NA,80,57,87,30,51,41,53,56,49,59,50,100,38,71,33,41,50,73,134,61,40,85,189,103,103,34,52,44,56,55,32,33,29,30,34,42,32,40,31,19,11,25,12,23,54,0.02,0.04,0.06,0.03,0.95,0.99,12.04,13.13,12.83,0.53,0.57,0.49,1.77998,1.21149,4.43596,2.47808,7.33546,2.73783,27.2635,9.07815,10.6419,13.4852,6.53542,3.20819,12.4166
107292425,Nana36107,mitochondrial import receptor subunit TOM40B-like,NA,17.5,36.7,52.89,13.08,6.64,27.04,15.01,35.4,20.39,24.25,46.1,48.82,15.19,46.35,33.68,17.57,23.58,26.1,62,19.57,20,41.3,73.82,78.38,13.07,29.55,11.32,43,41.79,9.31,13.81,25.24,13.23,25.67,7.47,9.09,9.38,11.86,23.74,9.38,5.34,26.06,10.75,31.54,52.62,2.04,1.12,1.45,1.75,65.31,59.13,36.25,37.96,36.76,49.95,46.7,51.41,5.844194,5.093192,6.123377,5.863563,7.993383,5.691083,49.57682,46.64733,53.00036,24.18625,8.824574,3.09559,11.09588
107292427,Nana36109,ubiquitin-fold modifier conjugating enzyme 1,NA,1504,1175,1326,1713,1059,1078,501,692,1595,597,925,1177,942,877,629,740,509,426,2037,470,796,1191,1327,1266,1379,1451,1025,2989,1116,1046,1054,2194,908,456,1331,3427,3154,3834,2859,2147,2101,2876,1432,2045,2223,0,0,0,0,0.01,0,0,0,0,0,0,0,65.5681,95.4606,144.609,91.2789,350.139,199.018,148.904,79.8697,162.878,193.06,118.445,71.7642,116.82
107292430,Nana36010,solute carrier family 3 member 2,NA,122,118,95,77,67,46,56,45,102,87,59,83,42,94,74,65,219,77,153,140,72,54,152,39,149,106,51,158,136,75,20,19,32,97,25,231,191,477,272,159,316,294,528,190,238,0,0,0,0,0,0.01,1.94,1.35,1.57,0,0,0,82.8905,80.6498,41.6305,67.0009,50.3567,10.4336,148.979,247.274,179.736,136.743,27.9621,8.64372,57.663
107292436,Nana18016,MGAT4 family member D,NA,0,3,2,2,0,2,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.19,0.14,1,0.99,2.1,1.29,1.98,0.79,0.64,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0
107292438,Nana08734,SUMO interacting motifs containing 1,NA,145,377,623,161,122,220,123,193,217,107,415,367,284,161,205,167,155,129,453,238,228,344,694,452,324,274,249,42,251,101,67,110,138,148,140,96,179,359,330,268,73,165,113,110,165,0,0,0,0,0,0,0.08,0.25,0,0,0,0,5.0403,2.41738,14.3595,9.86667,15.4444,5.38079,4.60332,2.3831,5.6026,12.4238,5.6648,0.816785,22.9239
107292446,Nana08732,ADP ribosylation factor like GTPase 10,NA,1766,541,620,874,593,723,316,382,471,336,423,1489,364,508,539,479,381,393,455,493,459,658,1038,638,1075,644,822,733,446,544,529,475,521,285,217,2358,1305,2309,1629,727,1838,803,968,536,363,1.26,0.91,1.66,1.1,15.11,12.32,9,9.64,7.96,6.87,6.58,8.07,0.489805,0,1.65202,0.279904,1.51287,9.04187,1.18612,1.16503,2.40178,0.558686,2.11905,0.0847893,12.6505
107292453,Nana27266,neuronal pentraxin receptor,NA,4,6,2,3,2,0,0,1,2,3,0,3,0,2,0,3,1,2,11,5,2,2,5,2,4,1,3,2,3,1,2,1,2,1,0,2,8,10,1,4,1,2,0,2,0,0.01,0,0.04,0,1.66,1.08,0.04,0.03,0,0.13,0.08,0.09,0.734313,0.920733,1.17695,1.20697,0.827019,0.708155,0.308222,0.189239,0.143621,0.84017,0.744331,0.365996,1.54284
107292454,Nana27265,chromobox 6,NA,11,6,14,14,2,13,0,3,15,4,14,6,11,9,4,6,4,5,18,11,1,17,53,8,11,3,14,1,18,5,10,8,14,44,8,16,14,17,3,15,1,6,0,2,6,0,0,0,0,0,0.05,0.08,0,0.03,0.78,0.76,0.83,1.29851,2.64882,1.92218,2.3854,3.54221,1.01179,1.66462,0.654316,2.04544,4.48054,3.2246,0.982419,4.44584
107292455,Nana18013,ring finger protein 150,NA,1,21,19,7,5,8,4,6,12,4,24,5,7,3,0,0,0,0,10,1,1,11,17,23,15,15,4,6,16,3,6,7,11,28,5,6,4,9,4,6,5,5,13,4,4,0,0,0,0,0.46,0.39,0.23,0.27,0.25,0.21,0.11,0.05,0.972054,1.50208,3.98083,1.2442,0.714258,1.00909,3.86741,0.547433,4.09606,4.4656,4.21625,1.12745,4.9106
107292456,Nana27264,chromobox 7,NA,20,54,50,27,15,65,8,15,33,16,24,11,10,9,16,10,7,12,55,9,18,38,24,21,35,17,25,2,36,12,73,18,136,42,46,47,18,103,65,58,4,8,8,15,18,0.36,0.34,0.18,0.18,0.2,0.24,0.42,0.43,0.44,0.08,0.14,0.17,1.7706,2.94351,2.84012,4.0164,2.77896,3.67784,3.51695,0.685193,3.7231,10.69,4.11301,1.66117,6.40885
107292461,Nana18742,fibroblast growth factor binding protein 1,NA,129.4,444.17,777.34,241.87,242.12,715.79,73.99,149.69,141.1,84.98,150.99,280.99,159,70.3,84.37,67.95,48.25,41,149.56,66.39,150,311.83,669.06,362.81,168.65,572.96,68.45,39.85,351.99,46.81,28.2,21.95,15.58,24.69,19.86,18.86,24.58,17.05,16,26.36,20.43,10.36,4.17,12.17,16.14,0.14,0.03,0.06,0.03,19.92,19.16,4.75,4.94,4.52,0.06,0.09,0.1,0,0,0,0,0,1.82302,0,0.0695949,0,0,0,0,0.0895889
107292462,Nana18739,prominin 1,NA,3,24,25,10,6,20,2,1,27,2,15,18,20,0,5,2,0,4,12,6,2,30,84,11,13,26,7,0,17,1,0,11,1,6,20,11,8,41,36,14,0,1,0,0,2,0.94,1.33,1.08,0.92,9.89,9.08,17.72,16.65,16.94,26.03,28.7,28.45,0,0,0,0,0,0,0,0,0,0,0,0,0
107292466,Nana09075,actin filament associated protein 1 like 1,NA,23,53,80,15,8,29,8,13,65,14,46,53,51,10,18,23,9,23,97,49,16,92,372,77,68,21,38,14,58,3,37,11,59,52,59,20,6,9,10,7,4,11,8,17,11,0.01,0,0,0,0.19,0.1,0.46,0.43,0.32,0.3,0.37,0.19,1.3474,1.05267,1.1962,1.6706,0.737658,1.10742,4.052,1.7273,1.42458,2.03691,4.16992,0.545975,2.79886
107292467,Nana09074,actin binding LIM protein family member 3,NA,0,22,26,6,5,10,0,0,22,2,4,9,14,4,7,9,2,4,13,7,2,10,56,11,8,9,9,3,17,0,60,24,91,29,58,0,4,2,5,1,0,1,2,0,1,1.55,0.73,1.35,1.67,2.02,1.57,4.82,4.92,4.28,2.23,2.4,2.62,0.444365,0,0.315976,1.10399,5.27443,0.0915385,0.12872,0.14677,0.124756,0.158655,1.45062,0.384584,0.629788
107292470,Nana09297,NADH:ubiquinone oxidoreductase subunit B7,NA,630,556,594,877,439,584,345,393,662,279,551,647,413,442,445,427,350,361,950,261,486,584,688,810,698,760,552,2135,804,679,1998,2144,1528,325,2763,764,903,904,988,706,805,920,451,643,937,0.28,0.31,0.23,0.26,5.14,4.96,7.24,8.14,7.32,71.35,65.3,71.61,47.484,186.008,65.7118,50.7853,94.6292,95.5156,121.021,163.729,73.0887,88.2063,31.5344,26.9619,68.4532
107292472,Nana09295,DnaJ heat shock protein family (Hsp40) member B1,NA,846,1225,1390,809,656,695,212,709,960,346,1373,795,1019,490,384,592,392,369,1245,426,593,1330,1725,1182,1304,1429,707,486,1392,552,394,510,499,255,472,656,460,779,701,473,313,339,248,291,360,0.6,0.92,0.85,0.65,3.64,3.55,7.09,7.03,6.41,4.72,5.09,5.69,4.34572,6.04185,10.3924,6.38622,15.8363,7.45474,8.04091,7.48602,9.90008,8.13737,5.20318,1.87616,17.6585
107292473,Nana09294,GIPC PDZ domain containing family member 1,NA,282,588,796,197,262,397,119,250,344,163,522,496,478,230,173,383,165,110,735,423,210,761,1433,543,479,329,225,113,328,186,84,80,101,59,77,196,119,124,135,79,41,50,51,44,88,0,0.16,0,0,0.21,0.31,0.83,0.7,1.17,0.12,0,0.06,3.05965,0,4.03308,3.88981,8.48688,5.51632,6.06012,4.79089,15.3299,10.9801,4.74815,2.59522,12.5718
107292478,Nana02068,fyn-related Src family tyrosine kinase,NA,237.09,1529.39,1417.32,402,214,862,44,330,408,153,649,346,496,165,143,329,124,122,1265,383,359,867,983,749,613,1260,275,22,638,76,14,7,2,82,14,3259,2273,3448,4559,3013,149,208,286,218,251,7.97,14.4,10.27,8.54,9.97,9.6,49.44,48.87,48.67,12.63,16.07,13.11,0.798306,1.16754,1.02431,1.36464,2.81213,6.27206,5.40689,3.17515,16.7164,11.3727,6.64665,2.19433,18.6804
107292479,Nana02064,5'-nucleotidase domain containing 1,NA,2494.72,1602,2083.82,1529,1239.72,1076,501.19,912,1313.34,795,1203.91,1099,815,814.94,694.9,743,1221.68,1064.63,1915.12,919.59,1027,1002,1933.78,1523,2295,1831,1565,647.26,1537,1229.53,912.99,628,733.44,462.32,798,1364.91,1028,2402.78,2312,1625,1190.21,1057,1044.93,816,984,0,0,0.04,0,0.21,0.25,0,0,0,0,0,0,0.334004,7.07248,2.36445,1.02789,2.64968,0.440348,0.309605,1.64743,3.75089,0.954018,1.99379,1.69588,3.63553
107292480,Nana02065,collagen type X alpha 1,NA,49,64.94,46,11,10,43.92,12,32,160,19,17,187.98,73,12,7,34,11,12,125,19,8,44,487,43,93,63,48,15,61,18,7,4,8,46,14,23,8,16,20,11,12,8,7,5,17,4.86,4.91,4.43,4.26,3.65,5.21,4.67,5,5.02,2.79,2.54,2.84,0.00777842,0.0411767,0,0,0.130894,0,0,0.0411065,0.0524113,0,0,0,0.0529161
107292481,Nana02063,dermatan sulfate epimerase,NA,40,51,98,27,43,26,15,18,53,15,87,31,26,33,21,37,31,46,80,22,16,47,216,102,80,31,36,21,44,28,54,30,63,114,80,182,142,149,178,122,23,54,21,42,45,1.55,1.35,1.96,1.57,20.18,14.86,31.23,29.21,29.49,28.99,25.82,25.23,0.27944,0.830205,0.684869,0.606954,0.493542,0.357133,2.14093,1.06989,1.07593,3.46958,5.18437,0.0855512,2.59934
107292482,Nana02060,RWD domain containing 1,NA,480,471,612,576,412,486,207,400,734,415,541,382,314,387,423,302,443,415,741,285,530,475,961,575,449,590,437,1054,552,434,421,949,432,226,566,813,663,1074,890,932,1247,1126,545,654,838,0,0,0,0,0.11,0.56,0.14,0,0.15,0,0,0,28.987,75.3135,64.4104,42.5671,85.7681,69.7924,153.26,144.995,166.953,217.201,136.285,74.4507,73.6517
107292483,Nana25007,doublecortin,NA,8,17,9,18,3,6,2,4,21,4,34,17,15,5,13,5,8,5,41,18,3,23,68,21,10,6,14,4,6,4,4,2,3,5,2,12,10,5,4,9,2,10,1,2,2,9.08,4.59,5.81,5.73,7.19,7.49,5.67,5.75,7.85,5.6,6.24,5.16,0,0,0,0,0,0,0.902344,0,0,0,0,0.149777,0
107292484,Nana22582,protein disulfide isomerase family A member 4,NA,15265,1250,1422,26832,10107,4424,7588,7619,7004,20162,1511,4086,746,12045,5176,4445,7664,14424,2511,3724,5505,2004,3199,2022,2742,2756,5860,5161,2122,8954,997,1596,1910,1262,1915,1615,1707,6737,8510,4848,3243,2653,8535,4858,11088,78.8,76,79.67,78.45,623.09,463.83,749.06,663.89,725.26,488.2,497.82,456.97,136.085,27.7276,215.221,166.049,58.5274,52.1998,187.86,24.4249,29.6426,47.964,36.6107,20.3721,101.791
107292485,Nana22585,carbohydrate sulfotransferase 14,NA,1222,1193,1089,1494,583,925,256,758,675,565,646,1087,590,381,498,349,521,944,882,524,715,1205,3258,683,866,1720,603,312,1538,557,2094,1384,2980,550,3913,857,656,2943,1889,1671,522,226,739,202,326,0.07,0,0.01,0,0.03,0.04,0,0.06,0.01,0,0,0,4.29114,2.829,7.67864,7.40899,5.1388,11.7891,4.80655,1.88278,3.79101,8.07044,4.90881,2.21029,27.7405
107292486,Nana22584,glutaredoxin 5,NA,1714,1182,1380,2439,914,1450,469,1475,970,1112,1219,1669,850,618,595,597,888,1708,1241,751,1541,2428,4440,1154,1520,2545,993,141,3070,656,3301,1392,5525,735,6583,2561,2066,6400,4414,5334,1728,956,2445,1479,2195,0.71,0.55,0.4,0.41,13.08,11.93,21.09,20.33,23.06,15.54,18.54,19.74,6.09755,16.6478,12.1782,9.81684,8.27844,21.9031,9.56309,5.74034,12.4327,16.9491,7.55646,5.43529,13.1656
107292487,Nana22586,phosphatidylinositol glycan anchor biosynthesis class A,NA,67,64,112,142,29,98,14,84,53,42,78,105,55,28,31,31,27,43,62,23,43,159,215,90,82,214,70,44,114,52,43,49,114,68,105,39,43,163,104,90,20,33,58,115,51,1.5,1.92,2.27,1.93,5.21,4.51,5.89,5.75,4.72,3.37,3.02,3.85,0.581713,0.929636,1.60947,1.12592,2.00528,2.31525,1.78044,0.599366,2.14469,4.6398,1.74714,0.683938,6.3467
