gene,description,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Homo_sg_1,Homo_sg_2,Canis_sg_1,Canis_sg_2
107290566,solute carrier family 38 member 4,84,349,251,137,67,111,36,32,199,34,184,65,181,66,71,43,30,43,246,103,50,216,309,174,91,111,77,5,153,156,0.05535683,0.08458598,0.1269538,0.05380124,0.474245,0.1023257,1.17151,1.2087464
107288304,solute carrier family 38 member 2,605,723,1143,991,297,256,134,186,530,111,604,571,438,264,333,214,348,190,456,346,198,640,1236,380,497,444,545,120,400,438,12.469099,12.542747,13.613552,13.990918,74.173234,44.528954,79.501909,37.943441
107296330,solute carrier family 2 member 13,3,4,5,5,3,1,0,2,3,1,2,5,1,0,2,3,3,1,0,0,1,1,9,2,4,1,0,7,5,3,0.866606,0.981419,0.747761,0.762008,3.5579077,3.5344977,12.3517684,8.48618
107287203,synaptotagmin 10,1,7,2,1,3,0,0,2,0,3,0,0,1,3,0,0,0,0,0,0,0,3,2,0,3,3,2,0,1,0,0,0,0,0,0.0462756,0.10690205,0.127665,0.422836
107287197,plakophilin 2,286,1177,1460,167,174,527,114,299,336,124,643,615,474,195,315,442,157,104,921,525,256,548,1443,629,551,447,311,97,453,146,2.64237,2.308978,2.57385,2.31332,26.077119,18.2606211,20.3808,14.18716
107287201,tyrosyl-tRNA synthetase 2,84,54,79,87,47,46,30,59,78,26,63,59,47,36,81,37,40,55,52,35,45,150,68,73,87,75,49,158,60,81,2.603962,2.989037,3.348283,3.205472,9.13218,5.527495,7.83669,7.05
107287196,"FYVE, RhoGEF and PH domain containing 4",84,138.28,127.83,150.64,39.4,76.69,27.89,66.56,173.33,69.82,168.96,113.88,66,39,72.95,113.83,43,56,150.09,87.72,99,182,184.94,112.19,111.96,134.07,101.31,22.23,122.51,78,1.0635433,1.243881241,1.01511534,1.113154,3.5492507,2.57114753,1.670409,1.572095
107287200,electron transfer flavoprotein beta subunit lysine methyltransferase,2,7,9,13,4,4,2,5,11,4,29,12,8,2,3,9,2,4,6,6,4,28,13,2,17,8,8,0,3,3,0.450641,0.903248,0.689815473,0.863288096,1.2436257,1.0347747,2.06804,2.66206
107295679,transmembrane and tetratricopeptide repeat containing 1,4,2,10,2,1,1,0,3,6,4,3,8,3,4,4,1,2,2,7,0,1,3,4,11,5,8,12,5,5,4,0.205752399,0.407660005,0.614371468,0.56157432,5.739872707,1.680023669,3.83754772,2.2975395
107299443,FGFR1 oncogene partner 2,768,444,506,864,573,321.99,567,625,712,531,461,431,318,566,653,572,691,611,578,565,624,363,408,413,625,395,618,714,308,944,12.706971,11.75400861,12.0429835,11.107372,18.4886152,9.940874,57.008345,46.40637
107299445,asunder spermatogenesis regulator,523.3,305.24,365.7,349.31,209.67,296.85,276.94,319.62,316.08,432.82,242.11,511.85,128.53,234.7,388.42,277.45,331.67,427.27,343.61,330.95,277.56,168.5,304.21,272.69,452.28,171.53,388.29,248.95,223.72,281.64,4.0801812,4.4668734,5.0572991,4.13356,7.0829614,5.7821125,7.63314,6.29291
107295634,cancer susceptibility candidate 1,24,74,87,67,27,69,5,74,62,46,120,59,132,28,25,123,16,15,200,77,59,272,116,205,34,91,27,1,72,5,0.0530371,0,0,0,0.3789606,0.2968942,0.575929,2.8813
107297797,"branched chain amino-acid transaminase 1, cytosolic",9,9,3,13,5,7,0,12,8,2,6,4,7,3,6,2,1,5,1,5,7,10,6,8,11,5,6,14,4,8,0.1502133,0.8191947,0.6767512,0.2113638,1.5901112,1.1525644,0.945594811,2.49904462
107295726,SRY-box 5,26,35,53,8,16,29,1,28,27,23,28,35,27,11,11,24,13,12,62,10,8,32,81,39,20,24,5,24,34,25,0.074220053,0.2362188,0.2352091,0.2731604,2.4113803,1.7103967,2.210722,0.67242
107299370,potassium voltage-gated channel subfamily J member 8,0,4,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,2,4,2,0,0,2,1,0,1.18385,1.561666,1.34711,1.392933,1.908435,1.588724593,3.76292,2.16323
107297798,RecQ like helicase,299.16,120.17,168.81,103.27,226.82,60.63,51.14,63.3,69.03,140.33,154.24,130.28,102.34,108.39,42.63,115.46,158.01,136.63,142.82,73.63,62.09,166.7,497.89,191.14,337.04,78.88,92.68,56.29,116.32,160.55,1.818322,2.565689,1.377798,1.5874486,6.414339,4.300998,3.715055,3.198037
107291426,LIM domain only 3,0,3,6,4,2,2,1,0,10,0,0,10,4,0,0,0,0,0,3,0,3,8,25,3,5,5,5,1,4,1,0.183759,0.2079234,0.5072226,0.2470722,7.184174478,2.34603175,5.582558,9.495239
107286148,endoplasmic reticulum protein 27,5,12,4,22,5,10,1,1,17,2,6,20,0,3,4,2,2,1,5,1,0,4,11,7,7,24,9,6,2,6,0,0.1754708,0,0,3.339941,0.418677,0.0830266,0.250426
107302973,guanylate cyclase 2C,63,14,6.98,4176,19,26,37,35,802,4,18,14,21,27,64,23,84,1027,21,10,20,10,11,9,18,12,390,64,12,560,2.413210002,2.76547,2.74398,3.22476,0.3989482,0.276166,0.0825332,0.0214116
107302978,activating transcription factor 7 interacting protein,411,423,603,466,520,434,253,379,562,332,616,264,365,344,334,407,445,575,595,402,360,717,1172,566,703,295,430,429,558,431,2.583192,2.7879194,5.0361358,5.4938075,17.10215,8.195894,12.484791,10.24014
107288988,epithelial membrane protein 1,1390,3524,5385,853,720,1656,267,628,1279,396,2469,2274,2063,612,821,889,318,289,3038,1336,710,1956,6218,2863,1839,3500,689,94,1912,734,2.47929,4.22955,4.02802,4.009771,74.178618,26.5921709,95.604,104.3351
107288987,family with sequence similarity 234 member B,2777,404,342,2290,1867,1039,2545,1822,1491,2815,597,854,209,1912,2867,2028,3596,3452,989,2828,2123,156,313,483,2317,136,3027,832,159,2050,7.7797,10.060582,10.69396,9.364142,2.1443483,1.3149451,2.17897,1.428
107287009,dual specificity phosphatase 16,26,35,74,33,11,30,11,11,36,10,45,20,30,18,10,14,13,11,61,15,32,24,59,52,24,51,21,36,43,41,1.7481317,1.854948,1.921791006,2.5191962,5.161124,3.5827847,20.93586,15.35412
107286272,ETS variant 6,16,3,10,4,7,7,7,15,5,6,6,10,4,5,5,4,12,5,14,7,6,10,32,13,23,5,9,11,8,13,4.89716,7.09129,7.034752,6.05491,12.621753,9.6365675,23.6179,23.195658
107288539,ribosomal modification protein rimK-like family member B,356,453,453,172,185,284,141,200,390,143,371,234,240,207,196,188,263,178,452,203,128,299,754,280,428,292,246,72,237,194,0,0.730315777,0.0915887,0.3646134,11.48331,5.454007,0.50989,0.372658
107285782,calsyntenin 3,27,31,36,14,8,7,3,5,61,6,20,65,18,20,16,4,9,19,89,11,16,34,142,52,75,5,42,23,12,11,1.089447,1.666071,2.579081,2.189023,1.9612731,1.89375566,0.702782,0.6810476
107285778,prohibitin 2,3417,1796,2279,1990,1716,1153,635,880,1531,859,1412,2243,1085,1135,877,861,968,1103,1715,753,910,1586,2984,1902,2169,1744,1371,1405,1534,2106,22.244518,24.725885,23.80306558,23.755073,35.65254,54.45161,81.530846,159.3595843
107298399,neurotrophin 3,0,7,9,1,3,6,1,3,6,1,2,5,5,1,1,3,1,5,6,0,2,4,7,4,8,4,3,1,1,0,0.175436,0.449953,0.187674,0.327308,1.146436,1.059504,11.7074,7.555851
107298804,TP53 induced glycolysis regulatory phosphatase,13,1,2,6,7,3,3,8,7,8,6,7,1,9,5,4,8,2,3,10,4,8,18,1,18,7,6,13,8,9,0.417726,0.46103008,0.3197838,0.52207,0.60048599,0.7392073,11.0712,8.90368
107297812,DEAD/H-box helicase 11,53,44,26,24,56,37,5,26,31,8,22,32,42,23,14,17,21,17,24,7,17,48,70,58,44,23,25,29,40,44,0.4490957,1.271928,1.236475,0.6663669,4.35585441,5.7939018,5.261675513,3.75929081
107285906,coiled-coil domain containing 77,205,86,58,79,39,42,25,139,97,49,127,59,125,65,37,106,70,56,137,60,122,293,83,153,59,68,88,23,31,51,0.434564,0.2532382,0.6551505,0.6527476,2.800407,2.060494,1.67426,1.5205152
107285910,"beta-1,4-N-acetyl-galactosaminyltransferase 3",5121,150,120,761,517,199,326,529,489,830,293,1178,114,709,661,607,678,285,335,369,239,144,158,186,1277,147,744,1044,109,2718,0.334888,1.93135,1.735870022,1.752598,1.1244891,0.3458297,22.4320772,14.02306
107294504,F-box and leucine-rich repeat protein 14,4,1,0,0,1,0,0,1,0,1,0,4,0,0,0,2,0,0,0,0,1,2,1,2,5,0,2,8,5,0,2.26576,2.08336,1.89716,2.41985,0.844593,0.745581,29.38744,24.58904
107288328,interleukin 17 receptor A,75,43,54,21,41,28,19,31,23,16,67,17,27,32,19,52,35,37,50,43,18,32,143,37,93,21,25,27,36,29,1.8734536,2.695391,2.821662,2.34741,1.708331,1.634027,49.67747698,52.228125
107292277,"microtubule associated monooxygenase, calponin and LIM domain containing 3",256,1504,845,305,327,1013,108,337,436,315,827,308,554,249,235,236,164,161,745,294,163,758,1103,1012,1124,829,321,163,1634,107,2.075158,2.6632212,2.7015728,3.0406475,2.414185,1.882462,5.793622,5.023668695
107294353,ubiquitin specific peptidase 18,12,14,23,4,47,13,5,28,3,47,263,20,153,27,50,275,8,1,66,11,31,260,107,65,82,77,22,0,19,0,1.48376,3.03607,3.5129,3.877873,1.93096,2.07016,0.794712,8.14742
107293951,"chromosome unknown open reading frame, human C10orf71",3,19,22,19,7,26,8,14,7,27,28,1,13,7,5,5,0,6,5,8,6,21,9,33,56,9,7,9,39,1,0.0231451,0.0197864,0.0206474,0.0375821,0.00329734,0.0123721,0.197673,0.213024
107293256,chondroitin sulfate N-acetylgalactosaminyltransferase 2,7,23,19,5,22,15,6,6,14,7,15,12,13,3,1,13,4,9,7,17,4,25,104,17,50,9,7,7,17,4,1.309110003,1.498245,1.428841,1.41713,5.73862,2.73717,8.799503,8.73791
107293840,pantothenate kinase 1,181,122,166,243,151,87,221,95,101,96,68,96,66,99,134,101,248,68,92,132,120,66,97,107,117,80,104,111,114,206,5.252997,5.258149,5.552076,5.338686,2.1533847,0.9247982,16.1921,11.245
107289978,HECT domain containing E3 ubiquitin protein ligase 2,30,63,68,12,28,87,5,5,20,10,28,17,27,10,4,6,5,10,33,20,9,31,49,29,32,45,18,4,123,18,0.2826705,0.4179202,0.219171,0.2469077,3.841847,2.858382,4.40722,1.48237
107283384,cytoplasmic polyadenylation element binding protein 3,38,26,23.13,17.09,11,21.82,14,16,16,15,22.03,12,8,9,16,15,25,36,26,16,6,17,44,20,68,11,28,9.58,37.94,11.07,1.559699,1.668033603,1.828603,1.67773,4.386825,2.6923763,2.383034,1.901944
107283401,cytochrome P450 26A1,4,0,2,2,2,1,0,0,39,0,0,18,1,0,0,0,0,0,4,0,0,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,2.38583,7.89938
107293542,phosphodiesterase 6C,8,17,10,9,2,12,1,4,8,3,8,3,3,3,2,6,9,6,25,5,5,5,15,9,20,31,8,4,7,4,0,0,0,0,0.1680909,0.1757513,0,0.101904
107293540,phospholipase C epsilon 1,96,326,210,117,88,254,48,88,112,108,243,79,80,73,109,45,98,101,129,92,50,167,217,92,147,184,147,77,202,109,0.259773,0.934461,0.4592494,0.4890021,5.8085061,1.977738,3.0155,1.247623
107287727,ectonucleoside triphosphate diphosphohydrolase 1,21,54,53,10,16,17,22,14,53,12,78,30,52,38,77,14,25,14,70,63,12,73,304,59,28,30,29,5,41,7,1.816737,2.300159,5.827435769,1.683989,5.0188538,3.002022,5.785415,4.022551
107282969,cyclin J,22,18,19,6,8,19,6,5,17,5,10,9,12,8,9,14,14,8,23,8,7,9,39,11,14,21,7,3,13,1,0.398582,0.377057,0.424322,0.442741,1.6177927,1.0604922,2.21589,1.85699
107296133,DNA nucleotidylexotransferase-like,6,29,36,4,8,12,2,6,64,10,6,22,30,8,12,9,8,13,31,7,2,23,82,18,16,22,14,3,26,9,0.116299,0.178343,0,0,0.028266215,0.005809016,0,0.0182539
107285592,slit guidance ligand 1,0,7,2,3,0,3,0,7,8,1,0,15,14,3,0,3,0,0,3,2,1,33,75,5,3,4,0,1,1,0,0,0.0241357,0.0504508,0.0956774,0.007630812,0.00651479,10.91303,3.17225
107287737,R3H domain and coiled-coil containing 1 like,95,131,192,54,107,109,45,122,103,91,256,205,103,102,65,110,86,98,246,150,79,193,542,171,238,91,88,38,149,53,1.6047342,1.3580492,2.1078819,1.799379,2.803894,2.560256,6.916283,8.729343
107287746,heparanase 2 (inactive),9,31,26,18,6,17,1,9,22,3,11,24,5,3,6,18,8,0,29,2,7,11,25,33,21,25,12,14,12,8,0.421715,0.440595,0.1362,0.429832,0.2032003,0.1936261,3.4643051,5.773689
107287745,cyclin and CBS domain divalent metal cation transport mediator 1,8,6,3.56,4.91,3,8.59,1,4.91,4.91,4.91,2,7,2.45,1,4.91,0,4,2.45,14,0,2,6.14,18.41,12.27,12.27,0,2,4.91,9.82,3.68,0,0,0,0.3014091,0.0779193,0.1363923,0.0492607,0
107287734,"glutamic-oxaloacetic transaminase 1, soluble",2566,1334,1609,1339,2351,1275,377,611,750,595,1089,1179,785,839,599,596,601,823,1380,527,524,1450,1626,1485,1788,1140,1117,1193,2456,1294,6.35578,9.922193,11.10089,7.90007,17.82848,16.0147598,100.38,77.7592
107287733,solute carrier family 25 member 28,159,151,141,149,92,119,57,64,130,65,100,135,90,102,80,59,75,60,124,56,65,89,128,134,174,174,75,285,170,166,7.525880013,7.184571,9.14673,9.877482,18.100158,19.916843,12.60413,15.0927
107292981,"polycystin 2 like 1, transient receptor potential cation channel",0,8,0,1,2,0,0,2,2,0,0,0,2,7,1,3,0,0,1,1,1,0,3,0,2,5,0,1,1,0,0,0,0,0.0320342,0.0315145,0.0242706,0,0
107292979,wingless-type MMTV integration site family member 8B,0,1,1,0,0,2,1,2,0,0,0,0,0,2,0,1,0,0,2,1,0,1,3,0,1,1,0,2,0,0,0,0,0,0,0.294456,0.176276,0.554381,0.770388
107285255,semaphorin 4G,26,75,112,17,18,34,8,30,29,15,57,45,37,13,17,23,8,11,67,24,20,110,163,50,65,45,16,11,44,26,0.832544,1.1090291,0.671269,1.015328,2.7524018,3.0309665,9.81735,3.45648
107285270,"chromosome unknown open reading frame, human C10orf2",22,47,54,29,20,39,11,18,17,10,88,31,30,7,20,33,8,6,23,13,26,39,65,66,31,57,25,23,43,14,2.72806,2.708172,2.577955,1.82553,0.97798,1.346822,4.24615,4.66721
107285259,"leucine zipper, putative tumor suppressor 2",64,92,111,37,41,52,27,62,59,39,116,61,64,33,44,29,57,56,87,66,29,142,241,76,129,43,58,19,86,43,8.935271999,7.252147,9.468328,8.342443789,4.358884,8.0200749,30.8791,50.8298
107285256,PDZ domain containing 7,4,6,9,0,2,1,3,7,9,1,5,2,3,0,2,2,8,1,2,10,5,10,8,4,7,5,4,0,5,1,0.127842,0.220027171,0.205285,0.0629437,0.2020905,0.2246112,2.8991441,2.9061928
107285260,sideroflexin 3,220,969,1020,283,277,344,91,297,364,119,1119,501,791,237,209,282,110,104,945,231,268,1155,1476,838,331,645,248,40,787,177,0.846066,1.4270128,1.10631,1.4579062,3.1394667,2.83829,4.84364,3.86859
107285585,"chromosome unknown open reading frame, human C10orf76",123.28,247.54,247.73,71.76,61.15,204.88,30.32,73.23,98.76,41.5,160.3,184.12,102.33,71.72,81.16,83.71,58.04,76.06,170.68,108.58,96.88,166.01,329.04,127.6,161.79,117.28,94.5,13.39,134.16,51.7,0.9184,1.49122,1.35631,1.1807,4.389952,4.63505,3.928197,2.785408
107294832,golgi brefeldin A resistant guanine nucleotide exchange factor 1,953.58,343,434.46,661,522.64,351.12,336.85,472,590,380.83,516.06,416.78,247.16,522.62,430,438,511,737,375,400,240,516.89,991,518.77,1133,350.54,695.54,413.69,378,592,9.027677,10.022601,10.1486969,12.393798,5.603426001,4.8211016,21.8468,12.635467
107294835,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2,312,342.99,622,246,280,411,79,189,174,176,781,433,449,194,162,255,184,163,465,298,194,634,1396,427,572.99,384,259,104,301,175,2.488613,2.868847,2.689395,3.310599,5.139744,6.2599107,9.5023,6.48662
107294833,pleckstrin and Sec7 domain containing,0,1,4,1,4,7,1,1,0,2,4,1,0,1,0,3,0,0,0,1,2,2,0,3,5,12,1,4,1,1,1.076211,1.48092,1.688828007,1.485979,0.1438602,0.586177922,1.508207,2.39961
107290843,tripartite motif containing 8,391,570,760,282,252,299,199,228,410,167,666,508,417,250,259,289,280,193,633,350.99,236,563,1365,529,581,473,315,232,551,370,5.7866,7.10691,7.00442,6.12854,24.86593,24.54698,14.674556,16.27785
107290853,cyclin and CBS domain divalent metal cation transport mediator 2,30,24,27,21,21,20,15,22,28,32,17,24,19,25,25,17,22,7,21,17,19,22,37,44,40,19,26,19,29,15,1.709656,1.10172,1.437688,1.420038,0.9251155,1.065558,2.27973,1.541284
107284690,neuralized E3 ubiquitin protein ligase 1,7,71,35,19,25,61,3,7,10,11,24,13,15,13,5,13,5,4,28,5,1,30,15,24,46,25,13,4,61,4,0.2986131,0.2156,0.289648,0.4370775,0.2128488,0.1154959,0.0392693,0.142616
107284687,STE20 like kinase,2034,2405,2950,1658,1008,1156,594,1122,1792,838,2451,1850,1709,1096,858,887,1178,855,2258,837,1041,2157,4261,1904,2399,2774,1483,394,2374,998,2.033343,2.558109,2.607506,2.763255,11.576611,7.2398185,27.14116,20.9477
107284685,cilia and flagella associated protein 43,82.03,639.32,431.99,337.87,134.66,356.75,31,351.32,329.25,163.76,488.36,123.32,479.41,93.9,73,376.41,85.68,82.56,670.37,270.49,169.63,1159.56,470.59,633.56,136.61,470.04,183.95,7.33,417.87,67,0.0358965,0.05971587,0.0190909,0.0174284,0.6271767,0.2400475,0.0639063,0.160272
107289997,"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble",251,307,447,192,282,207,150,159,227,163,305,173,185,232,206,168,237,149,275,205,161,306,472,218,236,271,229,62,191,198,8.548574,10.518975,11.558099,10.43993947,14.2993353,11.2733641,17.69998,11.674454
107286252,tectorin beta,8,4,24,1.99,5,2,8,1,14,0,5,2,4,2,0,5,11,1,15,4,1,0,5,18,5,6,10,1,4,10,0,0,0,0,0.0126856,0.00390524,0,0
107291550,caspase-7-like,402,797,897,502,462,503,126,626,380,194,2049,583,1215,393,392,567,123,123,785,243,416,1620,929,969,626,1271,374,78,747,166,6.04487,5.23764,7.47053,7.88078,14.21142,13.99977,7.0236,4.598802
107287321,actin filament associated protein 1 like 2,78,132,130,47,56,41,26,28,237,52,120,143,184,50,72,29,57,64,135,72,22,246,1365,79,201,40,83,10,82,39,0.502740003,0.188918002,0.426933804,0.598403702,2.672319,1.789189,3.5770955,2.266636802
107296428,heat shock protein family A (Hsp70) member 12A,0,6,4,0,1,4,0,3,4,0,9,7,2,0,0,3,0,0,4,5,2,6,9,2,3,6,6,2,8,2,0.2357048,0.266419,0.309944,0.2333933,2.346923,1.404193,1.36903,1.3676
107286794,shootin 1,65,63,81,40,39,61,40,43,70,29,61,30,31,48,87,39,60,34,47,35,46,42,93,67,85,42,62,26,60,63,2.1811748,2.689824,3.58791,2.49533,10.65839,10.42935,29.227815,14.92913
107290579,eukaryotic translation initiation factor 3 subunit A,2262,1991,2227,2279,1354,1466,855,1078,2107,1053,1590,1443,987,1418,1400,1026,1172,1396,1749,1011,1096,1635,2123,1251,1766,2090,1642,1455,1501,1932,11.2360156,13.5122427,12.7418895,13.294351,24.2022096,46.0457783,70.1289,42.229
107288606,G protein-coupled receptor kinase 5,11,51,43,7,5,21,0,17,26,7,25,11,13,12,11,18,9,2,46,14,7,15,33,16,26,29,21,13,21,16,0.503413,0.578204,0.645775,0.638597,0.8812178,0.7800556,6.09237,5.407200936
107288595,BCL2 associated athanogene 3,621,752,699,548,231,585,178,376,376,298,631,490,348,312,264,249,267,296,510,365,318,426,654,493,776,565,288,410,554,354,4.85263,5.8809,6.78862,6.11423,8.5439575,9.713665,26.0799,24.4021
107288609,arginyltransferase 1,128,156,226,91,53,119,25,64,84,44,109,171,75,53,107,61,52,59,187,85,48,107,258,83,164,134,140,29,127,78,2.735689,3.074686431,3.394244,2.9053057,10.769899,4.72378,9.08419,6.84757
107301448,NK1 homeobox 2,59,32,42,19,23,12,10,5,32,7,26,33,25,21,18,2,60,17,42,20,12,20,35,49,35,23,32,26,24,24,0,0.0341995,0,0,0.0762764,0.0100596,0,0.0394601
107301475,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,600,541,575,448,395,547,157,210,509,260,424,465,333,303,430,313,535,181,937,260,267,396,644,470,510,628,334,375,1039,221,1.598040956,2.08285099,1.52864,1.630210383,4.992124,8.733704,1.7358642,3.671581
107291132,zinc finger RANBP2-type containing 1,499,951,975,647,352,661,221,299,639,271,642,407,394,370,343,339,301,358,768,290,313,510,812,725,787,952,473,241,1300,417,2.89201,2.591496054,2.543521,3.2136699,5.049801,4.72641,12.44047,8.55815
107289227,zinc finger protein 2,593,1051,1530,424,287,655,154,289,1436,258,713,1701,887,281,513,337,317,355,1869,376,380,997,2712,762,691,574,526,140,722,620,0.726396,0.808104,0.477522,0.436766,6.054869,3.1525326,19.7937,14.9321
107289180,kappa-type opioid receptor-like,0,15,12,0,0,0,1,0,5,0,1,3,7,0,2,2,0,0,5,0,0,11,5,1,1,5,0,0,3,0,0,0,0,0,0.07317143,0.04597357,0,0
107291185,ATPase H+ transporting V1 subunit H,642,638,634,471,270,413,211,192,336,173,445,417,306,299,271,287,266,247,442,200,246,358,631,407,362,530,375,208,398,398,11.4962049,10.84610996,13.1064762,13.5957792,19.8894819,15.4829591,32.26622412,25.0463333
107291190,regulator of G-protein signaling 20,2,2,6,4,0,2,0,0,0,0,1,0,0,2,1,0,0,6,2,0,0,1.99,2,3,1,0,2,0,2,2,0.4526689,0.0791111,0.137441,0.188578,0.0494337,0.07893972,1.4291768,1.102507
107284332,PLAG1 zinc finger,7,12,17,4,3,12,0,4,11,1,4,19,5,4,0,2,6,5,11,11,3,9,11,10,7,17,4,3,7,4,0.0451721,0.2104401,0.0480662,0.0658226,1.514884,1.054831,0.212084,0.421802
107284320,thymocyte selection associated high mobility group box,2,41,87,5,8,28,6,9,33,5,35,38,38,15,12,7,8,4,23,5,7,39,92,23,14,35,20,4,31,3,0.219267,0.523254,0.544016,0.3314577,0.639891,0.417075,0.703044006,0.403309
107284329,carbonic anhydrase VIII,196,75,47,94,102,23,61,59,96,68,31,54,17,66,46,64,51,42,84,34,58,58,68,63,108,53,76,135,38,116,1.24963,1.8679,1.29814,1.48414,2.178922,2.396132,25.634496,16.905871
107288949,25-hydroxycholesterol 7-alpha-hydroxylase,28,72,51,21,8,11,9,16,39,9,19,24,15,14,6,15,8,11,42,17,14,20,60,22,33,43,29,7,19,17,0.155554,0.211879,0.276527,0.151504,5.071524,3.5176,19.8314,11.7727
107288944,tripartite motif containing 55,80,431,247,85,58,574,26,185,77,163,409,126,177,64,77,64,15,9,262,58,69,291.96,64,113,271,384,75,39,604,13,0.128224,0,0,0.041595,0.2878107,0.0615965,0.120546,0.229318
107295115,valosin containing protein (p97)/p47 complex interacting protein 1,150,168,215,113,82,98,74,160,135,85,311,137,118,136,162,132,87,109,132,78,91,246,289,225,234,157,159,85,207,83,1.26163,1.29372,1.31806,1.22432,2.68954,1.55899,6.95426,7.36356
107295113,minichromosome maintenance domain containing 2,23,35,22,17,7,18,5,10,28,13,17,11,11,15,14,15,9,6,13,12,10,24,21,13,12,22,17,9,25,23,0.419893,0.276657,0.0718092,0.2690275,0.7427613,0.4876364,0.179129,0.247838
107296621,carboxypeptidase A6,12,9,14,4,12,0,11,12,278,7,7,167,14,6,18,13,7,8,12,1,17,11,261,2,8,7,8,8,0,9,0.07778,0.0588382,0,0.0264443,0.2192788,0,0,0
107290507,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2",54,48,24,89,44,23,15,39,90,40,28,26,24,43,59,53,34,217,34,33,34,51,41,46,33,29,98,16,33,75,0.2295793,0.6042624,0.3723769,0.7926212,2.237028,0.6032537,2.346750033,1.259910001
107290509,sulfatase 1,17,202,157,29,11,44,6,22,455,13,39,201,304,16,31,18,9,2,181,8,11,275,933,104,37,108,21,5,76,3,1.1304527,1.144879,0.925344,1.517545119,5.7856104,2.8827995,5.5228409,1.82784
107290247,nuclear receptor coactivator 2,1140,1354,1393.73,1020,745.97,825,588,656,1098.38,533,1166.33,642,807.31,607.85,995,737.63,859,621.3,1351.49,807,641,966.21,1396.7,923,1204.77,968.62,1055.58,342,965.84,706.94,1.7723476,2.963114,3.00418,2.8532166,6.0324768,4.674326,7.837265,4.245738272
107288537,musculin,2,12,10.02,4,1.98,18,0,0,8.01,1,5,5,11,2.02,1,2,1,0,11,2,0,9.03,18,13.02,8.99,4,2,1,4,0,0.722527058,0.667985,0.140378,0.177972302,0.618698,0.780895,0.469758,0.398809
107288536,transient receptor potential cation channel subfamily A member 1,1,8,9,1,2,3,1,0,9,2,4,1,1,1,1,1,0,0,4,1,0,1,4,2,6,7,1,1,9,0,0,0,0,0,1.3079296,0.7777109,0,0
107288531,retinol dehydrogenase 10 (all-trans),1118,964,1256,526,449,329,126,359,535,192,531,705,557,317,335,293,262,190,1327,231,376,464,1043,982,1271,934,831,146,826,309,1.975244,2.07506,2.465382,1.8614,14.796344,6.802658,68.1503,63.346928
107297275,ubiquitin conjugating enzyme E2W (putative),415,313,422,291,208,166,105,150,256,117,244,282,246,159,181,131,140,130,281,195,155,252,396,234,358,360,188,164,231,224,5.008804,4.415695,5.702269,7.5177225,10.68644354,5.304259863,29.02805,17.96389
